iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
104	0.9127014383	0.7942937633	0.8166666667	0.7760869573	0.7589594356
105	0.9127043551	0.7959590507	0.8166666667	0.7781400976	0.7586915785
106	0.9127111024	0.7954441363	0.8166666667	0.7781400976	0.7579949295
107	0.9127379642	0.7953777128	0.8166666667	0.7769323681	0.7599966931
108	0.9170046939	0.7937509416	0.8194444444	0.7750000008	0.7613701499
109	0.9184784677	0.7939897567	0.8138888889	0.7746376821	0.7568595679
110	0.9172628247	0.7956301583	0.8166666667	0.7774154599	0.7587973986
111	0.9172069915	0.7958402786	0.8138888889	0.7777777785	0.756521164
112	0.9171809041	0.7972480919	0.8111111111	0.7799516917	0.7550628307
113	0.9162029158	0.7963951739	0.8138888889	0.7785024163	0.7577788801
114	0.9114490926	0.794242537	0.8111111111	0.7792270542	0.7558454586
115	0.9160545863	0.79535085	0.8083333333	0.7786231892	0.7530566578
116	0.9160585124	0.7948530514	0.8083333333	0.7776570059	0.7533652998
117	0.9160521349	0.7953781573	0.8027777778	0.7786231892	0.7488282628
118	0.916047549	0.7938264082	0.8027777778	0.7765700493	0.7486166226
119	0.9138412507	0.7925467423	0.8027777778	0.7765700493	0.7479640653
120	0.9094105746	0.7926213509	0.8055555556	0.7776570056	0.7517250882
121	0.9094092864	0.7940197369	0.8111111111	0.7800724646	0.7558785273
122	0.9074977124	0.7930089186	0.8083333333	0.7791062813	0.7512400794
123	0.9081943338	0.7915782576	0.8083333333	0.7778985514	0.7511552028
124	0.9082110794	0.7946885216	0.8138888889	0.7804347834	0.7564109347
125	0.9103493963	0.7953633393	0.8111111111	0.7800724646	0.7538315697
126	0.9058214962	0.7912001693	0.8111111111	0.7766908222	0.7518794092
127	0.9058281424	0.79408593	0.8111111111	0.7804347837	0.7512092152
128	0.9058280599	0.7925925398	0.8083333333	0.7785024167	0.7493959436
129	0.9057230371	0.7917708354	0.8111111111	0.7778985517	0.7506459436
130	0.9057930625	0.7929819104	0.8111111111	0.7786231896	0.7526135362
131	0.9058679606	0.7923457464	0.8138888889	0.7778985514	0.7562433862
132	0.9058868096	0.7918558487	0.8111111111	0.7774154597	0.7537698413
133	0.9058939634	0.7945422122	0.8083333333	0.7807971024	0.7516633598
134	0.9058136847	0.792648478	0.8138888889	0.7791062813	0.7549085097
135	0.9059054963	0.7920487832	0.8055555556	0.7782608705	0.7490828924
136	0.9058193602	0.7921541128	0.8083333333	0.778985508	0.7503516314
137	0.9105978592	0.7943461863	0.8027777778	0.778985508	0.7476432981
138	0.9105179461	0.7930070614	0.8111111111	0.7776570056	0.7529673721
139	0.9092935728	0.7923101368	0.8138888889	0.7780193243	0.755606261
140	0.9104997932	0.7912375236	0.8138888889	0.7763285031	0.7558377425
141	0.9105128968	0.7944585694	0.8138888889	0.7786231892	0.7570491623
142	0.9105225465	0.7936598082	0.8083333333	0.7782608705	0.75357694
143	0.910366181	0.7938264358	0.8083333333	0.7782608705	0.7540861993
144	0.9105678769	0.7936490889	0.8111111111	0.7782608705	0.755760582
145	0.9106011458	0.7948585624	0.8083333333	0.7793478271	0.753260582
146	0.9105483031	0.7914391731	0.8083333333	0.7759661844	0.7528361993
147	0.9096420206	0.7906337748	0.8083333333	0.774516909	0.7522078924
148	0.9096087526	0.7915577854	0.8083333333	0.7769323681	0.7525055115
149	0.9096097077	0.7915577854	0.8083333333	0.7769323681	0.7532859347
150	0.9096098424	0.793119467	0.8111111111	0.7778985517	0.7546439594
151	0.90953332	0.7909608157	0.8138888889	0.7754830927	0.7563701499
152	0.9095372661	0.790991541	0.8111111111	0.7753623198	0.7525209436
153	0.9105508414	0.7917640137	0.8166666667	0.7754830927	0.7573346561
154	0.9096385809	0.789843917	0.8166666667	0.7736714986	0.7576135362
155	0.9096386029	0.7899580344	0.8166666667	0.7737922715	0.7568573633
156	0.909553275	0.7910263226	0.8138888889	0.7754830927	0.7539252646
157	0.9094154355	0.7897535858	0.8166666667	0.7741545903	0.7561552028
158	0.9093881125	0.7875449078	0.8111111111	0.7705314018	0.7510548942
159	0.9094786739	0.7899641199	0.8138888889	0.7739130445	0.7544962522
160	0.9094006224	0.7903044762	0.8111111111	0.774516909	0.7508079806
161	0.9095122094	0.7906796442	0.8055555556	0.774516909	0.7470116843
162	0.9050080461	0.7896982353	0.8083333333	0.774516909	0.7490630511
163	0.9050177514	0.7890799282	0.8083333333	0.7728260876	0.7494642857
164	0.9050175184	0.7889999332	0.8111111111	0.772705315	0.7526014109
165	0.904999489	0.7882334692	0.8111111111	0.7721014504	0.7524779541
166	0.9049746643	0.7873077186	0.8111111111	0.7716183584	0.7520921517
167	0.9050002	0.7877566621	0.8111111111	0.7716183584	0.7533597884
168	0.9050002737	0.788990046	0.8055555556	0.7735507254	0.7489153439
169	0.9050149022	0.7894817507	0.8083333333	0.7735507254	0.7514462081
170	0.9048697664	0.7892438466	0.8111111111	0.7735507254	0.7533652998
171	0.904896351	0.7895482138	0.8111111111	0.7729468609	0.7543683862
172	0.9049085267	0.7897178934	0.8138888889	0.7729468609	0.757202381
173	0.904905271	0.7895804369	0.8111111111	0.7729468609	0.7546219136
174	0.9094165534	0.7901100365	0.8111111111	0.7728260879	0.7542570547
175	0.9096902375	0.7896568173	0.8138888889	0.7701690831	0.7581459436
176	0.9096813399	0.7896398152	0.8138888889	0.7714975855	0.7578218695
177	0.9096758456	0.7895215437	0.8138888889	0.7714975855	0.757127425
178	0.908605691	0.791907506	0.8083333333	0.7765700493	0.7522585979
179	0.9094740547	0.7906838275	0.8138888889	0.7729468609	0.7563712522
180	0.9049453171	0.7894542015	0.8138888889	0.7729468609	0.7566291887
181	0.9094850633	0.7909992411	0.8166666667	0.7729468609	0.7594069665
182	0.9094791526	0.7910957955	0.8194444444	0.7729468609	0.7616291887
183	0.909166286	0.7905870959	0.8194444444	0.7729468609	0.7610736332
184	0.9083216936	0.7901047885	0.8194444444	0.7729468609	0.7611199295
185	0.9083188209	0.7892203134	0.8111111111	0.7719806773	0.754175485
186	0.9083189811	0.7907382312	0.8111111111	0.7739130444	0.754175485
187	0.909134652	0.7896553242	0.8138888889	0.772463769	0.7557958554
188	0.9094760261	0.7879588832	0.8194444444	0.7694444454	0.7596847443
189	0.9094737277	0.7912534042	0.8166666667	0.7737922715	0.7578097443
190	0.9094429336	0.792218403	0.8138888889	0.775000001	0.7561430776
191	0.9094618808	0.7915375775	0.8111111111	0.7737922713	0.7546770282
192	0.9094824747	0.7920766263	0.8166666667	0.7737922713	0.7609854497
193	0.9094855386	0.7941121115	0.8138888889	0.7774154598	0.7587213404
194	0.9094795501	0.7941841383	0.8138888889	0.7774154598	0.7586364638
195	0.9094847166	0.7929224296	0.8166666667	0.774758455	0.76147597
196	0.9126449532	0.7927378309	0.8194444444	0.774758455	0.7639914021
197	0.9084264736	0.7919994036	0.8194444444	0.774758455	0.7628835979
198	0.9084241649	0.7909645162	0.8194444444	0.7737922715	0.7617802028
199	0.9094542222	0.7902337178	0.8194444444	0.7718599044	0.7638910935
200	0.9094534997	0.7898678575	0.8194444444	0.7719806773	0.7622056878
201	0.909455116	0.794875002	0.8194444444	0.7800724647	0.7624834656
202	0.9096553986	0.7902665545	0.8194444444	0.7725845421	0.7620050705
203	0.9096599975	0.794741737	0.8222222222	0.7793478269	0.7658917549
204	0.9096582582	0.7900021957	0.8166666667	0.7729468608	0.7609843474
205	0.9096596824	0.7910556719	0.8222222222	0.7742753632	0.7654100529
206	0.90860696	0.7906277744	0.825	0.7742753632	0.7686618166
207	0.9085165473	0.7897647469	0.8194444444	0.7733091795	0.7621979718
208	0.9086095394	0.7897964943	0.8222222222	0.7731884066	0.7641192681
209	0.9085253225	0.790849034	0.8222222222	0.7745169094	0.7641501323
210	0.908567402	0.7913762402	0.8222222222	0.7742753633	0.7638955026
211	0.9085549086	0.7916069343	0.8222222222	0.7742753633	0.7641809965
212	0.9085360594	0.7892958518	0.8194444444	0.7723429963	0.7609093915
213	0.9085360514	0.7892958518	0.8194444444	0.7723429963	0.7609093915
214	0.9085369275	0.7914783445	0.8194444444	0.7742753633	0.7617603616
215	0.90853644	0.791569386	0.8194444444	0.7742753633	0.7614958113
216	0.9085525286	0.7918645547	0.8166666667	0.7742753633	0.7588569224
217	0.9085540154	0.7918135885	0.8138888889	0.7742753633	0.7566214727
218	0.9085672831	0.792056433	0.8194444444	0.7742753633	0.7610791446
219	0.9083519755	0.7921837277	0.8166666667	0.7742753633	0.7599603175
220	0.9083662933	0.7922496284	0.8166666667	0.7742753633	0.7596825397
221	0.9083662937	0.7922496284	0.8194444444	0.7742753633	0.7616269841
222	0.908351976	0.7921837277	0.8138888889	0.7742753633	0.7571825397
223	0.9082863384	0.7920018678	0.8138888889	0.7742753633	0.756912478
224	0.90829509	0.7913320111	0.8138888889	0.7734299526	0.7571825397
225	0.9083600892	0.7918025013	0.8138888889	0.7734299526	0.7573291446
226	0.908390574	0.7930289084	0.8138888889	0.7742753633	0.7582705026
227	0.9120127048	0.7919892575	0.8138888889	0.7706521749	0.7579001323
228	0.9082933942	0.7901773478	0.8166666667	0.7706521749	0.759890873
229	0.9083895169	0.7902638802	0.8166666667	0.7706521749	0.7601069224
230	0.9083895188	0.7902638802	0.8166666667	0.7706521749	0.7599834656
231	0.9083937996	0.7899802432	0.8138888889	0.7706521749	0.7565112434
232	0.9082933961	0.7897807342	0.8111111111	0.7706521749	0.7537643298
233	0.9083892124	0.7899196247	0.8111111111	0.7706521749	0.7539032187
234	0.9092862221	0.7892045451	0.8138888889	0.7695652183	0.7560945767
235	0.9091991581	0.7894906096	0.8166666667	0.7695652183	0.7596439594
236	0.9092949722	0.7892328865	0.8138888889	0.7695652183	0.757228836
237	0.9091901054	0.7890861107	0.8166666667	0.7695652183	0.7594510582
238	0.9092560413	0.789612226	0.8138888889	0.7695652183	0.7575066138
239	0.9092648739	0.7898183004	0.8194444444	0.7695652183	0.7636563051
240	0.9083593769	0.7900054169	0.8166666667	0.7701690829	0.7612180335
241	0.9083610661	0.7922867939	0.8166666667	0.7737922713	0.7616887125
242	0.908352217	0.7929702729	0.8166666667	0.7742753633	0.7624911817
243	0.9083081539	0.7925461636	0.8138888889	0.7742753633	0.7594356261
244	0.908306382	0.7902647866	0.8138888889	0.7706521749	0.758795194
245	0.9083081159	0.7922578896	0.8111111111	0.7740338175	0.7568816138
246	0.9082812565	0.7922052178	0.8111111111	0.7740338172	0.7568816138
247	0.9083774968	0.7932449906	0.8111111111	0.7751207738	0.7568816138
248	0.9093015434	0.793641146	0.8111111111	0.7751207738	0.7563877866
249	0.9093015451	0.793641146	0.8111111111	0.7751207738	0.7563260582
250	0.9092481558	0.7902577321	0.8111111111	0.7706521749	0.7545469577
251	0.9177102779	0.796466748	0.8111111111	0.7762077307	0.757247575
252	0.9176920347	0.7967132522	0.8111111111	0.7762077307	0.7583586861
253	0.9176926168	0.7981673472	0.8111111111	0.7775362331	0.7585835538
254	0.9177578031	0.7970045281	0.8138888889	0.7763285036	0.760497134
255	0.9177442738	0.797246252	0.8111111111	0.7768115956	0.7579188713
256	0.9164971882	0.7983669972	0.8166666667	0.7787439626	0.7630500441
257	0.9164940725	0.7972689265	0.8166666667	0.7775362331	0.7630500441
258	0.9164883644	0.7973328643	0.8194444444	0.7772946873	0.7656856261
259	0.9164940732	0.7976098363	0.8194444444	0.7775362331	0.7658090829
260	0.9164975686	0.7975249229	0.8194444444	0.7772946873	0.7658895503
261	0.9165052398	0.7982068994	0.8194444444	0.7775362331	0.7657583774
262	0.9164977054	0.79836567	0.8194444444	0.7775362331	0.7663447972
263	0.9164977072	0.79836567	0.8194444444	0.7775362331	0.7663679453
264	0.9207256903	0.7994969165	0.8166666667	0.7775362331	0.7655037478
265	0.9207241923	0.7972386772	0.8166666667	0.7750000008	0.7651642416
266	0.9164972591	0.7966371742	0.8194444444	0.7756038658	0.7660901675
267	0.9164961687	0.7964687135	0.8222222222	0.7754830928	0.7679651675
268	0.9165628805	0.7966607974	0.8194444444	0.7753623199	0.7657429453
269	0.9165618588	0.7975361351	0.8194444444	0.7766908224	0.7651873898
270	0.916562657	0.7970903473	0.8222222222	0.7760869578	0.7682815256
271	0.9207965758	0.797575365	0.8222222222	0.7752415467	0.7693397266
272	0.9207901336	0.7978003548	0.8194444444	0.7756038658	0.7668397266
273	0.9207897923	0.7978774701	0.8194444444	0.7757246387	0.7671175044
274	0.9209235878	0.7978922088	0.8194444444	0.7752415467	0.7674261464
275	0.9209231492	0.7973185727	0.8194444444	0.7746376821	0.7668397266
276	0.9209246728	0.7986584964	0.8222222222	0.7760869574	0.7690388007
277	0.9209235883	0.7977814792	0.8222222222	0.7751207738	0.7696164021
278	0.9209233942	0.7977814792	0.8222222222	0.7751207738	0.7693077601
279	0.9209236613	0.7995489063	0.825	0.777173914	0.7721472663
280	0.9209236202	0.7987131759	0.825	0.7762077303	0.7724140212
281	0.9211467874	0.799466645	0.825	0.7762077303	0.7714153439
282	0.9211668728	0.801043115	0.8277777778	0.777657006	0.7741931217
283	0.9212254697	0.8032723148	0.825	0.7806763296	0.772989418
284	0.9211711255	0.803962656	0.8222222222	0.7816425133	0.7711838624
285	0.9211708777	0.8031467882	0.825	0.7806763296	0.7736838624
286	0.9211711291	0.8035016138	0.825	0.7817632862	0.77329806
287	0.9211711152	0.8017297083	0.825	0.7787439626	0.772835097
288	0.9230483454	0.8024462019	0.825	0.7786231897	0.772526455
289	0.9221475719	0.8017797037	0.8222222222	0.7781400977	0.7700793651
290	0.9218535661	0.7989824719	0.8222222222	0.7760869574	0.7694510582
291	0.9218535657	0.7989824719	0.825	0.7760869574	0.771920194
292	0.9218338775	0.7986549509	0.825	0.7760869574	0.7714770723
293	0.9218338749	0.7986549509	0.8222222222	0.7760869574	0.7695855379
294	0.9218389794	0.798713874	0.8222222222	0.7760869574	0.7698941799
295	0.9217733424	0.7990888921	0.825	0.7760869574	0.7730886243
296	0.921773391	0.8000421325	0.8222222222	0.777173914	0.7704034392
297	0.9217733911	0.8006830217	0.8222222222	0.7778985519	0.7704343034
298	0.9218339384	0.8025927577	0.825	0.7809178754	0.7727799824
299	0.9218536297	0.8029202787	0.825	0.7809178754	0.7730776014
300	0.9220548705	0.8021180985	0.8277777778	0.7798309189	0.7758553792
301	0.9220343201	0.8023137707	0.8222222222	0.7804347838	0.7704078483
302	0.9220403173	0.8019800927	0.825	0.7799516918	0.774085097
303	0.9222944664	0.8042769528	0.8222222222	0.7814009675	0.7719863316
304	0.9220290545	0.8025827733	0.8194444444	0.7809178754	0.7682363316
305	0.922029103	0.8035360137	0.8222222222	0.782004832	0.7699140212
306	0.9221166194	0.8043093296	0.825	0.782004832	0.7732782187
307	0.9220352445	0.8036354168	0.8222222222	0.782004832	0.7707319224
308	0.9221229058	0.8073470998	0.8222222222	0.7859903397	0.7719356261
309	0.9219627106	0.8026337154	0.8194444444	0.7811594216	0.7674526014
310	0.9222515153	0.8034981311	0.8194444444	0.7811594216	0.7683785273
311	0.9223044694	0.805920977	0.8194444444	0.7852657018	0.7675848765
312	0.9223044656	0.8065420036	0.8194444444	0.7859903397	0.7684259259
313	0.9225872191	0.8075098118	0.8222222222	0.7861111126	0.7711574074
314	0.9225272446	0.8063805486	0.8194444444	0.785024156	0.768904321
315	0.9225998577	0.8076498084	0.8194444444	0.7861111126	0.7695855379
316	0.9225937158	0.8075504053	0.8222222222	0.7861111126	0.7722156085
317	0.9225935771	0.8075376711	0.825	0.7861111126	0.7738602293
318	0.922593716	0.8070187311	0.825	0.7861111126	0.7724217372
319	0.9226240113	0.8048537614	0.8194444444	0.7820048324	0.76892306
320	0.9226456468	0.8054409426	0.8222222222	0.7820048324	0.7715917108
321	0.922640604	0.8051698711	0.8222222222	0.7820048324	0.771313933
322	0.9226130687	0.8039661053	0.8277777778	0.780797103	0.7755268959
323	0.9226032904	0.8050524566	0.8222222222	0.7820048324	0.7716358025
324	0.9226032902	0.8050524566	0.825	0.7820048324	0.7741358025
325	0.9226341115	0.8053676461	0.825	0.7820048324	0.7738271605
326	0.9226341115	0.8053076858	0.825	0.7820048324	0.7734799383
327	0.9226391514	0.8055565553	0.8222222222	0.7820048324	0.7721604938
328	0.922633955	0.8052219804	0.8222222222	0.7818840595	0.771257716
329	0.9226340964	0.805018548	0.825	0.7818840595	0.7738271605
330	0.9226341112	0.8051292776	0.8222222222	0.7820048324	0.7713800705
331	0.9226339514	0.8057035917	0.825	0.7826086973	0.7741578483
332	0.9242905839	0.8064404776	0.825	0.7826086973	0.7743893298
333	0.9236868657	0.806298483	0.825	0.7827294702	0.7740806878
334	0.9242957244	0.8066581689	0.825	0.7827294702	0.7737114198
335	0.9242955304	0.8065982086	0.825	0.7827294702	0.774058642
336	0.9242957514	0.8076783508	0.825	0.7839371997	0.7743893298
337	0.9232429833	0.8068918035	0.825	0.7839371997	0.7732716049
338	0.9233917754	0.8074759702	0.8277777778	0.7839371997	0.7762962963
339	0.9233915319	0.8068789996	0.8222222222	0.7832125619	0.7713800705
340	0.9233915319	0.8071173681	0.825	0.7832125619	0.774382716
341	0.9227928625	0.806883884	0.825	0.7832125619	0.774382716
342	0.9121858468	0.8038556856	0.8277777778	0.7832125619	0.7760493827
343	0.9121857875	0.8028355036	0.825	0.7820048324	0.7737962963
344	0.9121858279	0.8021163225	0.825	0.7811594216	0.7741931217
345	0.9122056258	0.8024565777	0.825	0.7811594216	0.7741931217
346	0.9122054286	0.8026401981	0.8222222222	0.7811594218	0.7712345679
347	0.9227677215	0.8051210869	0.8222222222	0.7811594218	0.7720679012
348	0.9233715861	0.8058130906	0.8222222222	0.7823671511	0.771882716
349	0.9233715586	0.8047929086	0.8194444444	0.7811594216	0.7687962963
350	0.9244380694	0.8056372247	0.8194444444	0.7811594216	0.7698919753
351	0.9243987747	0.8063898459	0.8194444444	0.7823671511	0.7700220459
352	0.9243935927	0.8064302795	0.825	0.7823671511	0.7762411817
353	0.9243930629	0.8066734917	0.8277777778	0.7823671511	0.7784634039
354	0.9270408544	0.8099642144	0.8222222222	0.7852657018	0.7746671076
355	0.9272421705	0.8111354565	0.825	0.7864734313	0.7771979718
356	0.9272233444	0.8094002498	0.825	0.7852657018	0.7774757496
357	0.9272145079	0.809777509	0.8277777778	0.7852657018	0.7799757496
358	0.9266588614	0.809550183	0.8305555556	0.7852657018	0.7821979718
359	0.9272874732	0.8072022549	0.8305555556	0.7817632862	0.7811794533
360	0.9272619241	0.8104288997	0.8277777778	0.7861111126	0.7799757496
361	0.9272618406	0.8104161655	0.8277777778	0.7861111126	0.7796979718
362	0.9272613994	0.8073682253	0.8277777778	0.7820048324	0.7792350088
363	0.9272811783	0.8077084805	0.8305555556	0.7820048324	0.7817350088
364	0.9272811032	0.8076973613	0.8305555556	0.7820048324	0.7817350088
365	0.9266721339	0.8072248485	0.8305555556	0.7820048324	0.7811794533
366	0.9266773057	0.8075086542	0.8305555556	0.7820048324	0.7813381834
367	0.9277385523	0.8076716722	0.8277777778	0.7811594216	0.7804387125
368	0.9273119085	0.8072486889	0.825	0.7811594216	0.7773434744
369	0.9255133673	0.8072241124	0.825	0.7811594216	0.7778064374
370	0.9244631595	0.806284901	0.825	0.7811594216	0.7764836861
371	0.9138962479	0.8034538383	0.8277777778	0.7811594216	0.7779916226
372	0.9177556605	0.8057931784	0.8277777778	0.7820048324	0.7790498236
373	0.9171903749	0.8050601473	0.8277777778	0.7811594216	0.7790498236
374	0.9170335569	0.8042964711	0.8333333333	0.7811594216	0.7834942681
375	0.9161322375	0.8049436568	0.8305555556	0.7820048324	0.7813712522
376	0.9161383798	0.8048245541	0.8305555556	0.7820048324	0.7809016755
377	0.9159834597	0.804129865	0.8305555556	0.7820048324	0.7800881834
378	0.9265513906	0.8092008265	0.8305555556	0.7847826102	0.7832231041
379	0.9267001686	0.8107742152	0.825	0.7863526584	0.778633157
380	0.9161325354	0.8078153067	0.825	0.7863526584	0.7772442681
381	0.9161325355	0.8080253951	0.825	0.7865942046	0.7772442681
382	0.9161322377	0.806131848	0.825	0.7838164268	0.7767813051
