iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
44	0.5924220749	0.3943229137	0.4342857143	0.4545341608	0.2511621315
45	0.5891499433	0.3909418592	0.4342857143	0.4508074527	0.2510736961
46	0.5920330552	0.3895141278	0.44	0.4468322976	0.2537346939
47	0.5922706141	0.3936206498	0.4371428571	0.4518012414	0.25361678
48	0.5874804748	0.3929196891	0.4314285714	0.453788819	0.2507789116
49	0.5887487502	0.3947957966	0.4314285714	0.4563975146	0.2509444444
50	0.5906876699	0.3963844605	0.44	0.4565217382	0.2564444444
51	0.5906837949	0.3963844605	0.44	0.4565217382	0.2567777778
52	0.5919015903	0.3978136406	0.4457142857	0.4578881977	0.2583956916
53	0.5918973542	0.3978244085	0.4457142857	0.4578881977	0.2582823129
54	0.5919087907	0.3978244085	0.4485714286	0.4578881977	0.2589489796
55	0.5919191059	0.3978244085	0.4485714286	0.4578881977	0.2593061224
56	0.5918108409	0.3942773106	0.4514285714	0.451925465	0.2601564626
57	0.5948468274	0.3974870539	0.4542857143	0.4542857134	0.2622539683
58	0.5948796243	0.3982757433	0.4514285714	0.4551552787	0.2603061224
59	0.5948039699	0.3968973746	0.4542857143	0.453167701	0.2613809524
60	0.5949193896	0.3975211938	0.4485714286	0.4544099371	0.259707483
61	0.5948485161	0.3965737399	0.4514285714	0.4532919244	0.2595907029
62	0.5968335372	0.3981302711	0.4485714286	0.4546583843	0.2593129252
63	0.59675096	0.3998972699	0.4485714286	0.4575155273	0.259122449
64	0.5966986992	0.4010540346	0.4514285714	0.4596273287	0.2612142857
65	0.5964867185	0.4001275755	0.4542857143	0.45863354	0.2621938776
66	0.6001491004	0.4010325197	0.4514285714	0.45863354	0.2628287982
67	0.6003346972	0.4010058432	0.4514285714	0.4581366457	0.2623117914
68	0.6003915792	0.400261197	0.4514285714	0.457018633	0.2628594104
69	0.601691675	0.4013331624	0.4514285714	0.4573913037	0.2635725624
70	0.6037946714	0.4017769533	0.4542857143	0.4573913037	0.2647471655
71	0.6002885805	0.3966885903	0.4457142857	0.4505590055	0.2612868481
72	0.6028625883	0.3974645263	0.4457142857	0.4505590055	0.261553288
73	0.6014226677	0.3991279607	0.4457142857	0.4542857135	0.2607142857
74	0.601529404	0.398360387	0.4428571429	0.4537888192	0.259
75	0.6015412736	0.398376684	0.4428571429	0.4537888192	0.2588809524
76	0.601825523	0.3989052954	0.4428571429	0.4537888192	0.2594047619
77	0.6016953158	0.3991147646	0.4428571429	0.4542857135	0.2597993197
78	0.6015153219	0.3988194705	0.4428571429	0.4542857135	0.2592040816
79	0.6013487902	0.3987722262	0.4428571429	0.4542857135	0.2592040816
80	0.6006189667	0.3977925916	0.4428571429	0.4540372662	0.2583764172
81	0.6006189667	0.3977925916	0.4428571429	0.4540372662	0.2583764172
82	0.6006189773	0.3977925916	0.4428571429	0.4540372662	0.2583764172
83	0.6007487674	0.3978449399	0.4428571429	0.4540372662	0.2585748299
84	0.6002626618	0.3915123707	0.44	0.4442236013	0.2570192744
85	0.6001730886	0.3911403842	0.44	0.4442236013	0.2567335601
86	0.6014291524	0.3916944429	0.44	0.4442236013	0.2572573696
87	0.6010215316	0.3916364216	0.44	0.4442236013	0.256638322
88	0.6010200279	0.3916364216	0.44	0.4442236013	0.2562471655
89	0.6014640341	0.3910201733	0.44	0.443354036	0.2560487528
90	0.6015630874	0.3913921598	0.44	0.443354036	0.2568027211
91	0.6015729359	0.391769794	0.4371428571	0.443354036	0.2558526077
92	0.6015729309	0.391769794	0.4371428571	0.443354036	0.2558526077
93	0.6015730475	0.391769794	0.4371428571	0.443354036	0.2558526077
94	0.601198613	0.3913139184	0.4371428571	0.443354036	0.2553764172
95	0.6012235251	0.3913139184	0.44	0.443354036	0.2561519274
96	0.600834519	0.3908438102	0.44	0.443354036	0.255675737
97	0.6008241791	0.3903178097	0.4371428571	0.4423602471	0.253185941
98	0.6008321847	0.3908438102	0.4342857143	0.443354036	0.2527312925
99	0.6008499588	0.3908601072	0.4342857143	0.443354036	0.2527312925
100	0.6008396591	0.3898321821	0.4342857143	0.4416149055	0.2524455782
101	0.6007985252	0.3897567723	0.4342857143	0.4416149055	0.2522471655
102	0.600800608	0.3897567723	0.4342857143	0.4416149055	0.2522471655
103	0.600689417	0.3873384189	0.4342857143	0.4378881975	0.252255102
104	0.6006491442	0.3872872515	0.4342857143	0.4378881975	0.251744898
105	0.6006454248	0.3872872515	0.4342857143	0.4378881975	0.2516258503
106	0.6006660397	0.3876551999	0.4342857143	0.4385093155	0.2518390023
107	0.600666037	0.3876551999	0.4342857143	0.4385093155	0.2518390023
108	0.600959842	0.3878645691	0.4342857143	0.4385093155	0.2522539683
109	0.6009775914	0.3878645691	0.4342857143	0.4385093155	0.2522539683
110	0.6009800194	0.3878645691	0.4342857143	0.4385093155	0.2526111111
111	0.600743327	0.3873374124	0.4314285714	0.4378881975	0.2510124717
112	0.6007431351	0.3873374124	0.4314285714	0.4378881975	0.2510124717
113	0.6007575529	0.3869873888	0.4314285714	0.4373913032	0.2510124717
114	0.6007612117	0.3869873888	0.4314285714	0.4373913032	0.2512675737
115	0.5988927636	0.3864787865	0.4285714286	0.4373913032	0.2498390023
116	0.5987992994	0.3861337047	0.4285714286	0.4373913032	0.2488866213
117	0.5985993884	0.3859744964	0.4285714286	0.4373913032	0.2488469388
118	0.5986375151	0.3860256638	0.4285714286	0.4373913032	0.2488469388
119	0.5982773106	0.3858168239	0.4285714286	0.4373913032	0.2487040816
120	0.598301769	0.3861847723	0.4285714286	0.4380124212	0.2487040816
121	0.598301703	0.3861847723	0.4285714286	0.4380124212	0.2487040816
122	0.5989492226	0.3865409813	0.4257142857	0.4380124212	0.2479897959
123	0.5989609248	0.3865409813	0.4257142857	0.4380124212	0.2479897959
124	0.5989597673	0.3865409813	0.4285714286	0.4380124212	0.2504659864
125	0.5983552644	0.3862677228	0.4257142857	0.4380124212	0.2487993197
126	0.5983647169	0.3862677228	0.4228571429	0.4380124212	0.247085034
127	0.5983383583	0.3862677228	0.4228571429	0.4380124212	0.2466825397
128	0.5981939393	0.3862677228	0.4228571429	0.4380124212	0.2468129252
129	0.598194166	0.3862677228	0.4257142857	0.4380124212	0.2483287982
130	0.5981943378	0.3862677228	0.4228571429	0.4380124212	0.2468129252
131	0.598643058	0.386886319	0.4228571429	0.4381366449	0.2471360544
132	0.5986433755	0.386886319	0.4228571429	0.4381366449	0.2471360544
133	0.5985833146	0.3868033684	0.4228571429	0.4381366449	0.2471360544
134	0.5985741042	0.3868033684	0.4228571429	0.4381366449	0.2468639456
135	0.5985741042	0.3868033684	0.4228571429	0.4381366449	0.2468639456
136	0.5981071747	0.3862355272	0.4228571429	0.4381366449	0.2461326531
137	0.5987594242	0.3865917362	0.4228571429	0.4381366449	0.2458866213
138	0.5953790208	0.3864709631	0.4228571429	0.4388819864	0.2458866213
139	0.5953805115	0.3864709631	0.4228571429	0.4388819864	0.2461802721
140	0.5953922178	0.3864709631	0.4228571429	0.4388819864	0.2461802721
141	0.5953973068	0.3859790888	0.4228571429	0.4381366449	0.246085034
142	0.5953856005	0.3859790888	0.4228571429	0.4381366449	0.246085034
143	0.595439046	0.3865539136	0.4228571429	0.4388819864	0.246085034
144	0.5954506322	0.3865539136	0.42	0.4388819864	0.2443707483
145	0.5954494291	0.3865539136	0.42	0.4388819864	0.2445294785
146	0.5954546034	0.3865539136	0.42	0.4388819864	0.2442358277
147	0.5953968601	0.3864709631	0.42	0.4388819864	0.2442358277
148	0.5950793746	0.3861272006	0.42	0.4388819864	0.2442358277
149	0.5950792625	0.3861272006	0.42	0.4388819864	0.244037415
150	0.5950792625	0.3861272006	0.42	0.4388819864	0.244037415
151	0.5950788522	0.3861272006	0.42	0.4388819864	0.2438333333
152	0.5950791407	0.3861272006	0.42	0.4388819864	0.2438333333
153	0.5982015486	0.387113324	0.42	0.4388819864	0.2439795918
154	0.5980424476	0.3865817834	0.42	0.4388819864	0.2430589569
155	0.5980462524	0.3867349748	0.42	0.4388819864	0.2433446712
156	0.5980803794	0.3853422368	0.42	0.4370186321	0.2443605442
157	0.5972345824	0.3851229601	0.4171428571	0.4370186321	0.2442732426
158	0.5972344106	0.3851229601	0.4171428571	0.4370186321	0.2438027211
159	0.5972344106	0.3851229601	0.4171428571	0.4370186321	0.2438027211
160	0.5972512616	0.3851229601	0.4171428571	0.4370186321	0.2438027211
161	0.5973503902	0.3852681506	0.42	0.4370186321	0.2452312925
162	0.5973893659	0.3853435604	0.42	0.4370186321	0.2452312925
163	0.59735115	0.3852681506	0.4228571429	0.4370186321	0.2463741497
164	0.5974634861	0.3872339122	0.4228571429	0.4399999984	0.2467120181
165	0.5974634861	0.3872339122	0.4228571429	0.4399999984	0.2467120181
166	0.5974701498	0.3872339122	0.4285714286	0.4399999984	0.2480589569
167	0.5969075592	0.3870254805	0.4285714286	0.4399999984	0.2480589569
168	0.5968103689	0.3867921348	0.4257142857	0.4398757749	0.2477732426
169	0.5967087652	0.38688029	0.4257142857	0.4399999984	0.2477222222
170	0.5966166606	0.3867091843	0.4285714286	0.4398757749	0.2485396825
171	0.5966744428	0.3867921348	0.4257142857	0.4398757749	0.2477777778
172	0.5965634785	0.3866285068	0.4257142857	0.4398757749	0.2477970522
173	0.5965664974	0.3866285068	0.4314285714	0.4398757749	0.249606576
174	0.5965099756	0.3866285068	0.4314285714	0.4398757749	0.2495555556
175	0.5965812424	0.3868618525	0.4314285714	0.4399999984	0.2495555556
176	0.5966411233	0.3869448031	0.4314285714	0.4399999984	0.2495555556
177	0.5966419695	0.3869448031	0.4314285714	0.4399999984	0.2496746032
178	0.5963357553	0.3896677472	0.4314285714	0.4443478246	0.2500555556
179	0.5864007963	0.3870982508	0.4314285714	0.4445962718	0.2486269841
180	0.5863978261	0.3870982508	0.4314285714	0.4445962718	0.2486269841
181	0.5857461805	0.3867420418	0.4314285714	0.4445962718	0.2483888889
182	0.5858147996	0.3872680423	0.4314285714	0.4455900606	0.2485192744
183	0.5858147996	0.3872680423	0.4314285714	0.4455900606	0.2485192744
184	0.5858148	0.3872680423	0.4314285714	0.4455900606	0.2485192744
185	0.5858598441	0.3874989852	0.4342857143	0.4459627313	0.2510941043
186	0.5858301482	0.3873696409	0.4342857143	0.4459627313	0.2509410431
187	0.5858302763	0.3873696409	0.4342857143	0.4459627313	0.2509410431
188	0.5858302763	0.3873696409	0.4342857143	0.4459627313	0.2509410431
189	0.5858302763	0.3873696409	0.4342857143	0.4459627313	0.2509410431
190	0.5858302763	0.3873696409	0.4342857143	0.4459627313	0.2509410431
191	0.5858465626	0.3873696409	0.4371428571	0.4459627313	0.2525226757
192	0.5858439516	0.3873696409	0.4371428571	0.4459627313	0.2523185941
193	0.5858392601	0.3873696409	0.4371428571	0.4459627313	0.25219161
194	0.587715132	0.3877815113	0.4371428571	0.4459627313	0.2523956916
195	0.5877121507	0.3877611018	0.44	0.4459627313	0.2533344671
196	0.5877121507	0.3877611018	0.44	0.4459627313	0.2533344671
197	0.5876990859	0.3877611018	0.4371428571	0.4459627313	0.2520385488
198	0.5877634539	0.3900764412	0.44	0.4486956506	0.2539274376
199	0.5873163226	0.3898024835	0.4428571429	0.4486956506	0.2549274376
200	0.5873163117	0.3898024835	0.44	0.4486956506	0.2532131519
201	0.5877632682	0.3903405449	0.4371428571	0.4486956506	0.2523877551
202	0.5877640419	0.3903405449	0.44	0.4486956506	0.2535306122
203	0.5877609176	0.3903405449	0.4371428571	0.4486956506	0.2523877551
204	0.5877602266	0.3903405449	0.4342857143	0.4486956506	0.251244898
205	0.5877657994	0.3903405449	0.4342857143	0.4486956506	0.251244898
206	0.5902509957	0.3878663842	0.4342857143	0.4442236008	0.2525408163
207	0.5903760603	0.3891105369	0.4342857143	0.445714284	0.2523367347
208	0.5903790769	0.3891105369	0.4371428571	0.445714284	0.2531678005
209	0.5902355882	0.3883244887	0.4371428571	0.4449689424	0.2530408163
210	0.5902355882	0.3883244887	0.4371428571	0.4449689424	0.2530408163
211	0.5902035787	0.3882155814	0.4371428571	0.4449689424	0.2525623583
212	0.5901935674	0.3882155814	0.4342857143	0.4449689424	0.2517052154
213	0.5902035787	0.3882155814	0.4371428571	0.4449689424	0.2525623583
214	0.5901538703	0.3881401716	0.4342857143	0.4449689424	0.2514274376
215	0.5901450518	0.3881401716	0.4342857143	0.4449689424	0.251223356
216	0.5901450518	0.3881401716	0.4342857143	0.4449689424	0.251223356
217	0.5901032232	0.3881191377	0.4342857143	0.4449689424	0.251223356
218	0.5901020547	0.3881191377	0.4342857143	0.4449689424	0.251223356
219	0.5899986649	0.3858644757	0.4342857143	0.4414906815	0.2510328798
220	0.5899326425	0.3856201587	0.4371428571	0.4414906815	0.2528185941
221	0.5852742575	0.3846416332	0.4371428571	0.4414906815	0.2528185941
222	0.5852741048	0.3846416332	0.4371428571	0.4414906815	0.2528185941
223	0.5852772465	0.3844106902	0.4371428571	0.4411180108	0.2530226757
224	0.5852772186	0.3844106902	0.4371428571	0.4411180108	0.2530226757
225	0.5852405858	0.3844106902	0.4371428571	0.4411180108	0.2528866213
226	0.5849141014	0.3842389144	0.4371428571	0.4411180108	0.2530056689
227	0.5849141014	0.3842389144	0.4371428571	0.4411180108	0.2530056689
228	0.5849099462	0.3842389144	0.4371428571	0.4411180108	0.2527278912
229	0.5796476137	0.3825861615	0.4371428571	0.4411180108	0.251185941
230	0.5796463378	0.3825861615	0.4371428571	0.4411180108	0.2510646259
231	0.5795276033	0.3823168755	0.4371428571	0.4411180108	0.2503185941
232	0.5795309742	0.3846423437	0.4371428571	0.444472048	0.2508764172
233	0.5794061207	0.3833776277	0.4371428571	0.4427329176	0.2505090703
234	0.5794055973	0.3833776277	0.4371428571	0.4427329176	0.25019161
235	0.579429678	0.3816443502	0.4371428571	0.4402484457	0.2499058957
236	0.5794215918	0.3815521081	0.4371428571	0.4402484457	0.2499058957
237	0.579429678	0.3816443502	0.44	0.4402484457	0.2514875283
238	0.579429678	0.3816443502	0.44	0.4402484457	0.2514875283
239	0.579429678	0.3816443502	0.44	0.4402484457	0.2514875283
240	0.579429678	0.3816443502	0.44	0.4402484457	0.2514875283
241	0.5794450901	0.3812725804	0.44	0.4397515511	0.2515895692
242	0.5796795917	0.3802554277	0.44	0.4381366441	0.2514229025
243	0.579630248	0.3817730243	0.44	0.4399999984	0.2512868481
244	0.579625933	0.3817730243	0.44	0.4399999984	0.2508786848
245	0.579625933	0.3817730243	0.44	0.4399999984	0.2508786848
246	0.5824898206	0.38498387	0.44	0.4433540356	0.2513945578
247	0.5824861144	0.3849604727	0.44	0.4433540356	0.2513945578
248	0.5838565034	0.3867072761	0.44	0.445714284	0.2516938776
249	0.5823990283	0.3845508147	0.44	0.4438509297	0.2512176871
250	0.5823990283	0.3845508147	0.44	0.4438509297	0.2512176871
251	0.5823958257	0.3845508147	0.4371428571	0.4438509297	0.2499897959
252	0.581416279	0.3840950826	0.4371428571	0.4438509297	0.2493945578
253	0.5814068125	0.3840655691	0.4371428571	0.4438509297	0.2493945578
254	0.579013511	0.3857359455	0.44	0.4475776378	0.2502244898
255	0.5791339167	0.3882326918	0.44	0.4508074515	0.2505578231
256	0.5791308932	0.3882326918	0.44	0.4508074515	0.2505578231
257	0.5791295895	0.3882326918	0.44	0.4508074515	0.2504387755
258	0.579126566	0.3882326918	0.44	0.4508074515	0.2504387755
259	0.578949363	0.3869999165	0.44	0.4488198738	0.2504387755
260	0.578949363	0.3869999165	0.44	0.4488198738	0.2504387755
261	0.5789506814	0.3885175131	0.44	0.4506832281	0.2504387755
262	0.5789543983	0.3885175131	0.4371428571	0.4506832281	0.2491292517
263	0.5789543983	0.3885175131	0.4371428571	0.4506832281	0.2491292517
264	0.5789543983	0.3885175131	0.4371428571	0.4506832281	0.2491292517
265	0.5758596649	0.3873871229	0.4371428571	0.4506832281	0.2483911565
266	0.5758557198	0.3873871229	0.4371428571	0.4506832281	0.2482380952
267	0.5773861368	0.3877989873	0.4371428571	0.4506832281	0.2482380952
268	0.5773861368	0.3877989873	0.4371428571	0.4506832281	0.2483650794
269	0.5773863446	0.3877989873	0.4371428571	0.4506832281	0.2483650794
270	0.5773863446	0.3877989873	0.4371428571	0.4506832281	0.2483650794
271	0.5773807517	0.3877989873	0.4314285714	0.4506832281	0.2455895692
272	0.5773807517	0.3877989873	0.4314285714	0.4506832281	0.2455895692
273	0.5773807517	0.3877989873	0.4314285714	0.4506832281	0.2455895692
274	0.5773574162	0.3848365725	0.4314285714	0.4464596255	0.2453038549
275	0.5769073307	0.3843478494	0.4314285714	0.4464596255	0.2453038549
276	0.5772911963	0.3823680353	0.4314285714	0.4432298117	0.2451133787
277	0.5761651019	0.3813774067	0.4314285714	0.4432298117	0.2441609977
278	0.5761651019	0.3813774067	0.4314285714	0.4432298117	0.2441609977
279	0.5764756103	0.3814531625	0.4314285714	0.4432298117	0.243962585
280	0.5763984917	0.3804742524	0.4314285714	0.4414906813	0.2441666667
281	0.5763984917	0.3804742524	0.4314285714	0.4414906813	0.2441666667
282	0.5763971733	0.3789566558	0.4314285714	0.439627327	0.2441666667
283	0.5763971733	0.3789566558	0.4314285714	0.439627327	0.2441666667
284	0.5763782639	0.3789566558	0.4314285714	0.439627327	0.24388322
285	0.5763782639	0.3789566558	0.4314285714	0.439627327	0.24388322
286	0.5763782639	0.3789566558	0.4314285714	0.439627327	0.24388322
287	0.5763782639	0.3789566558	0.4314285714	0.439627327	0.24388322
288	0.576377613	0.3789566558	0.4314285714	0.439627327	0.2440736961
289	0.576377613	0.3789566558	0.4314285714	0.439627327	0.2440736961
290	0.5763753239	0.3789566558	0.4314285714	0.439627327	0.2440736961
291	0.576333915	0.3749576283	0.4314285714	0.4340372649	0.2437879819
292	0.5763339089	0.3749576283	0.4314285714	0.4340372649	0.2437879819
293	0.5763180991	0.3746655038	0.4314285714	0.4335403705	0.2440714286
294	0.5763190094	0.3757297856	0.4314285714	0.4352795009	0.2440714286
295	0.5763142744	0.3757297856	0.4314285714	0.4352795009	0.2439920635
296	0.5758004645	0.3755262405	0.4314285714	0.4352795009	0.2438333333
297	0.575799644	0.3755262405	0.4314285714	0.4352795009	0.2438333333
298	0.5757087158	0.3752740911	0.4314285714	0.4352795009	0.2432857143
299	0.5757603778	0.3724609958	0.4314285714	0.4311801219	0.243
300	0.5757569743	0.3724609958	0.4314285714	0.4311801219	0.243
301	0.5757654418	0.3730196753	0.4314285714	0.4321739108	0.243
302	0.5757866261	0.3730196753	0.4314285714	0.4321739108	0.2431530612
303	0.5757858056	0.3730196753	0.4314285714	0.4321739108	0.2431530612
304	0.5761280663	0.3731700707	0.4314285714	0.4321739108	0.2436292517
305	0.5761285732	0.3731700707	0.4314285714	0.4321739108	0.2437823129
306	0.5761285732	0.3731700707	0.4314285714	0.4321739108	0.2437823129
307	0.5763187003	0.3738153633	0.4314285714	0.4321739108	0.2445442177
308	0.5766652661	0.3740475538	0.4314285714	0.4321739108	0.2443401361
309	0.5766498714	0.3740475538	0.4285714286	0.4321739108	0.2434829932
310	0.5766507417	0.3740475538	0.4314285714	0.4321739108	0.244829932
311	0.5766923607	0.3740815763	0.4285714286	0.4321739108	0.2436870748
312	0.5764007234	0.3737206331	0.4285714286	0.4321739108	0.2434013605
313	0.5764005619	0.3737206331	0.4314285714	0.4321739108	0.2445442177
314	0.5764005619	0.3737206331	0.4314285714	0.4321739108	0.2445442177
315	0.5770407327	0.3740374596	0.4314285714	0.4321739108	0.2446870748
316	0.5770407327	0.3740374596	0.4314285714	0.4321739108	0.2446870748
317	0.5770407327	0.3740374596	0.4314285714	0.4321739108	0.2446870748
318	0.5667922858	0.3715141107	0.4314285714	0.4321739108	0.2432585034
319	0.5661479148	0.3712099368	0.4314285714	0.4321739108	0.2431156463
320	0.5664290506	0.3711567548	0.4314285714	0.4321739108	0.2426870748
321	0.5660654104	0.3709813356	0.4314285714	0.4321739108	0.2425340136
322	0.5667566082	0.3712855095	0.4314285714	0.4321739108	0.2428129252
323	0.5667688928	0.3714198668	0.4314285714	0.4321739108	0.2428129252
324	0.5661653182	0.3709240575	0.4314285714	0.4321739108	0.2423367347
325	0.5661632109	0.3709240575	0.4257142857	0.4321739108	0.2396326531
326	0.5661633336	0.3709240575	0.4257142857	0.4321739108	0.2397596372
327	0.5661512043	0.3707897002	0.4257142857	0.4321739108	0.2397596372
328	0.5661643914	0.3710370823	0.4257142857	0.4321739108	0.2401882086
329	0.5655410069	0.3719101073	0.4257142857	0.4341614885	0.2399115646
330	0.5655058592	0.3719101073	0.4257142857	0.4341614885	0.2397755102
331	0.5651063933	0.3715675081	0.4257142857	0.4341614885	0.2397210884
332	0.5652779097	0.3741089856	0.4257142857	0.4375155258	0.2398253968
333	0.5652713175	0.3742220104	0.4257142857	0.4375155258	0.2403174603
334	0.5663037757	0.3747360766	0.4228571429	0.4375155258	0.239
335	0.5650123312	0.3738292544	0.4228571429	0.4363975137	0.2382380952
336	0.5649860327	0.3738292544	0.4228571429	0.4363975137	0.2381111111
337	0.5649860596	0.3738292544	0.4228571429	0.4363975137	0.2383151927
338	0.5649860327	0.3738292544	0.4228571429	0.4363975137	0.2383151927
339	0.5649852147	0.3723116578	0.4228571429	0.4345341594	0.2383151927
340	0.5649730854	0.3721773005	0.4228571429	0.4345341594	0.2383151927
341	0.5649730854	0.3721773005	0.4228571429	0.4345341594	0.2383151927
342	0.5649730585	0.3721773005	0.4228571429	0.4345341594	0.2383151927
343	0.5649854007	0.3723116578	0.4228571429	0.4345341594	0.2384421769
344	0.5649854276	0.3723116578	0.4228571429	0.4345341594	0.2384421769
345	0.5649771201	0.3723116578	0.4228571429	0.4345341594	0.2382278912
346	0.5650465154	0.3723792108	0.4228571429	0.4345341594	0.2382278912
347	0.5650465154	0.3723792108	0.4228571429	0.4345341594	0.2382278912
348	0.5648131239	0.3721001354	0.4228571429	0.4345341594	0.2379421769
349	0.5652180776	0.3755521051	0.4257142857	0.4385093151	0.2396564626
350	0.5652212494	0.3755521051	0.4257142857	0.4385093151	0.2396564626
351	0.5652212494	0.3755521051	0.4257142857	0.4385093151	0.2396564626
352	0.5652180776	0.3755521051	0.4257142857	0.4385093151	0.2396564626
353	0.5652200517	0.3755521051	0.4257142857	0.4385093151	0.239962585
354	0.565219349	0.3755521051	0.4257142857	0.4385093151	0.239962585
355	0.565227632	0.3787252923	0.4257142857	0.4432298121	0.2405975057
356	0.5657002218	0.3788970682	0.4257142857	0.4432298121	0.2405975057
357	0.5657002218	0.3788970682	0.4257142857	0.4432298121	0.2405975057
358	0.5656996312	0.3788970682	0.4257142857	0.4432298121	0.2404387755
359	0.5656989121	0.3773794716	0.4257142857	0.4413664579	0.2402482993
360	0.5656989121	0.3773794716	0.4257142857	0.4413664579	0.2402482993
361	0.5655745688	0.3771922436	0.4257142857	0.4413664579	0.2401156463
362	0.5668618134	0.3779417425	0.4257142857	0.4413664579	0.2401156463
363	0.5668603985	0.3779417425	0.4257142857	0.4413664579	0.2399886621
364	0.5668516686	0.3747685553	0.4257142857	0.4366459608	0.2393537415
365	0.5668749028	0.3762861518	0.4257142857	0.4385093151	0.23930839
366	0.5668713698	0.3762861518	0.4257142857	0.4385093151	0.2392743764
367	0.5669012802	0.376406864	0.4257142857	0.43937888	0.2394705215
368	0.5667582479	0.3740825113	0.4257142857	0.4357763958	0.2391213152
369	0.5668147522	0.3764874565	0.4257142857	0.4395031039	0.2391077098
370	0.5668205087	0.3764874565	0.4257142857	0.4395031039	0.2393117914
371	0.5668416929	0.3764874565	0.4257142857	0.4395031039	0.2394648526
372	0.5668382969	0.3764874565	0.4228571429	0.4395031039	0.2385941043
373	0.5668348156	0.3764874565	0.4228571429	0.4395031039	0.2383900227
374	0.5668250558	0.3762745976	0.4228571429	0.4392546567	0.2381179138
375	0.5668221502	0.3762745976	0.4228571429	0.4392546567	0.2383900227
376	0.5668221502	0.3762745976	0.4228571429	0.4392546567	0.2383900227
377	0.5668221502	0.3762745976	0.4228571429	0.4392546567	0.2383900227
378	0.5668221502	0.3762745976	0.4228571429	0.4392546567	0.2383900227
379	0.566819605	0.3762745976	0.42	0.4392546567	0.2372471655
380	0.5668442048	0.3762745976	0.42	0.4392546567	0.2370430839
381	0.5667335972	0.3761214062	0.42	0.4392546567	0.2367573696
382	0.5667335972	0.3761214062	0.42	0.4392546567	0.2367573696
383	0.5667400613	0.3792945934	0.42	0.4439751538	0.2372335601
