iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
26	0.926410777	0.8097831806	0.8485714286	0.7961490695	0.7842857143
27	0.9239204869	0.802820575	0.8542857143	0.7895652184	0.7873321995
28	0.926355099	0.8037263573	0.8428571429	0.7896894423	0.7763662132
29	0.9243028418	0.7992949088	0.8514285714	0.7845962743	0.7832879819
30	0.9189857171	0.798364436	0.8428571429	0.7860869575	0.7745578231
31	0.919273797	0.7973590268	0.8457142857	0.7842236036	0.7796904762
32	0.9267343307	0.8067790913	0.8485714286	0.7941614921	0.7861734694
33	0.9230140646	0.8024557614	0.8485714286	0.7904347838	0.7853344671
34	0.9269260087	0.809782094	0.8457142857	0.7978882003	0.7827437642
35	0.9263515139	0.7991496726	0.84	0.7845962746	0.775553288
36	0.9369119945	0.8048814795	0.8457142857	0.7894409953	0.7814671202
37	0.9218866798	0.8048300077	0.8485714286	0.7944099394	0.7828548753
38	0.9343373213	0.8103318892	0.8485714286	0.7941614922	0.7852596372
39	0.9363299807	0.8051088462	0.8485714286	0.7864596287	0.7854512472
40	0.9410251678	0.8068830139	0.8514285714	0.7862111818	0.7877845805
41	0.9428668362	0.8092812315	0.8514285714	0.7898136654	0.7865782313
42	0.9417672192	0.8133691426	0.8457142857	0.7941614918	0.7841507937
43	0.9430840388	0.8104957195	0.8514285714	0.7910559021	0.7898390023
44	0.9384149588	0.8134917618	0.8457142857	0.7977639766	0.7840578231
45	0.9442801673	0.8166122605	0.8485714286	0.7987577654	0.7865578231
46	0.9426265521	0.8108133041	0.8514285714	0.7916770203	0.7885181406
47	0.9325383594	0.8087067546	0.8428571429	0.7935403744	0.7794376417
48	0.9383437686	0.8093984005	0.8485714286	0.7905590078	0.7835646259
49	0.9446239608	0.8119308516	0.8485714286	0.7905590078	0.7836337868
50	0.9443948733	0.8148120575	0.8514285714	0.7931677032	0.7871031746
51	0.9353762556	0.8081293021	0.8485714286	0.7883229826	0.7824943311
52	0.9296318538	0.8116013449	0.8485714286	0.7962732932	0.7846371882
53	0.935137459	0.8133481904	0.8485714286	0.7934161509	0.7871439909
54	0.938148443	0.8141693214	0.8514285714	0.7930434799	0.7910929705
55	0.9353270437	0.8148919512	0.8514285714	0.79478261	0.7912539683
56	0.9384773494	0.8217808428	0.8514285714	0.8036024861	0.7916666667
57	0.9375238008	0.8190206792	0.8514285714	0.7991304363	0.7926575964
58	0.9328075993	0.8223875933	0.8485714286	0.805838511	0.7912176871
59	0.9347978352	0.8198859828	0.8457142857	0.8006211193	0.7886904762
60	0.935805545	0.8241850905	0.8571428571	0.8064596289	0.8007290249
61	0.9370889119	0.8263096357	0.8542857143	0.809565219	0.7992777778
62	0.9322527694	0.8211373927	0.8542857143	0.8053416165	0.7989954649
63	0.9364579834	0.8209222923	0.8571428571	0.8038509333	0.8004920635
64	0.9310682868	0.8160759245	0.8485714286	0.7997515542	0.7931394558
65	0.9306500829	0.8175003668	0.8457142857	0.8016149082	0.791255102
66	0.9301564534	0.8165282274	0.8571428571	0.8009937901	0.8005408163
67	0.9347867759	0.8182134811	0.8514285714	0.8004968958	0.7982823129
68	0.9347095369	0.8179886921	0.8571428571	0.7996273308	0.8035963719
69	0.9331654974	0.8230978255	0.8542857143	0.8063354055	0.8002902494
70	0.9327394179	0.820808463	0.8657142857	0.8058385111	0.8093696145
71	0.9414405742	0.8211556386	0.8685714286	0.8032298155	0.8136972789
72	0.9417372984	0.8235474767	0.8685714286	0.8063354055	0.8132086168
73	0.9413488707	0.8238279843	0.8628571429	0.8063354055	0.8096417234
74	0.9420851503	0.8239615854	0.8657142857	0.8063354055	0.8112086168
75	0.9418913157	0.8229795687	0.8657142857	0.8052173931	0.8115657596
76	0.9420648474	0.8231555645	0.8657142857	0.8052173931	0.8127755102
77	0.9439756268	0.8217036266	0.86	0.8014906849	0.8083877551
78	0.9435792308	0.8223101831	0.8628571429	0.8014906849	0.8101031746
79	0.9454643471	0.8269434304	0.86	0.8063354055	0.8087494331
80	0.9454846475	0.827964351	0.8542857143	0.8069565235	0.8041950113
81	0.9460218124	0.8267787886	0.8628571429	0.8059627346	0.812154195
82	0.9460028124	0.8272618922	0.8628571429	0.8059627346	0.8115113379
83	0.9461019062	0.8298669967	0.8628571429	0.8094409955	0.8119274376
84	0.9459324298	0.8302104393	0.8685714286	0.809689443	0.8178639456
85	0.9461044731	0.8321812832	0.8685714286	0.8126708096	0.8163911565
86	0.9469602002	0.8318790845	0.8714285714	0.8124223621	0.8185181406
87	0.947259869	0.8336325207	0.8714285714	0.8129192564	0.8196439909
88	0.9496369173	0.8348414489	0.8657142857	0.8136645985	0.8162358277
89	0.9470948609	0.8352113004	0.8714285714	0.8154037285	0.8223310658
90	0.9470587638	0.8322218633	0.8685714286	0.8116770203	0.8194070295
91	0.9499571412	0.8309996549	0.8628571429	0.8084472068	0.8139988662
92	0.9499602771	0.8362310373	0.8628571429	0.8161490703	0.8150986395
93	0.9499732692	0.8312281048	0.8628571429	0.8089441012	0.8140589569
94	0.9496263745	0.8294282736	0.8685714286	0.8080745359	0.8179875283
95	0.9496116979	0.8297765631	0.8628571429	0.8089441011	0.8140941043
96	0.9497197217	0.8303123458	0.8657142857	0.8089441011	0.8163560091
97	0.9520956227	0.8302478536	0.8714285714	0.8084472064	0.8219036281
98	0.9498030335	0.830694867	0.8685714286	0.8086956537	0.8190827664
99	0.9496485715	0.8324734447	0.8685714286	0.8115527968	0.8198049887
100	0.9495045467	0.8318210867	0.8657142857	0.8115527968	0.8173843537
101	0.9523513343	0.8338561585	0.8628571429	0.8124223619	0.8175385488
102	0.9492659966	0.8333118203	0.8685714286	0.8126708094	0.8197653061
103	0.949092255	0.832764439	0.8657142857	0.8126708094	0.816244898
104	0.9491148078	0.833510682	0.8628571429	0.8139130449	0.8139160998
105	0.9498468722	0.8330788802	0.8628571429	0.8118012441	0.8138526077
106	0.950027627	0.8359649673	0.8657142857	0.8159006226	0.8172732426
107	0.9494441117	0.8366198566	0.8714285714	0.8152795048	0.8231485261
108	0.9501370765	0.8371404569	0.8628571429	0.8156521759	0.8153446712
109	0.9501366922	0.8348744868	0.86	0.8131677037	0.8133356009
110	0.9501399425	0.8372448302	0.8657142857	0.8157763994	0.8181496599
111	0.9507674639	0.8373655976	0.8657142857	0.8162732937	0.8174671202
112	0.95076113	0.8357992286	0.8685714286	0.813291927	0.8207244898
113	0.9504641995	0.8318105757	0.8657142857	0.8093167718	0.8174183673
114	0.9498374465	0.8320173864	0.8628571429	0.8098136661	0.8148866213
115	0.9497466863	0.8360995849	0.8628571429	0.8146583869	0.8151292517
116	0.9497466225	0.8412891387	0.8628571429	0.8214906847	0.8167687075
117	0.949738702	0.8386406349	0.8628571429	0.8177639763	0.8151655329
118	0.9501797946	0.8392654044	0.8628571429	0.819751554	0.8142210884
119	0.9506471929	0.8407469056	0.8628571429	0.8203726725	0.8144716553
120	0.9506633285	0.8373656543	0.8571428571	0.8150310573	0.8092528345
121	0.9507649906	0.8381495733	0.8542857143	0.8160248466	0.8066417234
122	0.9503284088	0.8371128921	0.8542857143	0.8154037284	0.806154195
123	0.9517998915	0.835643858	0.8542857143	0.8125465857	0.8064954649
124	0.9510951676	0.8350302352	0.8542857143	0.812173915	0.8056269841
125	0.9519316204	0.8334264306	0.8542857143	0.8099378902	0.8052460317
126	0.9520053161	0.8386026203	0.8542857143	0.8161490703	0.8058492063
127	0.9507856348	0.838964846	0.8542857143	0.8168944121	0.8057698413
128	0.9519301731	0.8364447292	0.8542857143	0.8146583871	0.8058412698
129	0.9513770087	0.8356450063	0.8571428571	0.8137888218	0.8071587302
130	0.9520239111	0.8349862064	0.86	0.8125465857	0.8102981859
131	0.9506847045	0.8357365464	0.8571428571	0.8141614925	0.8089965986
132	0.9521978598	0.8398333787	0.8571428571	0.8175155298	0.809638322
133	0.9522480486	0.8412531698	0.8571428571	0.8191304366	0.8096587302
134	0.9520203593	0.8361579259	0.86	0.8129192564	0.8107346939
135	0.9513214675	0.8387365093	0.8571428571	0.8177639773	0.8081666667
136	0.9516202552	0.8363041695	0.86	0.8131677039	0.8108571429
137	0.951624678	0.8399035691	0.8571428571	0.8178882009	0.8077585034
138	0.9495571579	0.8394479362	0.8571428571	0.8171428594	0.8091666667
139	0.94645179	0.8350779051	0.8571428571	0.812546586	0.8084773243
140	0.9470529183	0.8330596381	0.8571428571	0.8098136666	0.8082789116
141	0.9492293355	0.8350961892	0.8571428571	0.8116770207	0.8090929705
142	0.9470506485	0.8358656953	0.8571428571	0.81440994	0.8079977324
143	0.9479707421	0.8373891144	0.8571428571	0.8162732941	0.8096870748
144	0.9479710532	0.8366051144	0.8571428571	0.8150310582	0.8095634921
145	0.9479974876	0.8389955015	0.86	0.8180124248	0.8122460317
146	0.9479873993	0.8386619284	0.86	0.8180124248	0.8122460317
147	0.9479750213	0.8388243543	0.86	0.8181366483	0.8122460317
148	0.9479725581	0.8384666558	0.86	0.8180124248	0.8126031746
149	0.9479737381	0.8387132833	0.86	0.8181366483	0.8133287982
150	0.948039797	0.8349865155	0.8571428571	0.8134161514	0.8092108844
151	0.948039042	0.833597014	0.8571428571	0.8103105612	0.8089047619
152	0.9478323698	0.8331526461	0.86	0.8103105612	0.8112460317
153	0.94710324	0.8327804354	0.86	0.8103105612	0.8112380952
154	0.9501835346	0.8330601591	0.8571428571	0.8103105612	0.8075272109
155	0.9482933643	0.8291912172	0.8571428571	0.8062111819	0.8087698413
156	0.9517400946	0.8304394343	0.8571428571	0.8062111819	0.8096428571
157	0.9507570931	0.8279095717	0.8571428571	0.8027329211	0.8089829932
158	0.9507903556	0.8308317004	0.86	0.8062111819	0.8119229025
159	0.9506967992	0.8303875736	0.86	0.8062111819	0.8122993197
160	0.9472822329	0.8301115284	0.86	0.8077018652	0.8115736961
161	0.9485246703	0.8332172862	0.8628571429	0.8111801261	0.814930839
162	0.9472845736	0.8318013132	0.8628571429	0.809316772	0.8138356009
163	0.9466867849	0.8330198749	0.86	0.8113043498	0.8110056689
164	0.9464814097	0.8322397044	0.8628571429	0.8113043498	0.8134421769
165	0.9470771825	0.8343446854	0.86	0.8145341636	0.8118469388
166	0.94710904	0.829297461	0.8657142857	0.8072049709	0.8153072562
167	0.9471132006	0.8347990079	0.8628571429	0.8149068343	0.814100907
168	0.9506056248	0.8365766584	0.8628571429	0.8145341632	0.8147154195
169	0.9505544572	0.8347197109	0.8628571429	0.8129192568	0.8130147392
170	0.9505544655	0.8345429634	0.86	0.8129192568	0.8120011338
171	0.9465172256	0.8344517063	0.8628571429	0.8142857164	0.8136689342
172	0.9496737356	0.8365300105	0.86	0.8149068345	0.8119195011
173	0.9497094378	0.836892648	0.86	0.8149068345	0.8110941043
174	0.9497362523	0.8450102204	0.8571428571	0.8254658407	0.8112403628
175	0.9496595765	0.8423579789	0.8628571429	0.8231055921	0.8163537415
176	0.9465527675	0.845152446	0.8657142857	0.8280745362	0.8184013605
177	0.9477925669	0.8431001804	0.8628571429	0.8250931696	0.8151723356
178	0.947736789	0.8425517708	0.8628571429	0.8248447224	0.8148038549
179	0.9478264347	0.8398931311	0.8657142857	0.8198757785	0.8167437642
180	0.9512877506	0.8395326836	0.8628571429	0.8175155299	0.8144580499
181	0.9519085863	0.8393635397	0.8628571429	0.8171428592	0.8131814059
182	0.9484410641	0.8343198989	0.8628571429	0.8121739153	0.8118639456
183	0.9499937018	0.8351153634	0.8628571429	0.8124223625	0.8114716553
184	0.9518573531	0.8390569667	0.8657142857	0.8171428595	0.8147086168
185	0.9484394209	0.8379982052	0.8628571429	0.8171428595	0.812223356
186	0.9506194662	0.8394584037	0.8628571429	0.8177639775	0.8131689342
187	0.9450290354	0.8359827764	0.8628571429	0.8157763995	0.8138662132
188	0.9472035788	0.8367309806	0.8628571429	0.8155279523	0.8133900227
189	0.9506218983	0.8379064954	0.8657142857	0.8155279523	0.8163378685
190	0.9543483326	0.8391267133	0.8657142857	0.8155279523	0.8156632653
191	0.9543933662	0.8411190351	0.8657142857	0.8177639775	0.8167426304
192	0.9543349003	0.8410797162	0.8685714286	0.8178882007	0.8194852608
193	0.9543931361	0.8387728375	0.8628571429	0.8155279522	0.8144138322
194	0.9506507129	0.8372975188	0.8628571429	0.8155279522	0.8143344671
195	0.9543168829	0.8407870742	0.8628571429	0.8181366477	0.815468254
196	0.9539905858	0.8418774038	0.86	0.8204968963	0.8125249433
197	0.9539006154	0.8388682294	0.8628571429	0.8175155298	0.8144297052
198	0.9536936115	0.8406785504	0.8657142857	0.8198757784	0.8165952381
199	0.9484141074	0.8389748315	0.8628571429	0.8198757784	0.814654195
200	0.9537678742	0.8410012157	0.8628571429	0.8198757784	0.8151553288
201	0.9538408684	0.8413591796	0.8657142857	0.8198757784	0.8178696145
202	0.9494715171	0.8399893999	0.8685714286	0.8201242256	0.8200408163
203	0.9500927334	0.8401197974	0.8685714286	0.8198757784	0.8195260771
204	0.9501141655	0.8401203035	0.8657142857	0.8198757784	0.8169546485
205	0.9500241514	0.8393495408	0.8657142857	0.8198757784	0.8173117914
206	0.9536657753	0.8406676095	0.8657142857	0.8198757784	0.8172403628
207	0.9536748241	0.8407208856	0.8657142857	0.8198757784	0.8173117914
208	0.9536748837	0.8400899997	0.8657142857	0.8188819897	0.8168356009
209	0.9501708795	0.838301481	0.8657142857	0.8177639775	0.8171530612
210	0.9469357163	0.8363978167	0.8657142857	0.8177639775	0.8163163265
211	0.94703813	0.8415901449	0.86	0.824720499	0.8122369615
212	0.9469871163	0.843429119	0.86	0.8275776422	0.8121258503
213	0.9469891897	0.8380911846	0.86	0.8196273314	0.8097505669
214	0.9469991268	0.8404221482	0.86	0.8227329216	0.8099603175
215	0.9469991482	0.8380433037	0.86	0.8196273314	0.809824263
216	0.9463779777	0.8353096119	0.86	0.8156521761	0.8091258503
217	0.9501048099	0.8391896156	0.86	0.8196273314	0.8095396825
218	0.9491504605	0.8361281898	0.8628571429	0.8161490704	0.8113095238
219	0.9466859961	0.8407614936	0.8628571429	0.8232298159	0.8125793651
220	0.9460648741	0.838231385	0.8628571429	0.8201242257	0.8124047619
221	0.9501381709	0.8393235352	0.8628571429	0.8195031077	0.8131530612
222	0.9501288996	0.8391750264	0.8628571429	0.8195031077	0.813015873
223	0.9501288256	0.8392236805	0.8628571429	0.8195031077	0.8123412698
224	0.9500930838	0.8391084049	0.8628571429	0.8195031077	0.8123219955
225	0.9494719313	0.8416279182	0.8628571429	0.8238509337	0.8134920635
226	0.9460351039	0.8377893263	0.8628571429	0.8195031077	0.813015873
227	0.9466566058	0.8386679054	0.8657142857	0.8202484493	0.8159274376
228	0.9466472424	0.838297872	0.8628571429	0.8200000023	0.8129478458
229	0.9466767812	0.8389176739	0.8685714286	0.8208695675	0.8187018141
230	0.9459750533	0.8384106965	0.8657142857	0.8208695675	0.8152006803
231	0.9459751683	0.8384584327	0.8685714286	0.8208695675	0.8186292517
232	0.9466905572	0.8392195235	0.8685714286	0.8208695675	0.81980839
233	0.9467157821	0.8395316558	0.8685714286	0.8208695675	0.8192369615
234	0.9466859961	0.8371321562	0.8685714286	0.8185093189	0.8189195011
235	0.9459756132	0.8384289435	0.8685714286	0.8208695675	0.8185385488
236	0.9459620964	0.8346742498	0.8685714286	0.8156521762	0.8180623583
237	0.9493782437	0.835942114	0.8685714286	0.8156521762	0.8177052154
238	0.9470780441	0.8330712332	0.8685714286	0.8132919276	0.8171337868
239	0.9434776071	0.8321266223	0.8685714286	0.8132919276	0.8175963719
240	0.9434905782	0.8313285253	0.8685714286	0.8120496912	0.817239229
241	0.9435766986	0.8325444288	0.8657142857	0.8131677037	0.815239229
242	0.9434416458	0.8332256421	0.8657142857	0.8144099401	0.8144138322
243	0.943441718	0.8322635589	0.8657142857	0.8131677037	0.8145770975
244	0.9436534214	0.8370748887	0.8628571429	0.8204968964	0.813175737
245	0.9441042703	0.8345536849	0.8628571429	0.8156521762	0.81188322
246	0.9440941766	0.834674699	0.8628571429	0.8161490707	0.8121689342
247	0.9440821113	0.8339118181	0.8685714286	0.8149068344	0.8182120181
248	0.9440817174	0.8345525615	0.8685714286	0.8157763996	0.8185294785
249	0.9475432027	0.8382899999	0.8742857143	0.819130437	0.8232517007
250	0.947862517	0.8426873783	0.8685714286	0.8240993811	0.8191712018
251	0.9475202739	0.8383182415	0.8685714286	0.8191304371	0.817946712
252	0.9441052854	0.8369432963	0.8685714286	0.8188819898	0.818377551
253	0.9478738768	0.8375742391	0.8685714286	0.8176397539	0.8192868481
254	0.9475915406	0.837491148	0.8685714286	0.8177639776	0.8177834467
255	0.9475465438	0.8379815709	0.8685714286	0.8190062137	0.818377551
256	0.943801168	0.8361890315	0.8685714286	0.8182608717	0.8169943311
257	0.944189197	0.8365290609	0.8657142857	0.8183850951	0.8154058957
258	0.947078747	0.8376858741	0.8657142857	0.8183850951	0.8155090703
259	0.9402554076	0.8354681588	0.8657142857	0.8176397534	0.8149251701
260	0.9439819109	0.8372286962	0.8657142857	0.8183850951	0.815100907
261	0.9439490937	0.8382559428	0.8685714286	0.8202484494	0.8170929705
262	0.9433887351	0.8387832971	0.8657142857	0.8202484494	0.8145294785
263	0.9433887342	0.8387238818	0.8657142857	0.8202484494	0.8145294785
264	0.9433886921	0.8381742558	0.8657142857	0.8195031076	0.8144659864
265	0.9473516966	0.839053733	0.8628571429	0.8195031076	0.8119263039
266	0.9467440684	0.8376184162	0.8628571429	0.8186335423	0.8115181406
267	0.9430038615	0.8369355894	0.8628571429	0.8188819898	0.8119263039
268	0.9468562973	0.8383144966	0.8685714286	0.8188819898	0.8159126984
269	0.9496382853	0.8396495693	0.8685714286	0.8188819898	0.8161904762
270	0.949564001	0.8392558782	0.8657142857	0.8188819898	0.8139217687
271	0.9495706855	0.8393596919	0.8657142857	0.8188819898	0.814670068
272	0.9495636218	0.8390760108	0.8685714286	0.8188819898	0.8173639456
273	0.9495631631	0.8388975567	0.8685714286	0.8188819898	0.8183344671
274	0.9469597117	0.8380649807	0.8685714286	0.8188819898	0.8175861678
275	0.9472702669	0.8381657528	0.8657142857	0.8188819898	0.8149433107
276	0.9430102086	0.8368805392	0.8685714286	0.8188819898	0.8173639456
277	0.9430102096	0.8359000634	0.8657142857	0.8177639773	0.8150612245
278	0.9430096536	0.836182863	0.8657142857	0.8176397537	0.8152244898
279	0.9470469206	0.8384365072	0.8657142857	0.8187577662	0.8155816327
280	0.9472472066	0.8387763174	0.8657142857	0.8187577662	0.8150192744
281	0.9497317017	0.8396266602	0.8685714286	0.8187577662	0.8178673469
282	0.9469524032	0.8381784871	0.8685714286	0.8187577662	0.8176451247
283	0.947078428	0.8384444015	0.8685714286	0.8187577662	0.8178673469
284	0.9476860984	0.839795611	0.8657142857	0.8197515553	0.8152959184
285	0.9473367463	0.838459403	0.8628571429	0.8193788846	0.812053288
286	0.9496366622	0.8392827582	0.8628571429	0.8193788846	0.8120702948
287	0.9496366671	0.8398702965	0.8657142857	0.8193788846	0.8149274376
288	0.9469122556	0.8366527514	0.8657142857	0.8159006235	0.8151020408
289	0.9436063377	0.8320968968	0.8657142857	0.8131677039	0.8151020408
290	0.9463442318	0.8323785078	0.8685714286	0.8131677039	0.817244898
291	0.9463442485	0.8337846088	0.8657142857	0.814782611	0.8146564626
292	0.9432386818	0.8338016919	0.8685714286	0.8160248471	0.8168253968
293	0.943238669	0.8350476474	0.8685714286	0.8178882012	0.8170068027
294	0.9432315933	0.8356593712	0.8685714286	0.8190062137	0.8172845805
295	0.9432386381	0.8349625765	0.8685714286	0.8178882012	0.8175702948
296	0.9435491798	0.8351563466	0.8628571429	0.8180124248	0.8117335601
297	0.9468774238	0.8316813546	0.8657142857	0.8118012443	0.8142687075
298	0.9435490217	0.8312129162	0.8657142857	0.8129192568	0.8146088435
299	0.9435490325	0.8312723315	0.8657142857	0.8129192568	0.8149659864
300	0.9435490458	0.8305395246	0.8628571429	0.8114285732	0.8117517007
301	0.9435495868	0.8314126365	0.86	0.8124223621	0.8103548753
302	0.9435495689	0.8314126365	0.8628571429	0.8124223621	0.8126405896
303	0.9440688817	0.8317002618	0.8657142857	0.8124223621	0.8152120181
304	0.9440423707	0.8312155237	0.8628571429	0.8116770203	0.8131485261
305	0.9437723672	0.8316110302	0.86	0.8124223621	0.8111564626
306	0.9440424062	0.8317905785	0.86	0.8124223621	0.8102721088
307	0.9440423514	0.8330613917	0.86	0.8139130455	0.809914966
308	0.9440706777	0.8333082991	0.86	0.8139130455	0.8102721088
309	0.9440436721	0.8330821111	0.86	0.8139130455	0.809914966
310	0.9440707263	0.8313842783	0.86	0.8108074553	0.8097959184
311	0.9441000128	0.832041004	0.86	0.8115527971	0.8094387755
312	0.9440999871	0.8314228253	0.86	0.8108074553	0.8096927438
313	0.9440999877	0.8333468461	0.8628571429	0.8139130455	0.8124546485
314	0.9441001372	0.8340300166	0.8628571429	0.8147826107	0.8131292517
315	0.944099845	0.8373568561	0.8628571429	0.8191304368	0.8130340136
316	0.9438770527	0.8370250155	0.86	0.8191304368	0.810430839
317	0.9438500197	0.8367988274	0.86	0.8191304368	0.8100907029
318	0.9438500037	0.8344793982	0.86	0.8160248466	0.8098684807
319	0.9438500204	0.8350125061	0.86	0.8167701884	0.8096371882
320	0.9441313016	0.8342424739	0.86	0.8160248466	0.809654195
321	0.9441313066	0.8305620262	0.86	0.8108074553	0.8091780045
322	0.9441582957	0.8307882143	0.8628571429	0.8108074553	0.8117494331
323	0.944158296	0.8313213221	0.8628571429	0.8115527971	0.8117097506
324	0.9441740484	0.8315466197	0.8628571429	0.8115527971	0.8116462585
325	0.9438613848	0.8338251876	0.8657142857	0.8154037289	0.8147256236
326	0.9441584644	0.8341862225	0.8657142857	0.8147826107	0.8147256236
327	0.9441742102	0.8343185221	0.8657142857	0.8146583871	0.8147573696
328	0.943877154	0.8336373252	0.8628571429	0.8146583871	0.8119002268
329	0.9441742107	0.8345464751	0.8628571429	0.8146583871	0.8128684807
330	0.9438771334	0.8336373252	0.86	0.8146583871	0.8093367347
331	0.9438773078	0.8342581067	0.86	0.8154037289	0.8089795918
332	0.9438771604	0.8317589205	0.86	0.8114285735	0.8085873016
333	0.9438773308	0.8349247908	0.86	0.8152795053	0.8108004535
334	0.9438771843	0.8319221911	0.86	0.81130435	0.8100385488
335	0.9438773308	0.8340468068	0.86	0.8142857164	0.8101972789
336	0.9438773312	0.8367408065	0.8628571429	0.8183850955	0.8129195011
337	0.9438773359	0.8367408065	0.8628571429	0.8183850955	0.8125623583
338	0.9438773363	0.8367408065	0.8628571429	0.8183850955	0.812244898
339	0.9438615836	0.8360110597	0.8628571429	0.8180124246	0.8125385488
340	0.9438615626	0.8337866516	0.86	0.8150310582	0.8090192744
341	0.9438615626	0.8343698618	0.86	0.8159006234	0.8089285714
342	0.9438752814	0.8339325141	0.86	0.8151552817	0.809930839
343	0.9438596662	0.8340612824	0.86	0.8157763998	0.8097539683
344	0.9438596662	0.8341465975	0.86	0.8157763998	0.8101621315
345	0.9438596632	0.8340535995	0.86	0.8156521762	0.8109274376
346	0.9438617205	0.8341265721	0.86	0.8156521762	0.8102528345
347	0.9438617205	0.8330819363	0.86	0.8149068344	0.8095385488
348	0.9438608227	0.8340084727	0.86	0.8156521762	0.8094274376
349	0.9435806338	0.8339656111	0.86	0.8157763998	0.810085034
350	0.9438619147	0.8344332311	0.8628571429	0.8160248469	0.8126020408
351	0.9438619373	0.8341718862	0.8657142857	0.8155279525	0.8157993197
352	0.9438608439	0.8365389636	0.86	0.8183850955	0.8108469388
353	0.9438608381	0.8324132294	0.86	0.8131677042	0.8100136054
354	0.9438619117	0.8333864037	0.86	0.8152795053	0.8079795918
355	0.9438629519	0.8333864037	0.86	0.8152795053	0.8086371882
356	0.943862967	0.834399017	0.8571428571	0.8159006234	0.8073514739
357	0.94387872	0.8346243145	0.8571428571	0.8159006234	0.8073514739
358	0.9438629469	0.8327176111	0.8571428571	0.8139130458	0.8073514739
359	0.9438629642	0.8330690894	0.86	0.8142857166	0.8088798186
360	0.943862967	0.8344368872	0.86	0.8162732941	0.8094104308
361	0.9438629896	0.8344368872	0.86	0.8162732941	0.8093424036
362	0.9438616461	0.8341604541	0.8628571429	0.8162732941	0.8108594104
363	0.9439586957	0.8348973675	0.8628571429	0.8162732941	0.8128027211
364	0.9438191657	0.8326542367	0.8571428571	0.8142857166	0.8073741497
365	0.9438191657	0.8326542367	0.86	0.8142857166	0.8099455782
366	0.9438056625	0.8330377802	0.86	0.8142857166	0.8105170068
367	0.9438191692	0.8338803343	0.86	0.8152795051	0.8098424036
368	0.9441319787	0.8343265927	0.86	0.8152795051	0.8104535147
369	0.9438349222	0.8347988404	0.86	0.8162732941	0.8104535147
370	0.9438347614	0.8338550102	0.86	0.8152795051	0.8096281179
371	0.9439742892	0.8347960834	0.8628571429	0.8152795051	0.8129138322
372	0.9442713457	0.8352018198	0.8657142857	0.8152795051	0.8154535147
373	0.9442713463	0.8351625087	0.8657142857	0.8152795051	0.8157709751
374	0.9441183182	0.8346738414	0.8685714286	0.8154037287	0.8185963719
375	0.9441318205	0.8346199906	0.8685714286	0.8152795051	0.8183106576
376	0.9440575563	0.8378758022	0.8657142857	0.8195031078	0.816239229
377	0.9440440545	0.8371434615	0.8685714286	0.8185093189	0.8190646259
378	0.9438212621	0.8368116209	0.8685714286	0.8185093189	0.8190963719
379	0.9440440539	0.8371041504	0.8657142857	0.8185093189	0.8167789116
380	0.9438347618	0.8367913378	0.8628571429	0.8185093189	0.8147789116
381	0.9438347618	0.8366659776	0.8628571429	0.8185093189	0.8144614512
382	0.9440575541	0.8369978182	0.8628571429	0.8185093189	0.8138503401
383	0.9438349439	0.8368772882	0.8628571429	0.8185093189	0.8142154195
