iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
63	0.9472975588	0.8502734496	0.8857142857	0.8322981382	0.8514773243
64	0.9484615764	0.8565214588	0.8885714286	0.8403726726	0.8587188209
65	0.9444435374	0.8570959496	0.8971428571	0.841987579	0.8648820862
66	0.9501124775	0.8633824593	0.9	0.8473291944	0.8692471655
67	0.9481861574	0.8596373238	0.8942857143	0.8432298158	0.8609501134
68	0.943709185	0.8572804493	0.9	0.8434782629	0.8655056689
69	0.9479499789	0.8606542865	0.8971428571	0.8453416169	0.8645918367
70	0.9480383742	0.8615863285	0.8885714286	0.8462111819	0.8569773243
71	0.9510234207	0.8628698405	0.8914285714	0.8465838526	0.8602494331
72	0.9468967453	0.8605844409	0.8971428571	0.8452173932	0.8656995465
73	0.9467920478	0.8623046511	0.9	0.8470807471	0.8679852608
74	0.9468590653	0.8635472787	0.8971428571	0.8479503126	0.8654297052
75	0.9444397499	0.8632417933	0.9	0.8479503126	0.8668662132
76	0.950860478	0.8716728539	0.9	0.8560248469	0.8684535147
77	0.9508612981	0.8681957556	0.9	0.8521739151	0.8673151927
78	0.9508473434	0.8667613201	0.9	0.8504347844	0.8675306122
79	0.9472673058	0.8681499312	0.8971428571	0.8520496915	0.8656485261
80	0.9471484892	0.866961769	0.9	0.8508074548	0.8674943311
81	0.9483533487	0.8686407068	0.9	0.8526708097	0.8678548753
82	0.947256204	0.8650336435	0.9085714286	0.849565219	0.8763072562
83	0.9473987551	0.8673127247	0.9085714286	0.8519254676	0.8771712018
84	0.9470947919	0.8676262599	0.9057142857	0.852670809	0.8748265306
85	0.9470230259	0.864672392	0.9114285714	0.8496894426	0.8813979592
86	0.9473280031	0.8693768356	0.9171428571	0.8544099397	0.8866870748
87	0.9475361124	0.8671343384	0.9142857143	0.8513043499	0.8831995465
88	0.9475417349	0.8688114313	0.9114285714	0.8525465856	0.8814852608
89	0.9474790405	0.8663282531	0.9114285714	0.8498136667	0.881393424
90	0.9474251037	0.8664876544	0.9142857143	0.8498136667	0.8836791383
91	0.9475442065	0.8697502301	0.9171428571	0.852546586	0.8881870748
92	0.9450662	0.8703702705	0.92	0.8547826108	0.8916428571
93	0.9483970781	0.8717154166	0.92	0.8547826111	0.891468254
94	0.9508815638	0.8742630003	0.9228571429	0.8575155301	0.8941462585
95	0.9483968305	0.8727684171	0.92	0.8561490708	0.8916156463
96	0.9487208466	0.8749584989	0.9228571429	0.8580124247	0.896239229
97	0.9487238187	0.8748764579	0.9285714286	0.8580124247	0.900314059
98	0.9487239257	0.8775429077	0.9257142857	0.8606211197	0.8977108844
99	0.9453060061	0.8796913274	0.9314285714	0.8644720515	0.9036201814
