iter	Passed	Remaining
0	3	1899
1	7	2193
2	10	2041
3	13	1947
4	16	1877
5	19	1833
6	22	1795
7	25	1774
8	28	1787
9	31	1774
10	34	1787
11	38	1787
12	41	1784
13	46	1841
14	49	1837
15	53	1852
16	56	1854
17	60	1852
18	63	1851
19	67	1853
20	70	1853
21	73	1850
22	77	1844
23	81	1853
24	84	1843
25	86	1828
26	89	1816
27	92	1805
28	95	1796
29	98	1784
30	101	1772
31	103	1756
32	106	1749
33	109	1737
34	112	1726
35	114	1712
36	117	1699
37	119	1687
38	122	1679
39	125	1672
40	128	1662
41	130	1655
42	133	1644
43	136	1635
44	138	1627
45	141	1625
46	145	1625
47	148	1620
48	151	1616
49	154	1612
50	157	1607
51	159	1602
52	162	1595
53	165	1589
54	168	1582
55	170	1577
56	173	1570
57	176	1566
58	179	1560
59	181	1555
60	184	1551
61	187	1546
62	190	1543
63	193	1537
64	196	1532
65	198	1526
66	201	1522
67	204	1518
68	207	1515
69	210	1511
70	212	1504
71	215	1500
72	218	1496
73	221	1491
74	223	1487
75	227	1484
76	229	1480
77	232	1476
78	235	1472
79	238	1469
80	241	1465
81	244	1461
82	246	1456
83	249	1451
84	252	1448
85	255	1446
86	258	1442
87	260	1437
88	263	1433
89	266	1431
90	269	1429
91	272	1425
92	275	1422
93	279	1421
94	281	1417
95	284	1413
96	287	1410
97	290	1407
98	293	1403
99	296	1402
100	299	1399
101	302	1399
102	305	1395
103	308	1392
104	311	1389
105	314	1386
106	318	1385
107	320	1381
108	323	1376
109	326	1373
110	329	1371
111	332	1368
112	335	1367
113	338	1362
114	341	1358
115	344	1355
116	346	1351
117	349	1348
118	352	1344
119	355	1341
120	358	1338
121	361	1337
122	364	1334
123	367	1332
124	370	1328
125	373	1325
126	377	1325
127	380	1323
128	383	1321
129	386	1317
130	389	1313
131	392	1310
132	395	1306
133	398	1304
134	401	1303
135	404	1299
136	407	1297
137	410	1293
138	413	1289
139	415	1285
140	418	1281
141	420	1277
142	423	1274
143	426	1270
144	429	1267
145	432	1263
146	434	1260
147	437	1256
148	440	1252
149	442	1248
150	445	1245
151	448	1241
152	450	1238
153	453	1234
154	456	1230
155	459	1228
156	462	1225
157	466	1224
158	469	1221
159	472	1218
160	475	1215
161	477	1211
162	480	1208
163	482	1204
164	485	1201
165	488	1197
166	491	1194
167	493	1190
168	496	1186
169	499	1183
170	501	1180
171	504	1176
172	507	1174
173	510	1170
174	513	1167
175	515	1163
176	518	1159
177	521	1156
178	524	1154
179	528	1153
180	531	1150
181	535	1150
182	539	1148
183	542	1146
184	544	1142
185	547	1138
186	550	1135
187	553	1132
188	556	1130
189	559	1127
190	561	1123
191	565	1121
192	568	1118
193	571	1116
194	574	1112
195	576	1109
196	579	1106
197	582	1104
198	585	1100
199	588	1098
200	591	1095
201	594	1092
202	597	1089
