iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
87	0.6121850201	0.4203574544	0.4828571429	0.4791304334	0.2910351474
88	0.6121866766	0.4203574544	0.4828571429	0.4791304334	0.291899093
89	0.6121833467	0.4197493207	0.4828571429	0.4782608681	0.2915498866
90	0.6120872852	0.4194854432	0.4828571429	0.4782608681	0.2915498866
91	0.611836647	0.4202936629	0.48	0.4791304334	0.2902641723
92	0.6107575641	0.4170988003	0.48	0.4755279489	0.2895793651
93	0.6106876042	0.4173608836	0.4828571429	0.4765217377	0.2917426304
94	0.6106946293	0.4175075728	0.48	0.4765217377	0.28880839
95	0.6105172333	0.4174465349	0.4771428571	0.4765217377	0.2887857143
96	0.610480591	0.41652157	0.4742857143	0.4755279491	0.2876428571
97	0.6104818718	0.41652157	0.4771428571	0.4755279491	0.2893571429
98	0.6102735369	0.4160265702	0.4771428571	0.4755279491	0.2881870748
99	0.6102461026	0.4139033337	0.4771428571	0.4722981354	0.288106576
100	0.6102142143	0.4134279579	0.4771428571	0.4716770176	0.2881201814
101	0.6151906506	0.4152377744	0.48	0.4724223594	0.2909909297
102	0.6130710782	0.4153162447	0.48	0.4724223594	0.2900340136
103	0.61296147	0.415264773	0.4828571429	0.4724223594	0.2922562358
104	0.6144655979	0.4154980839	0.4828571429	0.4724223594	0.2932539683
105	0.6095711483	0.4144394534	0.4857142857	0.4724223594	0.2935079365
106	0.6146114004	0.4156487339	0.4885714286	0.4724223594	0.2959501134
107	0.6096967954	0.4144972311	0.4914285714	0.4724223594	0.2948072562
108	0.609522206	0.4113397941	0.4914285714	0.4678260862	0.2941791383
109	0.6095147895	0.4129088964	0.4885714286	0.4704347817	0.2926655329
110	0.6095165789	0.4129088964	0.4914285714	0.4704347817	0.2938480726
111	0.6094354541	0.4119223889	0.4914285714	0.4690683221	0.2936632653
112	0.6093725347	0.4134984205	0.4885714286	0.4722981356	0.2916156463
113	0.6086455579	0.4128729002	0.4885714286	0.4722981356	0.2898764172
114	0.6084853412	0.4112385051	0.4885714286	0.469937887	0.2889263039
115	0.6078322314	0.4079256457	0.4885714286	0.4663354025	0.2878707483
116	0.6078524056	0.4079704065	0.4857142857	0.4663354024	0.2863786848
117	0.6078517817	0.4079704065	0.4857142857	0.4663354024	0.2859977324
118	0.6078628717	0.409889208	0.4857142857	0.4691925456	0.2869444444
119	0.6078808006	0.4108656229	0.4828571429	0.4701863347	0.2856111111
120	0.6078780593	0.4119660174	0.4828571429	0.4719254652	0.2858730159
121	0.6076198503	0.4116503284	0.48	0.4719254652	0.2838231293
122	0.6076213001	0.4118919509	0.48	0.4722981361	0.2838231293
123	0.6124627504	0.4114701079	0.48	0.4699378874	0.2850034014
124	0.6074344721	0.4102075367	0.48	0.4699378874	0.2838129252
125	0.6075498136	0.4103865968	0.4771428571	0.4699378874	0.2825680272
126	0.6074099228	0.4102075367	0.4771428571	0.4699378874	0.2824092971
127	0.6075750362	0.4103865968	0.4742857143	0.4699378874	0.2816292517
128	0.6075937599	0.4080834603	0.4742857143	0.4658385086	0.2819727891
129	0.6075763778	0.4080834603	0.4657142857	0.4658385086	0.2779070295
130	0.6066003149	0.4081490578	0.4657142857	0.4658385086	0.2778049887
131	0.6066106695	0.4081490578	0.4685714286	0.4658385086	0.2793866213
132	0.6066624792	0.4063669034	0.4685714286	0.4627329185	0.2798650794
133	0.6114412746	0.4066248707	0.4685714286	0.4618633533	0.2803106576
134	0.611085471	0.4042625555	0.4685714286	0.4583850923	0.2799773243
135	0.611083427	0.4042625555	0.4685714286	0.4583850923	0.2797732426
136	0.611035217	0.4042625555	0.4657142857	0.4583850923	0.2787573696
137	0.6099314574	0.4019101116	0.4657142857	0.4554037258	0.2777834467
138	0.609897239	0.4016800855	0.4657142857	0.4554037258	0.2774002268
139	0.6099044109	0.4017378081	0.4628571429	0.4554037258	0.2755566893
140	0.6099315554	0.4019229719	0.4628571429	0.4554037258	0.2752630385
141	0.6099238927	0.4038055045	0.4628571429	0.458385092	0.2745861678
142	0.6086813924	0.4034454392	0.46	0.458385092	0.2731575964
143	0.6086812154	0.4034454392	0.46	0.458385092	0.2730306122
144	0.6086743617	0.4015570123	0.4628571429	0.4556521723	0.2753480726
145	0.6095821114	0.4019510998	0.4628571429	0.4556521723	0.27530839
146	0.6083191631	0.3977031252	0.4628571429	0.4506832281	0.2738321995
147	0.6081350909	0.397455799	0.4628571429	0.4506832281	0.273393424
148	0.6080165802	0.3977664879	0.46	0.4506832281	0.2727585034
149	0.6078923412	0.3976475845	0.46	0.4506832281	0.2726156463
150	0.6078115975	0.3964252622	0.46	0.4491925449	0.272329932
151	0.6078377002	0.3956041223	0.46	0.4478260852	0.272377551
152	0.6078279042	0.3956041223	0.46	0.4478260852	0.2720102041
153	0.6078305058	0.3954602608	0.46	0.4475776381	0.2720102041
154	0.6072242835	0.3951769612	0.4628571429	0.4475776381	0.2725544218
155	0.6068490177	0.3942044045	0.4628571429	0.4463354022	0.2714829932
156	0.6064610416	0.3936971113	0.4657142857	0.4463354022	0.2712346939
157	0.6064888289	0.393907083	0.4657142857	0.4463354022	0.2713321995
158	0.6073879647	0.3927940391	0.4657142857	0.4440993775	0.2703480726
159	0.605330763	0.3916533432	0.4685714286	0.4440993775	0.2712505669
160	0.605158559	0.3913874288	0.4657142857	0.4440993775	0.2701553288
161	0.6051576677	0.3916364438	0.4657142857	0.4444720482	0.2705362812
162	0.6050651026	0.3912137282	0.4657142857	0.4444720482	0.2698560091
163	0.605062034	0.3912137282	0.4657142857	0.4444720482	0.2692664399
164	0.6056939388	0.3891046256	0.4657142857	0.4403726691	0.2691780045
165	0.605625565	0.3874461347	0.4657142857	0.4388819859	0.2683049887
166	0.6054618992	0.3869970769	0.4657142857	0.4388819859	0.2679648526
167	0.6045257214	0.3865718325	0.4657142857	0.4388819859	0.2679648526
168	0.6010600699	0.3855154383	0.4657142857	0.4388819859	0.2672845805
169	0.6010570428	0.3855154383	0.4657142857	0.4388819859	0.2669614512
170	0.6019544799	0.3860659212	0.4657142857	0.4388819859	0.2668707483
171	0.600951329	0.3856406767	0.4685714286	0.4388819859	0.268462585
172	0.6013508031	0.3857804987	0.4685714286	0.4388819859	0.2687346939
173	0.6013512437	0.3857804987	0.4685714286	0.4388819859	0.2689331066
174	0.6012674564	0.3857558584	0.4685714286	0.4388819859	0.2688061224
175	0.6010005676	0.385463295	0.4685714286	0.4388819859	0.2687800454
176	0.6010004136	0.385463295	0.4685714286	0.4388819859	0.2685736961
177	0.6005658104	0.3863960041	0.4685714286	0.441614905	0.2685714286
178	0.6006624105	0.3856616919	0.4685714286	0.4402484454	0.2683571429
179	0.5991108593	0.384102384	0.4657142857	0.4395031038	0.2663571429
180	0.5992851547	0.3829308781	0.4657142857	0.4373913027	0.2660328798
181	0.599301752	0.3829308781	0.4685714286	0.4373913027	0.2667471655
182	0.5988456453	0.3808906887	0.4657142857	0.4356521723	0.2656201814
183	0.5988051368	0.37891347	0.4657142857	0.4327950295	0.265175737
184	0.600275373	0.3786512914	0.4685714286	0.431677017	0.2654512472
185	0.6002293594	0.3786512914	0.4657142857	0.431677017	0.2643956916
186	0.5905255154	0.3759345706	0.4657142857	0.431677017	0.2629671202
187	0.5934982276	0.3785090904	0.4628571429	0.4346583832	0.2631371882
188	0.5934946623	0.3785090904	0.4628571429	0.4346583832	0.2630181406
189	0.593507245	0.3785090904	0.4628571429	0.4346583832	0.2633752834
190	0.5925211941	0.3757323386	0.4628571429	0.431677017	0.2626984127
191	0.592539269	0.376158105	0.4628571429	0.4321739116	0.262914966
192	0.5927610457	0.3810572843	0.4657142857	0.4391304334	0.2650736961
193	0.5927606196	0.380631518	0.4657142857	0.4386335387	0.2650736961
194	0.5927436269	0.3810572843	0.4657142857	0.4391304334	0.2650102041
195	0.5924235841	0.3807122916	0.4657142857	0.4391304334	0.2639070295
196	0.5924460333	0.3808546259	0.4628571429	0.4391304334	0.2627641723
197	0.592584875	0.3809487293	0.4628571429	0.4391304334	0.2632403628
198	0.5924585532	0.3808766547	0.4628571429	0.4391304334	0.2627641723
199	0.5925970456	0.3809707581	0.4628571429	0.4391304334	0.2632403628
200	0.592592747	0.3791971206	0.4628571429	0.4370186323	0.2632403628
201	0.5925786257	0.3791971206	0.4628571429	0.4370186323	0.2632403628
202	0.5927379634	0.3786021382	0.4628571429	0.4357763963	0.2622165533
203	0.5926824163	0.3775710162	0.4628571429	0.4344099367	0.2622165533
204	0.5927078939	0.3757588406	0.4657142857	0.4320496881	0.2627879819
205	0.592670082	0.373949702	0.4657142857	0.4298136631	0.2626609977
206	0.5926778217	0.373949702	0.4628571429	0.4298136631	0.2615816327
207	0.592665269	0.373949702	0.4657142857	0.4298136631	0.2632324263
208	0.5919134188	0.3734705429	0.4657142857	0.4298136634	0.2629943311
209	0.5918143701	0.3732904317	0.4657142857	0.4298136634	0.2631530612
210	0.591256172	0.3731022722	0.4657142857	0.4298136634	0.263255102
211	0.5913465111	0.373161923	0.4657142857	0.4298136634	0.2631938776
212	0.5903854376	0.3718954183	0.4657142857	0.4298136634	0.2618129252
213	0.59071361	0.3722686934	0.4657142857	0.4298136634	0.2617414966
214	0.5905968108	0.3723958631	0.4657142857	0.4304347815	0.2616938776
215	0.5897026663	0.3721758448	0.4657142857	0.4304347815	0.2614501134
216	0.5894287108	0.369946413	0.4657142857	0.4269565204	0.2612596372
217	0.5866438643	0.367006847	0.4657142857	0.4243478247	0.2604977324
218	0.5863171131	0.3666688874	0.4657142857	0.4243478247	0.2604104308
219	0.5863034638	0.3668531829	0.4657142857	0.4243478247	0.2604104308
220	0.5858236234	0.3664174404	0.4657142857	0.4243478247	0.2600192744
221	0.5848851993	0.3658846265	0.4657142857	0.4243478247	0.2598764172
222	0.584045692	0.3656138961	0.4657142857	0.4243478247	0.259638322
223	0.5840365124	0.3656138961	0.4657142857	0.4243478247	0.2597653061
224	0.5840342383	0.3656138961	0.4657142857	0.4243478247	0.2592834467
225	0.5840342383	0.3656138961	0.4657142857	0.4243478247	0.2592834467
226	0.5843465584	0.3661740223	0.4657142857	0.4243478247	0.2597596372
227	0.5843465584	0.3661740223	0.4657142857	0.4243478247	0.2597596372
228	0.583509179	0.365650106	0.4657142857	0.4243478247	0.259031746
229	0.583509179	0.365650106	0.4657142857	0.4243478247	0.259031746
230	0.5835257954	0.365650106	0.4657142857	0.4243478247	0.2590952381
231	0.583546332	0.365650106	0.4657142857	0.4243478247	0.2591746032
232	0.5828241999	0.3652126537	0.4657142857	0.4243478247	0.2582222222
233	0.5737915079	0.3624928039	0.4657142857	0.4234782594	0.2567936508
234	0.5735047674	0.3624402168	0.4657142857	0.4243478247	0.2563174603
235	0.5735047674	0.3624402168	0.4657142857	0.4243478247	0.2563174603
236	0.5738377742	0.3637824658	0.4657142857	0.4254658372	0.2570793651
237	0.5734114191	0.3632030319	0.4628571429	0.4245962719	0.2559501134
238	0.5734053113	0.3632030319	0.4628571429	0.4245962719	0.2558866213
239	0.5725367357	0.3629704325	0.4628571429	0.4245962719	0.2558866213
240	0.5725057309	0.3628778271	0.4628571429	0.4245962719	0.2554580499
241	0.5725880306	0.3630357055	0.4628571429	0.4245962719	0.2558866213
242	0.5725852531	0.3630357055	0.4628571429	0.4245962719	0.2558866213
243	0.573205612	0.3616180022	0.4628571429	0.4218633528	0.2560294785
244	0.5730258937	0.3615713156	0.4628571429	0.4218633528	0.2559614512
245	0.5729984472	0.3614958032	0.4628571429	0.4218633528	0.2554852608
246	0.5721566956	0.3612250728	0.4628571429	0.4218633528	0.2552471655
247	0.5729942036	0.3614958032	0.4628571429	0.4218633528	0.2554852608
248	0.5729892858	0.3613739157	0.4628571429	0.4216149056	0.2552811791
249	0.5730043539	0.361832452	0.4628571429	0.4223602472	0.2554285714
250	0.5727128938	0.3614339486	0.4628571429	0.4223602472	0.2552857143
251	0.5727029325	0.3613697063	0.4628571429	0.4222360236	0.2552857143
252	0.5727030531	0.3613697063	0.4628571429	0.4222360236	0.2552857143
253	0.5727000893	0.3605000811	0.4628571429	0.420869564	0.2554761905
254	0.5726463408	0.3605000811	0.4628571429	0.420869564	0.2554251701
255	0.5723500408	0.3593931135	0.4628571429	0.4191304336	0.2549489796
256	0.5723500408	0.3593931135	0.4628571429	0.4191304336	0.2549489796
257	0.5723861434	0.3594106681	0.4628571429	0.4191304336	0.2549489796
258	0.5718826888	0.3592510308	0.4628571429	0.4191304336	0.2545068027
259	0.5718695637	0.3592510308	0.4628571429	0.4191304336	0.2543480726
260	0.5732387596	0.3597212127	0.4628571429	0.4191304336	0.2543480726
261	0.5713754057	0.3593054691	0.4628571429	0.4191304336	0.2543480726
262	0.5713779094	0.3593054691	0.4657142857	0.4191304336	0.255776644
263	0.5713793911	0.3593054691	0.4657142857	0.4191304336	0.2559036281
264	0.5713339883	0.3591982926	0.4628571429	0.4191304336	0.2543321995
265	0.5713339797	0.3591982926	0.4628571429	0.4191304336	0.2543321995
266	0.571324709	0.3585187193	0.4628571429	0.4181366449	0.2540464853
267	0.5713336426	0.358570191	0.4628571429	0.4181366449	0.2540464853
268	0.5711851294	0.3583765314	0.4657142857	0.4181366449	0.2555702948
269	0.571166957	0.3583765314	0.4657142857	0.4181366449	0.255468254
270	0.5711036216	0.3569497874	0.4657142857	0.4163975145	0.255468254
271	0.5711036216	0.3569497874	0.4657142857	0.4163975145	0.255468254
272	0.5715357036	0.3572253742	0.4657142857	0.4163975145	0.255468254
273	0.5715297302	0.3572253742	0.4657142857	0.4163975145	0.255468254
274	0.5715429947	0.3572253742	0.4657142857	0.4163975145	0.2557403628
275	0.5716027913	0.3572253742	0.4657142857	0.4163975145	0.2556213152
276	0.5716032605	0.3572253742	0.4657142857	0.4163975145	0.2558764172
277	0.5716550095	0.3572253742	0.4657142857	0.4163975145	0.2560804989
278	0.5657543886	0.3558253172	0.4657142857	0.4163975145	0.2546519274
279	0.5656974732	0.3558253172	0.4657142857	0.4163975145	0.2544478458
280	0.5656974732	0.3558253172	0.4657142857	0.4163975145	0.2544478458
281	0.5657498198	0.3558253172	0.4657142857	0.4163975145	0.2546519274
282	0.5656486025	0.353935489	0.4657142857	0.4135403716	0.2542709751
283	0.5655431492	0.3538482131	0.4628571429	0.4135403716	0.2534138322
284	0.5670351827	0.3542663306	0.4628571429	0.4135403716	0.2534138322
285	0.565630916	0.3536196616	0.4628571429	0.4135403716	0.2529376417
286	0.565630916	0.3536196616	0.4628571429	0.4135403716	0.2529376417
287	0.5659557268	0.3537222639	0.4628571429	0.4135403716	0.2532267574
288	0.5659517692	0.3536475654	0.4628571429	0.4135403716	0.2526553288
289	0.5658608924	0.3537222639	0.4628571429	0.4135403716	0.2530487528
290	0.5656990266	0.3536132872	0.4628571429	0.4135403716	0.2525725624
291	0.5656949529	0.3535385887	0.4628571429	0.4135403716	0.2520011338
292	0.565789633	0.3535385887	0.4628571429	0.4135403716	0.2520521542
293	0.5669390912	0.3541566151	0.46	0.4135403716	0.2500045351
294	0.5669311386	0.3541566151	0.46	0.4135403716	0.2499024943
295	0.5675298005	0.3547213387	0.46	0.4135403713	0.2499024943
296	0.5668949557	0.3535420487	0.46	0.4124223592	0.2499024943
297	0.5668949557	0.3535420487	0.46	0.4124223592	0.2499024943
298	0.5675261795	0.3547213387	0.46	0.4135403713	0.2499024943
299	0.5668598426	0.3543581569	0.46	0.4135403713	0.2497437642
300	0.5668598426	0.3543581569	0.46	0.4135403713	0.2497437642
301	0.5668594782	0.3543581569	0.46	0.4135403713	0.2499659864
302	0.5666902772	0.3541016402	0.46	0.4135403713	0.250537415
303	0.5672843901	0.3543986066	0.46	0.4135403713	0.250537415
304	0.5672843901	0.3543986066	0.46	0.4135403713	0.250537415
305	0.5666906624	0.3541016402	0.46	0.4135403713	0.250537415
306	0.5672843901	0.3543986066	0.46	0.4135403713	0.250537415
307	0.5672861938	0.3543986066	0.46	0.4135403713	0.2503968254
308	0.5673210622	0.3564102044	0.46	0.4160248435	0.2503968254
309	0.5673211358	0.3564102044	0.46	0.4160248435	0.2503968254
310	0.567321521	0.3564102044	0.46	0.4160248435	0.2503968254
311	0.5673216775	0.3564102044	0.46	0.4160248435	0.2503968254
312	0.5626737873	0.3552123701	0.46	0.4160248435	0.2501190476
313	0.5627792997	0.3561214032	0.4628571429	0.4171428556	0.2507777778
314	0.5627308516	0.3560658027	0.4628571429	0.4171428556	0.2507777778
315	0.5627360939	0.3560658027	0.4628571429	0.4171428556	0.2506247166
316	0.562730589	0.3560658027	0.46	0.4171428556	0.2493945578
317	0.5626002598	0.3556986953	0.46	0.4171428556	0.2489183673
318	0.5630055162	0.3560141115	0.46	0.4171428556	0.2498707483
319	0.5630082636	0.3560141115	0.46	0.4171428556	0.2500238095
320	0.5629974385	0.3558763635	0.46	0.4171428556	0.2495952381
321	0.5630486574	0.355931964	0.46	0.4171428556	0.2496746032
322	0.5656201619	0.3568513446	0.46	0.4171428556	0.2501507937
323	0.5656134289	0.3568513446	0.46	0.4171428556	0.2501507937
324	0.5656379148	0.3578688301	0.46	0.4187577624	0.2504365079
325	0.5656379148	0.3578688301	0.46	0.4187577624	0.2504365079
326	0.5656379148	0.3578688301	0.46	0.4187577624	0.2504365079
327	0.5644379511	0.3574893993	0.46	0.4187577624	0.2498412698
328	0.5644379511	0.3574893993	0.46	0.4187577624	0.2498412698
329	0.5644379511	0.3574893993	0.46	0.4187577624	0.2498412698
330	0.5637334692	0.3572416951	0.46	0.4187577624	0.2496031746
331	0.563941521	0.3574030039	0.46	0.4187577624	0.2498888889
332	0.5637334692	0.3572416951	0.46	0.4187577624	0.2496031746
333	0.5637334692	0.3572416951	0.46	0.4187577624	0.2496031746
334	0.5637349279	0.3572416951	0.4628571429	0.4187577624	0.2507460317
335	0.563928976	0.3574030039	0.4628571429	0.4187577624	0.2509342404
336	0.5637175475	0.3572416951	0.4657142857	0.4187577624	0.2522675737
337	0.5637175475	0.3572416951	0.4657142857	0.4187577624	0.2522675737
338	0.5637175475	0.3572416951	0.4657142857	0.4187577624	0.2522675737
339	0.5626056236	0.3569377179	0.4657142857	0.4187577624	0.2518866213
340	0.5562919358	0.3555269136	0.4657142857	0.4187577624	0.2507437642
341	0.5635231201	0.3571850871	0.4628571429	0.4187577624	0.2500770975
342	0.5635231201	0.3571850871	0.4628571429	0.4187577624	0.2500770975
343	0.5626012048	0.3569377179	0.4628571429	0.4187577624	0.2500770975
344	0.5626012048	0.3569377179	0.4628571429	0.4187577624	0.2500770975
345	0.556287517	0.3555269136	0.4628571429	0.4187577624	0.2490873016
346	0.5560717866	0.3553656049	0.4628571429	0.4187577624	0.2488015873
347	0.5560717866	0.3553656049	0.4628571429	0.4187577624	0.2488015873
348	0.5562798384	0.3555269136	0.4628571429	0.4187577624	0.2490873016
349	0.5562798384	0.3555269136	0.4628571429	0.4187577624	0.2490873016
350	0.5562798384	0.3555269136	0.4628571429	0.4187577624	0.2490873016
351	0.5560124264	0.3552825967	0.4628571429	0.4187577624	0.2488015873
352	0.5562207607	0.3554439054	0.4628571429	0.4187577624	0.2490873016
353	0.5562205375	0.3554439054	0.4628571429	0.4187577624	0.2488888889
354	0.5560100513	0.3552825967	0.46	0.4187577624	0.2471746032
355	0.5536786085	0.3544473038	0.46	0.4187577624	0.2466984127
356	0.5536786085	0.3544473038	0.46	0.4187577624	0.2466984127
357	0.5536786085	0.3544473038	0.46	0.4187577624	0.2466984127
358	0.5536786085	0.3544473038	0.46	0.4187577624	0.2466984127
359	0.5536786085	0.3544473038	0.46	0.4187577624	0.2466984127
360	0.5536786085	0.3544473038	0.46	0.4187577624	0.2466984127
361	0.5536469833	0.3544473038	0.4571428571	0.4187577624	0.2453968254
362	0.5536546618	0.3544473038	0.4571428571	0.4187577624	0.2453968254
363	0.5536647766	0.3545303119	0.4571428571	0.4187577624	0.2453968254
364	0.5537372412	0.3545303119	0.4571428571	0.4187577624	0.2454648526
365	0.5531518107	0.3542322721	0.4571428571	0.4187577624	0.2452267574
366	0.5578113883	0.3552873702	0.4571428571	0.4187577624	0.2452267574
367	0.5531565131	0.3542322721	0.4542857143	0.4187577624	0.2433537415
368	0.5530978966	0.354149264	0.4542857143	0.4187577624	0.2435124717
369	0.5530978966	0.354149264	0.4542857143	0.4187577624	0.2435124717
370	0.5578687736	0.3562921687	0.4542857143	0.4204968928	0.2436077098
371	0.5578645404	0.3562921687	0.4542857143	0.4204968928	0.2436077098
372	0.5579102285	0.3562921687	0.4514285714	0.4204968928	0.2414240363
373	0.5579102285	0.3562921687	0.4514285714	0.4204968928	0.2414240363
374	0.5579102285	0.3562921687	0.4514285714	0.4204968928	0.2414240363
375	0.5579102285	0.3562921687	0.4514285714	0.4204968928	0.2414240363
376	0.5579102083	0.3562921687	0.4514285714	0.4204968928	0.2412018141
377	0.5578962634	0.3562151848	0.4514285714	0.4204968928	0.2411950113
378	0.5578962634	0.3562151848	0.4514285714	0.4204968928	0.2411950113
379	0.5578962634	0.3562151848	0.4514285714	0.4204968928	0.2411950113
380	0.5578861985	0.3555753618	0.4514285714	0.419503104	0.2410045351
381	0.5578848047	0.3555753618	0.4514285714	0.419503104	0.2408854875
382	0.5594373902	0.3559482055	0.4514285714	0.419503104	0.2408854875
383	0.5578833171	0.3555753618	0.4514285714	0.419503104	0.2408854875
