period_end_date,revenue,cogs,gross_profit,sga,rnd,special_charges,other_opex,total_opex,operating_income,interest_income,interest_expense,net_interest_income_normal,other_nonoperating_income,pretax_income,income_tax,net_income_continuing,net_income_discontinued,income_allocated_to_minority_interest,other_income_statement_items,net_income,preferred_dividends,net_income_available_to_shareholders,eps_basic,eps_diluted,shares_basic,shares_diluted,da_income_statement_supplemental,cash_and_equiv,st_investments,receivables,inventories,other_current_assets,total_current_assets,equity_and_other_investments,ppe_gross,accumulated_depreciation,ppe_net,intangible_assets,goodwill,other_lt_assets,total_assets,accounts_payable,tax_payable,current_accrued_liabilities,st_debt,current_capital_leases,current_deferred_revenue,current_deferred_tax_liability,other_current_liabilities,total_current_liabilities,lt_debt,noncurrent_capital_leases,pension_liabilities,noncurrent_deferred_revenue,other_lt_liabilities,total_liabilities,common_stock,preferred_stock,retained_earnings,aoci,apic,treasury_stock,minority_interest_liability,other_equity,total_equity,total_liabilities_and_equity,total_noncurrent_assets,total_noncurrent_liabilities,cfo_net_income,cfo_da,cfo_receivables,cfo_inventory,cfo_prepaid_expenses,cfo_other_working_capital,cfo_change_in_working_capital,cfo_deferred_tax,cfo_stock_comp,cfo_other_noncash_items,cf_cfo,cfi_ppe_purchases,cfi_ppe_sales,cfi_ppe_net,cfi_acquisitions,cfi_divestitures,cfi_acquisitions_net,cfi_investment_purchases,cfi_investment_sales,cfi_investment_net,cfi_intangibles_net,cfi_other,cf_cfi,cff_common_stock_issued,cff_common_stock_repurchased,cff_common_stock_net,cff_pfd_net,cff_debt_net,cff_dividend_paid,cff_other,cf_cff,cf_forex,cf_net_change_in_cash,capex,cff_pfd_issued,cff_pfd_repurchased,cff_debt_issued,cff_debt_repaid,ebitda,fcf,income_tax_rate,nopat,book_value,tangible_book_value,roa,roe,roic,roic_legacy,roce,rotce,gross_margin,ebitda_margin,operating_margin,pretax_margin,net_income_margin,fcf_margin,assets_to_equity,equity_to_assets,debt_to_equity,debt_to_assets,revenue_per_share,ebitda_per_share,operating_income_per_share,pretax_income_per_share,fcf_per_share,book_value_per_share,tangible_book_per_share,market_cap,enterprise_value,price_to_earnings,price_to_book,price_to_tangible_book,price_to_sales,price_to_fcf,price_to_pretax_income,enterprise_value_to_earnings,enterprise_value_to_book,enterprise_value_to_tangible_book,enterprise_value_to_sales,enterprise_value_to_fcf,enterprise_value_to_pretax_income,revenue_growth,gross_profit_growth,ebitda_growth,operating_income_growth,pretax_income_growth,net_income_growth,eps_diluted_growth,shares_diluted_growth,cash_and_equiv_growth,ppe_growth,total_assets_growth,total_equity_growth,cfo_growth,capex_growth,fcf_growth,dividends_per_share_growth,shares_eop_growth,revenue_cagr_10,eps_diluted_cagr_10,total_assets_cagr_10,total_equity_cagr_10,fcf_cagr_10,dividends_per_share_cagr_10,cf_cfo_cagr_10,current_ratio,payout_ratio,peg_ratio,shares_eop_change,net_debt,shares_eop,dividends,original_filing_date,period_end_price,preliminary,gross_margin_median,pretax_margin_median,operating_income_margin_median,fcf_margin_median,roa_median,roe_median,roic_median,assets_to_equity_median,debt_to_assets_median,debt_to_equity_median,roic_5yr_avg,fiscal_quarter_number,fiscal_quarter_key
2012-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,229069000,229069000,0,28700000,0,807300000,471000000,47500000,1354500000,19400000,2073600000,-1364800000,708800000,66900000,588800000,140200000,2878600000,389900000,43000000,102600000,200000,0,0,11500000,202100000,749300000,0,0,368300000,27900000,36100000.0,1181600000,0,0,0,-140900000,0,0,33600000,1804300000.0,1697000000,2878600000,1524100000,432300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1697000000,1041300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6962,0.5895,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,7.4082,4.5457,0,-28700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0169,-0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.8076,0,0.0,0,-28500000,229069000,0,2015-03-13,0.0,0,0.30387199085408,0.061874271305674,0.091797366208175,0.052977038089935,0.029444873692901,0.14914386676704,0.039423007337283,4.9884640346693,0.5433254177658,2.714731637042,0.046778147772575,4,FY2012.FQ4
2013-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,229069000,229069000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,229069000,0,2014-11-13,0.0,0,0.30387199085408,0.061874271305674,0.091797366208175,0.052977038089935,0.029444873692901,0.14914386676704,0.039423007337283,4.9884640346693,0.5433254177658,2.714731637042,0.046778147772575,2,FY2013.FQ2
2013-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.36,229069000,229069000,0,459300000,0,865900000,550200000,80200000,1955600000,4900000,1806200000,-183600000,1622600000,1439600000,1113600000,600800000,6737100000,428800000,65600000,265100000,46700000,0,0,5500000,191700000,1003400000,3874200000,0,313200000,280400000,54100000.000001,5525300000,229000000,0,-253900000,34000000,1133700000,0,68900000,99999.0,1211800000,6737100000,4781500000,4521900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,1211800000,-1341400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5595,0.1798,3.2355,0.5819,0.0,0.0,0.0,0.0,0.0,5.2901,-5.8558,0,3414900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.818,-2.5457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.9489,0,0.0,0,3461600000,229069000,0,2014-11-13,0.0,0,0.30387199085408,0.061874271305674,0.091797366208175,0.052977038089935,0.029444873692901,0.14914386676704,0.039423007337283,4.9884640346693,0.5433254177658,2.714731637042,0.046778147772575,4,FY2013.FQ4
2014-03-31,1054400000,703500000,350900000,246700000,11300000,0,21100000,279100000,71800000,0,-59000000,-59000000,-4500000,8300000,-12000000,-3700000,0,-600000,0,-4300000,0,-4300000,-0.01,-0.01,229069000,229069000,81100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-3700000,81100000,-65300000,-28300000,1900000,-49500000,-141200000,-15100000,1800000,9900000,-67200000,-50200000,0,-50200000,0,0,0,0,0,0,-200000,-2000000.0,-52400000,0,0,0,0,7100000,0,-3900000.0,3200000,-3300000,-119700000,-50200000,0,0,16700000,-9600000,152900000,-117400000,1.4457,44500000,0,0,-0.0012,-0.007,-0.0016,-0.0018,0.0248,0.0444,0.3327,0.145,0.068,0.0078,-0.004,-0.1113,0.0,0.0,0.0,0.0,4.6029,0.6674,0.3134,0.0362,-0.5125,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,229069000,0,2015-05-06,0.0,0,0.30387199085408,0.061874271305674,0.091797366208175,0.052977038089935,0.029444873692901,0.14914386676704,0.039423007337283,4.9884640346693,0.5433254177658,2.714731637042,0.046778147772575,1,FY2014.FQ1
2014-06-30,1134300000,742500000,391800000,250600000,12100000,0,21300000,284000000,107800000,0,-54900000,-54900000,1600000,54500000,1300000,55800000,0,-2000000,0,53800000,0,53800000,0.23,0.23,229069000,229069000,71800000,333100000,0,953800000,576400000,83400000,1946700000,0,1901200000,-279900000,1621300000,1394400000,1110100000,617900000,6690400000,527100000,0,275400000,43700000,0,0,6300000,139900000,992400000,3857200000,0,0,270400000,327900000.0,5447900000,229000000,0,-218600000,25700000,1137500000,0,68800000,100000.00000014,1242500000,6690400000,4743700000,4455500000,55800000,71800000,-47000000,4000000,-43300000,56000000,-30300000,1000000,2000000,-19400000,80900000,-50600000,0,-50600000,0,0,0,0,0,0,0,200000.0,-50400000,0,0,0,0,-14700000,0,-700000.0,-15400000,-4400000,10700000,-50600000,0,0,0,-14700000,179600000,30300000,0.0,66125000,1242500000,-1262000000,0.0147,0.0796,0.0189,0.0202,0.0625,0.1109,0.3454,0.1583,0.095,0.048,0.0474,0.0267,5.3846,0.1857,3.1395,0.583,4.9517,0.784,0.4706,0.2379,0.1322,5.4241,-5.5092,0,3524100000,0.0,0.0,0.0,0.0,0.0,0.0,71.1939,2.8362,-2.7924,1.6101,-40.4603,56.1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6062,1.2873,1.3241,-0.2678,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.9616,0,0.0,0,3567800000,229069000,0,2014-11-13,0.0,0,0.30387199085408,0.061874271305674,0.091797366208175,0.052977038089935,0.029444873692901,0.14914386676704,0.039423007337283,4.9884640346693,0.5433254177658,2.714731637042,0.046778147772575,2,FY2014.FQ2
2014-09-30,1115800000,728100000,387700000,249400000,13400000,0,20900000,283700000,104000000,0,-52600000,-52600000,-62200000,-10800000,-7500000,-18300000,0,-1600000,0,-19900000,0,-19900000,-0.08,-0.08,229069000,229069000,76200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-18300000,76200000,2600000,-26300000,-6300000,-37800000,-67800000,-1800000,2300000,55100000,45700000,-54800000,0,-54800000,0,0,0,0,0,0,0,8600000.0,-46200000,0,0,0,0,-113700000,0,5400000.0,-108300000,-8200000,-117000000,-54800000,0,0,7000000,-120700000,180200000,-9100000,0.0,64000000,0,0,0.0088,0.0476,0.0113,0.0121,0.0987,0.1752,0.3474,0.1614,0.0932,-0.0096,-0.0178,-0.0081,0.0,0.0,0.0,0.0,4.871,0.7866,0.454,-0.0471,-0.0397,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,229069000,0,2015-10-30,0.0,0,0.30387199085408,0.061874271305674,0.091797366208175,0.052977038089935,0.029444873692901,0.14914386676704,0.039423007337283,4.9884640346693,0.5433254177658,2.714731637042,0.046778147772575,3,FY2014.FQ3
2014-12-31,1087000000,723100000,363900000,244800000,12700000,0,20500000,278000000,85900000,0,-51200000,-51200000,-49900000,-15200000,16100000,900000,0,-3100000,0,-2200000,0,-2200000,-0.01,-0.01,229800000,229800000,79600000,382100000,0,820400000,538300000,132100000,1872900000,4500000,1858200000,-344100000,1514100000,1300000000,1001100000,478100000,6170700000,463600000,42200000,217100000,40100000,0,0,7300000,176400000,946700000,3574200000,0,306400000,208200000,23200000.000001,5058700000,230000000,0,-226500000,-103300000,1144700000,0,67300000,-200000.00000005,1112000000,6170700000,4297800000,4112000000,900000,79600000,69500000,25900000,-6400000,11600000,100600000,-22300000,1900000,31300000,192000000,-32800000,0,-32800000,0,0,0,0,0,0,0,8000000.0,-24800000,0,0,0,0,-2200000,0,-500000.0,-2700000,-11000000,153500000,-32800000,0,0,7700000,-9900000,165500000,159200000,0.0,51750000,1112000000,-1189100000,0.0088,0.0492,0.0114,0.0124,0.1403,0.2494,0.3347,0.1522,0.079,-0.0139,-0.002,0.1464,5.5491,0.1802,3.2502,0.5857,4.7302,0.7201,0.3738,-0.0661,0.6927,4.8389,-5.1744,5979396000,9171496000,218.2261,5.3771,-5.0285,1.3615,94.911,162.4835,334.7261,8.2477,-7.7129,2.0884,145.5793,249.2254,0.0,0.0,0.0,0.0,0.0,0.0,-1.0277,0.0031,-0.168,-0.0668,-0.084,-0.0823,0.0,0.0,0.0,0,0.0031,0.0,0.0,0.0,0.0,0.0,0,0.0,1.9783,0,0.0,731000,3232200000,229800000,0,2015-03-13,26.02,0,0.30387199085408,0.061874271305674,0.091797366208175,0.052977038089935,0.029444873692901,0.14914386676704,0.039423007337283,4.9884640346693,0.5433254177658,2.714731637042,0.046778147772575,4,FY2014.FQ4
2015-03-31,997500000,649800000,347700000,213000000,12900000,0,20000000,245900000,101800000,0,-50000000,-50000000,-3900000,47900000,-1200000,46700000,0,-1600000,0,45100000,0,45100000,0.2,0.19,229800000,237000000,72600000,222900000,0,833000000,541300000,153600000,1750800000,0,1776300000,-364600000,1411700000,1246800000,916800000,572300000,5898400000,458300000,0,291700000,41600000,0,0,6400000,0,798000000,3566700000,0,272600000,190600000,22299999.999999,4850200000,230000000,0,-181400000,-215400000,1145900000,0,69300000,-200000.00000005,1048200000,5898400000,4147600000,4052200000,46700000,72600000,-53500000,-25900000,-36300000,-96800000,-212500000,-17200000,1800000,9900000,-98700000,-31500000,0,-31500000,-3200000,0,-3200000,0,0,0,0,4500000.0,-30200000,0,0,0,0,-16000000,0,-3700000.0,-19700000,-10600000,-159200000,-31500000,0,0,1500000,-17500000,174400000,-130200000,0.025,62625000,1048200000,-1115400000,0.0127,0.0711,0.0161,0.0172,0.0767,0.1344,0.3485,0.1748,0.102,0.048,0.0452,-0.1305,5.6271,0.1777,3.4423,0.6117,4.2088,0.7358,0.4295,0.2021,-0.5493,4.4227,-4.7063,6347076000,9690876000,82.6442,6.0552,-5.6904,1.4642,126.4357,83.0769,126.1832,9.2452,-8.6882,2.2357,193.0453,126.8439,-0.0539,-0.0091,0.1406,0.4178,4.771,11.4883,11.0,0.0346,0.0,0.0,0.0,0.0,-0.4687,0.3725,-0.109,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.1939,0,0.0,0,3385400000,229800000,0,2015-05-06,27.62,0,0.30387199085408,0.061874271305674,0.091797366208175,0.052977038089935,0.029444873692901,0.14914386676704,0.039423007337283,4.9884640346693,0.5433254177658,2.714731637042,0.046778147772575,1,FY2015.FQ1
2015-06-30,1101100000,679700000,421400000,245500000,12800000,0,20100000,278400000,143000000,0,-49200000,-49200000,-88600000,5200000,-29500000,-24300000,0,-800000,0,-25100000,0,-25100000,-0.11,-0.11,232300000,232300000,77500000,307800000,0,869500000,555000000,131500000,1863800000,0,1835000000,-409900000,1425100000,1233200000,944000000,464700000,5930800000,445500000,0,334600000,50700000,0,0,6300000,0,837100000,3508600000,0,272100000,179400000,21400000.000001,4818600000,235000000,0,-206500000,-190100000,1204500000,0,69700000,-400000.00000009,1112200000,5930800000,4067000000,3981500000,-24300000,77500000,-71400000,-15200000,-9700000,23300000,-73000000,10100000,12400000,101000000,103700000,-25100000,0,-25100000,100000,0,100000,0,0,0,0,-1700000.0,-26700000,0,0,0,0,-8200000,0,51300000.0,43100000,-35200000,84900000,-25100000,0,0,1600000,-9800000,220500000,78600000,5.673,88875000,1112200000,-1065000000,-0.0003,-0.0019,-0.0004,-0.0004,0.0845,0.1462,0.3827,0.2002,0.1298,0.0047,-0.0227,0.0713,5.3324,0.1875,3.2002,0.6001,4.7399,0.9492,0.6155,0.0223,0.3383,4.7877,-4.5845,7793648000,10994448000,-3711.2609,7.0074,-7.3179,1.8118,79.1233,287.5884,-5235.4514,9.8853,-10.3234,2.556,111.6187,405.6991,-0.0292,0.0755,0.2277,0.3265,-0.9045,-1.4665,-1.468,0.0141,-0.0759,-0.121,-0.1135,-0.1048,0.2818,0.5039,1.594,0,0.0252,0.0,0.0,0.0,0.0,0.0,0,0.0,2.2264,0,0.0,5800000,3251500000,235600000,0,2015-08-04,33.08,0,0.30387199085408,0.061874271305674,0.091797366208175,0.052977038089935,0.029444873692901,0.14914386676704,0.039423007337283,4.9884640346693,0.5433254177658,2.714731637042,0.046778147772575,2,FY2015.FQ2
2015-09-30,1005100000,628600000,376500000,219200000,13000000,0,20400000,252600000,123900000,0,-50800000,-50800000,-18900000,54200000,-17800000,36400000,0,-1300000,0,35100000,0,35100000,0.15,0.15,235900000,240900000,75400000,411600000,0,833300000,540700000,129600000,1915200000,0,1812400000,-437800000,1374600000,1214400000,944500000,450200000,5898900000,443900000,0,330500000,48800000,0,0,6700000,0,829900000,3504700000,0,265700000,167900000,26400000.000001,4794600000,237000000,0,-171400000,-255900000,1226400000,0,68600000,-400000.00000009,1104300000,5898900000,3983700000,3964700000,36400000,75400000,13300000,-3600000,-11300000,4100000,2500000,6000000,7900000,30600000,158800000,-37200000,0,-37200000,-16800000,0,-16800000,0,0,0,0,-200000.0,-54200000,0,0,0,0,-8900000,0,15600000.0,6700000,-7500000,103800000,-37200000,0,0,-100000,-8800000,199300000,121600000,0.3284,76625000,1104300000,-1054600000,0.0089,0.0477,0.0111,0.012,0.0885,0.1534,0.3745,0.1982,0.1232,0.0539,0.0349,0.1209,5.3417,0.1872,3.2178,0.6024,4.1722,0.8273,0.5143,0.2249,0.5047,4.584,-4.3777,6020784000,9113884000,113.8144,5.4521,-5.709,1.4367,26.2686,65.3722,172.2851,8.253,-8.642,2.1747,39.7638,98.9563,-0.0992,-0.0288,0.1059,0.1913,6.0185,2.7638,2.7241,0.0516,0.0,0.0,0.0,0.0,2.4748,0.3211,14.3626,0,0.0084,0.0,0.0,0.0,0.0,0.0,0,0.0,2.3077,0,0.0,2000000,3141900000,237600000,0,2015-10-30,25.34,0,0.30387199085408,0.061874271305674,0.091797366208175,0.052977038089935,0.029444873692901,0.14914386676704,0.039423007337283,4.9884640346693,0.5433254177658,2.714731637042,0.046778147772575,3,FY2015.FQ3
