period_end_date,revenue,cogs,gross_profit,sga,rnd,special_charges,other_opex,total_opex,operating_income,interest_income,interest_expense,net_interest_income_normal,other_nonoperating_income,pretax_income,income_tax,net_income_continuing,net_income_discontinued,income_allocated_to_minority_interest,other_income_statement_items,net_income,preferred_dividends,net_income_available_to_shareholders,eps_basic,eps_diluted,shares_basic,shares_diluted,da_income_statement_supplemental,cash_and_equiv,st_investments,receivables,inventories,other_current_assets,total_current_assets,equity_and_other_investments,ppe_gross,accumulated_depreciation,ppe_net,intangible_assets,goodwill,other_lt_assets,total_assets,accounts_payable,tax_payable,current_accrued_liabilities,st_debt,current_capital_leases,current_deferred_revenue,current_deferred_tax_liability,other_current_liabilities,total_current_liabilities,lt_debt,noncurrent_capital_leases,pension_liabilities,noncurrent_deferred_revenue,other_lt_liabilities,total_liabilities,common_stock,preferred_stock,retained_earnings,aoci,apic,treasury_stock,minority_interest_liability,other_equity,total_equity,total_liabilities_and_equity,total_noncurrent_assets,total_noncurrent_liabilities,cfo_net_income,cfo_da,cfo_receivables,cfo_inventory,cfo_prepaid_expenses,cfo_other_working_capital,cfo_change_in_working_capital,cfo_deferred_tax,cfo_stock_comp,cfo_other_noncash_items,cf_cfo,cfi_ppe_purchases,cfi_ppe_sales,cfi_ppe_net,cfi_acquisitions,cfi_divestitures,cfi_acquisitions_net,cfi_investment_purchases,cfi_investment_sales,cfi_investment_net,cfi_intangibles_net,cfi_other,cf_cfi,cff_common_stock_issued,cff_common_stock_repurchased,cff_common_stock_net,cff_pfd_net,cff_debt_net,cff_dividend_paid,cff_other,cf_cff,cf_forex,cf_net_change_in_cash,capex,cff_pfd_issued,cff_pfd_repurchased,cff_debt_issued,cff_debt_repaid,ebitda,fcf,income_tax_rate,nopat,book_value,tangible_book_value,roa,roe,roic,roic_legacy,roce,rotce,gross_margin,ebitda_margin,operating_margin,pretax_margin,net_income_margin,fcf_margin,assets_to_equity,equity_to_assets,debt_to_equity,debt_to_assets,revenue_per_share,ebitda_per_share,operating_income_per_share,pretax_income_per_share,fcf_per_share,book_value_per_share,tangible_book_per_share,market_cap,enterprise_value,price_to_earnings,price_to_book,price_to_tangible_book,price_to_sales,price_to_fcf,price_to_pretax_income,enterprise_value_to_earnings,enterprise_value_to_book,enterprise_value_to_tangible_book,enterprise_value_to_sales,enterprise_value_to_fcf,enterprise_value_to_pretax_income,revenue_growth,gross_profit_growth,ebitda_growth,operating_income_growth,pretax_income_growth,net_income_growth,eps_diluted_growth,shares_diluted_growth,cash_and_equiv_growth,ppe_growth,total_assets_growth,total_equity_growth,cfo_growth,capex_growth,fcf_growth,dividends_per_share_growth,shares_eop_growth,revenue_cagr_10,eps_diluted_cagr_10,total_assets_cagr_10,total_equity_cagr_10,fcf_cagr_10,dividends_per_share_cagr_10,cf_cfo_cagr_10,current_ratio,payout_ratio,peg_ratio,shares_eop_change,net_debt,shares_eop,dividends,original_filing_date,period_end_price,preliminary,gross_margin_median,pretax_margin_median,operating_income_margin_median,fcf_margin_median,roa_median,roe_median,roic_median,assets_to_equity_median,debt_to_assets_median,debt_to_equity_median,roic_5yr_avg,fiscal_quarter_number,fiscal_quarter_key
2016-03-31,0,0,0,40000,0,0,0,40000,-40000,0,0,0,1850000,1810000,-702000,1108000,0,0,0,1108000,0,1108000,0.0,0.0,186170000,186170000,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1108000,0,0,0,0,995000.0,995000,-368000,0,-881000,854000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,854000,0,0,0,0,0,-40000,854000,0.3878,-25000,0,0,8.5148,15.8853,15.8853,18.2386,-0.3455,-0.3455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,-0.0002,0.0097,0.0045,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,186170000,0.0,2017-06-02,0.0,0,0.64028987907286,0.46038612626391,0.57706892552432,0.48051233876068,0.058823465221127,0.1442902679112,0.060749144538164,2.3862121494132,0.5594555517284,1.3323322849247,0.060727873314023,1,FY2016.FQ1
2016-06-30,0,0,0,145000,0,0,0,145000,-145000,0,0,0,2731000,2586000,-1036000,1550000,0,0,0,1550000,0,1550000,0.0,0.0,186170000,186170000,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1550000,0,0,0,0,890000.0,890000,0,0,-881000,1559000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1559000,0,0,0,0,0,-145000,1559000,0.4006,-90625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007,-0.0007,0.0138,0.0083,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.625,-2.625,0.4287,0.3989,0.3333,0.0,0.0,0.0,0.0,0.0,0.8255,0.0,0.8255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,186170000,0.0,2017-08-02,0.0,0,0.64028987907286,0.46038612626391,0.57706892552432,0.48051233876068,0.058823465221127,0.1442902679112,0.060749144538164,2.3862121494132,0.5594555517284,1.3323322849247,0.060727873314023,2,FY2016.FQ2
2016-09-30,0,0,0,205000,0,0,0,205000,-205000,0,0,0,4807000,4602000,-1825000,2777000,0,0,0,2777000,0,2777000,0.01,0.01,186170000,186170000,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2777000,0,0,0,0,2004000.0,2004000,0,0,-2076000,2705000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2705000,0,0,0,0,0,-205000,2705000,0.3965,-128125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011,-0.0011,0.0247,0.0145,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4137,-0.4137,0.7795,0.7916,0.875,0.0,0.0,0.0,0.0,0.0,0.735,0.0,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,186170000,0.0,2017-11-01,0.0,0,0.64028987907286,0.46038612626391,0.57706892552432,0.48051233876068,0.058823465221127,0.1442902679112,0.060749144538164,2.3862121494132,0.5594555517284,1.3323322849247,0.060727873314023,3,FY2016.FQ3
2016-12-30,0,0,0,424000,0,0,0,424000,-424000,0,0,0,7556000,7132000,-2856000,4276000,0,0,0,4276000,0,4276000,0.02,0.02,186170000,186170000,0,9609000,0,217000,0,0.0,9826000,7543000,0,0,0,0,0,0.0,17369000,426000,6674000,0,0,0,0,0,0,7100000,0,0,0,0,0.0,7100000,0,0,0,0,0,0,0,10269000.0,10269000,17369000,7543000,0,4276000,0,0,0,0,2879000.0,2879000,0,0,-2736000,4419000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,4419000,0,0,0,0,0,-424000,4419000,0.4004,-265000,10269000,10269000,1.1181,1.8913,1.8913,29.4272,-0.1585,-0.1585,0.0,0.0,0.0,0.0,0.0,0.0,1.6914,0.5912,0.0,0.0,0.0,-0.0022,-0.0022,0.0383,0.0237,0.0551,0.0551,0,-9609000,0.0,0.0,0.0,0.0,0.0,0.0,-0.9894,-0.9357,-0.9357,0.0,-1.0075,-0.5957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.4583,0.0,15.6849,17.4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3839,0.0,0.0,0,-9609000,186170000,0.0,2017-05-05,0.0,0,0.64028987907286,0.46038612626391,0.57706892552432,0.48051233876068,0.058823465221127,0.1442902679112,0.060749144538164,2.3862121494132,0.5594555517284,1.3323322849247,0.060727873314023,4,FY2016.FQ4
2017-03-31,0,0,0,10427000,0,0,0,10427000,-10427000,0,0,0,11553000,1126000,-4425000,-3299000,0,0,0,-3299000,0,-3299000,-0.01,-0.01,186170000,186170000,0,16755000,0,284000,0,0.0,17039000,11553000,0,0,0,0,0,0.0,28592000,600000,11099000,1600000,0,0,0,0,0,13299000,0,0,645000,0,0.0,13944000,0,0,0,0,0,0,0,14648000.0,14648000,28592000,11553000,645000,-3299000,0,-67000,0,0,6199000.0,6132000,0,8320000,-4007000,7146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,7146000,0,0,0,0,0,-10427000,7146000,3.9298,-6516875,14648000,14648000,0.2308,0.4257,0.4257,-7.331,-0.8763,-0.8763,0.0,0.0,0.0,0.0,0.0,0.0,1.9519,0.5123,0.0,0.0,0.0,-0.056,-0.056,0.006,0.0383,0.0786,0.0786,0,-16755000,0.0,0.0,0.0,0.0,0.0,0.0,-3.1589,-1.1438,-1.1438,0.0,-1.0585,-1.0847,0.0,0.0,-259.675,-259.675,-0.3779,-3.9774,-4.0,0.0,0.0,0.0,0.0,0.0,7.3676,0.0,7.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2812,0.0,0.0,0,-16755000,186170000,0.0,2017-06-02,0.0,0,0.64028987907286,0.46038612626391,0.57706892552432,0.48051233876068,0.058823465221127,0.1442902679112,0.060749144538164,2.3862121494132,0.5594555517284,1.3323322849247,0.060727873314023,1,FY2017.FQ1
2017-06-30,0,0,0,12834000,0,0,0,12834000,-12834000,0,0,0,15328000,2494000,-5755000,-3261000,0,0,0,-1621000,0,-1621000,-0.01,-0.01,186170000,186170000,0,11391000,0,358000,0,0.0,11749000,15328000,0,0,0,0,0,0.0,27077000,347000,3584000,1483000,0,0,0,0,0,5414000,0,0,2723000,0,0.0,8137000,0,0,0,0,0,0,0,18940000.0,18940000,27077000,15328000,2723000,-3261000,0,-74000,0,0,-7885000.0,-7959000,0,9630000,-3774000,-5364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,-5364000,0,0,0,0,0,-12834000,-5364000,2.3075,-6996250,18940000,18940000,0.0766,0.127,0.127,0.7839,-1.2928,-1.2928,0.0,0.0,0.0,0.0,0.0,0.0,1.4296,0.6994,0.0,0.0,0.0,-0.0689,-0.0689,0.0133,-0.0288,0.1017,0.1017,4092104520,4080713520,1918.4737,216.0562,216.0562,0.0,459.4772,266.5171,1913.1333,215.4547,215.4547,0.0,458.1982,265.7752,0.0,0.0,-87.5103,-87.5103,-0.0355,-2.0458,-2.25,0.0,0.0,0.0,0.0,0.0,-4.4406,0.0,-4.4406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1701,0.0,0.0,4000,-11391000,186174000,0.0,2017-08-02,21.98,0,0.64028987907286,0.46038612626391,0.57706892552432,0.48051233876068,0.058823465221127,0.1442902679112,0.060749144538164,2.3862121494132,0.5594555517284,1.3323322849247,0.060727873314023,2,FY2017.FQ2
2017-09-29,0,0,0,8932000,0,0,0,8932000,-8932000,0,0,0,19067000,10135000,-7157000,2978000,0,0,0,2978000,0,2978000,0.02,0.02,186173000,191175000,0,2419000,0,0,0,49000.0,2468000,19067000,0,0,0,0,0,0.0,21535000,0,8900000,611000,0,0,0,0,0,9511000,0,0,3344000,0,0.0,12855000,0,0,0,0,0,0,0,8680000.0,8680000,21535000,19067000,3344000,2978000,0,0,0,0,4189000.0,4189000,0,8320000,-3742000,11745000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11745000,0,0,0,0,0,-8932000,11745000,0.7061,-5582500,8680000,8680000,0.096,0.169,0.169,0.338,-1.9364,-1.9364,0.0,0.0,0.0,0.0,0.0,0.0,2.4809,0.403,0.0,0.0,0.0,-0.0467,-0.0467,0.053,0.0614,0.0454,0.0454,3810981780,3808562780,1632.8113,439.0532,439.0532,0.0,212.3582,182.4571,1631.7749,438.7745,438.7745,0.0,212.2234,182.3413,0.0,0.0,-42.5707,-42.5707,1.2023,0.0723,0.3333,0.0268,0.0,0.0,0.0,0.0,3.3419,0.0,3.3419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2594,1.35,0.0,0,-2419000,186174000,0.027,2017-11-01,20.47,0,0.64028987907286,0.46038612626391,0.57706892552432,0.48051233876068,0.058823465221127,0.1442902679112,0.060749144538164,2.3862121494132,0.5594555517284,1.3323322849247,0.060727873314023,3,FY2017.FQ3
2017-12-29,0,0,0,8941000,0,0,0,8941000,-8941000,0,0,0,23772000,14831000,-8924000,5907000,0,0,0,968000,0,968000,0.03,0.03,186188000,186188000,0,5987000,0,0,0,0.0,5987000,23772000,0,0,0,0,0,0.0,29759000,293000,13858000,0,0,0,0,0,0,14151000,0,0,0,0,0.0,14151000,0,0,0,0,0,0,0,15608000.0,15608000,29759000,23772000,0,5907000,0,0,0,0,4689000.0,4689000,0,8660000,-4703000,14553000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,14553000,0,0,0,0,0,-8941000,14553000,0.6017,-8675000,15608000,15608000,-0.0379,-0.0802,-0.0802,-0.1226,-2.9772,-2.9772,0.0,0.0,0.0,0.0,0.0,0.0,1.9066,0.5244,0.0,0.0,0.0,-0.048,-0.048,0.0796,0.0781,0.0838,0.0838,3671509040,3665522040,-3769.5164,235.2325,235.2325,0.0,130.7517,128.4373,-3763.3696,234.8489,234.8489,0.0,130.5385,128.2278,0.0,0.0,-20.0872,-20.0872,1.0795,-0.7736,0.3043,0.0001,-0.3769,0.0,0.7133,0.5199,2.2932,0.0,2.2932,1.1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,1.9666,0.0,8000,-5987000,186182000,0.059,2018-02-13,19.72,0,0.64028987907286,0.46038612626391,0.57706892552432,0.48051233876068,0.058823465221127,0.1442902679112,0.060749144538164,2.3862121494132,0.5594555517284,1.3323322849247,0.060727873314023,4,FY2017.FQ4
2018-03-30,0,0,0,9560000,0,0,0,9560000,-9560000,0,0,0,28453000,18893000,-6088000,12805000,0,0,0,12805000,0,12805000,0.07,0.07,186188000,186188000,0,14482000,0,0,0,155000.0,14637000,28453000,0,0,0,0,0,0.0,43090000,843000,19946000,0,0,0,0,0,0,20789000,0,0,858000,0,0.0,21647000,0,0,0,0,0,0,0,21443000.0,21443000,43090000,28453000,858000,12805000,0,0,0,0,6483000.0,6483000,0,8640000,-4686000,23242000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14747000,0.0,-14747000,0,8495000,0,0,0,0,0,-9560000,23242000,0.3222,-5975000,21443000,21443000,0.4153,0.8167,0.8167,1.8248,-2.1244,-2.1244,0.0,0.0,0.0,0.0,0.0,0.0,2.0095,0.4976,0.0,0.0,0.0,-0.0513,-0.0513,0.1014,0.1248,0.1151,0.1151,2977178100,2962696100,196.7731,138.8414,138.8414,0.0,67.3935,64.2283,195.816,138.1661,138.1661,0.0,67.0657,63.9159,0.0,0.0,0.0831,0.0831,15.7788,4.8814,4.8888,0.0001,-0.1356,0.0,0.507,0.4638,2.2524,0.0,2.2524,0.2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704,1.0714,0.0,8000,-14482000,186190000,0.075,2018-04-25,15.99,0,0.64028987907286,0.46038612626391,0.57706892552432,0.48051233876068,0.058823465221127,0.1442902679112,0.060749144538164,2.3862121494132,0.5594555517284,1.3323322849247,0.060727873314023,1,FY2018.FQ1
2018-06-29,0,0,0,11509000,0,0,0,11509000,-11509000,0,-18000,-18000,33145000,21618000,-7231000,14387000,0,0,0,14387000,0,14387000,0.07,0.07,186199000,186199000,0,5300000,0,0,0,971000.0,6271000,33137000,0,0,0,0,0,0.0,39408000,823000,13310000,0,0,0,0,0,0,14133000,0,0,2191000,0,0.0,16324000,0,0,0,0,0,0,0,23084000.0,23084000,39408000,33137000,2191000,14387000,0,0,0,0,-7474000.0,-7474000,0,9110000,-4667000,11356000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20523000,-15000.000000001,-20538000,0,-9182000,0,0,0,0,0,-11509000,11356000,0.3344,-7193125,23084000,23084000,0.7548,1.3986,1.3986,2.5167,-1.637,-1.637,0.0,0.0,0.0,0.0,0.0,0.0,1.7071,0.5857,0.0,0.0,0.0,-0.0618,-0.0618,0.1161,0.0609,0.1239,0.1239,3511732000,3506432000,112.7796,152.1284,152.1284,0.0,57.6676,53.633,112.6094,151.8988,151.8988,0.0,57.5806,53.5521,0.0,0.0,0.1032,0.1032,7.668,9.8753,8.0,0.0001,-0.5347,0.0,0.4554,0.2187,3.117,0.0,3.117,0.44,0.0001,0.0,0.0,0.4381,0.451,0.0,0.0,0.0,0.4437,1.5428,0.0,10000,-5300000,186200000,0.108,2018-08-01,18.86,0,0.64028987907286,0.46038612626391,0.57706892552432,0.48051233876068,0.058823465221127,0.1442902679112,0.060749144538164,2.3862121494132,0.5594555517284,1.3323322849247,0.060727873314023,2,FY2018.FQ2
