period_end_date,revenue,cogs,gross_profit,sga,rnd,special_charges,other_opex,total_opex,operating_income,interest_income,interest_expense,net_interest_income_normal,other_nonoperating_income,pretax_income,income_tax,net_income_continuing,net_income_discontinued,income_allocated_to_minority_interest,other_income_statement_items,net_income,preferred_dividends,net_income_available_to_shareholders,eps_basic,eps_diluted,shares_basic,shares_diluted,da_income_statement_supplemental,cash_and_equiv,st_investments,receivables,inventories,other_current_assets,total_current_assets,equity_and_other_investments,ppe_gross,accumulated_depreciation,ppe_net,intangible_assets,goodwill,other_lt_assets,total_assets,accounts_payable,tax_payable,current_accrued_liabilities,st_debt,current_capital_leases,current_deferred_revenue,current_deferred_tax_liability,other_current_liabilities,total_current_liabilities,lt_debt,noncurrent_capital_leases,pension_liabilities,noncurrent_deferred_revenue,other_lt_liabilities,total_liabilities,common_stock,preferred_stock,retained_earnings,aoci,apic,treasury_stock,minority_interest_liability,other_equity,total_equity,total_liabilities_and_equity,total_noncurrent_assets,total_noncurrent_liabilities,cfo_net_income,cfo_da,cfo_receivables,cfo_inventory,cfo_prepaid_expenses,cfo_other_working_capital,cfo_change_in_working_capital,cfo_deferred_tax,cfo_stock_comp,cfo_other_noncash_items,cf_cfo,cfi_ppe_purchases,cfi_ppe_sales,cfi_ppe_net,cfi_acquisitions,cfi_divestitures,cfi_acquisitions_net,cfi_investment_purchases,cfi_investment_sales,cfi_investment_net,cfi_intangibles_net,cfi_other,cf_cfi,cff_common_stock_issued,cff_common_stock_repurchased,cff_common_stock_net,cff_pfd_net,cff_debt_net,cff_dividend_paid,cff_other,cf_cff,cf_forex,cf_net_change_in_cash,capex,cff_pfd_issued,cff_pfd_repurchased,cff_debt_issued,cff_debt_repaid,ebitda,fcf,income_tax_rate,nopat,book_value,tangible_book_value,roa,roe,roic,roic_legacy,roce,rotce,gross_margin,ebitda_margin,operating_margin,pretax_margin,net_income_margin,fcf_margin,assets_to_equity,equity_to_assets,debt_to_equity,debt_to_assets,revenue_per_share,ebitda_per_share,operating_income_per_share,pretax_income_per_share,fcf_per_share,book_value_per_share,tangible_book_per_share,market_cap,enterprise_value,price_to_earnings,price_to_book,price_to_tangible_book,price_to_sales,price_to_fcf,price_to_pretax_income,enterprise_value_to_earnings,enterprise_value_to_book,enterprise_value_to_tangible_book,enterprise_value_to_sales,enterprise_value_to_fcf,enterprise_value_to_pretax_income,revenue_growth,gross_profit_growth,ebitda_growth,operating_income_growth,pretax_income_growth,net_income_growth,eps_diluted_growth,shares_diluted_growth,cash_and_equiv_growth,ppe_growth,total_assets_growth,total_equity_growth,cfo_growth,capex_growth,fcf_growth,dividends_per_share_growth,shares_eop_growth,revenue_cagr_10,eps_diluted_cagr_10,total_assets_cagr_10,total_equity_cagr_10,fcf_cagr_10,dividends_per_share_cagr_10,cf_cfo_cagr_10,current_ratio,payout_ratio,peg_ratio,shares_eop_change,net_debt,shares_eop,dividends,original_filing_date,period_end_price,preliminary,gross_margin_median,pretax_margin_median,operating_income_margin_median,fcf_margin_median,roa_median,roe_median,roic_median,assets_to_equity_median,debt_to_assets_median,debt_to_equity_median,roic_5yr_avg,fiscal_quarter_number,fiscal_quarter_key
2003-03-31,71510000,62619000,8891000,10018000,0,0,0,10018000,-1127000,0,0,0,1127000,0,0,0,0,0,0,-1825000,567000,-2392000,-0.15,-0.15,15591000,15591000,2630000,412000,0,43207000,30184000,8879000.0,82682000,0,151734000,-78705000,73029000,0,0,14492000.0,170203000,24195000,0,17190000,45542000,0,0,0,0,86927000,74734000,0,0,0,8104000.0,169765000,2000000,34535000,-73649000,-1787000,56038000,-16268000,0,-430999.99999999,438000,170203000,87521000,82838000,-1825000,2630000,-8225000,-3525000,0,2771000.0,-8979000,0,0,23000.0,-8151000,-1901000,21000,-1880000,0,0,0,0,0,0.0,0,-200000.0,-2080000,1577000,0,1577000,0,6915000,0,59999.999999999,8552000,0,-1679000,-1880000,0,0,6915000,0,1503000,-10031000,0.0,-1845000,-34097000,-34097000,-0.009,-3.1923,-0.0128,-0.0129,0.0341,0.0341,0.1243,0.021,-0.0157,0.0,-0.0255,-0.1402,388.5913,0.0025,274.6027,0.7066,4.5866,0.0964,-0.0722,0.0,-0.6433,-2.1869,-2.1869,42224405,116546405,-28.1121,-1.2383,-1.2383,0.1497,22.5196,9.3561,-77.5941,-3.418,-3.418,0.4134,62.158,25.8245,0.0528,-0.26,-0.6824,-1.5222,0.0,-7.1473,-1.8518,0.0049,-0.7312,-0.0496,-0.0147,1.2073,-2.1423,-0.5918,-2.6847,0,0.0412,0.0048,0.0,-0.009,0.0,0.0,0,0.0,0.9511,0,0.0,640000.0,119864000,16147000,0,2003-05-09,2.615,0,0.15912924662298,0.00046840614678097,0.086313039407657,0.094932525917427,-0.02458839595345,-0.061212591195667,-0.028121571767562,2.4854709236522,0.48710814546214,1.2147748550058,0.086469608125543,1,FY2003.FQ1
2003-06-30,89976000,76344000,13632000,10423000,0,0,0,10423000,3209000,0,0,0,-3209000,0,0,0,0,0,0,2554000,567000,1987000,0.12,0.1,16162000,19903000,2769000,1103000,0,45606000,22064000,9400000.0,78173000,0,151074000,-78705000,72369000,0,0,13996000.0,164538000,21421000,0,15443000,42303000,0,0,0,0,79167000,74170000,0,0,0,8217000.0,161554000,2000000,34427000,-71095000,-1715000,56064000,-16268000,0,-429000.0,2984000,164538000,86365000,82387000,2554000,2769000,-3767000,8656000,0,-4723000.0,166000,0,0,-1043000.0,4446000,-2121000,60000,-2061000,0,0,0,0,0,0.0,0,513000.0,-1548000,24000,0,24000,0,-2171000,0,-60000.0,-2207000,0,691000,-2061000,0,0,0,-2171000,5978000,2385000,0.0,3601875,-31443000,-31443000,0.0103,1.0081,0.0143,0.0144,0.0407,0.0407,0.1515,0.0664,0.0356,0.0,0.0283,0.0265,55.14,0.0181,39.0325,0.7078,4.5207,0.3003,0.1612,0.0,0.1198,-1.5798,-1.5798,51044336,124111336,29.5909,-1.6233,-1.6233,0.1754,23.6754,11.3105,71.9486,-3.9471,-3.9471,0.4265,57.5655,27.5008,0.1125,0.0164,0.2448,0.4211,0.0,4.7949,2.2987,0.2821,-0.2938,-0.0806,-0.0515,5.2326,-0.2052,0.4094,0.1335,0,0.0022,0.0442,0.0,-0.0157,0.0,0.0,0,0.0,0.9874,0,0.0,37000.000000004,115370000,16184000,0,2003-08-08,3.154,0,0.15912924662298,0.00046840614678097,0.086313039407657,0.094932525917427,-0.02458839595345,-0.061212591195667,-0.028121571767562,2.4854709236522,0.48710814546214,1.2147748550058,0.086469608125543,2,FY2003.FQ2
2003-09-30,79023000,65032000,13991000,10220000,0,0,0,10220000,3771000,0,0,0,-1407000,2364000,0,2364000,0,0,0,2364000,567000,1797000,0.1,0.09,16203000,19898000,2924000,2777000,0,42745000,22171000,6674000.0,74367000,0,149880000,-78705000,71175000,0,0,13548000.0,159090000,21934000,0,17127000,34626000,0,0,0,0,73687000,71781000,0,0,0,8121000.0,153589000,2000000,34427000,-68731000,-1642000,56137000,-16268000,0,-422000.0,5501000,159090000,84723000,79902000,2364000,2924000,2879000,369000,0,3133000.0,6381000,0,0,-23000.0,11646000,-1055000,0,-1055000,0,0,0,0,0,0.0,0,1414000.0,359000,79000,0,79000,0,-10410000,0,0.0,-10331000,0,1674000,-1055000,0,0,0,-10410000,6695000,10591000,0.0,2356875,-28926000,-28926000,0.042,1.6025,0.0587,0.0597,0.0826,0.0826,0.177,0.0847,0.0477,0.0299,0.0299,0.134,28.9201,0.0345,19.3432,0.6688,3.9714,0.3364,0.1895,0.1188,0.5322,-1.4537,-1.4537,63803672,132807672,9.3842,-2.2057,-2.2057,0.2135,4.8182,6.6705,19.5334,-4.5912,-4.5912,0.4445,10.0292,13.8847,0.1088,0.2941,2.7215,4.0362,1.8794,1.8723,1.4423,0.2801,3.0422,-0.1098,-0.0587,2.6549,1.6129,0.7869,22.3959,0,0.0049,-0.0089,0.0,-0.0247,0.0,0.0,0,0.0,1.0092,0,0.0,79999.999999998,103630000,16264000,0,2003-11-10,3.923,0,0.15912924662298,0.00046840614678097,0.086313039407657,0.094932525917427,-0.02458839595345,-0.061212591195667,-0.028121571767562,2.4854709236522,0.48710814546214,1.2147748550058,0.086469608125543,3,FY2003.FQ3
2003-12-31,76152000,63331000,12821000,11223000,0,0,6454000,17677000,-4856000,0,0,0,4657000,-199000,0,-199000,0,0,0,-180000,627000,-807000,0.0,0.0,15987000,17285000,2893000,3189000,0,35357000,26939000,9225000.0,74710000,0,159898000,-87964000,71934000,0,0,11650000.0,158294000,22027000,0,23172000,31630000,0,0,0,0,76829000,71645000,0,0,0,4139000.0,152613000,2000000,34427000,-68713000,-1570000,56223000,-16268000,0,-418000.0,5681000,158294000,83584000,75784000,-180000,2893000,7242000,-4829000,0,-1372000.0,1041000,0,0,1281000.0,5035000,-2100000,3000,-2097000,0,0,0,0,0,0.0,0,709000.0,-1388000,90000,0,90000,0,50000,0,-3375000.0,-3235000,0,412000,-2097000,0,0,50000,0,-1963000,2938000,0.0,-3023125,-28746000,-28746000,0.0183,0.521,0.0263,0.0271,0.0085,0.0085,0.1683,-0.0257,-0.0637,-0.0026,-0.0023,0.0385,27.8637,0.0358,18.179,0.6524,4.4056,-0.1135,-0.2809,-0.0115,0.1699,-1.663,-1.663,80029848,148485848,27.4733,-2.784,-2.784,0.2527,13.6035,36.9652,50.9735,-5.1654,-5.1654,0.4689,25.2398,68.5846,0.3076,0.6167,-1.2893,-2.1086,-1.0276,-1.0485,-1.0,-0.1986,0.5251,-0.0352,-0.0275,10.2942,-0.4761,-4.0568,-0.7146,0,0.0025,-0.025,0.0,-0.0229,0.0,0.432,0,0.0938,0.9724,0,0.0,42000.000000002,100086000,16306000,0,2004-04-07,4.908,0,0.15912924662298,0.00046840614678097,0.086313039407657,0.094932525917427,-0.02458839595345,-0.061212591195667,-0.028121571767562,2.4854709236522,0.48710814546214,1.2147748550058,0.086469608125543,4,FY2003.FQ4
2004-03-31,83792000,72513000,11279000,11440000,0,0,0,11440000,-161000,0,0,0,583000,422000,-4000,418000,0,0,0,-118000,0,-118000,-0.03,-0.03,16455000,16455000,2836000,3819000,0,44499000,31108000,9661000.0,89087000,0,161382000,-87964000,73418000,0,0,9394000.0,171899000,28763000,0,23785000,39858000,0,0,0,0,92406000,69615000,0,0,0,4094000.0,166115000,2000000,34427000,-68831000,-1875000,56763000,-16302000,0,-398000.0,5784000,171899000,82812000,73709000,-118000,2836000,-7169000,-2824000,-436000,3023000.0,-7406000,0,0,2264000.0,-2424000,-3158000,5000,-3153000,0,0,0,0,0,0.0,0,-184000.0,-3337000,526000,0,526000,0,5865000,0,0.0,6391000,0,630000,-3153000,0,0,5865000,0,2675000,-5577000,0.0094,-435625,-28643000,-28643000,0.0279,0.8059,0.0412,0.0425,0.0168,0.0168,0.1346,0.0319,-0.0019,0.005,-0.0014,-0.0665,29.7197,0.0336,18.9268,0.6368,5.0921,0.1625,-0.0097,0.0256,-0.3389,-1.7406,-1.7406,108099156,173895156,23.398,-3.774,-3.774,0.3286,10.4574,41.7855,37.6396,-6.0711,-6.0711,0.5286,16.8225,67.2188,0.1717,0.2685,0.7797,0.8571,0.0,0.9353,0.7532,0.0554,8.2694,0.0053,0.0099,12.2054,0.7026,-0.6771,0.444,0,0.0163,0.0086,0.0,-0.0097,0.0,0.0,0,0.0,0.964,0,0.0,266000.0,105654000,16572000,0,2004-05-14,6.523,0,0.15912924662298,0.00046840614678097,0.086313039407657,0.094932525917427,-0.02458839595345,-0.061212591195667,-0.028121571767562,2.4854709236522,0.48710814546214,1.2147748550058,0.086469608125543,1,FY2004.FQ1
2004-06-30,104114000,87301000,16813000,14396000,0,0,0,14396000,2417000,0,0,0,-691000,1726000,0,1726000,0,0,0,1726000,567000,1159000,0.06,0.06,16644000,19712000,2809000,4764000,0,50613000,29083000,9959000.0,94419000,0,161236000,-87964000,73272000,0,0,9416000.0,177107000,27704000,0,24972000,81604000,0,0,0,0,134280000,31101000,0,0,0,4015000.0,169396000,2000000,34427000,-67105000,-1815000,57221000,-16651000,0,-365999.99999999,7711000,177107000,82688000,35116000,1726000,2809000,-6229000,0,0,2632000.0,-3597000,0,0,-895000.0,43000,-2230000,281000,-1949000,0,0,0,0,0,0.0,0,-557000.0,-2506000,138000,0,138000,0,3095000,0,175000.0,3408000,0,945000,-1949000,0,0,3095000,0,5226000,-1906000,0.0,1510625,-26716000,-26716000,0.0217,0.5619,0.0321,0.0333,0.0096,0.0096,0.1614,0.0501,0.0232,0.0165,0.0165,-0.0183,22.968,0.0435,14.6161,0.6363,5.2817,0.2651,0.1226,0.0875,-0.0966,-1.3553,-1.3553,91135740,117472740,24.0336,-3.4112,-3.4112,0.2656,15.0737,21.1304,30.979,-4.397,-4.397,0.3424,19.4298,27.2368,0.1571,0.2333,-0.1257,-0.2468,0.0,-0.3241,-0.38,-0.0095,3.3191,0.0124,0.0763,1.5841,-0.9903,0.0543,-1.7991,0,0.0212,0.0688,-0.1035,-0.0013,0.0,0.0,0,0.0,0.7031,0,-2.3207,352000.0,107941000,16924000,0,2004-08-10,5.385,0,0.15912924662298,0.00046840614678097,0.086313039407657,0.094932525917427,-0.02458839595345,-0.061212591195667,-0.028121571767562,2.4854709236522,0.48710814546214,1.2147748550058,0.086469608125543,2,FY2004.FQ2
2004-09-30,92243000,77628000,14615000,12595000,0,0,162000,12757000,1858000,0,0,0,1369000,3227000,0,3227000,0,0,0,3398000,566000,2832000,0.16,0.13,16938000,24339000,2773000,3163000,0,46723000,26153000,9892000.0,85931000,0,158316000,-87964000,70352000,0,0,10914000.0,167197000,24227000,0,23451000,28471000,0,0,0,0,76149000,75489000,0,0,0,4055000.0,155693000,2000000,34177000,-63582000,-1352000,57275000,-16651000,0,-363000.0,11504000,167197000,81266000,79544000,3148000,2773000,1603000,0,0,42000.0,1645000,0,0,-2316000.0,5250000,-948000,2000,-946000,0,0,0,0,0,0.0,0,350000.0,-596000,76000,0,76000,0,-885000,0,-5446000.0,-6255000,0,-1601000,-946000,0,0,0,-885000,4631000,4304000,0.0,1268125,-22673000,-22673000,0.028,0.5023,0.0409,0.0423,-0.006,-0.006,0.1584,0.0502,0.0201,0.0349,0.0368,0.0466,14.5338,0.0688,9.0368,0.6217,3.7899,0.1902,0.0763,0.1325,0.1768,-0.9315,-0.9315,121096170,193422170,25.0924,-5.3409,-5.3409,0.3398,-502.4737,23.3957,40.0791,-8.5309,-8.5309,0.5428,-802.5816,37.369,0.1672,0.0446,-0.3082,-0.5072,0.365,0.4373,0.5,0.2231,0.1389,-0.0115,0.0509,1.0912,-0.5492,0.1033,-0.5936,0,0.0024,0.031,0.0,-0.0032,0.0,-0.0319,0,-0.0302,1.1284,0,0.0,41000.0,100797000,16965000,0,2005-11-21,7.138,0,0.15912924662298,0.00046840614678097,0.086313039407657,0.094932525917427,-0.02458839595345,-0.061212591195667,-0.028121571767562,2.4854709236522,0.48710814546214,1.2147748550058,0.086469608125543,3,FY2004.FQ3
2004-12-31,83786000,72805000,10981000,11460000,0,0,401000,11861000,-880000,0,0,0,-2680000,-3560000,0,-3560000,0,0,0,-3386000,622000,-4008000,-0.3,-0.3,16678000,23300000,2877000,1020000,0,42541000,28657000,14946000.0,87164000,0,163225000,-93006000,70219000,1724000,0,8461000.0,167568000,27698000,0,17080000,4833000,0,0,0,3707000,53318000,101674000,0,0,0,4178000.0,159170000,2000000,34177000,-66840000,-1280000,57352000,-16651000,0,-359999.99999999,8398000,167568000,80404000,105852000,-3386000,2877000,5241000,0,0,-6777000.0,-1536000,0,0,276000.0,-1769000,-3264000,-26000,-3290000,0,0,0,0,0,0.0,0,-297000.0,-3587000,80000,0,80000,0,36664000,0,-33531000.0,3213000,0,-2143000,-3290000,0,0,36664000,0,1997000,-5059000,0.0,-441250,-25779000,-27503000,0.0096,0.1627,0.014,0.0143,0.0271,0.0273,0.131,0.0238,-0.0105,-0.0424,-0.0404,-0.0603,19.9533,0.0501,12.6824,0.6356,3.5959,0.0857,-0.0377,-0.1527,-0.2171,-1.1063,-1.1803,103936655,204590655,64.1584,-4.0318,-3.7791,0.2855,-12.6167,57.2653,126.2905,-7.9363,-7.4388,0.5621,-24.8349,112.7221,0.1002,-0.1435,2.0173,0.8187,-16.8894,-17.8111,0.0,0.3479,-0.6801,-0.0238,0.0585,0.4782,-1.3513,-0.5689,-2.7219,0,0.0018,0.0035,0.0,-0.0034,0.0,0.0,0,0.0,1.6347,0,0.0,32000.0,105487000,16997000,0,2005-03-28,6.115,0,0.15912924662298,0.00046840614678097,0.086313039407657,0.094932525917427,-0.02458839595345,-0.061212591195667,-0.028121571767562,2.4854709236522,0.48710814546214,1.2147748550058,0.086469608125543,4,FY2004.FQ4
2005-03-31,86681000,72132000,14549000,12468000,0,0,0,12468000,2081000,0,0,0,-667000,1414000,0,1414000,0,0,0,1414000,0,1414000,0.04,0.04,17205000,19283000,2912000,1013000,0,47723000,34093000,11008000.0,93837000,0,162582000,-93006000,69576000,0,0,9952000.0,173365000,25463000,0,18000000,4653000,0,0,0,0,48116000,111244000,0,0,0,4081000.0,163441000,2000000,34177000,-65426000,-1207000,57329000,-16651000,0,-298000.0,9924000,173365000,79528000,115325000,1414000,2912000,-5847000,-5194000,-190000,55999.999999999,-11175000,0,0,-495000.0,-7344000,-2156000,508000,-1648000,0,0,0,0,0,0.0,0,-413000.0,-2061000,38000,0,38000,0,9360000,0,0.0,9398000,0,-7000,-1648000,0,0,9360000,0,4993000,-8992000,0.0,1300625,-24253000,-24253000,0.0184,0.344,0.0261,0.0264,0.0439,0.0442,0.1678,0.0576,0.024,0.0163,0.0163,-0.1037,17.4692,0.0572,11.6784,0.6685,4.4952,0.2589,0.1079,0.0733,-0.4663,-1.2577,-1.2577,100777938,211008938,31.9726,-4.1552,-4.1552,0.2747,-8.6482,35.9023,66.9444,-8.7003,-8.7003,0.5752,-18.1076,75.1724,0.0344,0.2899,0.8665,13.9254,2.3507,12.983,2.2105,0.1718,-0.7347,-0.0523,0.0085,0.7157,-2.0297,0.4773,-0.6123,0,0.0471,0.0197,0.0,0.0025,0.0,0.0,0,0.0,1.9502,0,0.0,802000.0,114884000,17799000,0,2005-05-06,5.662,0,0.15912924662298,0.00046840614678097,0.086313039407657,0.094932525917427,-0.02458839595345,-0.061212591195667,-0.028121571767562,2.4854709236522,0.48710814546214,1.2147748550058,0.086469608125543,1,FY2005.FQ1
2005-06-30,109508000,91788000,17720000,13887000,0,0,-1090000,12797000,4923000,0,0,0,-3031000,1892000,0,1892000,0,0,0,2077000,555000,1522000,0.08,0.07,17845000,19876000,3063000,2869000,0,49598000,27969000,11486000.0,91922000,0,164162000,-93006000,71156000,1724000,0,8624000.0,173426000,28753000,0,19619000,2962000,0,0,0,0,51334000,106268000,0,0,0,4016000.0,161618000,2000000,34177000,-63349000,-1135000,57510000,-17102000,0,-293000.0,11808000,173426000,81504000,110284000,2077000,3063000,-2618000,6798000,0,5596000.0,9776000,0,0,-1270000.0,13646000,-4641000,568000,-4073000,0,0,0,0,0,0.0,0,1175000.0,-2898000,185000,-451000,-266000,0,-8626000,0,0.0,-8892000,0,1856000,-4073000,0,0,0,-8626000,7986000,9573000,0.0,3192500,-22369000,-24093000,0.0202,0.3223,0.0283,0.0288,0.0626,0.063,0.1618,0.0729,0.0449,0.0172,0.0189,0.0874,14.6871,0.068,9.2505,0.6298,5.5095,0.4017,0.2476,0.0951,0.4816,-1.1254,-1.2121,100353681,203752681,28.6479,-4.4862,-4.1652,0.2696,-576.7452,33.755,58.1651,-9.1087,-8.4569,0.5474,-1170.9924,68.5343,0.0518,0.0539,0.5281,1.0368,0.0961,0.2033,0.2419,0.0083,-0.3977,-0.0288,-0.0207,0.5313,316.3488,-1.0897,6.0225,0,0.0026,0.0651,-0.091,0.0063,0.371,-0.0072,0,0.0356,1.7906,0,-3.1468,48000.0,106361000,17847000,0,2005-08-05,5.623,0,0.15912924662298,0.00046840614678097,0.086313039407657,0.094932525917427,-0.02458839595345,-0.061212591195667,-0.028121571767562,2.4854709236522,0.48710814546214,1.2147748550058,0.086469608125543,2,FY2005.FQ2
