period_end_date,revenue,cogs,gross_profit,sga,rnd,special_charges,other_opex,total_opex,operating_income,interest_income,interest_expense,net_interest_income_normal,other_nonoperating_income,pretax_income,income_tax,net_income_continuing,net_income_discontinued,income_allocated_to_minority_interest,other_income_statement_items,net_income,preferred_dividends,net_income_available_to_shareholders,eps_basic,eps_diluted,shares_basic,shares_diluted,da_income_statement_supplemental,cash_and_equiv,st_investments,receivables,inventories,other_current_assets,total_current_assets,equity_and_other_investments,ppe_gross,accumulated_depreciation,ppe_net,intangible_assets,goodwill,other_lt_assets,total_assets,accounts_payable,tax_payable,current_accrued_liabilities,st_debt,current_capital_leases,current_deferred_revenue,current_deferred_tax_liability,other_current_liabilities,total_current_liabilities,lt_debt,noncurrent_capital_leases,pension_liabilities,noncurrent_deferred_revenue,other_lt_liabilities,total_liabilities,common_stock,preferred_stock,retained_earnings,aoci,apic,treasury_stock,minority_interest_liability,other_equity,total_equity,total_liabilities_and_equity,total_noncurrent_assets,total_noncurrent_liabilities,cfo_net_income,cfo_da,cfo_receivables,cfo_inventory,cfo_prepaid_expenses,cfo_other_working_capital,cfo_change_in_working_capital,cfo_deferred_tax,cfo_stock_comp,cfo_other_noncash_items,cf_cfo,cfi_ppe_purchases,cfi_ppe_sales,cfi_ppe_net,cfi_acquisitions,cfi_divestitures,cfi_acquisitions_net,cfi_investment_purchases,cfi_investment_sales,cfi_investment_net,cfi_intangibles_net,cfi_other,cf_cfi,cff_common_stock_issued,cff_common_stock_repurchased,cff_common_stock_net,cff_pfd_net,cff_debt_net,cff_dividend_paid,cff_other,cf_cff,cf_forex,cf_net_change_in_cash,capex,cff_pfd_issued,cff_pfd_repurchased,cff_debt_issued,cff_debt_repaid,ebitda,fcf,income_tax_rate,nopat,book_value,tangible_book_value,roa,roe,roic,roic_legacy,roce,rotce,gross_margin,ebitda_margin,operating_margin,pretax_margin,net_income_margin,fcf_margin,assets_to_equity,equity_to_assets,debt_to_equity,debt_to_assets,revenue_per_share,ebitda_per_share,operating_income_per_share,pretax_income_per_share,fcf_per_share,book_value_per_share,tangible_book_per_share,market_cap,enterprise_value,price_to_earnings,price_to_book,price_to_tangible_book,price_to_sales,price_to_fcf,price_to_pretax_income,enterprise_value_to_earnings,enterprise_value_to_book,enterprise_value_to_tangible_book,enterprise_value_to_sales,enterprise_value_to_fcf,enterprise_value_to_pretax_income,revenue_growth,gross_profit_growth,ebitda_growth,operating_income_growth,pretax_income_growth,net_income_growth,eps_diluted_growth,shares_diluted_growth,cash_and_equiv_growth,ppe_growth,total_assets_growth,total_equity_growth,cfo_growth,capex_growth,fcf_growth,dividends_per_share_growth,shares_eop_growth,revenue_cagr_10,eps_diluted_cagr_10,total_assets_cagr_10,total_equity_cagr_10,fcf_cagr_10,dividends_per_share_cagr_10,cf_cfo_cagr_10,current_ratio,payout_ratio,peg_ratio,shares_eop_change,net_debt,shares_eop,dividends,original_filing_date,period_end_price,preliminary,gross_margin_median,pretax_margin_median,operating_income_margin_median,fcf_margin_median,roa_median,roe_median,roic_median,assets_to_equity_median,debt_to_assets_median,debt_to_equity_median,roic_5yr_avg,fiscal_quarter_number,fiscal_quarter_key
2008-06-30,0,0,0,14000,0,0,0,14000,-14000,0,0,0,14000,0,0,0,0,0,0,-4000,0,-4000,0.0,0.0,2928000,2928000,0,1328000,0,11000,0,18000.0,1357000,0,130000,0,130000,0.0,0,19000.0,1506000,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,25000,0,0,-75000,0,1556000,0,0,0.0,1481000,1506000,149000,0,-4000,0,-3000,0,-17000,5000,-15000,0,0,-1000.0,-20000,-77000,0,-77000,0,0,0,0,0,0,0,-19000.0,-96000,119000,0,119000,0,0,0,-11000.0,108000,0,-8000,-77000,0,0,0,0,-14000,-97000,0.0,-11250,1481000,1481000,-0.0347,-0.0357,-0.0357,-0.4951,-0.0448,-0.0448,0.0,0.0,0.0,0.0,0.0,0.0,1.0168,0.9833,0.0,0.0,0.0,-0.0047,-0.0047,0.0,-0.0331,0.5058,0.5058,0,-1328000,0.0,0.0,0.0,0.0,0.0,0.0,26.0392,-0.8966,-0.8966,0.0,9.4184,442.6666,0.0,0.0,-0.0769,-0.0769,0.0,0.6666,1.0,5.4778,16.2467,0.0,12.5675,14.9247,-2.3333,0.0,-15.1666,0.0,3.0292,0.0,0.0,0.0,0.0,0.0,0,0.0,54.28,0.0,0.0,2690000.0,-1328000,3578000,0.0,-,0.0,0,0.53563679414666,0.4569937037007,0.39194854736884,0.47913738685294,0.046394536601936,0.047572994025222,0.04736415013638,1.0350897168904,0.0042455708669763,0.0043994567577023,0.064136685678722,2,FY2008.FQ2
2008-09-30,0,0,0,236000,0,0,0,236000,-236000,0,0,0,236000,0,0,0,0,0,0,-226000,0,-226000,-0.04,-0.04,3578000,3578000,0,1225000,0,23000,0,13000.0,1261000,0,128000,0,128000,0.0,0,1000.0000000001,1390000,192000,0,0,0,0,0,0,0,192000,0,0,0,0,0,192000,0,0,-299000,0,1496000,0,0,999.99999999989,1198000,1390000,129000,0,-226000,0,-12000,0,4000,162000,154000,0,0,0.0,-72000,-1000,0,-1000,0,0,0,0,0,0,0,20000.0,19000,-5000,0,-5000,0,0,0,7000.0,2000,0,-51000,-1000,0,0,0,0,-236000,-73000,0.0,-288750,1198000,1198000,-0.1788,-0.1933,-0.1933,-4.1111,-0.2097,-0.2097,0.0,0.0,0.0,0.0,0.0,0.0,1.1602,0.8618,0.0,0.0,0.0,-0.0659,-0.0659,0.0,-0.0204,0.3348,0.3348,0,-1225000,0.0,0.0,0.0,0.0,0.0,0.0,4.7297,-1.0225,-1.0225,0.0,6.6216,408.3333,0.0,0.0,-11.421,-11.421,0.0,-11.5555,-0.88,4.7065,4.2801,0.0,4.9401,4.1196,-1.4827,0.0,-1.5172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.5677,0.0,0.0,0.0,-1225000,3578000,0.0,-,0.0,0,0.53563679414666,0.4569937037007,0.39194854736884,0.47913738685294,0.046394536601936,0.047572994025222,0.04736415013638,1.0350897168904,0.0042455708669763,0.0043994567577023,0.064136685678722,3,FY2008.FQ3
2008-12-31,0,0,0,36000,0,0,2000,38000,-38000,7000,0,7000,1000,-30000,0,-30000,0,0,0,-30000,0,-30000,0.0,0.0,3578000,3578000,0,920000,0,21000,0,8999.9999999999,950000,0,111000,0,111000,0.0,0,0.0,1061000,0,0,49000,0,0,0,0,0,49000,0,0,0,0,0,49000,0,0,-290000,0,1301000,0,0,0.0,1011000,1060000,111000,0,-30000,0,-2000,0,3000,-117000,-116000,0,0,0.0,-146000,10000,0,10000,0,0,0,0,0,0,0,-10000.0,0,0,0,0,0,0,0,0.0,0,0,-146000,10000,0,0,0,0,-38000,-136000,0.0,-19375,1011000,1011000,-0.2333,-0.2589,-0.2589,-8.9375,-0.285,-0.285,0.0,0.0,0.0,0.0,0.0,0.0,1.0494,0.9528,0.0,0.0,0.0,-0.0106,-0.0106,-0.0083,-0.038,0.2825,0.2825,0,-920000,0.0,0.0,0.0,0.0,0.0,0.0,3.2167,-0.9099,-0.9099,0.0,2.875,30.6666,0.0,0.0,-8.5,-8.5,-9.0,-9.0,-1.6666,3.0292,2.9655,0.0,3.5148,3.3577,-145.0,0.0,-135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.3877,0.0,0.0,0.0,-920000,3578000,0.0,2009-02-12,0.0,0,0.53563679414666,0.4569937037007,0.39194854736884,0.47913738685294,0.046394536601936,0.047572994025222,0.04736415013638,1.0350897168904,0.0042455708669763,0.0043994567577023,0.064136685678722,4,FY2008.FQ4
2009-03-31,0,0,0,66000,0,0,-6000,60000,-60000,5000,0,5000,-96000,-151000,0,-151000,0,0,0,-102000,0,-102000,0.0,0.0,3576000,3576000,0,791000,0,22000,0,30000.0,843000,0,2000,0,2000,0.0,0,307000.0,1152000,0,0,333000,0,0,0,0,0,333000,0,0,0,0,0,333000,0,0,-390000,0,1209000,0,0,0.0,819000,1152000,309000,0,-102000,0,-1000,0,-21000,-13000,-35000,0,0,48000.0,-89000,2000,0,2000,0,0,0,0,0,0,0,0.0,2000,0,0,0,0,0,0,-11000.0,-11000,0,-98000,2000,0,0,0,0,-60000,-87000,0.0,-3750,819000,819000,-0.3271,-0.3956,-0.3956,-6.084,-0.3801,-0.3801,0.0,0.0,0.0,0.0,0.0,0.0,1.4065,0.7109,0.0,0.0,0.0,-0.0167,-0.0167,-0.0422,-0.0243,0.229,0.229,0,-791000,0.0,0.0,0.0,0.0,0.0,0.0,2.185,-0.9658,-0.9658,0.0,2.0127,4.3701,0.0,0.0,-1.2222,-1.2222,0.0,-2.923,1.1034,3.027,-0.4016,0.0,-0.1938,-0.4043,-5.3571,0.0,-5.2142,0.0,0.0019,0.0,0.0,0.0,0.0,0.0,0,0.0,2.5315,0.0,0.0,7000.0,-791000,3585000,0.0,2009-06-12,0.0,0,0.53563679414666,0.4569937037007,0.39194854736884,0.47913738685294,0.046394536601936,0.047572994025222,0.04736415013638,1.0350897168904,0.0042455708669763,0.0043994567577023,0.064136685678722,1,FY2009.FQ1
2009-06-30,0,0,0,94000,0,0,74000,168000,-168000,14000,0,14000,2208000,2054000,-129000,1925000,0,0,0,1925000,0,1925000,0.1,0.1,21997000,23063000,0,20468000,0,29000,0,20000.0,20517000,0,21244000,0,21244000,0.0,0,0.0,41761000,401000,129000,0,0,0,0,0,1000,531000,0,0,0,0,0,531000,0,0,1448000,-212000,39995000,0,0,0.0,41231000,41762000,21244000,0,1925000,0,-5000,0,9000,155000,159000,0,20000,-482000.0,1622000,-18026000,0,-18026000,0,0,0,0,0,0,0,0.0,-18026000,38066000,0,38066000,0,-2529000,0,999.0,35538000,542000,19676000,-18026000,0,0,0,-2529000,-168000,-16404000,0.0628,-96250,41231000,41231000,0.073,0.0745,0.0745,0.1507,-0.0238,-0.0238,0.0,0.0,0.0,0.0,0.0,0.0,1.0128,0.9873,0.0,0.0,0.0,-0.0072,-0.0072,0.089,-0.7112,1.7877,1.7877,62255520,41787520,39.7291,1.5099,1.5099,0.0,-3.7278,33.2383,26.6672,1.0134,1.0134,0.0,-2.5022,22.3104,0.0,0.0,-11.0,-11.0,0.0,482.25,0.0,6.8767,14.4126,162.4153,26.7297,26.8399,82.1,-233.1038,-168.1134,0.0,7.0396,0.0,0.0,0.0,0.0,0.0,0,0.0,38.6384,0.0,0.0,25237000.0,-20468000,28822000,0.0,2009-07-24,2.16,0,0.53563679414666,0.4569937037007,0.39194854736884,0.47913738685294,0.046394536601936,0.047572994025222,0.04736415013638,1.0350897168904,0.0042455708669763,0.0043994567577023,0.064136685678722,2,FY2009.FQ2
2009-09-30,0,0,0,353000,0,0,81000,434000,-434000,7000,0,7000,329000,-98000,129000,31000,0,0,0,32000,0,32000,0.0,0.0,28829000,30799000,0,19785000,0,7000,0,173000.0,19965000,0,21825000,0,21825000,0.0,0,321000.0,42111000,412000,224000,0,0,0,0,0,0,636000,0,0,0,0,0,636000,0,0,1480000,-212000,40208000,0,0,-999.0,41475000,42111000,22146000,0,32000,0,25000,0,-8000,-364000,-347000,0,200000,-1842000.0,-1957000,-557000,0,-557000,0,0,0,0,0,0,0,0.0,-557000,5000,0,5000,0,5000,0,0.0,10000,1821000,-683000,-557000,0,0,0,5000,-434000,-2514000,0.0,-266250,41475000,41475000,0.0435,0.0441,0.0441,0.0859,-0.0169,-0.0169,0.0,0.0,0.0,0.0,0.0,0.0,1.0153,0.9848,0.0,0.0,0.0,-0.014,-0.014,-0.0031,-0.0816,1.3466,1.3466,94442920,74657920,51.7495,2.2771,2.2771,0.0,-4.934,53.2072,40.9084,1.8,1.8,0.0,-3.9004,42.0608,0.0,0.0,-0.8389,-0.8389,0.0,1.1415,1.0,7.6078,15.151,169.5078,29.2956,33.6202,-26.1805,-556.0,-33.4383,0.0,0.5678,0.0,0.0,0.0,0.0,0.0,0,0.0,31.3915,0.0,0.0,16366000.0,-19785000,45188000,0.0,2009-10-22,2.09,0,0.53563679414666,0.4569937037007,0.39194854736884,0.47913738685294,0.046394536601936,0.047572994025222,0.04736415013638,1.0350897168904,0.0042455708669763,0.0043994567577023,0.064136685678722,3,FY2009.FQ3
2009-12-31,0,0,0,936000,0,0,15000,951000,-951000,12000,0,12000,-15000,-954000,0,-954000,0,0,0,-954000,0,-954000,-0.02,-0.02,42762000,44784000,0,36709000,0,25000,0,27000.000000001,36761000,0,37376000,0,37376000,0.0,0,0.0,74137000,0,0,570000,0,0,0,0,0,570000,0,0,0,0,0,570000,0,0,526000,-212000,73253000,0,0,0.0,73567000,74137000,37376000,0,-954000,0,-18000,0,1000,411000,394000,0,240000,-228000.0,-548000,-15569000,0,-15569000,0,0,0,0,0,0,0,0.0,-15569000,35774000,0,35774000,0,-2960000,0,-999.0,32813000,228000,16924000,-15569000,0,0,0,-2960000,-951000,-16117000,0.0,-586875,73567000,73567000,0.0155,0.0156,0.0156,0.0307,-0.028,-0.028,0.0,0.0,0.0,0.0,0.0,0.0,1.0077,0.9923,0.0,0.0,0.0,-0.0212,-0.0212,-0.0213,-0.3598,1.6427,1.6427,123815120,87106120,137.4196,1.683,1.683,0.0,-3.5252,145.4936,96.6771,1.184,1.184,0.0,-2.4801,102.3573,0.0,0.0,-24.0263,-24.0263,-30.8,-30.8,-1.625,11.5164,38.901,335.7207,68.8746,71.7665,-2.7534,-1557.9,-117.5073,0.0,0.0,0.0,0.0,0.9163,0.949,0.0,0,0.0,64.4929,0.0,0.0,0.0,-36709000,45188000,0.0,2010-02-11,2.74,0,0.53563679414666,0.4569937037007,0.39194854736884,0.47913738685294,0.046394536601936,0.047572994025222,0.04736415013638,1.0350897168904,0.0042455708669763,0.0043994567577023,0.064136685678722,4,FY2009.FQ4
2010-03-31,0,0,0,433000,0,0,219000,652000,-652000,0,0,0,-3630000,-4282000,0,-4282000,0,0,0,-4282000,0,-4282000,-0.1,-0.1,45515000,45515000,0,32320000,0,12000,0,48000.000000002,32380000,0,42434000,0,42434000,0.0,0,0.0,74814000,0,0,240000,0,0,0,0,0,240000,0,0,0,0,0,240000,0,0,-126000,-212000,74913000,0,0,-1000.0000000048,74574000,74814000,42434000,0,-4282000,0,8000,0,-20000,-331000,-343000,0,0,3833000.0,-792000,0,0,0,0,0,0,0,0,0,0,-5057000.0,-5057000,0,0,0,0,0,0,1440000.0,1440000,20000,-4389000,0,0,0,0,0,-652000,-792000,0.0,-407500,74574000,74574000,-0.044,-0.0442,-0.0442,-0.0828,-0.0297,-0.0297,0.0,0.0,0.0,0.0,0.0,0.0,1.0032,0.9967,0.0,0.0,0.0,-0.0143,-0.0143,-0.094,-0.0174,1.6384,1.6384,194782060,162462060,-59.4028,2.6119,2.6119,0.0,-5.4367,-59.3847,-49.5462,2.1785,2.1785,0.0,-4.5346,-49.5311,0.0,0.0,-9.8666,-9.8666,-27.3576,-40.9803,-34.3333,11.7279,39.8596,21216.0,63.9427,90.0549,-7.8988,-1.0,-8.1034,0.0,0.059,0.0,0.0,0.7802,0.7796,0.0,0,0.0,134.9166,0.0,0.0,2670000.0,-32320000,47858000,0.0,2010-04-29,4.07,0,0.53563679414666,0.4569937037007,0.39194854736884,0.47913738685294,0.046394536601936,0.047572994025222,0.04736415013638,1.0350897168904,0.0042455708669763,0.0043994567577023,0.064136685678722,1,FY2010.FQ1
2010-06-30,155000,69000,86000,487000,0,0,0,487000,-401000,9000,0,9000,-674000,-1066000,0,-1066000,0,0,0,-1066000,0,-1066000,-0.02,-0.02,47658000,47658000,19000,32454000,0,15000,0,48000.000000002,32517000,0,42413000,0,42413000,0.0,0,44999.999999987,74975000,0,0,108000,0,0,0,0,0,108000,0,0,0,0,0,108000,0,0,-518000,-212000,75597000,0,0,0.0,74867000,74975000,42458000,0,-1066000,19000,-4000,0,-1000,-161000,-166000,0,60000,767000.0,-386000,-7000,0,-7000,0,0,0,0,0,0,0,-14000.0,-21000,0,0,0,0,0,0,633000.0,633000,-92000,134000,-7000,0,0,0,0,-382000,-393000,0.0,-245000,74867000,74867000,-0.0837,-0.0839,-0.0839,-0.1481,-0.0326,-0.0326,0.5548,-2.4645,-2.587,-6.8774,-6.8774,-2.5354,1.0014,0.9985,0.0,0.0,0.0032,-0.008,-0.0084,-0.0223,-0.0082,1.5709,1.5709,150274120,117820120,-23.9671,2.0072,2.0072,969.5104,-7.5834,-23.4803,-18.791,1.5737,1.5737,760.1298,-5.9457,-18.4093,0.0,0.0,-1.2738,-1.3869,-1.5189,-1.5537,-1.22,1.0664,0.5855,0.9964,0.7953,0.8157,-1.2379,0.9996,0.976,0.0,0.0,0.0,0.0,0.7798,0.7818,0.0,0,0.0,301.0833,0.0,0.0,0.0,-32454000,47858000,0.0,2010-07-26,3.14,0,0.53563679414666,0.4569937037007,0.39194854736884,0.47913738685294,0.046394536601936,0.047572994025222,0.04736415013638,1.0350897168904,0.0042455708669763,0.0043994567577023,0.064136685678722,2,FY2010.FQ2
2010-09-30,322000,141000,181000,482000,0,0,0,482000,-301000,43000,0,43000,34000,-224000,0,-224000,0,0,0,-224000,0,-224000,0.0,0.0,47858000,47858000,-1112000,30385000,0,20000,0,35999.999999998,30441000,0,44386000,0,44386000,0.0,0,21000.000000001,74848000,0,0,128000,0,0,0,0,0,128000,0,0,0,0,0,128000,0,0,-742000,-212000,75674000,0,0,0.0,74720000,74848000,44407000,0,-7832000,-1112000,1672000,0,14000,-468000,1218000,0,-140000,3938000.0,-3928000,-6308000,0,-6308000,0,0,0,0,0,0,0,-9000.0000000003,-6317000,0,0,0,0,0,0,766000.0,766000,-30000,-9509000,-6308000,0,0,0,0,-1413000,-10236000,0.0,-161250,74720000,74720000,-0.0871,-0.0872,-0.0872,-0.1504,-0.0308,-0.0308,0.5621,-4.3881,-0.9347,-0.6956,-0.6956,-31.7888,1.0017,0.9982,0.0,0.0,0.0067,-0.0295,-0.0062,-0.0046,-0.2138,1.5612,1.5612,187607280,157222280,-28.7476,2.5108,2.5108,393.3066,-6.8126,-28.7476,-24.0916,2.1041,2.1041,329.6064,-5.7092,-24.0916,0.0,0.0,-2.2557,0.3064,-1.2857,-8.0,0.0,0.5538,0.5357,1.0337,0.7773,0.8015,-1.0071,-10.3249,-3.0715,0.0,0.0,0.0,0.0,0.4856,0.4911,0.0,0,0.0,237.8203,0.0,0.0,1000.0,-30385000,47859000,0.0,2010-11-25,3.92,0,0.53563679414666,0.4569937037007,0.39194854736884,0.47913738685294,0.046394536601936,0.047572994025222,0.04736415013638,1.0350897168904,0.0042455708669763,0.0043994567577023,0.064136685678722,3,FY2010.FQ3
