period_end_date,revenue,cogs,gross_profit,sga,rnd,special_charges,other_opex,total_opex,operating_income,interest_income,interest_expense,net_interest_income_normal,other_nonoperating_income,pretax_income,income_tax,net_income_continuing,net_income_discontinued,income_allocated_to_minority_interest,other_income_statement_items,net_income,preferred_dividends,net_income_available_to_shareholders,eps_basic,eps_diluted,shares_basic,shares_diluted,da_income_statement_supplemental,cash_and_equiv,st_investments,receivables,inventories,other_current_assets,total_current_assets,equity_and_other_investments,ppe_gross,accumulated_depreciation,ppe_net,intangible_assets,goodwill,other_lt_assets,total_assets,accounts_payable,tax_payable,current_accrued_liabilities,st_debt,current_capital_leases,current_deferred_revenue,current_deferred_tax_liability,other_current_liabilities,total_current_liabilities,lt_debt,noncurrent_capital_leases,pension_liabilities,noncurrent_deferred_revenue,other_lt_liabilities,total_liabilities,common_stock,preferred_stock,retained_earnings,aoci,apic,treasury_stock,minority_interest_liability,other_equity,total_equity,total_liabilities_and_equity,total_noncurrent_assets,total_noncurrent_liabilities,cfo_net_income,cfo_da,cfo_receivables,cfo_inventory,cfo_prepaid_expenses,cfo_other_working_capital,cfo_change_in_working_capital,cfo_deferred_tax,cfo_stock_comp,cfo_other_noncash_items,cf_cfo,cfi_ppe_purchases,cfi_ppe_sales,cfi_ppe_net,cfi_acquisitions,cfi_divestitures,cfi_acquisitions_net,cfi_investment_purchases,cfi_investment_sales,cfi_investment_net,cfi_intangibles_net,cfi_other,cf_cfi,cff_common_stock_issued,cff_common_stock_repurchased,cff_common_stock_net,cff_pfd_net,cff_debt_net,cff_dividend_paid,cff_other,cf_cff,cf_forex,cf_net_change_in_cash,capex,cff_pfd_issued,cff_pfd_repurchased,cff_debt_issued,cff_debt_repaid,ebitda,fcf,income_tax_rate,nopat,book_value,tangible_book_value,roa,roe,roic,roic_legacy,roce,rotce,gross_margin,ebitda_margin,operating_margin,pretax_margin,net_income_margin,fcf_margin,assets_to_equity,equity_to_assets,debt_to_equity,debt_to_assets,revenue_per_share,ebitda_per_share,operating_income_per_share,pretax_income_per_share,fcf_per_share,book_value_per_share,tangible_book_per_share,market_cap,enterprise_value,price_to_earnings,price_to_book,price_to_tangible_book,price_to_sales,price_to_fcf,price_to_pretax_income,enterprise_value_to_earnings,enterprise_value_to_book,enterprise_value_to_tangible_book,enterprise_value_to_sales,enterprise_value_to_fcf,enterprise_value_to_pretax_income,revenue_growth,gross_profit_growth,ebitda_growth,operating_income_growth,pretax_income_growth,net_income_growth,eps_diluted_growth,shares_diluted_growth,cash_and_equiv_growth,ppe_growth,total_assets_growth,total_equity_growth,cfo_growth,capex_growth,fcf_growth,dividends_per_share_growth,shares_eop_growth,revenue_cagr_10,eps_diluted_cagr_10,total_assets_cagr_10,total_equity_cagr_10,fcf_cagr_10,dividends_per_share_cagr_10,cf_cfo_cagr_10,current_ratio,payout_ratio,peg_ratio,shares_eop_change,net_debt,shares_eop,dividends,original_filing_date,period_end_price,preliminary,gross_margin_median,pretax_margin_median,operating_income_margin_median,fcf_margin_median,roa_median,roe_median,roic_median,assets_to_equity_median,debt_to_assets_median,debt_to_equity_median,roic_5yr_avg,fiscal_quarter_number,fiscal_quarter_key
2001-09-28,2832000,341000,2491000,446000,0,0,597000,1043000,1448000,0,0,0,-1068000,380000,-8000,372000,0,0,0,372000,0,372000,0.02,0.02,17890000,18025000,597000,4919000,0,2335000,0,186000.0,7440000,0,12819000,-3634000,9185000,0,0,932000.0,17557000,676000,0,225000,0,0,0,0,43000,944000,0,0,0,0,126000.0,1070000,0,0,-38465000,0,55868000,-1097000,0,182000.0,16488000,17558000,10117000,126000,372000,597000,-1116000,0,0,284000,-832000,0,0,1076000.0,1213000,-9000,0,-9000,0,0,0,0,0,0,0,31000.0,22000,0,0,0,0,0,0,-894000.0,-894000,0,341000,-9000,0,0,0,0,2045000,1204000,0.021,905000,16488000,16488000,0.0506,0.0549,0.0549,0.0781,0.1327,0.1327,0.8795,0.7221,0.5112,0.1341,0.1313,0.4251,1.0648,0.9391,0.0,0.0,0.1571,0.1134,0.0803,0.021,0.0667,0.9147,0.9147,103444660,98525660,117.4173,6.2739,6.2739,14.2544,72.5418,115.0663,111.8338,5.9755,5.9755,13.5766,69.0923,109.5947,0.8413,1.0862,1.5309,1.4965,-0.408,-0.3789,-0.5,0.0085,0.0877,0.0041,0.0469,0.0235,0.5471,0.7567,0.6117,-1.0,0.0013,0.397,0.0,-0.0002,-0.0012,0.0,0.0,0.0,7.8813,0.0,0.0,25000.0,-4919000,17897000,0.0,2001-11-08,5.78,0,0.53669182285249,0.49223967804824,0.4924201214103,0.39201374076275,0.097460815992762,0.10590082135688,0.1025817662915,1.1133790646185,0.04356226897038,0.048645247506106,0.14222356542668,1,FY2002.FQ1
2001-12-31,2889000,243000,2646000,612000,0,0,524000,1136000,1510000,0,0,0,-96000,1414000,-28000,1386000,0,0,0,1386000,0,1386000,0.08,0.08,17900000,18026000,525000,6926000,0,2546000,0,174000.0,9646000,0,13420000,-4756000,8665000,0,0,809000.0,19120000,727000,0,347000,0,0,0,0,49000,1123000,0,0,0,0,124000.0,1247000,0,0,-37079000,0,55868000,-1097000,0,181000.0,17873000,19120000,9474000,124000,1386000,525000,-210000,0,0,188000,-22000,0,0,96000.0,1985000,-5000,0,-5000,0,0,0,0,0,0,0,27000.0,22000,0,0,0,0,0,0,0.0,0,0,2007000,-5000,0,0,0,0,2035000,1980000,0.0198,943750,17873000,17873000,0.1322,0.1411,0.1411,0.2154,0.1967,0.1967,0.9158,0.7043,0.5226,0.4894,0.4797,0.6853,1.0697,0.9347,0.0,0.0,0.1602,0.1128,0.0837,0.0784,0.1098,0.9915,0.9915,93009990,86083990,38.3546,5.2039,5.2039,10.6406,38.4975,37.5949,35.4985,4.8164,4.8164,9.8482,35.6307,34.7954,1.0562,1.5689,2.6469,5.04,9.7826,9.7721,9.0,0.0147,0.2701,0.0359,0.173,0.155,0.9751,0.6666,1.0,0.0,0.0013,0.306,0.0,0.0494,0.0506,0.0,0.0,0.0,8.5894,0.0,0.0,24000.0,-6926000,17921000,0.0,2002-02-14,5.19,0,0.53669182285249,0.49223967804824,0.4924201214103,0.39201374076275,0.097460815992762,0.10590082135688,0.1025817662915,1.1133790646185,0.04356226897038,0.048645247506106,0.14222356542668,2,FY2002.FQ2
2002-03-29,3141000,263000,2878000,689000,0,0,568000,1257000,1621000,0,0,0,-1000,1620000,-32000,1588000,0,0,0,1588000,0,1588000,0.09,0.09,17923000,18173000,569000,8641000,0,2873000,0,137000.0,11651000,0,13431000,-5325000,8106000,0,0,885000.0,20642000,820000,0,75000,0,0,0,0,50000,945000,0,0,0,0,122000.0,1067000,0,0,-35491000,114000,55868000,-1097000,0,181000.0,19575000,20642000,8991000,122000,1588000,569000,-328000,0,0,-142000,-470000,0,0,0.0,1687000,-11000,0,-11000,0,0,0,0,0,0,0,38000.0,27000,0,0,0,0,0,0,0.0,0,0,1714000,-11000,0,0,0,0,2190000,1676000,0.0197,1013125,19575000,19575000,0.1837,0.1951,0.1951,0.3339,0.2465,0.2465,0.9162,0.6972,0.516,0.5157,0.5055,0.5335,1.0545,0.9483,0.0,0.0,0.1728,0.1205,0.0891,0.0891,0.0922,1.0771,1.0771,159648200,151007200,43.6913,8.1557,8.1557,15.2978,45.432,42.824,41.3265,7.7142,7.7142,14.4698,42.973,40.5062,1.1721,1.6379,2.0932,3.2883,3.4262,3.4233,3.5,0.0171,0.4947,0.0082,0.2471,0.2251,1.8886,-0.8333,1.8996,0.0,0.0009,0.0461,0.0605,0.0226,0.0378,0.0,0.0,0.0,12.3291,0.0,7.2168,17000.0,-8641000,17938000,0.0,2002-05-09,8.9,0,0.53669182285249,0.49223967804824,0.4924201214103,0.39201374076275,0.097460815992762,0.10590082135688,0.1025817662915,1.1133790646185,0.04356226897038,0.048645247506106,0.14222356542668,3,FY2002.FQ3
2002-06-28,3461000,247000,3214000,2109000,0,0,598000,2707000,507000,0,0,0,6000,513000,6839000,7352000,0,0,0,7353000,0,7353000,0.41,0.4,18019000,18508000,598000,11104000,0,3022000,0,166000.0,14292000,0,13441000,-5923000,7518000,0,0,7780000.0,29590000,698000,0,150000,0,0,0,0,1454000,2302000,0,0,0,0,120000.0,2422000,0,0,-29492000,185000,57389000,-1097000,0,183000.0,27168000,29590000,15298000,120000,7353000,598000,-149000,0,0,-17000,-166000,0,0,-5254000.0,2531000,-10000,0,-10000,0,0,0,0,0,0,0,-97000.0,-107000,38000,0,38000,0,0,0,0.0,38000,0,2462000,-10000,0,0,0,0,1105000,2521000,0.0,317500,27168000,27168000,0.4259,0.4577,0.4577,0.7925,0.2164,0.2164,0.9286,0.3192,0.1464,0.1482,2.1245,0.7284,1.0891,0.9181,0.0,0.0,0.187,0.0597,0.0273,0.0277,0.1362,1.4679,1.4679,246576660,235472660,23.0467,9.0759,9.0759,20.0094,33.4069,62.79,22.0088,8.6672,8.6672,19.1083,31.9025,59.9624,1.1988,1.954,1.3411,6.4558,0.6337,22.8733,39.0,0.0223,1.4255,-0.2306,0.7141,0.7457,2.1997,0.9953,2.8729,0.0,0.0062,0.0143,0.2089,0.0509,0.0633,0.0968,0.0,0.0973,6.2085,0.1875,1.1032,113000.0,-11104000,18051000,0.075,2002-09-27,13.66,0,0.53669182285249,0.49223967804824,0.4924201214103,0.39201374076275,0.097460815992762,0.10590082135688,0.1025817662915,1.1133790646185,0.04356226897038,0.048645247506106,0.14222356542668,4,FY2002.FQ4
2002-09-30,3366000,360000,3006000,444000,0,0,634000,1078000,1928000,0,0,0,38000,1966000,-541000,1425000,0,0,0,1426000,0,1426000,0.08,0.07,18637000,19130000,634000,27001000,0,2943000,0,169000.0,30113000,0,13444000,-6557000,6887000,0,0,7165000.0,44165000,1026000,0,225000,0,0,0,0,150000,1401000,0,0,0,0,119000.0,1520000,0,0,-28067000,106000,71510000,-1097000,0,193000.0,42645000,44165000,14052000,119000,1426000,634000,80000,0,0,447000,527000,0,0,501000.0,3088000,-2000,0,-2000,0,0,0,0,0,0,0,34000.0,32000,14131000,0,14131000,0,0,0,-1354000.0,12777000,0,15897000,-2000,0,0,0,0,2562000,3086000,0.2751,1205625,42645000,42645000,0.3187,0.3366,0.3366,0.7413,0.1589,0.1589,0.893,0.7611,0.5727,0.584,0.4236,0.9168,1.0356,0.9655,0.0,0.0,0.1759,0.1339,0.1007,0.1027,0.1613,2.2292,2.2292,363436060,336435060,30.9228,8.5223,8.5223,28.2675,39.2352,65.9234,28.6254,7.8892,7.8892,26.1674,36.3203,61.0257,0.1885,0.2067,0.2528,0.3314,4.1736,2.8333,2.5,0.0613,4.4891,-0.2501,1.5155,1.5864,1.5457,0.7777,1.5631,-1.0,0.0557,0.0347,0.0155,0.0959,0.1053,0.0728,0.0,0.0605,21.4939,0.0,19.9059,1007000.0,-27001000,19058000,0.0,2002-11-08,19.07,0,0.53669182285249,0.49223967804824,0.4924201214103,0.39201374076275,0.097460815992762,0.10590082135688,0.1025817662915,1.1133790646185,0.04356226897038,0.048645247506106,0.14222356542668,1,FY2003.FQ1
2002-12-31,3117000,315000,2802000,688000,0,0,515000,1203000,1599000,0,0,0,84000,1683000,-450000,1233000,0,0,0,1232000,0,1232000,0.06,0.06,19444000,20023000,515000,28317000,0,2728000,0,245000.0,31290000,0,44013000,-7072000,36940000,0,0,6762000.0,74992000,1628000,0,390000,648000,0,0,0,1225000,3891000,0,0,0,0,117000.0,4008000,0,0,-27858000,162000,99570000,-1097000,0,206999.99999999,70984000,74992000,43702000,117000,1232000,515000,413000,0,0,-33000,380000,0,0,489000.0,2616000,-2000,0,-2000,0,0,0,0,0,0,0,-1332000.0,-1334000,34000,0,34000,0,0,0,0.0,34000,0,1316000,-2000,0,0,0,0,2114000,2614000,0.2673,998750,70984000,70984000,0.1946,0.2041,0.2029,0.3934,0.0987,0.0987,0.8989,0.6782,0.5129,0.5399,0.3952,0.8386,1.0564,0.9465,0.0091,0.0086,0.1556,0.1055,0.0798,0.084,0.1305,3.5451,3.5451,510212080,481895080,43.9875,7.1877,7.1877,38.9921,51.5521,88.2414,41.5462,6.7887,6.7887,36.828,48.691,83.344,0.0789,0.0589,0.0388,0.0589,0.1902,-0.1111,-0.25,0.1107,3.0885,3.2631,2.9221,2.9715,0.3178,0.6,0.3202,0.0,0.0742,0.0462,0.0124,0.1566,0.1643,0.0463,0.0,0.0432,8.0416,0.8333,35.2393,1416000.0,-27669000,20474000,0.05,2003-02-14,24.92,0,0.53669182285249,0.49223967804824,0.4924201214103,0.39201374076275,0.097460815992762,0.10590082135688,0.1025817662915,1.1133790646185,0.04356226897038,0.048645247506106,0.14222356542668,2,FY2003.FQ2
2003-03-31,5588000,482000,5106000,803000,0,0,776000,1579000,3527000,0,0,0,70000,3597000,-1124000,2473000,0,0,0,2473000,0,2473000,0.12,0.12,20538000,21091000,776000,29105000,0,4970000,0,157000.0,34232000,0,43240000,-7072000,36167000,0,0,5456000.0,75855000,1713000,0,100000,0,0,0,0,228000,2041000,0,0,0,0,114000.0,2155000,0,0,-25385000,45000,99929000,-1097000,0,208000.0,73700000,75855000,41623000,114000,2473000,776000,-2242000,0,0,199000,-2043000,1052000,0,144000.0,2402000,-3000,0,-3000,0,0,0,0,0,0,0,-299000.0,-302000,360000,0,360000,0,0,-1024000,-648000.0,-1312000,0,788000,-3000,0,0,0,0,4303000,2399000,0.3124,2204375,73700000,73700000,0.1655,0.1725,0.1717,0.284,0.1038,0.1038,0.9137,0.77,0.6311,0.6437,0.4425,0.4293,1.0292,0.9715,0.0,0.0,0.2649,0.204,0.1672,0.1705,0.1137,3.4943,3.4943,305333700,276228700,24.458,4.1429,4.1429,19.6583,28.7508,39.3521,22.1266,3.748,3.748,17.7844,26.0102,35.601,0.779,0.7741,0.9648,1.1758,1.2203,0.5573,0.3333,0.1605,2.3682,3.4617,2.6747,2.765,0.4238,0.7272,0.4313,-1.0,0.0145,0.1377,0.1161,0.1629,0.1642,0.1237,0.0,0.1184,16.7721,0.0,2.1062,297000.0,-29105000,20771000,0.0,2003-05-13,14.7,0,0.53669182285249,0.49223967804824,0.4924201214103,0.39201374076275,0.097460815992762,0.10590082135688,0.1025817662915,1.1133790646185,0.04356226897038,0.048645247506106,0.14222356542668,3,FY2003.FQ3
2003-06-30,3705000,283000,3422000,1324000,0,0,930000,2254000,1168000,0,0,0,223000,1391000,230000,1621000,0,0,0,1621000,0,1621000,0.08,0.07,20843000,21702000,930000,33486000,0,3125000,0,191000.0,36802000,0,52395000,-8763000,43632000,0,0,5925000.0,86359000,1127000,0,200000,0,0,0,0,1179000,2506000,0,0,0,8747000,113000.0,11366000,0,0,-24796000,65000,100612000,-1097000,0,208999.99999999,74993000,86359000,49557000,8860000,1621000,930000,1844000,0,0,-567000,1277000,-262000,0,13000.0,3579000,-17000,0,-17000,0,0,0,0,0,0,0,-422000.0,-439000,593000,0,593000,0,0,0,648000.0,1241000,0,4381000,-17000,0,0,0,0,2098000,3562000,0.0,730000,74993000,74993000,0.0832,0.0908,0.0908,0.1568,0.1042,0.1042,0.9236,0.5662,0.3152,0.3754,0.4375,0.9614,1.1515,0.8683,0.0,0.0,0.1707,0.0966,0.0538,0.064,0.1641,3.4555,3.4555,442430100,408944100,65.5257,5.8996,5.8996,28.0445,37.941,51.2249,60.5663,5.453,5.453,25.9219,35.0693,47.3479,0.0704,0.0647,0.8986,1.3037,1.7115,-0.7795,-0.825,0.1725,2.0156,4.8036,1.9185,1.7603,0.414,-0.7,0.4129,0.0,-0.0055,0.1018,0.0,0.1814,0.1709,0.1365,0.0,0.1354,14.6855,0.7142,0.0,-116000.0,-33486000,20655000,0.05,2003-08-29,21.42,0,0.53669182285249,0.49223967804824,0.4924201214103,0.39201374076275,0.097460815992762,0.10590082135688,0.1025817662915,1.1133790646185,0.04356226897038,0.048645247506106,0.14222356542668,4,FY2003.FQ4
2003-09-30,4181000,335000,3846000,1108000,0,0,915000,2023000,1823000,0,0,0,60000,1883000,-540000,1343000,0,0,0,1343000,0,1343000,0.06,0.06,20697000,21100000,915000,35395000,0,3402000,0,261000.0,39058000,0,51425000,-8763000,42662000,0,0,5233000.0,86953000,991000,0,300000,0,0,0,0,189000,1480000,0,0,0,8526000,107000.0,10113000,0,0,-23453000,-43000,101222000,-1097000,0,209999.99999999,76839000,86952000,47895000,8633000,1343000,915000,-276000,0,0,-75000,-351000,466000,0,0.0,2373000,-42000,0,-42000,0,0,0,0,0,0,0,0.0,-42000,611000,0,611000,0,0,-1033000,999.99999999995,-421000,0,1910000,-42000,0,0,0,0,2738000,2331000,0.2867,1139375,76839000,76839000,0.0769,0.0878,0.0878,0.1607,0.0958,0.0958,0.9198,0.6548,0.436,0.4503,0.3212,0.5575,1.1316,0.8836,0.0,0.0,0.1981,0.1297,0.0863,0.0892,0.1104,3.6416,3.6416,379449630,344054630,56.8975,4.9382,4.9382,22.8708,34.7927,44.3593,51.5901,4.4776,4.4776,20.7374,31.5472,40.2214,0.2421,0.2794,0.0686,-0.0544,-0.0422,-0.0582,-0.1428,0.1029,0.3108,5.1945,0.9688,0.8018,-0.2315,-20.0,-0.2446,-1.0,0.0055,0.112,0.1161,0.1804,0.17,0.1496,0.0,0.1505,26.3905,0.0,4.8997,114000.0,-35395000,20769000,0.0,2003-11-12,18.27,0,0.53669182285249,0.49223967804824,0.4924201214103,0.39201374076275,0.097460815992762,0.10590082135688,0.1025817662915,1.1133790646185,0.04356226897038,0.048645247506106,0.14222356542668,1,FY2004.FQ1
2003-12-31,5083000,347000,4736000,1030000,0,0,785000,1815000,2921000,0,0,0,71000,2992000,-715000,2277000,0,0,0,2277000,0,2277000,0.11,0.11,20779000,21148000,786000,38757000,0,4312000,0,3378000.0,46447000,0,50661000,-8763000,41898000,0,0,821000.0,89166000,1330000,0,0,0,0,0,0,1374000,2704000,0,0,0,7685000,101000.0,10490000,0,0,-21955000,170000,101349000,-1097000,0,208999.99999999,78676000,89166000,42719000,7786000,2277000,786000,-910000,0,0,401000,-509000,698000,0,0.0,3252000,-17000,0,-17000,0,0,0,0,0,0,0,0.0,-17000,127000,0,127000,0,0,0,0.0,127000,0,3362000,-17000,0,0,0,0,3707000,3235000,0.2389,1825625,78676000,78676000,0.0875,0.0992,0.0992,0.1896,0.1097,0.1097,0.9317,0.7292,0.5746,0.5886,0.4479,0.6364,1.1333,0.8823,0.0,0.0,0.2403,0.1752,0.1381,0.1414,0.1529,3.7202,3.7202,434988190,396231190,56.3894,5.5288,5.5288,23.4406,37.7364,44.103,51.3652,5.0362,5.0362,21.3521,34.3741,40.1734,0.6307,0.6902,0.7535,0.8267,0.7777,0.8482,0.8333,0.0561,0.3686,0.1342,0.189,0.1083,0.2431,-7.5,0.2375,0.0,0.0006,0.1243,0.2709,0.1784,0.1759,0.0,-0.027,0.1518,17.1771,0.3454,2.0809,14000.0,-38757000,20783000,0.038,2004-02-13,20.93,0,0.53669182285249,0.49223967804824,0.4924201214103,0.39201374076275,0.097460815992762,0.10590082135688,0.1025817662915,1.1133790646185,0.04356226897038,0.048645247506106,0.14222356542668,2,FY2004.FQ2
