period_end_date,revenue,cogs,gross_profit,sga,rnd,special_charges,other_opex,total_opex,operating_income,interest_income,interest_expense,net_interest_income_normal,other_nonoperating_income,pretax_income,income_tax,net_income_continuing,net_income_discontinued,income_allocated_to_minority_interest,other_income_statement_items,net_income,preferred_dividends,net_income_available_to_shareholders,eps_basic,eps_diluted,shares_basic,shares_diluted,da_income_statement_supplemental,cash_and_equiv,st_investments,receivables,inventories,other_current_assets,total_current_assets,equity_and_other_investments,ppe_gross,accumulated_depreciation,ppe_net,intangible_assets,goodwill,other_lt_assets,total_assets,accounts_payable,tax_payable,current_accrued_liabilities,st_debt,current_capital_leases,current_deferred_revenue,current_deferred_tax_liability,other_current_liabilities,total_current_liabilities,lt_debt,noncurrent_capital_leases,pension_liabilities,noncurrent_deferred_revenue,other_lt_liabilities,total_liabilities,common_stock,preferred_stock,retained_earnings,aoci,apic,treasury_stock,minority_interest_liability,other_equity,total_equity,total_liabilities_and_equity,total_noncurrent_assets,total_noncurrent_liabilities,cfo_net_income,cfo_da,cfo_receivables,cfo_inventory,cfo_prepaid_expenses,cfo_other_working_capital,cfo_change_in_working_capital,cfo_deferred_tax,cfo_stock_comp,cfo_other_noncash_items,cf_cfo,cfi_ppe_purchases,cfi_ppe_sales,cfi_ppe_net,cfi_acquisitions,cfi_divestitures,cfi_acquisitions_net,cfi_investment_purchases,cfi_investment_sales,cfi_investment_net,cfi_intangibles_net,cfi_other,cf_cfi,cff_common_stock_issued,cff_common_stock_repurchased,cff_common_stock_net,cff_pfd_net,cff_debt_net,cff_dividend_paid,cff_other,cf_cff,cf_forex,cf_net_change_in_cash,capex,cff_pfd_issued,cff_pfd_repurchased,cff_debt_issued,cff_debt_repaid,ebitda,fcf,income_tax_rate,nopat,book_value,tangible_book_value,roa,roe,roic,roic_legacy,roce,rotce,gross_margin,ebitda_margin,operating_margin,pretax_margin,net_income_margin,fcf_margin,assets_to_equity,equity_to_assets,debt_to_equity,debt_to_assets,revenue_per_share,ebitda_per_share,operating_income_per_share,pretax_income_per_share,fcf_per_share,book_value_per_share,tangible_book_per_share,market_cap,enterprise_value,price_to_earnings,price_to_book,price_to_tangible_book,price_to_sales,price_to_fcf,price_to_pretax_income,enterprise_value_to_earnings,enterprise_value_to_book,enterprise_value_to_tangible_book,enterprise_value_to_sales,enterprise_value_to_fcf,enterprise_value_to_pretax_income,revenue_growth,gross_profit_growth,ebitda_growth,operating_income_growth,pretax_income_growth,net_income_growth,eps_diluted_growth,shares_diluted_growth,cash_and_equiv_growth,ppe_growth,total_assets_growth,total_equity_growth,cfo_growth,capex_growth,fcf_growth,dividends_per_share_growth,shares_eop_growth,revenue_cagr_10,eps_diluted_cagr_10,total_assets_cagr_10,total_equity_cagr_10,fcf_cagr_10,dividends_per_share_cagr_10,cf_cfo_cagr_10,current_ratio,payout_ratio,peg_ratio,shares_eop_change,net_debt,shares_eop,dividends,original_filing_date,period_end_price,preliminary,gross_margin_median,pretax_margin_median,operating_income_margin_median,fcf_margin_median,roa_median,roe_median,roic_median,assets_to_equity_median,debt_to_assets_median,debt_to_equity_median,roic_5yr_avg,fiscal_quarter_number,fiscal_quarter_key
2013-05-31,0,0,0,76000,0,0,0,76000,-76000,9000,0,9000,257000,190000,0,190000,0,0,0,190000,0,190000,0.12,0.12,1575000,1575000,0,62000,0,0,0,0,62000,0,0,0,0,0,0,42777000.0,42839000,45000,0,0,100000,0,0,0,0,145000,0,0,0,0,10712000.0,10857000,37000000,0,-11206000,0,5790000,0,0,398000.0,31982000,42839000,42777000,10712000,190000,0,0,0,0,-20000,-20000,0,0,-257000,-87000,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100000,0,0.0,100000,0,13000,0,0,0,100000,0,-76000,-87000,0.0,-41875,31982000,31982000,0.0227,0.0305,0.0305,0.0305,-0.0106,-0.0106,0.0,0.0,0.0,0.0,0.0,0.0,1.3394,0.7465,0.0031,0.0023,0.0,-0.0482,-0.0482,0.1206,-0.0552,20.306,20.306,52395000,52333000,53.7384,1.6382,1.6382,0.0,-116.6926,53.7384,53.6748,1.6363,1.6363,0.0,-116.5545,53.6748,0.0,0.0,-0.2881,-0.2881,1.0156,1.0156,1.0143,0.0839,-0.8713,0.0,-0.009,4.5912,-0.2083,0.0,-0.2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4275,0.0,0.0,0,38000,5250000,0.0,2013-07-15,9.98,0,0.40484179798394,0.22922625585953,0.23213489401385,0.14939884293668,0.10775307876051,0.2692233104753,0.13512355681894,2.485022654016,0.38157265096322,0.95374608566572,0.18690610173053,2,FY2013.FQ2
2013-08-30,0,0,0,120000,0,0,0,120000,-120000,10000,0,10000,-427000,-537000,0,-537000,0,0,0,-537000,0,-537000,-0.34,-0.34,1575000,1575000,0,18000,0,47000,0,0,65000,0,0,0,0,0,0,42740000.0,42805000,121000,0,0,100000,0,0,0,0,221000,0,0,0,0,11138000.0,11359000,37000000,0,-11743000,0,5790000,0,0,398000.0,31445000,42804000,42740000,11138000,-537000,0,0,0,0,66000,66000,0,0,427000,-44000,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,-44000,0,0,0,0,0,-120000,-44000,0.0,-68750,31445000,31445000,0.0061,0.0082,0.0082,0.0082,-0.0095,-0.0095,0.0,0.0,0.0,0.0,0.0,0.0,1.3612,0.7346,0.0031,0.0023,0.0,-0.0761,-0.0761,-0.3409,-0.0279,19.965,19.965,52920000,52902000,201.2167,1.6829,1.6829,0.0,-215.1219,201.2167,201.1482,1.6823,1.6823,0.0,-215.0487,201.1482,0.0,0.0,0.2771,0.2771,-4.0685,-4.0685,-4.0909,0.0,-0.8902,0.0,-0.0037,4.6545,0.8218,0.0,0.8218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941,0.0,0.0,0,82000,5250000,0.0,2013-10-21,10.08,0,0.40484179798394,0.22922625585953,0.23213489401385,0.14939884293668,0.10775307876051,0.2692233104753,0.13512355681894,2.485022654016,0.38157265096322,0.95374608566572,0.18690610173053,3,FY2013.FQ3
2013-11-29,0,0,0,322000,0,0,0,322000,-322000,3000,0,3000,-3133000,-3452000,0,-3452000,0,0,0,-3452000,0,-3452000,-2.19,-2.19,1575000,1575000,0,10000,0,4000,0,0,14000,0,0,0,0,0,0,42740000.0,42754000,241000,0,0,100000,0,0,0,150000,491000,0,0,0,0,14270000.0,14761000,37000000,0,-15195000,0,5790000,0,0,398000.0,27993000,42754000,42740000,14270000,-3452000,0,0,0,0,162000,162000,0,0,3132000,-158000,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,150000,0,0.0,150000,0,-8000,0,0,0,150000,0,-322000,-158000,0.0,-199375,27993000,27993000,-0.0968,-0.1393,-0.1389,-0.1389,-0.0149,-0.0149,0.0,0.0,0.0,0.0,0.0,0.0,1.5273,0.6547,0.0035,0.0023,0.0,-0.2044,-0.2044,-2.1917,-0.1003,17.7733,17.7733,53392500,53382500,-12.8905,1.9073,1.9073,0.0,-136.9038,-12.8905,-12.888,1.9069,1.9069,0.0,-136.8782,-12.888,0.0,0.0,-2.3894,-2.3894,-4.6222,-4.6222,-4.65,0.0,-0.9333,0.0,-0.0036,4.1128,-10.2857,0.0,-10.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0,90000,5250000,0.0,2014-01-21,10.17,0,0.40484179798394,0.22922625585953,0.23213489401385,0.14939884293668,0.10775307876051,0.2692233104753,0.13512355681894,2.485022654016,0.38157265096322,0.95374608566572,0.18690610173053,4,FY2013.FQ4
2014-03-31,47841000,33245000,14596000,0,0,0,6739000,6739000,7857000,0,-1973000,-1973000,-7594000,-1710000,-2971000,-4681000,0,0,0,-4681000,0,-4681000,-0.2,-0.2,24242000,24242000,1952000,20268000,0,88920000,23696000,42325000,175209000,0,113801000,-28864000,84937000,0,0,257000.00000001,260403000,34014000,0,0,38659000,0,33068000,0,16504000,122245000,44595000,0,0,5140000,27160000.0,199140000,0,0,13807000,5761000,41693000,0,0,2000.0000000024,61263000,260403000,85194000,76895000,-4681000,1952000,18083000,1480000,-297000,-14780000,4486000,548000,0,8833000,11138000,-1185000,0,-1185000,0,0,0,-409000,59000,-350000,0,0.0,-1535000,1000000,0,1000000,0,6699000,0,0.0,7699000,100000,17402000,-1185000,0,0,23229000,-16530000,9809000,9953000,0.0,4910625,61263000,61263000,-0.0559,-0.19,-0.0982,-0.1113,0.0669,0.0669,0.305,0.205,0.1642,-0.0357,-0.0978,0.208,4.2505,0.2352,1.3589,0.3197,1.9734,0.4046,0.3241,-0.0705,0.4105,2.5271,2.5271,256470500,280797500,-30.2441,4.1863,4.1863,5.3608,26.5387,-46.5548,-33.1129,4.5834,4.5834,5.8693,29.056,-50.9706,0.0,0.0,84.1271,67.5847,-3.9854,-12.6472,0.4736,15.8933,412.6326,0.0,5.0817,0.927,111.2772,0.0,99.5445,0.0,3.6304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4332,0.0,0.0,19060000,62986000,24310000,0.0,2014-05-15,10.55,0,0.40484179798394,0.22922625585953,0.23213489401385,0.14939884293668,0.10775307876051,0.2692233104753,0.13512355681894,2.485022654016,0.38157265096322,0.95374608566572,0.18690610173053,1,FY2014.FQ1
2014-06-30,51936000,33959000,17977000,0,0,0,9558000,9558000,8419000,0,-2294000,-2294000,-9901000,-3776000,-2263000,-6039000,0,0,0,-6039000,0,-6039000,-0.25,-0.25,24311000,27987000,3020000,17444000,0,100095000,25319000,53706000,196564000,0,132844000,-40453000,92391000,0,0,269000.00000001,289224000,0,0,39316000,55053000,0,27835000,0,14370000,136574000,45504000,0,0,10685000,31745000.0,224508000,0,0,14215000,8646000,41853000,0,0,1999.9999999953,64716000,289224000,92660000,87934000,-11350000,3020000,-38501000,-1912000,-94000,-1954000,-42461000,270000,0,16496000,-34025000,-6097000,0,-6097000,0,0,0,-460000,278000,-182000,0,3572000.0,-2707000,0,0,0,0,10813000,0,22679000.0,33492000,416000,-2824000,-6097000,0,0,31851000,-21038000,11439000,-40122000,0.0,5261875,64716000,64716000,-0.0535,-0.2335,-0.0949,-0.1081,0.0823,0.0823,0.3461,0.2202,0.1621,-0.0727,-0.1162,-0.7725,4.4691,0.2237,1.5538,0.3476,1.8557,0.4087,0.3008,-0.1349,-1.4335,2.3123,2.3123,293906400,321966400,-19.9813,4.5414,4.5414,2.9456,-9.6772,-31.0191,-21.889,4.975,4.975,3.2268,-10.6011,-33.9806,0.0,0.0,151.5131,111.7763,-20.8736,-32.7842,-3.0833,16.7695,280.3548,0.0,5.7514,1.0235,-390.0919,0.0,-460.1724,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4392,0.0,0.0,20000,83113000,24330000,0.0,2014-08-14,12.08,0,0.40484179798394,0.22922625585953,0.23213489401385,0.14939884293668,0.10775307876051,0.2692233104753,0.13512355681894,2.485022654016,0.38157265096322,0.95374608566572,0.18690610173053,2,FY2014.FQ2
2014-09-30,53453000,35803000,17650000,0,0,0,10000000,10000000,7650000,0,-2380000,-2380000,9620000,14890000,-1770000,13120000,0,0,0,13120000,0,13120000,0.54,0.46,24364000,28637000,2805000,17744000,0,86879000,26276000,28502000,159401000,0,141389000,-38769000,102620000,0,0,6580000.0,268601000,34407000,0,0,56647000,0,9165000,0,17016000,117235000,45686000,0,0,10754000,25049000.0,198724000,0,0,25475000,-3190000,47590000,0,0,1999.9999999953,69877000,268601000,109200000,81489000,13120000,2805000,10155000,-3103000,391000,-5614000,1829000,-466000,0,-8553000,8735000,-17636000,0,-17636000,0,0,0,-159000,31000,-128000,0,32999.999999998,-17731000,0,0,0,0,8845000,0,-160000.0,8685000,611000,300000,-17636000,0,0,33290000,-24445000,10455000,-8901000,0.1188,4781250,69877000,69877000,-0.0037,-0.0156,-0.0062,-0.0069,0.1135,0.1135,0.3301,0.1955,0.1431,0.2785,0.2454,-0.1665,3.8439,0.2601,1.4644,0.3809,1.8665,0.365,0.2671,0.5199,-0.3108,2.44,2.44,267212850,295154850,-254.0046,3.824,3.824,1.7438,-6.8117,44.8946,-280.5654,4.2239,4.2239,1.9262,-7.524,49.5891,0.0,0.0,88.125,64.75,28.7281,25.432,2.3529,17.1822,984.7777,0.0,5.2749,1.2221,199.5227,0.0,-201.2954,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3596,0.0,0.0,73000,84589000,24403000,0.0,2014-11-10,10.95,0,0.40484179798394,0.22922625585953,0.23213489401385,0.14939884293668,0.10775307876051,0.2692233104753,0.13512355681894,2.485022654016,0.38157265096322,0.95374608566572,0.18690610173053,3,FY2014.FQ3
2014-12-31,44222000,29182000,15040000,0,0,0,11734000,11734000,3306000,0,-2253000,-2253000,12903000,13956000,-1534000,12422000,0,0,0,12422000,0,12422000,0.55,0.49,24472000,28167000,765000,15930000,1209000,85118000,28965000,4901000,136123000,0,135626000,-31646000,103980000,1474000,0,8946000.0,250523000,32950000,7930000,0,55005000,0,5782000,3048000,8028000,112743000,39273000,0,0,8333000,43977000.0,204326000,0,0,30119000,-10064000,26140000,0,0,2000.0000000024,46197000,250523000,114400000,91583000,12422000,765000,5261000,-7161000,-761000,3914000,1253000,-1267000,0,-3831000,9342000,70000,0,70000,0,0,0,-90000,1975000,1885000,0,3637000.0,5592000,0,0,0,0,-17172000,0,821000.0,-16351000,-397000,-1814000,70000,0,0,-1261000,-15911000,4071000,9412000,0.1099,2066250,46197000,44723000,0.0571,0.2553,0.0948,0.1062,0.1358,0.1363,0.3401,0.092,0.0747,0.3155,0.2809,0.2128,5.4229,0.1844,2.0407,0.3763,1.5699,0.1445,0.1173,0.4954,0.3341,1.6401,1.5877,251730150,273864150,16.9835,5.449,5.6286,1.2748,-8.4877,10.7761,18.4768,5.9281,6.1235,1.3869,-9.234,11.7236,0.0,0.0,13.6428,11.267,5.0428,4.5984,1.2237,16.8838,1592.0,0.0,4.8596,0.6503,60.1265,0.0,60.5696,0.0,0.0163,0.0,0.0,0.192,0.2323,0.0,0.0,0.0,1.2073,0.0,0.0,398000,78348000,24801000,0.0,2015-04-15,10.15,0,0.40484179798394,0.22922625585953,0.23213489401385,0.14939884293668,0.10775307876051,0.2692233104753,0.13512355681894,2.485022654016,0.38157265096322,0.95374608566572,0.18690610173053,4,FY2014.FQ4
2015-03-31,52043000,33433000,18610000,0,0,0,10608000,10608000,8002000,0,-2152000,-2152000,10784000,16634000,-4772000,11862000,0,0,0,11862000,0,11862000,0.48,0.42,24801000,28114000,2501000,17132000,0,80175000,31473000,25653000,154433000,0,139576000,-31339000,108237000,0,0,9126000.0,271796000,35780000,0,0,59966000,0,12048000,0,25300000,133094000,37050000,0,0,6767000,14913000.0,191824000,0,0,48687000,-15231000,46514000,0,0,1999.9999999953,79972000,271796000,117363000,58730000,11862000,2501000,-5099000,-4928000,153000,8093000,-1781000,-157000,0,-7086000,5339000,-4769000,0,-4769000,0,0,0,-403000,255000,-148000,0,0.0,-4917000,0,0,0,0,488000,0,0.0,488000,292000,1202000,-4769000,0,0,22255000,-21767000,10503000,570000,0.2868,5001250,79972000,79972000,0.12,0.4971,0.1975,0.2205,0.1398,0.1404,0.3575,0.2018,0.1537,0.3196,0.2279,0.0109,3.3986,0.2942,1.2131,0.3569,1.8511,0.3735,0.2846,0.5916,0.0202,2.8445,2.8445,230649300,250567300,7.3537,2.8841,2.8841,1.1437,-5.9078,5.5306,7.9887,3.1331,3.1331,1.2425,-6.418,6.0082,0.0878,0.275,0.0707,0.0184,10.7274,3.534,3.1,0.1597,-0.1547,0.2743,0.0437,0.3053,-0.5206,-3.0244,-0.9427,0.0,0.0,0.0,0.1433,0.2025,0.3055,0.0,0.0,0.0,1.1603,0.0,0.5129,0,79884000,24801000,0.0,2015-05-07,9.3,0,0.40484179798394,0.22922625585953,0.23213489401385,0.14939884293668,0.10775307876051,0.2692233104753,0.13512355681894,2.485022654016,0.38157265096322,0.95374608566572,0.18690610173053,1,FY2015.FQ1
2015-06-30,58053000,37179000,20874000,0,0,0,11566000,11566000,9308000,0,-2050000,-2050000,-24627000,-17369000,-3631000,-21000000,0,0,0,-21000000,0,-21000000,-0.84,-0.84,25147000,25147000,2745000,16018000,0,85572000,40097000,26869000,168556000,0,159824000,-33484000,126340000,0,0,9338000.0,304234000,43469000,0,0,58296000,0,10356000,0,25295000,137416000,56654000,0,0,10645000,31304000.0,236019000,0,0,37340000,-15642000,46514000,0,0,3000.0000000001,68215000,304234000,135678000,98603000,-21000000,2745000,-7795000,-8793000,45000,11227000,-5316000,-697000,0,26176000,1908000,-10419000,0,-10419000,0,0,0,-745000,180000,-565000,0,34000.000000001,-10950000,0,0,0,0,7881000,0,0.0,7881000,47000,-1114000,-10419000,0,0,35207000,-27326000,12053000,-8511000,0.0,5817500,68215000,68215000,0.0569,0.2213,0.091,0.1003,0.1333,0.1333,0.3595,0.2076,0.1603,-0.2991,-0.3617,-0.1466,4.4599,0.2242,1.6851,0.3778,2.3085,0.4793,0.3701,-0.6906,-0.3384,2.7126,2.7126,319551630,360187630,19.4801,4.6844,4.6844,1.5379,-43.0082,11.3674,21.9573,5.2801,5.2801,1.7335,-48.4774,12.813,0.1177,0.1611,0.0536,0.1055,-3.5998,-2.4773,-2.36,-0.1014,-0.0817,0.3674,0.0518,0.054,1.056,-0.7088,0.7878,0.0,0.0201,0.0,0.0,0.2163,0.2869,0.0,0.0,0.0,1.2266,0.0,0.0,500000,98932000,25301000,0.0,2015-08-06,12.63,0,0.40484179798394,0.22922625585953,0.23213489401385,0.14939884293668,0.10775307876051,0.2692233104753,0.13512355681894,2.485022654016,0.38157265096322,0.95374608566572,0.18690610173053,2,FY2015.FQ2
2015-09-30,62892000,39186000,23706000,0,0,0,12890000,12890000,10816000,0,-2307000,-2307000,-1923000,6586000,-8524000,-1938000,0,0,0,-1938000,0,-1938000,-0.08,-0.08,25426000,25426000,3085000,16871000,0,80995000,39609000,22089000,159564000,0,156873000,-29180000,127693000,0,0,7573000.0,294830000,43258000,0,0,67730000,0,6423000,0,23277000,140688000,49113000,0,0,8891000,34450000.0,233142000,0,0,44923000,-29752000,46514000,0,0,3000.0000000001,61688000,294830000,135266000,92454000,-1938000,3085000,-5535000,-7408000,162000,1221000,-11560000,-204000,0,13612000,2995000,-3040000,0,-3040000,0,0,0,-296000,-59000,-355000,0,109000.0,-3286000,0,0,0,0,-1222000,0,0.0,-1222000,2366000,853000,-3040000,0,0,22146000,-23368000,13901000,-45000,1.2942,6760000,61688000,61688000,0.0044,0.0207,0.0074,0.0081,0.1406,0.1406,0.3769,0.221,0.1719,0.1047,-0.0308,-0.0007,4.7793,0.2092,1.894,0.3963,2.4735,0.5467,0.4253,0.259,-0.0017,2.4261,2.4261,354428760,386670760,263.32,5.7455,5.7455,1.6317,248.5475,17.8941,287.2739,6.2681,6.2681,1.7801,271.1576,19.5219,0.1765,0.3431,0.3296,0.4138,-0.5576,-1.1477,-1.1739,-0.1121,-0.0491,0.2443,0.0976,-0.1171,-0.6571,0.8276,0.9949,0.0,0.021,0.0,0.0,0.2128,0.0685,0.0,0.0,0.0,1.1341,0.0,0.0,532000,99972000,25833000,0.0,2015-11-16,13.72,0,0.40484179798394,0.22922625585953,0.23213489401385,0.14939884293668,0.10775307876051,0.2692233104753,0.13512355681894,2.485022654016,0.38157265096322,0.95374608566572,0.18690610173053,3,FY2015.FQ3
