period_end_date,revenue,cogs,gross_profit,sga,rnd,special_charges,other_opex,total_opex,operating_income,interest_income,interest_expense,net_interest_income_normal,other_nonoperating_income,pretax_income,income_tax,net_income_continuing,net_income_discontinued,income_allocated_to_minority_interest,other_income_statement_items,net_income,preferred_dividends,net_income_available_to_shareholders,eps_basic,eps_diluted,shares_basic,shares_diluted,da_income_statement_supplemental,cash_and_equiv,st_investments,receivables,inventories,other_current_assets,total_current_assets,equity_and_other_investments,ppe_gross,accumulated_depreciation,ppe_net,intangible_assets,goodwill,other_lt_assets,total_assets,accounts_payable,tax_payable,current_accrued_liabilities,st_debt,current_capital_leases,current_deferred_revenue,current_deferred_tax_liability,other_current_liabilities,total_current_liabilities,lt_debt,noncurrent_capital_leases,pension_liabilities,noncurrent_deferred_revenue,other_lt_liabilities,total_liabilities,common_stock,preferred_stock,retained_earnings,aoci,apic,treasury_stock,minority_interest_liability,other_equity,total_equity,total_liabilities_and_equity,total_noncurrent_assets,total_noncurrent_liabilities,cfo_net_income,cfo_da,cfo_receivables,cfo_inventory,cfo_prepaid_expenses,cfo_other_working_capital,cfo_change_in_working_capital,cfo_deferred_tax,cfo_stock_comp,cfo_other_noncash_items,cf_cfo,cfi_ppe_purchases,cfi_ppe_sales,cfi_ppe_net,cfi_acquisitions,cfi_divestitures,cfi_acquisitions_net,cfi_investment_purchases,cfi_investment_sales,cfi_investment_net,cfi_intangibles_net,cfi_other,cf_cfi,cff_common_stock_issued,cff_common_stock_repurchased,cff_common_stock_net,cff_pfd_net,cff_debt_net,cff_dividend_paid,cff_other,cf_cff,cf_forex,cf_net_change_in_cash,capex,cff_pfd_issued,cff_pfd_repurchased,cff_debt_issued,cff_debt_repaid,ebitda,fcf,income_tax_rate,nopat,book_value,tangible_book_value,roa,roe,roic,roic_legacy,roce,rotce,gross_margin,ebitda_margin,operating_margin,pretax_margin,net_income_margin,fcf_margin,assets_to_equity,equity_to_assets,debt_to_equity,debt_to_assets,revenue_per_share,ebitda_per_share,operating_income_per_share,pretax_income_per_share,fcf_per_share,book_value_per_share,tangible_book_per_share,market_cap,enterprise_value,price_to_earnings,price_to_book,price_to_tangible_book,price_to_sales,price_to_fcf,price_to_pretax_income,enterprise_value_to_earnings,enterprise_value_to_book,enterprise_value_to_tangible_book,enterprise_value_to_sales,enterprise_value_to_fcf,enterprise_value_to_pretax_income,revenue_growth,gross_profit_growth,ebitda_growth,operating_income_growth,pretax_income_growth,net_income_growth,eps_diluted_growth,shares_diluted_growth,cash_and_equiv_growth,ppe_growth,total_assets_growth,total_equity_growth,cfo_growth,capex_growth,fcf_growth,dividends_per_share_growth,shares_eop_growth,revenue_cagr_10,eps_diluted_cagr_10,total_assets_cagr_10,total_equity_cagr_10,fcf_cagr_10,dividends_per_share_cagr_10,cf_cfo_cagr_10,current_ratio,payout_ratio,peg_ratio,shares_eop_change,net_debt,shares_eop,dividends,original_filing_date,period_end_price,preliminary,gross_margin_median,pretax_margin_median,operating_income_margin_median,fcf_margin_median,roa_median,roe_median,roic_median,assets_to_equity_median,debt_to_assets_median,debt_to_equity_median,roic_5yr_avg,fiscal_quarter_number,fiscal_quarter_key
2009-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,7300000,7300000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7300000,0.0,2010-12-20,0.0,0,0.2299538194282,-0.03777359736155,0.18413647094901,0.26368989570717,-0.02652857122939,-0.093213598793908,-0.029232551984512,3.2584875213068,0.59599861054638,1.8378925160287,0.17635051327302,3,FY2009.FQ3
2009-12-31,39337000,27576000,11761000,99000,0,0,4661000,4760000,7001000,2814000,0,2814000,-11000,9804000,0,9804000,0,0,0,9804000,0,9804000,1.34,1.34,7300000,7300000,4661000,5440000,0,134742000,21936000,1008000,163126000,0,425695000,-78437000,347258000,55000.0,40970000,90000.000000032,551499000,7476000,5807000,3336000,0,0,10265000,0,750000.0,27634000,0,0,0,0,3981000.0,31615000,0,0,0,0,0,0,0,519884000,519884000,551499000,388373000,3981000.0,9804000,4661000,1189000,-422000,-259000,-2028000,-1520000,0,-2570000,80000.0,10455000,-1694000,0,-1694000,0,0,0,0,0,0,0,0.0,-1694000,0,0,0,0,-15007000,0,0.0,-15007000,0,-6246000,-1694000,0,0,0,-15007000,11662000,8761000,0.0,6134375,519884000,478859000,0.1422,0.1508,0.1508,0.1524,0.1069,0.1159,0.2989,0.2964,0.1779,0.2492,0.2492,0.2227,1.0608,0.9426,0.0,0.0,5.3886,1.5975,0.959,1.343,1.2001,71.2169,65.5971,0,-5440000,0.0,0.0,0.0,0.0,0.0,0.0,-0.1387,-0.0104,-0.0113,-0.0345,-0.1552,-0.1387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.903,0.0,0.0,0,-5440000,7300000,0.0,2010-12-20,0.0,0,0.2299538194282,-0.03777359736155,0.18413647094901,0.26368989570717,-0.02652857122939,-0.093213598793908,-0.029232551984512,3.2584875213068,0.59599861054638,1.8378925160287,0.17635051327302,4,FY2009.FQ4
2010-03-31,38285000,27150000,11135000,3502000,0,0,4665000,8167000,2968000,3119000,0,3119000,-56000,6031000,-28000,6003000,0,0,0,6003000,0,6003000,0.82,0.82,7300000,7300000,4665000,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6003000,4665000,-209000,-1846000,-143000,23654000,21456000,0,1100000,25999.999999996,33250000,-1216000,0,-1216000,0,0,0,0,0,0,0,0.0,-1216000,0,0,0,0,-33901000,0,0.0,-33901000,0,-1867000,-1216000,0,0,0,-33901000,7633000,32034000,0.0046,3804375,0,0,0.087,0.0923,0.0923,0.0933,0.0453,0.0491,0.2908,0.1993,0.0775,0.1575,0.1567,0.8367,0.0,0.0,0.0,0.0,5.2445,1.0456,0.4065,0.8261,4.3882,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0267,-0.0532,-0.3454,-0.576,-0.3848,-0.3876,-0.3879,0.0,-1.0,-1.0,-1.0,-1.0,2.1802,0.2821,2.6564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7300000,0.0,2011-05-11,0.0,0,0.2299538194282,-0.03777359736155,0.18413647094901,0.26368989570717,-0.02652857122939,-0.093213598793908,-0.029232551984512,3.2584875213068,0.59599861054638,1.8378925160287,0.17635051327302,1,FY2010.FQ1
2010-06-30,56346000,33214000,23132000,1959000,0,0,4671000,6630000,16502000,3467000,0,3467000,-18000,19951000,-4000,19947000,0,0,0,19947000,0,19947000,2.73,2.73,7300000,7300000,4671000,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,19947000,4671000,479000,1190000,-406000,-29043000,-27780000,0,-480000,8000.0000000018,-3634000,-753000,0,-753000,0,0,0,0,0,0,0,0.0,-753000,0,0,0,0,4425000,0,0.0,4425000,0,38000,-753000,0,0,0,4425000,21173000,-4387000,0.0002,12480625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4105,0.3757,0.2928,0.354,0.354,-0.0778,0.0,0.0,0.0,0.0,7.7186,2.9004,2.2605,2.733,-0.6009,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7300000,0.0,2011-08-08,0.0,0,0.2299538194282,-0.03777359736155,0.18413647094901,0.26368989570717,-0.02652857122939,-0.093213598793908,-0.029232551984512,3.2584875213068,0.59599861054638,1.8378925160287,0.17635051327302,2,FY2010.FQ2
2010-09-30,46426000,28019000,18407000,3321000,0,0,4526000,7847000,10560000,3033000,0,3033000,-46000,13547000,-3000,13544000,0,0,0,13544000,0,13544000,1.85,1.85,7300000,7300000,4526000,28775000,0,164518000,0,25015000,218308000,0,428322000,-92030000,336292000,48000.000000002,40970000,56000.00000004,595674000,9625000,0,13637000,0,0,7863000,0,0.0,31125000,0,0,0,0,3892000.0,35017000,0,0,0,0,0,0,0,560657000,560657000,595674000,377366000,3892000.0,13544000,4526000,-1528000,-902000,1006000,9239000,7815000,0,660000,483000.0,27028000,-1866000,0,-1866000,0,0,0,0,0,0,0,0.0,-1866000,0,0,0,0,2000,0,0.0,2000,0,25164000,-1866000,0,0,0,2000,15086000,25162000,0.0002,8495625,560657000,519639000,0.1655,0.1758,0.1758,0.1853,0.1311,0.1414,0.3964,0.3249,0.2274,0.2917,0.2917,0.5419,1.0624,0.9412,0.0,0.0,6.3597,2.0665,1.4465,1.8557,3.4468,76.8023,71.1834,0,-28775000,0.0,0.0,0.0,0.0,0.0,0.0,-0.5836,-0.0513,-0.0553,-0.1595,-0.4673,-0.5832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0139,0.0,0.0,0,-28775000,7300000,0.0,2010-12-20,0.0,0,0.2299538194282,-0.03777359736155,0.18413647094901,0.26368989570717,-0.02652857122939,-0.093213598793908,-0.029232551984512,3.2584875213068,0.59599861054638,1.8378925160287,0.17635051327302,3,FY2010.FQ3
2010-12-31,39411000,51087000,-11676000,11860000,0,0,-13862000,-2002000,-9674000,3505000,0,3505000,-28000,-6197000,9000,-6188000,0,0,0,-6188000,0,-6188000,-0.84,-0.84,7300000,7300000,4601000,42745000,0,5036000,19830000,5557000,73168000,0,433864000,-95926000,337938000,45000.000000002,40970000,44000.00000004,452165000,17758000,7025000,2383000,0,0,18660000,0,250000.0,46076000,0,0,0,0,3886000.0,49962000,0,0,0,0,0,0,0,402203000,402203000,452165000,378997000,3886000.0,-6188000,4601000,-5460000,3664000,-3146000,13595000,8653000,0,7730000,4505000.0,19301000,-6247000,0,-6247000,0,0,0,0,0,0,0,1114000.0,-5133000,0,0,0,0,29474000,0,-29672000.0,-198000,0,13970000,-6247000,0,0,29474000,0,-5073000,13054000,0.0,-3855625,402203000,361188000,0.0635,0.0691,0.0691,0.0747,0.0419,0.0458,-0.2962,-0.1287,-0.2454,-0.1572,-0.157,0.3312,1.1242,0.8895,0.0,0.0,5.3987,-0.6949,-1.3252,-0.8489,1.7882,55.0963,49.4778,0,-42745000,0.0,0.0,0.0,0.0,0.0,0.0,-1.2834,-0.1062,-0.1183,-0.2368,-0.6489,-1.2824,0.0018,-1.9927,-1.435,-2.3818,-1.632,-1.6311,-1.6314,0.0,6.8575,-0.0268,-0.1801,-0.2263,0.8461,-2.6877,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5879,0.0,0.0,0,-42745000,7300000,0.0,2011-04-11,0.0,0,0.2299538194282,-0.03777359736155,0.18413647094901,0.26368989570717,-0.02652857122939,-0.093213598793908,-0.029232551984512,3.2584875213068,0.59599861054638,1.8378925160287,0.17635051327302,4,FY2010.FQ4
2011-03-31,57377000,30515000,26862000,8329000,0,0,4637000,12966000,13896000,7000,0,7000,2841000,16744000,-10000,16734000,0,0,0,16734000,0,16734000,2.29,2.29,7300000,7300000,4637000,71369000,0,7407000,20820000,5889000,105485000,0,432681000,-99736000,332945000,42000.000000002,40970000,33000.000000015,479475000,12479000,0,12819000,0,0,26696000,0,0.0,51994000,0,0,0,0,3935000.0,55929000,0,0,0,0,0,0,0,423546000,423546000,479475000,373990000,3935000.0,16734000,4637000,-5245000,-990000,1708000,10062000,5535000,0,4610000,634000.0,32150000,-2041000,0,-2041000,0,0,0,0,0,0,0,225000.0,-1816000,0,0,0,0,0,0,-1710000.0,-1710000,0,28624000,-2041000,0,0,0,0,18533000,30109000,0.0005,8689375,423546000,382534000,0.0945,0.1066,0.1066,0.1237,0.075,0.0832,0.4681,0.323,0.2421,0.2918,0.2916,0.5247,1.132,0.8833,0.0,0.0,7.8598,2.5387,1.9035,2.2936,4.1245,58.02,52.4019,0,-71369000,0.0,0.0,0.0,0.0,0.0,0.0,-1.6206,-0.1685,-0.1865,-0.3576,-1.1162,-1.6203,0.4986,1.4123,1.428,3.6819,1.7763,1.7876,1.7883,0.0,0.0,0.0,0.0,0.0,-0.033,-0.6784,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0287,0.0,0.0,0,-71369000,7300000,0.0,2011-05-11,0.0,0,0.2299538194282,-0.03777359736155,0.18413647094901,0.26368989570717,-0.02652857122939,-0.093213598793908,-0.029232551984512,3.2584875213068,0.59599861054638,1.8378925160287,0.17635051327302,1,FY2011.FQ1
2011-06-30,80673000,32012000,48661000,4667000,0,0,4648000,9315000,39346000,22000,-1238000,-1216000,86000,38216000,-5000,38211000,0,0,0,38211000,0,38211000,4.2,4.2,7300000,7304000,4648000,229751000,0,5871000,22714000,3738000,262074000,0,436824000,-104370000,332454000,39999.999999999,40970000,5202000.0,640740000,12523000,0,1872000,0,0,2970000,0,13126000.0,30491000,125000000,0,0,0,1054000.0,156545000,0,0,0,0,0,0,0,484195000,484195000,640740000,378666000,126054000.0,38211000,4648000,1528000,-1894000,128000,-25705000,-25943000,0,910000,218000.0,18044000,-4006000,0,-4006000,0,0,0,0,0,0,0,0.0,-4006000,0,0,0,0,0,0,144344000.0,144344000,0,158382000,-4006000,0,0,0,0,43994000,14038000,0.0001,24605000,484195000,443185000,0.1112,0.1372,0.1206,0.1703,0.1043,0.1132,0.6031,0.5453,0.4877,0.4737,0.4736,0.174,1.3233,0.7556,0.2581,0.195,11.045,6.0232,5.3869,5.2322,1.9219,66.2917,60.677,1639580000,1534829000,26.317,3.3861,3.6995,7.3232,19.9067,26.3132,24.6357,3.1698,3.4631,6.8553,18.6349,24.6321,0.4317,1.1036,1.0778,1.3843,0.9154,0.9156,0.5373,0.0005,0.0,0.0,0.0,0.0,5.9653,-4.32,4.1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5951,0.0,0.0,0,-104751000,7300000,0.0,2011-08-08,224.6,0,0.2299538194282,-0.03777359736155,0.18413647094901,0.26368989570717,-0.02652857122939,-0.093213598793908,-0.029232551984512,3.2584875213068,0.59599861054638,1.8378925160287,0.17635051327302,2,FY2011.FQ2
2011-09-30,77203000,30984000,46219000,4532000,0,0,4663000,9195000,37024000,29000,-1378000,-1349000,622000,36297000,-12000,36285000,0,0,0,36285000,0,36285000,5.0,5.0,7300000,7308000,4663000,255514000,0,7597000,25799000,2825000,291735000,0,445090000,-109019000,336071000,36999.999999999,40970000,4965999.9999999,673779000,15148000,0,4636000,0,0,20550000,0,16703000.0,57037000,125000000,0,0,0,2484000.0,184521000,0,0,0,-2412000,0,0,0,491670000,489258000,673779000,382044000,127484000.0,36285000,4663000,-4745000,-3085000,-3405000,26832000,15597000,0,900000,258000.0,57703000,-4492000,0,-4492000,0,0,0,0,0,0,0,2520000.0,-1972000,0,0,0,0,0,0,-29968000.0,-29968000,0,25763000,-4492000,0,0,0,0,41687000,53211000,0.0003,23158125,489258000,448251000,0.1293,0.1747,0.139,0.2304,0.1313,0.1407,0.5986,0.5399,0.4795,0.4701,0.4699,0.6892,1.3771,0.7261,0.2554,0.1855,10.5641,5.7042,5.0662,4.9667,7.2811,66.9482,61.337,1717690000,1587176000,20.1981,3.5108,3.8319,6.7449,15.557,20.1938,18.6634,3.244,3.5408,6.2324,14.375,18.6594,0.6629,1.5109,1.7632,2.506,1.6793,1.679,1.6954,0.001,7.8797,-0.0006,0.1311,-0.1273,1.1349,-1.4072,1.1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1148,0.814,0.0,0,-130514000,7300000,4.07,2011-11-04,235.3,0,0.2299538194282,-0.03777359736155,0.18413647094901,0.26368989570717,-0.02652857122939,-0.093213598793908,-0.029232551984512,3.2584875213068,0.59599861054638,1.8378925160287,0.17635051327302,3,FY2011.FQ3
2011-12-30,87614000,54360000,33254000,4630000,0,0,-13948000,-9318000,42572000,21000,-1391000,-1370000,16000,41218000,-1000,41217000,0,0,0,41217000,0,41217000,5.6,5.6,7303000,7310000,4921000,236975000,0,9322000,23255000,2311000,271863000,0,455369000,-113874000,341495000,35000.000000004,40970000,4946000.0,659309000,15869000,7025000,5449000,0,0,9019000,0,5092000.0,42454000,125000000,0,0,0,2366000.0,169820000,0,0,0,-2388000,0,0,0,491877000,489489000,659309000,387446000,127366000.0,41217000,4921000,-1737000,2544000,4881000,-24508000,-18820000,0,880000,3758000.0,31956000,-8606000,0,-8606000,0,0,0,0,0,0,0,0.0,-8606000,0,0,0,0,0,0,-41889000.0,-41889000,0,-18539000,-8606000,0,0,0,0,47493000,23350000,0.0,26620625,489489000,448484000,0.1987,0.2706,0.2155,0.3597,0.2153,0.2307,0.3795,0.542,0.4859,0.4704,0.4704,0.2665,1.3469,0.7424,0.2553,0.1895,11.9854,6.4969,5.8238,5.6385,3.1942,66.9615,61.3521,1812604600,1700629600,13.6855,3.703,4.0416,5.9848,15.0164,13.6826,12.84,3.4742,3.7919,5.6151,14.0887,12.8373,1.223,3.848,10.3619,5.4006,7.6512,7.6607,7.6037,0.0013,4.5439,0.0105,0.4581,0.217,0.6556,-0.3776,0.7887,0.4054,0.0004,0.0,0.0,0.028,0.0064,0.0,0.0,0.0,6.4037,1.0214,0.0,3000,-111975000,7303000,5.72,2012-02-24,248.2,0,0.2299538194282,-0.03777359736155,0.18413647094901,0.26368989570717,-0.02652857122939,-0.093213598793908,-0.029232551984512,3.2584875213068,0.59599861054638,1.8378925160287,0.17635051327302,4,FY2011.FQ4
