period_end_date,revenue,cogs,gross_profit,sga,rnd,special_charges,other_opex,total_opex,operating_income,interest_income,interest_expense,net_interest_income_normal,other_nonoperating_income,pretax_income,income_tax,net_income_continuing,net_income_discontinued,income_allocated_to_minority_interest,other_income_statement_items,net_income,preferred_dividends,net_income_available_to_shareholders,eps_basic,eps_diluted,shares_basic,shares_diluted,da_income_statement_supplemental,cash_and_equiv,st_investments,receivables,inventories,other_current_assets,total_current_assets,equity_and_other_investments,ppe_gross,accumulated_depreciation,ppe_net,intangible_assets,goodwill,other_lt_assets,total_assets,accounts_payable,tax_payable,current_accrued_liabilities,st_debt,current_capital_leases,current_deferred_revenue,current_deferred_tax_liability,other_current_liabilities,total_current_liabilities,lt_debt,noncurrent_capital_leases,pension_liabilities,noncurrent_deferred_revenue,other_lt_liabilities,total_liabilities,common_stock,preferred_stock,retained_earnings,aoci,apic,treasury_stock,minority_interest_liability,other_equity,total_equity,total_liabilities_and_equity,total_noncurrent_assets,total_noncurrent_liabilities,cfo_net_income,cfo_da,cfo_receivables,cfo_inventory,cfo_prepaid_expenses,cfo_other_working_capital,cfo_change_in_working_capital,cfo_deferred_tax,cfo_stock_comp,cfo_other_noncash_items,cf_cfo,cfi_ppe_purchases,cfi_ppe_sales,cfi_ppe_net,cfi_acquisitions,cfi_divestitures,cfi_acquisitions_net,cfi_investment_purchases,cfi_investment_sales,cfi_investment_net,cfi_intangibles_net,cfi_other,cf_cfi,cff_common_stock_issued,cff_common_stock_repurchased,cff_common_stock_net,cff_pfd_net,cff_debt_net,cff_dividend_paid,cff_other,cf_cff,cf_forex,cf_net_change_in_cash,capex,cff_pfd_issued,cff_pfd_repurchased,cff_debt_issued,cff_debt_repaid,ebitda,fcf,income_tax_rate,nopat,book_value,tangible_book_value,roa,roe,roic,roic_legacy,roce,rotce,gross_margin,ebitda_margin,operating_margin,pretax_margin,net_income_margin,fcf_margin,assets_to_equity,equity_to_assets,debt_to_equity,debt_to_assets,revenue_per_share,ebitda_per_share,operating_income_per_share,pretax_income_per_share,fcf_per_share,book_value_per_share,tangible_book_per_share,market_cap,enterprise_value,price_to_earnings,price_to_book,price_to_tangible_book,price_to_sales,price_to_fcf,price_to_pretax_income,enterprise_value_to_earnings,enterprise_value_to_book,enterprise_value_to_tangible_book,enterprise_value_to_sales,enterprise_value_to_fcf,enterprise_value_to_pretax_income,revenue_growth,gross_profit_growth,ebitda_growth,operating_income_growth,pretax_income_growth,net_income_growth,eps_diluted_growth,shares_diluted_growth,cash_and_equiv_growth,ppe_growth,total_assets_growth,total_equity_growth,cfo_growth,capex_growth,fcf_growth,dividends_per_share_growth,shares_eop_growth,revenue_cagr_10,eps_diluted_cagr_10,total_assets_cagr_10,total_equity_cagr_10,fcf_cagr_10,dividends_per_share_cagr_10,cf_cfo_cagr_10,current_ratio,payout_ratio,peg_ratio,shares_eop_change,net_debt,shares_eop,dividends,original_filing_date,period_end_price,preliminary,gross_margin_median,pretax_margin_median,operating_income_margin_median,fcf_margin_median,roa_median,roe_median,roic_median,assets_to_equity_median,debt_to_assets_median,debt_to_equity_median,roic_5yr_avg,fiscal_quarter_number,fiscal_quarter_key
2013-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23810000,23810000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23810000,0.0,2014-10-28,0.0,0,0.078964988583933,-0.095505723106843,-0.043464675104553,-0.27451438988041,-0.084920788771979,-0.44853276528307,-0.096249303088115,4.690984617959,0.67264637316329,3.1551963243577,-0.11361826604737,2,FY2013.FQ2
2013-09-30,36501000,32779000,3722000,4384000,0,0,0,4384000,-662000,0,-1131000,-1131000,1000,-1792000,0,-1792000,0,20000,0,-1772000,0,-1772000,-0.07,-0.07,23810000,23810000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,5907000,0,-5907000.0,0,0,0,0,0,0,9000000,-3093000,-662000,0,0.0,-401250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1019,-0.0181,-0.0181,-0.049,-0.0485,0.0,0.0,0.0,0.0,0.0,1.533,-0.0278,-0.0278,-0.0752,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23810000,0.0,2014-12-03,0.0,0,0.078964988583933,-0.095505723106843,-0.043464675104553,-0.27451438988041,-0.084920788771979,-0.44853276528307,-0.096249303088115,4.690984617959,0.67264637316329,3.1551963243577,-0.11361826604737,3,FY2013.FQ3
2013-12-31,67991000,60301000,7690000,2509000,0,0,0,2509000,5181000,0,-2231000,-2231000,-192000,2758000,0,2758000,0,9000,0,2744000,0,2744000,0.11,0.11,23810000,23810000,0,3558000,0,26169000,19083000,8189000,56999000,0,352497000,-22330000,330167000,1050000.0,4880000,6907000.0,400003000,8306000,0,18511000,5435000,0,602000,0,0,32854000,95089000,0,0,0,649000.00000002,128592000,0,0,0,0,0,0,3112000,268299000.0,271411000,400003000,343004000,95738000,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2991000,0,2991000.0,0,0,0,0,0,0,0,-2991000,5181000,0,0.0,3229375,271411000,265481000,0.0548,0.0808,0.0585,0.059,0.1112,0.113,0.1131,0.0762,0.0762,0.0405,0.0403,0.0,1.4737,0.6785,0.3703,0.2513,2.8555,0.2175,0.2175,0.1158,0.0,11.399,11.1499,0,91531000,0.0,0.0,0.0,0.0,0.0,0.0,94.1676,0.3372,0.3447,0.8759,0.0,94.7525,0.8627,1.066,8.8262,8.8262,2.539,2.5485,2.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7349,0.0,0.0,0,96966000,23810000,0.0,2014-10-28,0.0,0,0.078964988583933,-0.095505723106843,-0.043464675104553,-0.27451438988041,-0.084920788771979,-0.44853276528307,-0.096249303088115,4.690984617959,0.67264637316329,3.1551963243577,-0.11361826604737,4,FY2013.FQ4
2014-03-31,66498000,65499000,999000,2059000,0,0,0,2059000,-1060000,0,-2228000,-2228000,-69000,-3357000,0,-3357000,0,21000,0,-3336000,0,-3336000,-0.14,-0.14,23810000,23810000,4854000,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-3357000,4854000,-6880000,3364000,1889000,1449000,-178000,0,0,560000.0,1879000,-8278000,25000,-8253000,0,0,0,0,0,0,0,-48999.999999999,-8302000,0,0,0,0,14405000,0,-2300000.0,12105000,0,5682000,-8253000,0,0,15000000,-595000,3794000,-6374000,0.0,-649375,0,0,-0.0118,-0.0174,-0.0126,-0.0127,0.0185,0.0188,0.015,0.057,-0.0159,-0.0504,-0.0501,-0.0958,0.0,0.0,0.0,0.0,2.7928,0.1593,-0.0445,-0.1409,-0.2677,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23810000,0.0,2015-06-08,0.0,0,0.078964988583933,-0.095505723106843,-0.043464675104553,-0.27451438988041,-0.084920788771979,-0.44853276528307,-0.096249303088115,4.690984617959,0.67264637316329,3.1551963243577,-0.11361826604737,1,FY2014.FQ1
2014-06-30,68551000,65652000,2899000,2503000,0,0,0,2503000,396000,0,-2267000,-2267000,0,-1871000,0,-1871000,0,21000,0,-1850000,0,-1850000,-0.07,-0.07,23810000,23810000,4704000,4460000,0,19441000,16657000,13178000,53736000,0,355587000,-31506000,324081000,874000.0,4880000,5255000.0,388826000,6308000,0,11009000,12779000,0,191000,0,2188000,32475000,88408000,0,0,0,889999.99999999,121773000,0,0,0,0,0,0,3070000,263983000.0,267053000,388826000,335090000,89298000,-1871000,4704000,13679000,-780000,259000,1171000,14329000,0,0,631000.0,17793000,-4704000,6000,-4698000,0,0,0,0,0,0,0,92999.999999999,-4605000,0,0,0,0,-15668000,0,-2300000.0,-17968000,0,-4780000,-4698000,0,0,5000000,-20668000,5100000,13095000,0.0,260625,267053000,261299000,-0.0216,-0.0315,-0.0226,-0.0229,0.0208,0.0212,0.0422,0.0743,0.0057,-0.0272,-0.0269,0.191,1.4559,0.6868,0.3789,0.2602,2.879,0.2141,0.0166,-0.0785,0.5499,11.216,10.9743,0,83948000,0.0,0.0,0.0,0.0,0.0,0.0,-19.9212,0.3143,0.3212,0.3504,12.4904,-19.6968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6546,0.0,0.0,0,96727000,23810000,0.0,2014-10-28,0.0,0,0.078964988583933,-0.095505723106843,-0.043464675104553,-0.27451438988041,-0.084920788771979,-0.44853276528307,-0.096249303088115,4.690984617959,0.67264637316329,3.1551963243577,-0.11361826604737,2,FY2014.FQ2
2014-09-30,76110000,68044000,8066000,2837000,0,0,0,2837000,5229000,0,-2124000,-2124000,4000,3109000,-4000,3105000,0,19000,0,3124000,0,3124000,0.13,0.13,23810000,23810000,4777000,2979000,0,30518000,15492000,13655000,62644000,0,355833000,-36168000,319665000,801000.0,4880000,4908000.0,392898000,9164000,0,9841000,10812000,0,65000,0,2528000,32410000,89124000,0,0,0,991000.00000001,122525000,0,0,0,0,0,0,3051000,267322000.0,270373000,392898000,330254000,90115000,3105000,4777000,-11253000,1249000,183000,2751000,-7070000,0,0,446000.0,1258000,-878000,-6000,-884000,0,0,0,0,0,0,0,-1000.0,-885000,0,0,0,0,-1854000,0,0.0,-1854000,0,-1481000,-884000,0,0,17000000,-18854000,10006000,374000,0.0012,3280000,270373000,264692000,0.0017,0.0025,0.0018,0.0018,0.0263,0.0267,0.1059,0.1314,0.0687,0.0408,0.041,0.0049,1.4531,0.6881,0.3696,0.2543,3.1965,0.4202,0.2196,0.1305,0.0157,11.3554,11.1168,0,86145000,0.0,0.0,0.0,0.0,0.0,0.0,126.3123,0.3186,0.3254,0.3085,12.1416,134.8122,1.0851,1.1671,16.1148,8.8987,2.7349,2.7629,2.7702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9328,0.0,0.0,0,96957000,23810000,0.0,2014-12-03,0.0,0,0.078964988583933,-0.095505723106843,-0.043464675104553,-0.27451438988041,-0.084920788771979,-0.44853276528307,-0.096249303088115,4.690984617959,0.67264637316329,3.1551963243577,-0.11361826604737,3,FY2014.FQ3
2014-12-31,78977000,70834000,8143000,6969000,0,0,0,6969000,1174000,0,-2105000,-2105000,-334000,-1265000,-3000,-1268000,0,154000,0,-1114000,0,-1114000,0.08,0.08,23810000,23810000,4674000,592000,0,21998000,18064000,17426000,58080000,0,357117000,-40858000,316259000,721000.0,4880000,4549000.0,384489000,4013000,0,8232000,10237000,0,60000,0,2354000,24896000,83838000,0,0,0,1227000.0,109961000,0,0,0,0,0,0,3033000,271495000.0,274528000,384489000,326409000,85065000,-1268000,4674000,8334000,-2665000,1147000,-6826000,-10000,0,0,5104000.0,8500000,-2665000,0,-2665000,0,0,0,0,0,0,0,999.99999999989,-2664000,0,0,0,0,-6019000,0,-2208000.0,-8227000,0,-2391000,-2665000,0,0,12000000,-18019000,5848000,5835000,0.0,830000,274528000,268927000,-0.0081,-0.0116,-0.0085,-0.0085,0.0154,0.0157,0.1031,0.074,0.0148,-0.016,-0.0141,0.0738,1.4005,0.714,0.3426,0.2446,3.3169,0.2456,0.0493,-0.0531,0.245,11.5299,11.2947,0,83246000,0.0,0.0,0.0,0.0,0.0,0.0,-26.2109,0.3032,0.3095,0.2869,6.4382,-24.5998,0.1615,0.0589,0.1287,-0.7734,-1.4586,-1.4059,-0.2434,0.0,-0.8336,-0.0421,-0.0387,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3329,0.0,0.0,0,93483000,23810000,0.0,2015-04-29,0.0,0,0.078964988583933,-0.095505723106843,-0.043464675104553,-0.27451438988041,-0.084920788771979,-0.44853276528307,-0.096249303088115,4.690984617959,0.67264637316329,3.1551963243577,-0.11361826604737,4,FY2014.FQ4
2015-03-31,114314000,102659000,11655000,3770000,0,0,0,3770000,7885000,0,-2718000,-2718000,11000,5178000,-2667000,2511000,0,8000,0,2519000,0,2519000,0.1,0.1,23810000,23810000,8270000,5646000,0,24560000,18633000,14062000,62901000,0,357909000,-45633000,312276000,694000.0,4880000,3962000.0,384713000,7257000,0,8879000,9514000,0,79000,0,5639000,31368000,77960000,0,0,0,1288000.0,110616000,0,0,0,0,0,0,3025000,271072000.0,274097000,384713000,321812000,79248000,2511000,8270000,-2778000,3240000,401000,6370000,7233000,2663000,0,1021000.0,21698000,-1272000,0,-1272000,-3572000,0,-3572000,0,0,0,0,0.0,-4844000,10236000,0,10236000,0,-11570000,0,4000000.0,2666000,0,19520000,-1272000,0,0,6000000,-17570000,16155000,20426000,0.515,4933125,274097000,268523000,0.0069,0.0097,0.0072,0.0073,0.04,0.0407,0.1019,0.1413,0.0689,0.0452,0.022,0.1786,1.4035,0.7124,0.3191,0.2273,4.801,0.6784,0.3311,0.2174,0.8578,11.5118,11.2777,0,72314000,0.0,0.0,0.0,0.0,0.0,0.0,26.9929,0.2638,0.2693,0.2139,1.8201,14.0388,0.719,10.6666,3.258,8.4386,2.5424,1.755,1.7571,0.0,0.0,0.0,0.0,0.0,10.5476,0.8458,4.2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0052,0.0,0.0,0,81828000,23810000,0.0,2015-06-08,0.0,0,0.078964988583933,-0.095505723106843,-0.043464675104553,-0.27451438988041,-0.084920788771979,-0.44853276528307,-0.096249303088115,4.690984617959,0.67264637316329,3.1551963243577,-0.11361826604737,1,FY2015.FQ1
2015-06-30,109659000,94400000,15259000,4623000,0,0,0,4623000,10636000,0,-3087000,-3087000,-4684000,2865000,0,2865000,0,8000,0,2873000,0,2873000,0.24,0.24,23810000,24064000,8237000,76668000,0,38648000,22552000,3340000,141208000,0,368159000,-44569000,323590000,5108000.0,85620000,5509999.9999999,561036000,6595000,0,15331000,3109000,0,537000,0,5063000,30635000,174403000,0,0,0,1131000.0,206169000,0,0,0,0,0,0,3017000,351850000.0,354867000,561036000,419828000,175534000,2865000,8237000,-536000,-5742000,-1719000,3873000,-4124000,0,180000,5081000.0,12239000,-1222000,0,-1222000,-1000,0,-1000,0,0,0,0,53000.0,-1170000,215050000,0,215050000,0,7681000,-174552000,1031000.0,49210000,0,60279000,-1222000,0,0,172505000,-164824000,18873000,11017000,0.0,6652500,354867000,264139000,0.0156,0.0235,0.0164,0.0181,0.0556,0.0623,0.1391,0.1721,0.0969,0.0261,0.0261,0.1004,1.5809,0.6325,0.5002,0.3164,4.5569,0.7842,0.4419,0.119,0.4578,14.7468,10.9765,430542000,528277000,58.1656,1.2132,1.6299,1.1358,11.4347,43.5462,71.3694,1.4886,1.9999,1.3936,14.0305,53.4314,0.5996,4.2635,2.7005,25.8585,2.5312,2.5529,4.0769,0.0106,16.1901,-0.0015,0.4428,0.3288,-0.3121,0.7398,-0.1586,0.0,-0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6093,0.0,0.0,-10000,100844000,23800000,0.0,2015-07-31,18.09,0,0.078964988583933,-0.095505723106843,-0.043464675104553,-0.27451438988041,-0.084920788771979,-0.44853276528307,-0.096249303088115,4.690984617959,0.67264637316329,3.1551963243577,-0.11361826604737,2,FY2015.FQ2
2015-09-30,116588000,100005000,16583000,4954000,0,0,0,4954000,11629000,0,-2910000,-2910000,74000,8793000,0,8793000,0,14000,0,8807000,2395000,6412000,0.27,0.27,23811000,24098000,7579000,75157000,0,45116000,25366000,2808000,148447000,0,370742000,-49103000,321639000,3500000.0,85620000,5223999.9999999,564430000,8975000,0,16399000,3072000,0,575000,0,5459000,34480000,173767000,0,0,0,1176000.0,209423000,0,0,0,0,0,0,3003000,352004000.0,355007000,564430000,415983000,174943000,8793000,7579000,-6677000,-2293000,536000,2679000,-5755000,0,180000,229000.0,11026000,-2768000,0,-2768000,0,0,0,0,0,0,0,224000.0,-2544000,0,0,0,0,85865000,-6159000,-87151000.0,-7445000,0,1037000,-2768000,0,0,0,85865000,19208000,8258000,0.0,7276875,355007000,265887000,0.0232,0.0368,0.0244,0.0284,0.0587,0.0706,0.1422,0.1647,0.0997,0.0754,0.0755,0.0708,1.5899,0.6289,0.4981,0.3133,4.838,0.797,0.4825,0.3648,0.3426,14.7318,11.0335,297500000,396110000,22.7359,0.838,1.1188,0.7091,6.5332,19.106,30.272,1.1157,1.4897,0.9441,8.6988,25.4389,0.5318,1.0559,0.9196,1.2239,1.8282,1.8191,1.061,0.012,24.2289,0.0061,0.4365,0.313,7.7647,-2.1312,21.0802,0.0,0.0,0.0,0.0,0.075,0.0509,0.0,0.0,0.0,4.3053,0.974,0.0,0,101682000,23800000,0.263,2015-11-05,12.5,0,0.078964988583933,-0.095505723106843,-0.043464675104553,-0.27451438988041,-0.084920788771979,-0.44853276528307,-0.096249303088115,4.690984617959,0.67264637316329,3.1551963243577,-0.11361826604737,3,FY2015.FQ3
