period_end_date,revenue,cogs,gross_profit,sga,rnd,special_charges,other_opex,total_opex,operating_income,interest_income,interest_expense,net_interest_income_normal,other_nonoperating_income,pretax_income,income_tax,net_income_continuing,net_income_discontinued,income_allocated_to_minority_interest,other_income_statement_items,net_income,preferred_dividends,net_income_available_to_shareholders,eps_basic,eps_diluted,shares_basic,shares_diluted,da_income_statement_supplemental,cash_and_equiv,st_investments,receivables,inventories,other_current_assets,total_current_assets,equity_and_other_investments,ppe_gross,accumulated_depreciation,ppe_net,intangible_assets,goodwill,other_lt_assets,total_assets,accounts_payable,tax_payable,current_accrued_liabilities,st_debt,current_capital_leases,current_deferred_revenue,current_deferred_tax_liability,other_current_liabilities,total_current_liabilities,lt_debt,noncurrent_capital_leases,pension_liabilities,noncurrent_deferred_revenue,other_lt_liabilities,total_liabilities,common_stock,preferred_stock,retained_earnings,aoci,apic,treasury_stock,minority_interest_liability,other_equity,total_equity,total_liabilities_and_equity,total_noncurrent_assets,total_noncurrent_liabilities,cfo_net_income,cfo_da,cfo_receivables,cfo_inventory,cfo_prepaid_expenses,cfo_other_working_capital,cfo_change_in_working_capital,cfo_deferred_tax,cfo_stock_comp,cfo_other_noncash_items,cf_cfo,cfi_ppe_purchases,cfi_ppe_sales,cfi_ppe_net,cfi_acquisitions,cfi_divestitures,cfi_acquisitions_net,cfi_investment_purchases,cfi_investment_sales,cfi_investment_net,cfi_intangibles_net,cfi_other,cf_cfi,cff_common_stock_issued,cff_common_stock_repurchased,cff_common_stock_net,cff_pfd_net,cff_debt_net,cff_dividend_paid,cff_other,cf_cff,cf_forex,cf_net_change_in_cash,capex,cff_pfd_issued,cff_pfd_repurchased,cff_debt_issued,cff_debt_repaid,ebitda,fcf,income_tax_rate,nopat,book_value,tangible_book_value,roa,roe,roic,roic_legacy,roce,rotce,gross_margin,ebitda_margin,operating_margin,pretax_margin,net_income_margin,fcf_margin,assets_to_equity,equity_to_assets,debt_to_equity,debt_to_assets,revenue_per_share,ebitda_per_share,operating_income_per_share,pretax_income_per_share,fcf_per_share,book_value_per_share,tangible_book_per_share,market_cap,enterprise_value,price_to_earnings,price_to_book,price_to_tangible_book,price_to_sales,price_to_fcf,price_to_pretax_income,enterprise_value_to_earnings,enterprise_value_to_book,enterprise_value_to_tangible_book,enterprise_value_to_sales,enterprise_value_to_fcf,enterprise_value_to_pretax_income,revenue_growth,gross_profit_growth,ebitda_growth,operating_income_growth,pretax_income_growth,net_income_growth,eps_diluted_growth,shares_diluted_growth,cash_and_equiv_growth,ppe_growth,total_assets_growth,total_equity_growth,cfo_growth,capex_growth,fcf_growth,dividends_per_share_growth,shares_eop_growth,revenue_cagr_10,eps_diluted_cagr_10,total_assets_cagr_10,total_equity_cagr_10,fcf_cagr_10,dividends_per_share_cagr_10,cf_cfo_cagr_10,current_ratio,payout_ratio,peg_ratio,shares_eop_change,net_debt,shares_eop,dividends,original_filing_date,period_end_price,preliminary,gross_margin_median,pretax_margin_median,operating_income_margin_median,fcf_margin_median,roa_median,roe_median,roic_median,assets_to_equity_median,debt_to_assets_median,debt_to_equity_median,roic_5yr_avg,fiscal_quarter_number,fiscal_quarter_key
2016-06-30,267128000,274697000,-7569000,14348000,0,0,1955000,16303000,-23872000,22000,-37000,-15000,-15523000,-39410000,11804000,-27606000,0,0,0,-27606000,0,-27606000,-2.68,-2.68,10300000,10300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-27606000,0,0,0,0,0,0,0,0,27606000.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23872000,0,0.0,-14906250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0283,-0.0893,-0.0893,-0.1475,-0.1033,0.0,0.0,0.0,0.0,0.0,25.9347,-2.3176,-2.3176,-3.8262,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,10300000,0.0,2017-08-28,0.0,0,0.13552160027719,0.041149360103266,0.087297387073845,0.10210398046164,-0.086800051574122,-0.62622638511398,-0.19395356989964,5.2952981436904,0.30463769167304,1.6381960371529,0.610497015436,2,FY2016.FQ2
2016-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,10300000,0,72047000,0,108056000,49720000,19112000,248935000,0,377142000,-22223000,354919000,126241000,0,97588000,827683000,60924000,12224000,29917000,1356000,0,12319000,0,75642000,192382000,302631000,0,45990000,0,291271000,832274000,0,0,-51176000,0,46482000,0,0,103000.0,-4591000,827683000,578748000,639892000,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-4591000,-130832000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180.2838,-0.0055,-66.2136,0.3672,0.0,0.0,0.0,0.0,0.0,-0.4457,-12.7021,430025000,660609000,0.0,-93.6669,-3.2868,0.0,0.0,0.0,0.0,-143.8921,-5.0492,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.2939,0.0,0.0,0,231940000,10300000,0.0,-,41.75,0,0.13552160027719,0.041149360103266,0.087297387073845,0.10210398046164,-0.086800051574122,-0.62622638511398,-0.19395356989964,5.2952981436904,0.30463769167304,1.6381960371529,0.610497015436,3,FY2016.FQ3
2016-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,10300000,0,127948000,0,169489000,69692000,58087000,425216000,0,169510000,-13528000,155982000,87149000,0,278405000,946752000,80796000,5088000,45256000,1591000,0,3780000,0,82101000,218612000,345403000,0,42081000,0,303432000,909528000,0,0,-10930000,2087000,45964000,0,0,103000.0,37224000,946752000,521536000,690916000,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,37224000,-49925000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4339,0.0393,9.3217,0.3665,0.0,0.0,0.0,0.0,0.0,3.6139,-4.847,731300000,948755000,-26.4906,19.6459,-14.6479,2.7376,0.0,-18.5562,-34.3677,25.4877,-19.0036,3.5516,0.0,-24.0739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7758,-0.5605,0.1438,9.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.945,0.0,0.0,0,219046000,10300000,0.0,-,71.0,0,0.13552160027719,0.041149360103266,0.087297387073845,0.10210398046164,-0.086800051574122,-0.62622638511398,-0.19395356989964,5.2952981436904,0.30463769167304,1.6381960371529,0.610497015436,4,FY2016.FQ4
2017-03-31,475119000,373135000,101984000,13829000,0,0,0,13829000,88155000,31000,-11276000,-11245000,-36472000,40438000,-9482000,30956000,4154000,0,0,35110000,0,35110000,3.41,3.27,10309000,10728000,36589000,240607000,0,136458000,63625000,36584000,477274000,0,316035000,0,316035000,67491000,0,139099000,999899000,87807000,0,81379000,6461000,0,0,0,19218000,194865000,384893000,0,0,0,344262000,924020000,0,0,26341000,2016000,47420000,-1000,0,103000.00000001,75879000,999899000,522625000,729155000,35110000,36589000,0,0,0,48853000,48853000,0,1430000,20211000.0,142193000,-12878000,0,-12878000,-13293000,0,-13293000,0,0,0,0,-930000.0,-27101000,0,0,0,0,38972000,0,-35425000,3547000,0,118639000,-12878000,0,0,396000000,-357028000,124744000,129315000,0.2344,57712500,75879000,8388000,0.0077,0.1326,0.0176,0.031,0.0834,0.0927,0.2146,0.2625,0.1855,0.0851,0.0738,0.2721,13.1775,0.0758,5.1576,0.3913,44.2877,11.6278,8.2172,3.7693,12.0539,7.0729,0.7818,683920000,828206000,91.1407,9.0132,81.5355,0.9214,5.2887,665.2918,110.3686,10.9148,98.737,1.1158,6.4045,805.6478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.4492,0.0,0.0,0,150747000,10300000,0.0,2018-12-04,66.4,0,0.13552160027719,0.041149360103266,0.087297387073845,0.10210398046164,-0.086800051574122,-0.62622638511398,-0.19395356989964,5.2952981436904,0.30463769167304,1.6381960371529,0.610497015436,1,FY2017.FQ1
2017-06-30,439668000,380135000,59533000,26319000,0,0,81000,26400000,33133000,42000,-8338000,-8296000,-108000,24729000,-6329000,18400000,-5788000,0,0,12612000,0,12612000,1.22,1.16,10310000,10874000,31931000,244019000,0,192162000,75874000,41757000,553812000,0,402282000,-84292000,317990000,52905000,0,117830000,1042537000,103159000,27443000,44820000,16438000,0,9345000,0,132068000,333273000,369342000,0,45321000,0,261512000,1009448000,0,0,0,1069000,31914000,-1000,0,106999.99999999,33089000,1042537000,488725000,676175000,12612000,31931000,0,0,0,-39948000,-39948000,0,5170000,34256000.0,44021000,-22630000,0,-22630000,-3090000,0,-3090000,0,0,0,0,2794000.0,-22926000,0,0,0,0,-1702000,0,-8505000,-10207000,0,10888000,-22630000,0,0,0,-1702000,65064000,21391000,0.2559,17116875,33089000,-19816000,0.0467,0.8758,0.1077,0.2377,0.1578,0.1712,0.1354,0.1479,0.0753,0.0562,0.0286,0.0486,31.507,0.0317,11.6588,0.37,40.4329,5.9834,3.0469,2.2741,1.9671,3.0429,-1.8223,700850000,826173000,14.686,21.1807,-35.3678,0.7661,4.6504,10.7546,17.3122,24.9682,-41.6922,0.9031,5.482,12.6777,0.6459,8.8653,3.7255,2.3879,1.6274,1.4568,1.4328,0.0557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388,0.0,0.0,0.0,0.0,0.0,0,0.0,1.6617,0.0,0.0,400000,141761000,10700000,0.0,2017-08-28,65.5,0,0.13552160027719,0.041149360103266,0.087297387073845,0.10210398046164,-0.086800051574122,-0.62622638511398,-0.19395356989964,5.2952981436904,0.30463769167304,1.6381960371529,0.610497015436,2,FY2017.FQ2
2017-09-29,382538000,354702000,27836000,15946000,0,0,8000,15954000,11882000,43000,-8466000,-8423000,-2100000,1359000,8371000,9730000,429000,0,0,10159000,0,10159000,0.99,0.93,10278000,10897000,30022000,173490000,0,188685000,61866000,45664000,469705000,0,425620000,-99373000,326247000,38038000,0,98087000,932077000,107298000,27949000,34721000,8420000,0,11646000,0,36539000,226573000,366789000,0,46105000,0,261536000,901003000,0,0,10159000,1018000,37236000,-17447000,0,108000.0,31074000,932077000,462372000,674430000,10159000,30022000,0,0,0,16236000,16236000,0,5350000,11951000.0,73718000,-20895000,0,-20895000,-1070000,0,-1070000,0,0,0,0,177000.0,-21788000,0,0,0,0,-11661000,0,-110231000,-121892000,0,-69962000,-20895000,0,0,0,-11661000,41904000,52823000,0.0,7721250,31074000,-6964000,0.0586,1.8041,0.1402,0.2839,0.185,0.1974,0.0727,0.1095,0.031,0.0035,0.0265,0.138,29.9953,0.0333,12.0746,0.4025,35.1048,3.8454,1.0903,0.1247,4.8474,2.8516,-0.639,627900000,821199000,10.8481,20.2066,-90.1636,0.4839,3.085,9.4384,14.1877,26.4272,-117.9205,0.6329,4.0348,12.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579,1.408,-0.0807,0.1261,7.7684,0.0,0.0,0.0,0.0,-0.0186,0.0,0.0,0.0,0.0,0.0,0,0.0,2.073,0.0,0.0,-200000,201719000,10500000,0.0,2017-11-27,59.8,0,0.13552160027719,0.041149360103266,0.087297387073845,0.10210398046164,-0.086800051574122,-0.62622638511398,-0.19395356989964,5.2952981436904,0.30463769167304,1.6381960371529,0.610497015436,3,FY2017.FQ3
2017-12-29,352644000,313242000,39402000,11365000,0,0,10023000,21388000,18014000,94000,-7897000,-7803000,29019000,39230000,75419000,114649000,-18008000,0,0,96641000,0,96641000,9.5,9.01,9969000,10581000,25465000,141924000,0,155907000,69561000,95762000,463154000,16095000,243034000,-46455000,196579000,18458000,0,142314000,836600000,76319000,3478000,32719000,10730000,0,0,0,118929000,242175000,361973000,0,53464000,0,86340000,743952000,0,0,103964000,-1948000,40616000,-50092000,0,107999.99999999,92648000,836600000,373446000,501777000,96641000,25465000,0,0,0,-15333000,-15333000,0,8430000,-60875000.0,54328000,-26718000,0,-26718000,-22906000,0,-22906000,0,0,0,0,132000.0,-49492000,0,0,0,0,-1635000,0,-40095000,-41730000,0,-36894000,-26718000,0,0,0,-1635000,43479000,27610000,0.0,62500,92648000,74190000,0.1747,2.4978,0.3545,0.5556,0.2292,0.2394,0.1117,0.1232,0.051,0.1112,0.274,0.0782,9.0298,0.1107,4.0227,0.4454,33.328,4.1091,1.7024,3.7075,2.6093,8.756,7.0116,587862000,807911000,3.8043,6.3451,7.9237,0.3562,2.5433,5.5586,5.2284,8.7202,10.8897,0.4896,3.4953,7.6393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272,0.1092,0.2602,-0.1163,1.4889,0.0,0.0,0.0,0.0,-0.0571,0.0,0.0,0.0,0.0,0.0,0,0.0,1.9124,0.0,0.0,-600000,230779000,9900000,0.0,2018-03-29,59.38,0,0.13552160027719,0.041149360103266,0.087297387073845,0.10210398046164,-0.086800051574122,-0.62622638511398,-0.19395356989964,5.2952981436904,0.30463769167304,1.6381960371529,0.610497015436,4,FY2017.FQ4
2018-03-30,482332000,392538000,89794000,19157000,0,0,2361000,21518000,68276000,131000,-9205000,-9074000,-836000,58366000,-66000,58300000,-1359000,0,0,56941000,0,56941000,5.96,5.53,9549000,10293000,21794000,72076000,0,227460000,96612000,118419000,514567000,0,198051000,0,198051000,8252000,0,163242000,884112000,86479000,0,61430000,10426000,0,0,0,73763000,232098000,361526000,0,0,0,141218000,734842000,0,0,160905000,-1911000,45095000,-54927000,0,108000.0,149270000,884112000,369545000,502744000,56941000,21794000,0,0,0,-121144000,-121144000,0,4810000,7264000.0,-30335000,-10000000,0,-10000000,-525000,0,-525000,-1437000,0,-1437000,0,-19386000.0,-31348000,0,-4835000,-4835000,0,-1056000,0,-418000,-6309000,0,-67992000,-10000000,0,0,0,-1056000,90070000,-40335000,0.0011,41905000,149270000,141018000,0.2049,1.4579,0.3575,0.4565,0.2071,0.2116,0.1861,0.1867,0.1415,0.121,0.118,-0.0836,5.9229,0.1688,2.4918,0.4207,46.8601,8.7506,6.6332,5.6704,-3.9186,14.502,13.7003,663300000,952750000,3.7612,4.4436,4.7036,0.4002,10.7872,5.3628,5.4025,6.3827,6.7562,0.5749,15.4946,7.703,0.0151,-0.1195,-0.2779,-0.2255,0.4433,0.6217,0.6911,-0.0405,-0.7004,-0.3733,-0.1157,0.9672,-1.2133,0.2234,-1.3119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.217,0.0,0.0,0,299876000,9900000,0.0,2018-05-23,67.0,0,0.13552160027719,0.041149360103266,0.087297387073845,0.10210398046164,-0.086800051574122,-0.62622638511398,-0.19395356989964,5.2952981436904,0.30463769167304,1.6381960371529,0.610497015436,1,FY2018.FQ1
2018-06-29,528918000,443630000,85288000,11951000,0,0,-14811000,-2860000,88148000,191000,-8779000,-8588000,-4863000,74697000,-55000,74642000,-854000,0,0,73788000,0,73788000,7.67,7.16,9626000,10306000,12326000,199252000,0,168310000,74464000,87584000,529610000,0,207805000,0,207805000,7149000,0,157507000,902071000,74000000,0,56615000,5435000,0,0,0,41231000,177281000,361649000,0,0,0,137995000,676925000,0,0,234693000,-1998000,47273000,-54930000,0,107999.99999998,225146000,902071000,372461000,499644000,73788000,12326000,0,0,0,66438000,66438000,0,2310000,-8921000.0,145941000,-250000,0,-250000,0,0,0,-9000,0,-9000,0,-18499000.0,-18758000,0,-3000,-3000,0,-7345000,0,369000,-6979000,0,120204000,-250000,0,0,0,-7345000,100474000,145691000,0.0007,54678125,225146000,217997000,0.2659,1.2687,0.4266,0.5641,0.2675,0.2705,0.1612,0.1899,0.1666,0.1412,0.1395,0.2754,4.0066,0.2495,1.6304,0.4069,51.3213,9.749,8.553,7.2479,14.1365,21.8461,21.1524,719730000,882127000,3.03,3.1967,3.3015,0.4121,3.8739,4.1446,3.7137,3.918,4.0465,0.5051,4.748,5.0798,0.2029,0.4326,0.5442,1.6604,2.0206,4.8506,5.1724,-0.0522,-0.1834,-0.3465,-0.1347,5.8042,2.3152,0.9889,5.8108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.9874,0.0,0.0,0,167832000,9900000,0.0,2018-08-15,72.7,0,0.13552160027719,0.041149360103266,0.087297387073845,0.10210398046164,-0.086800051574122,-0.62622638511398,-0.19395356989964,5.2952981436904,0.30463769167304,1.6381960371529,0.610497015436,2,FY2018.FQ2
2018-09-28,447871000,409540000,38331000,12382000,0,0,920000,13302000,25029000,507000,-8554000,-8047000,-2959000,14023000,-12000,14011000,-2117000,0,0,11894000,0,11894000,1.23,1.23,9633000,10385000,12299000,238129000,0,138697000,58496000,83498000,518820000,0,218347000,0,218347000,5990000,0,163468000,906625000,79360000,0,56020000,4791000,0,0,0,35865000,176036000,361770000,0,0,0,129607000,667413000,0,0,246587000,-1959000,49407000,-54931000,0,108000.0,239212000,906625000,387805000,491377000,11894000,12299000,0,0,0,27619000,27619000,0,2350000,6548000.0,60710000,-18373000,0,-18373000,-3234000,0,-3234000,1446000,0,1446000,0,-1272000.0,-21433000,0,-1000,-1000,0,-1237000,0,-347000,-1585000,0,37692000,-18373000,0,0,0,-1237000,37328000,42337000,0.0008,14636875,239212000,233222000,0.2645,1.0305,0.3994,0.6291,0.2721,0.2746,0.0855,0.0833,0.0558,0.0313,0.0265,0.0945,3.79,0.2638,1.5323,0.4043,43.1267,3.5944,2.4101,1.3503,4.0767,23.0343,22.4575,784575000,908216000,3.2791,3.2798,3.364,0.433,4.4755,4.2109,3.7958,3.7966,3.8942,0.5012,5.1808,4.8746,0.1707,0.377,-0.1092,1.1064,9.3186,0.1707,0.3225,-0.0469,0.3725,-0.3307,-0.0273,6.6981,-0.1764,0.1206,-0.1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.9472,0.0,0.0,0,128432000,9900000,0.0,2018-11-14,79.25,0,0.13552160027719,0.041149360103266,0.087297387073845,0.10210398046164,-0.086800051574122,-0.62622638511398,-0.19395356989964,5.2952981436904,0.30463769167304,1.6381960371529,0.610497015436,3,FY2018.FQ3
