period_end_date,revenue,cogs,gross_profit,sga,rnd,special_charges,other_opex,total_opex,operating_income,interest_income,interest_expense,net_interest_income_normal,other_nonoperating_income,pretax_income,income_tax,net_income_continuing,net_income_discontinued,income_allocated_to_minority_interest,other_income_statement_items,net_income,preferred_dividends,net_income_available_to_shareholders,eps_basic,eps_diluted,shares_basic,shares_diluted,da_income_statement_supplemental,cash_and_equiv,st_investments,receivables,inventories,other_current_assets,total_current_assets,equity_and_other_investments,ppe_gross,accumulated_depreciation,ppe_net,intangible_assets,goodwill,other_lt_assets,total_assets,accounts_payable,tax_payable,current_accrued_liabilities,st_debt,current_capital_leases,current_deferred_revenue,current_deferred_tax_liability,other_current_liabilities,total_current_liabilities,lt_debt,noncurrent_capital_leases,pension_liabilities,noncurrent_deferred_revenue,other_lt_liabilities,total_liabilities,common_stock,preferred_stock,retained_earnings,aoci,apic,treasury_stock,minority_interest_liability,other_equity,total_equity,total_liabilities_and_equity,total_noncurrent_assets,total_noncurrent_liabilities,cfo_net_income,cfo_da,cfo_receivables,cfo_inventory,cfo_prepaid_expenses,cfo_other_working_capital,cfo_change_in_working_capital,cfo_deferred_tax,cfo_stock_comp,cfo_other_noncash_items,cf_cfo,cfi_ppe_purchases,cfi_ppe_sales,cfi_ppe_net,cfi_acquisitions,cfi_divestitures,cfi_acquisitions_net,cfi_investment_purchases,cfi_investment_sales,cfi_investment_net,cfi_intangibles_net,cfi_other,cf_cfi,cff_common_stock_issued,cff_common_stock_repurchased,cff_common_stock_net,cff_pfd_net,cff_debt_net,cff_dividend_paid,cff_other,cf_cff,cf_forex,cf_net_change_in_cash,capex,cff_pfd_issued,cff_pfd_repurchased,cff_debt_issued,cff_debt_repaid,ebitda,fcf,income_tax_rate,nopat,book_value,tangible_book_value,roa,roe,roic,roic_legacy,roce,rotce,gross_margin,ebitda_margin,operating_margin,pretax_margin,net_income_margin,fcf_margin,assets_to_equity,equity_to_assets,debt_to_equity,debt_to_assets,revenue_per_share,ebitda_per_share,operating_income_per_share,pretax_income_per_share,fcf_per_share,book_value_per_share,tangible_book_per_share,market_cap,enterprise_value,price_to_earnings,price_to_book,price_to_tangible_book,price_to_sales,price_to_fcf,price_to_pretax_income,enterprise_value_to_earnings,enterprise_value_to_book,enterprise_value_to_tangible_book,enterprise_value_to_sales,enterprise_value_to_fcf,enterprise_value_to_pretax_income,revenue_growth,gross_profit_growth,ebitda_growth,operating_income_growth,pretax_income_growth,net_income_growth,eps_diluted_growth,shares_diluted_growth,cash_and_equiv_growth,ppe_growth,total_assets_growth,total_equity_growth,cfo_growth,capex_growth,fcf_growth,dividends_per_share_growth,shares_eop_growth,revenue_cagr_10,eps_diluted_cagr_10,total_assets_cagr_10,total_equity_cagr_10,fcf_cagr_10,dividends_per_share_cagr_10,cf_cfo_cagr_10,current_ratio,payout_ratio,peg_ratio,shares_eop_change,net_debt,shares_eop,dividends,original_filing_date,period_end_price,preliminary,gross_margin_median,pretax_margin_median,operating_income_margin_median,fcf_margin_median,roa_median,roe_median,roic_median,assets_to_equity_median,debt_to_assets_median,debt_to_equity_median,roic_5yr_avg,fiscal_quarter_number,fiscal_quarter_key
2015-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,119205000,119205000,0,4398000,26685000,47306000,75439000,9967000.0,163795000,42018000,400588000,-203263000,197325000,1756000,3040000,23898000,431832000,44791000,6435000,29906000,87439000,0,5733000,0,47621000,221925000,53159000,0,1237000,22858000,16931000.0,316110000,4000000,0,27016000,48626000,14209000,0,2173000,19698000.0,115722000,431832000,268037000,94185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,115722000,110926000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7316,0.2679,1.2149,0.3255,0.0,0.0,0.0,0.0,0.0,0.9707,0.9305,0,22076000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2145,-0.2813,-0.2174,-0.0545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.738,0.0,0.0,0,136200000,119205000,0.0,2018-04-27,0.0,0,0.28029811639732,0.21694924553778,0.18875063287225,0.16406775866109,0.11372240505469,0.1921027776731,0.14869337535999,1.5163989541894,0.09009747366673,0.13662512072782,0.073797661263989,4,FY2015.FQ4
2016-06-30,156305000,116959000,39346000,14574000,0,0,2839000,17413000,21933000,586000,-14926000,-14340000,-4630000,2963000,-567000,2396000,0,162000,0,2557000,0,2557000,0.02,0.02,119205000,119205000,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2396000,0,0,0,0,0,0,0,0,-2396000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,21933000,0,0.1913,14175000,0,0,0.0473,0.1767,0.0791,0.0805,0.5901,0.5997,0.2517,0.1403,0.1403,0.0189,0.0163,0.0,0.0,0.0,0.0,0.0,1.3112,0.1839,0.1839,0.0248,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,119205000,0.0,2017-11-02,0.0,0,0.28029811639732,0.21694924553778,0.18875063287225,0.16406775866109,0.11372240505469,0.1921027776731,0.14869337535999,1.5163989541894,0.09009747366673,0.13662512072782,0.073797661263989,2,FY2016.FQ2
2016-09-30,180831000,137195000,43635000,15561000,0,0,2386000,17947000,25688000,601000,-13036000,-12435000,-1472000,11781000,-3716000,8065000,0,40000,0,8106000,0,8106000,0.06,0.06,119205000,119205000,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8065000,0,0,0,0,0,0,0,0,-8065000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-17922000,0,17922000.0,0,0,0,0,0,0,13104000,-31026000,25688000,0,0.3154,16456250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2413,0.142,0.142,0.0651,0.0448,0.0,0.0,0.0,0.0,0.0,1.5169,0.2154,0.2154,0.0988,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1569,0.109,0.1712,0.1712,2.976,2.1701,2.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,119205000,0.0,2017-11-13,0.0,0,0.28029811639732,0.21694924553778,0.18875063287225,0.16406775866109,0.11372240505469,0.1921027776731,0.14869337535999,1.5163989541894,0.09009747366673,0.13662512072782,0.073797661263989,3,FY2016.FQ3
2016-12-30,775511000,624359000,151152000,54252000,0,0,34143000,88395000,62757000,1018000,4185000,5203000,28897000,96857000,-33158000,63699000,0,-1451000,0,62248000,0,62248000,0.52,0.52,119205000,119205000,0,14751000,43792000,50586000,108317000,3379000.0,220825000,21000,530341000,-220520000,309821000,1674000,2482000,30514000,565337000,64198000,14199000,22959000,193154000,0,6747000,0,79099000,380356000,80559000,0,1784000,18476000,12848000.0,494023000,4000000,0,29027000,12175000,11601000,0,24611000,-10100000.0,71314000,565337000,344512000,113667000,63699000,0,0,0,0,0,0,0,0,-63699000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,40125000,0,-40125000.0,0,0,0,0,0,0,103072000,-62947000,62757000,0,0.3423,38952500,71314000,67158000,0.2579,2.0447,0.3944,0.4108,0.5838,0.5902,0.1949,0.0809,0.0809,0.1248,0.0802,0.0,7.9274,0.1261,3.8381,0.4841,6.5056,0.5264,0.5264,0.8125,0.0,0.5982,0.5633,0,22016000,0.0,0.0,0.0,0.0,0.0,0.0,0.3019,0.3087,0.3278,0.0197,0.0,0.1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6345,0.1283,0.0244,-0.4173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5805,0.0,0.0,0,258962000,119205000,0.0,2017-11-02,0.0,0,0.28029811639732,0.21694924553778,0.18875063287225,0.16406775866109,0.11372240505469,0.1921027776731,0.14869337535999,1.5163989541894,0.09009747366673,0.13662512072782,0.073797661263989,4,FY2016.FQ4
2017-03-31,207693000,146527000,61166000,17448000,0,0,2595000,20043000,41123000,259000,-9210000,-8951000,5643000,37815000,-11935000,25880000,0,-2919000,0,22962000,0,22962000,0.19,0.19,119205000,119205000,10054000,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,25881000,10054000,-18681000,-17319000,0,-6875000,-42875000,11935000,0,454000,5449000,-29967000,0,-29967000,0,0,0,0,0,0,-454000,1816000.0,-28605000,0,0,0,0,-1881000,0,-10119000.0,-12000000,259000,-34897000,-29967000,0,0,11870000,-13751000,51177000,-24518000,0.3156,24040000,0,0,0.3391,2.6887,0.5187,0.5403,0.8013,0.8102,0.2945,0.2464,0.1979,0.182,0.1105,-0.118,0.0,0.0,0.0,0.0,1.7423,0.4293,0.3449,0.3172,-0.2056,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,119205000,0.0,2018-05-09,0.0,0,0.28029811639732,0.21694924553778,0.18875063287225,0.16406775866109,0.11372240505469,0.1921027776731,0.14869337535999,1.5163989541894,0.09009747366673,0.13662512072782,0.073797661263989,1,FY2017.FQ1
2017-06-30,210294000,147505000,62789000,16560000,0,0,2363000,18923000,43866000,968000,-10801000,-9833000,-7843000,26190000,-8441000,17749000,0,-1001000,0,16747000,0,16747000,0.14,0.14,119205000,119205000,8855000,17695000,6397000,67793000,127745000,5372000.0,225002000,20000,543155000,-230351000,312804000,3727000,2387000,28214000,572154000,54117000,25772000,26278000,182963000,0,6152000,0,56112000,351394000,104777000,0,0,18484000,13596000.0,488251000,3000000,0,38225000,13912000,11154000,0,28407000,-10794000.0,83904000,572155000,347152000,136857000,17770000,8855000,-4427000,-6368000,0,-7643000,-18438000,8430000,0,12071000,28688000,-13222000,788000,-12434000,0,0,0,0,0,0,-121000,-2426000.0,-14981000,0,0,0,0,19469000,-26807000,-6733000.0,-14071000,2305000,1941000,-12434000,0,0,79027000,-59558000,52721000,16254000,0.3222,27395000,83904000,77790000,0.3847,2.6235,0.5502,0.5757,0.8591,0.8723,0.2985,0.2507,0.2085,0.1245,0.0796,0.0772,6.8191,0.1466,3.4293,0.5029,1.7641,0.4422,0.3679,0.2197,0.1363,0.7038,0.6525,0,80685000,0.0,0.0,0.0,0.0,0.0,0.0,0.733,0.9616,1.0372,0.0587,-9.7634,0.4673,0.3454,0.5958,1.4037,1.0,7.839,5.5494,5.6666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6403,0.0,0.0,0,270045000,119205000,0.0,2017-11-02,0.0,0,0.28029811639732,0.21694924553778,0.18875063287225,0.16406775866109,0.11372240505469,0.1921027776731,0.14869337535999,1.5163989541894,0.09009747366673,0.13662512072782,0.073797661263989,2,FY2017.FQ2
2017-09-29,237674000,171273000,66401000,17706000,0,0,2874000,20580000,45821000,1093000,-10232000,-9139000,-10074000,26608000,-8573000,18035000,0,-1182000,0,16854000,0,16854000,0.14,0.14,119205000,119205000,8959000,6690000,9723000,71684000,107436000,9777000.0,205310000,19000,543441000,-227082000,316359000,3958000,2246000,31209000,559101000,58793000,29120000,28189000,83413000,0,10767000,0,50693000,260975000,164949000,0,0,17717000,14795000.0,458436000,3000000,0,52820000,14969000,10495000,0,29716000,-10335000.0,100665000,559101000,353791000,197461000,18033000,8959000,-16777000,12612000,0,15008000,10843000,8560000,0,12155000,58550000,-15008000,-161000,-15169000,0,0,0,0,0,0,-571000,-181000.0,-15921000,0,0,0,0,-34639000,-57000,-8560000.0,-43256000,57000,-570000,-15169000,0,0,81833000,-116472000,54780000,43381000,0.3221,28583125,100665000,94461000,0.21,1.2874,0.3051,0.3149,0.4929,0.5008,0.2793,0.2304,0.1927,0.1119,0.0709,0.1825,5.554,0.18,2.4672,0.4442,1.9938,0.4595,0.3843,0.2232,0.3639,0.8444,0.7924,0,148536000,0.0,0.0,0.0,0.0,0.0,0.0,1.2501,1.4755,1.5724,0.1037,4.2297,0.7923,0.3143,0.5217,1.1325,0.7837,1.2585,1.0792,1.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7867,0.0,0.0,0,241672000,119205000,0.0,2017-11-13,0.0,0,0.28029811639732,0.21694924553778,0.18875063287225,0.16406775866109,0.11372240505469,0.1921027776731,0.14869337535999,1.5163989541894,0.09009747366673,0.13662512072782,0.073797661263989,3,FY2017.FQ3
2017-12-29,1433659000,1088323000,345335000,75646000,0,0,56143000,131789000,213546000,-632000,-5471000,-6103000,29149000,236592000,6907000,243499000,0,-9218000,0,234280000,0,234280000,0.29,0.29,119205000,119205000,116410000,14597000,231262000,109463000,167328000,7444000.0000001,530094000,129000,2438506000,-1472379000,966126000,4532000,868000,44504000,1546253000,95846000,44312000,47254000,136055000,0,15956000,0,83861000,423284000,201367000,0,1217000,162349000,18003000.0,806220000,3000000,0,302786000,8943000,258784000,0,51989000,114531000.0,740033000,1546253000,1016159000,382936000,243498000,116410000,-24622000,39726000,0,2807000,17911000,-6907000,0,-44840000,326072000,-129359000,1463000,-127896000,0,0,0,0,0,0,-2697000,248000.00000002,-130345000,0,0,0,0,-56496000,-38960000,182155000.0,86699000,3550000,285976000,-127896000,0,0,233471000,-289967000,329956000,198176000,0.0,127309375,740033000,734633000,0.2762,0.6919,0.3856,0.3912,0.4198,0.4227,0.2408,0.2301,0.1489,0.165,0.1634,0.1382,2.0894,0.4785,0.4559,0.2182,12.0268,2.7679,1.7914,1.9847,1.6624,6.208,6.1627,2746483200,2701991200,9.4431,3.7112,3.7385,1.3145,11.7726,8.3937,9.2902,3.6511,3.678,1.2932,11.5819,8.2577,0.8486,1.2846,4.2576,2.4027,1.4426,2.7636,-0.4272,0.0,-0.0104,2.1183,1.735,9.3771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.2523,0.0,0.0,0,322825000,119205000,0.0,2018-04-27,23.04,0,0.28029811639732,0.21694924553778,0.18875063287225,0.16406775866109,0.11372240505469,0.1921027776731,0.14869337535999,1.5163989541894,0.09009747366673,0.13662512072782,0.073797661263989,4,FY2017.FQ4
2018-03-30,356146000,273407000,82739000,18049000,0,0,14352000,32401000,50338000,148000,-7184000,-7036000,3710000,47012000,-11148000,35864000,0,-2568000,0,33295000,0,33295000,0.27,0.27,119205000,119205000,34228000,11614000,102238000,95141000,110527000,0.0,319520000,0,311827000,0,311827000,3623000,1936000,41440000,678346000,105911000,34592000,0,96332000,0,7246000,0,29382000,273463000,129932000,0,0,12060000,12358000.0,427813000,95000000,0,105067000,17470000,0,0,32607000,389999.99999999,250534000,678347000,358826000,154350000,35863000,34228000,-29257000,-17092000,0,-28790000,-75139000,11148000,0,-10261000,-4161000,-69253000,149000,-69104000,0,0,0,0,0,0,-110000,-656000.00000001,-69870000,0,0,0,0,151000,0,-12404000.0,-12253000,2028000,-84256000,-69104000,0,0,14281000,-14130000,84566000,-73265000,0.2371,29948125,250534000,244975000,0.2707,0.608,0.3675,0.3735,0.4017,0.4042,0.2323,0.2374,0.1413,0.132,0.0934,-0.2057,2.7076,0.3693,0.9031,0.3335,2.9876,0.7094,0.4222,0.3943,-0.6146,2.1017,2.055,2541344000,2557424000,8.438,10.1437,10.3738,1.1356,13.7707,7.5544,8.4914,10.2078,10.4395,1.1428,13.8579,7.6022,0.7147,0.3526,0.6524,0.224,0.2432,0.45,0.4455,0.0,0.0,0.0,0.0,0.0,-1.7636,-1.306,-1.9882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.1684,0.0,0.0,-5000,214650000,119200000,0.0,2018-05-09,21.32,0,0.28029811639732,0.21694924553778,0.18875063287225,0.16406775866109,0.11372240505469,0.1921027776731,0.14869337535999,1.5163989541894,0.09009747366673,0.13662512072782,0.073797661263989,1,FY2018.FQ1
2018-06-29,306198000,225409000,80789000,23231000,0,0,2014000,25245000,55544000,98000,-11516000,-11418000,-27329000,16797000,-9746000,7051000,0,-221000,0,6829000,0,6829000,0.05,0.05,119205000,119205000,15156000,14747000,50129000,77542000,111354000,7976000.0,261748000,13000,499115000,-199118000,299997000,2901000,1578000,35751000,601988000,54531000,14387000,0,115156000,0,6248000,0,57526000,247848000,100949000,0,0,13235000,11806000.0,373838000,2000000,0,28290000,87401000,64651000,0,35390000,10418000.0,228150000,601988000,340240000,125990000,7057000,15156000,-2606000,-25301000,0,-12390000,-40297000,9743000,0,1765000,-6576000,-28148000,120000,-28028000,0,0,0,0,0,0,-120000,-681000.0,-28829000,0,0,0,0,-31516000,0,-9302000.0,-40818000,21411000,-54812000,-28028000,0,0,15237000,-46752000,70700000,-34604000,0.5802,34637500,228150000,223671000,0.4549,1.2169,0.5889,0.605,0.7526,0.7605,0.2638,0.2308,0.1813,0.0548,0.0223,-0.113,2.6385,0.3789,0.9472,0.3589,2.5686,0.593,0.4659,0.1409,-0.2902,1.9139,1.8763,1223043300,1259116300,4.1991,5.3606,5.468,0.524,9.1484,3.74,4.323,5.5188,5.6293,0.5395,9.4183,3.8504,0.456,0.2866,0.341,0.2662,-0.3586,-0.5922,-0.5928,0.0,-0.1666,-0.0409,0.0521,1.7191,-1.2292,-1.2541,-3.1289,0.0,0.0,0.0,0.0,0.0087,0.0642,0.0,0,0.0,1.056,0.0,0.0,5000,201358000,119205000,0.0,2018-09-18,10.26,0,0.28029811639732,0.21694924553778,0.18875063287225,0.16406775866109,0.11372240505469,0.1921027776731,0.14869337535999,1.5163989541894,0.09009747366673,0.13662512072782,0.073797661263989,2,FY2018.FQ2
