period_end_date,revenue,cogs,gross_profit,sga,rnd,special_charges,other_opex,total_opex,operating_income,interest_income,interest_expense,net_interest_income_normal,other_nonoperating_income,pretax_income,income_tax,net_income_continuing,net_income_discontinued,income_allocated_to_minority_interest,other_income_statement_items,net_income,preferred_dividends,net_income_available_to_shareholders,eps_basic,eps_diluted,shares_basic,shares_diluted,da_income_statement_supplemental,cash_and_equiv,st_investments,receivables,inventories,other_current_assets,total_current_assets,equity_and_other_investments,ppe_gross,accumulated_depreciation,ppe_net,intangible_assets,goodwill,other_lt_assets,total_assets,accounts_payable,tax_payable,current_accrued_liabilities,st_debt,current_capital_leases,current_deferred_revenue,current_deferred_tax_liability,other_current_liabilities,total_current_liabilities,lt_debt,noncurrent_capital_leases,pension_liabilities,noncurrent_deferred_revenue,other_lt_liabilities,total_liabilities,common_stock,preferred_stock,retained_earnings,aoci,apic,treasury_stock,minority_interest_liability,other_equity,total_equity,total_liabilities_and_equity,total_noncurrent_assets,total_noncurrent_liabilities,cfo_net_income,cfo_da,cfo_receivables,cfo_inventory,cfo_prepaid_expenses,cfo_other_working_capital,cfo_change_in_working_capital,cfo_deferred_tax,cfo_stock_comp,cfo_other_noncash_items,cf_cfo,cfi_ppe_purchases,cfi_ppe_sales,cfi_ppe_net,cfi_acquisitions,cfi_divestitures,cfi_acquisitions_net,cfi_investment_purchases,cfi_investment_sales,cfi_investment_net,cfi_intangibles_net,cfi_other,cf_cfi,cff_common_stock_issued,cff_common_stock_repurchased,cff_common_stock_net,cff_pfd_net,cff_debt_net,cff_dividend_paid,cff_other,cf_cff,cf_forex,cf_net_change_in_cash,capex,cff_pfd_issued,cff_pfd_repurchased,cff_debt_issued,cff_debt_repaid,ebitda,fcf,income_tax_rate,nopat,book_value,tangible_book_value,roa,roe,roic,roic_legacy,roce,rotce,gross_margin,ebitda_margin,operating_margin,pretax_margin,net_income_margin,fcf_margin,assets_to_equity,equity_to_assets,debt_to_equity,debt_to_assets,revenue_per_share,ebitda_per_share,operating_income_per_share,pretax_income_per_share,fcf_per_share,book_value_per_share,tangible_book_per_share,market_cap,enterprise_value,price_to_earnings,price_to_book,price_to_tangible_book,price_to_sales,price_to_fcf,price_to_pretax_income,enterprise_value_to_earnings,enterprise_value_to_book,enterprise_value_to_tangible_book,enterprise_value_to_sales,enterprise_value_to_fcf,enterprise_value_to_pretax_income,revenue_growth,gross_profit_growth,ebitda_growth,operating_income_growth,pretax_income_growth,net_income_growth,eps_diluted_growth,shares_diluted_growth,cash_and_equiv_growth,ppe_growth,total_assets_growth,total_equity_growth,cfo_growth,capex_growth,fcf_growth,dividends_per_share_growth,shares_eop_growth,revenue_cagr_10,eps_diluted_cagr_10,total_assets_cagr_10,total_equity_cagr_10,fcf_cagr_10,dividends_per_share_cagr_10,cf_cfo_cagr_10,current_ratio,payout_ratio,peg_ratio,shares_eop_change,net_debt,shares_eop,dividends,original_filing_date,period_end_price,preliminary,gross_margin_median,pretax_margin_median,operating_income_margin_median,fcf_margin_median,roa_median,roe_median,roic_median,assets_to_equity_median,debt_to_assets_median,debt_to_equity_median,roic_5yr_avg,fiscal_quarter_number,fiscal_quarter_key
2016-03-31,44174000,46620000,-2446000,17685000,0,0,266000,17951000,-20397000,0,-14547000,-14547000,-12293000,-47237000,0,-47237000,0,0,0,-47237000,0,-47237000,-2.26,-2.26,20834000,20834000,26379000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-47237000,26379000,23044000,0,-1622000,-3141000,18281000,0,3000000,26108000,26531000,-35404000,47000,-35357000,0,0,0,0,0,0,0,-2533000.0,-37890000,0,0,0,0,209000000,0,-383000.00000001,208617000,0,197258000,-35357000,0,0,209000000,0,5982000,-8826000,0.0,-12748125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0553,0.1354,-0.4617,-1.0693,-1.0693,-0.1998,0.0,0.0,0.0,0.0,2.1202,0.2871,-0.979,-2.2673,-0.4236,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,20834000,0.0,2017-05-10,0.0,0,0.52678322533094,0.13776020366603,0.42855293095682,0.31695797514674,0.040301841820469,0.058594026970812,0.052698991150852,1.3751001061198,0.062231527156642,0.083094188612839,0.10045002393031,1,FY2016.FQ1
2016-06-30,54530000,49476000,5054000,13235000,0,0,677000,13912000,-8858000,0,-16527000,-16527000,-24092000,-49477000,0,-49477000,0,0,0,-49477000,0,-49477000,-2.37,-2.37,20834000,20834000,30927000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-49477000,30927000,371000,0,274000,-25316000,-24671000,0,2380000,29066000,-11775000,-8165000,-8000,-8173000,0,0,0,0,0,0,0,-12002000.0,-20175000,0,0,0,0,-14667000,0,-1811000.0,-16478000,0,-48428000,-8173000,0,0,0,-14667000,22069000,-19948000,0.0,-5536250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0926,0.4047,-0.1624,-0.9073,-0.9073,-0.3658,0.0,0.0,0.0,0.0,2.6173,1.0592,-0.4251,-2.3748,-0.9574,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2344,3.0662,2.6892,0.5657,-0.0474,-0.0474,-0.0476,0.0,0.0,0.0,0.0,0.0,-1.4438,0.7688,-1.2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,20834000,0.0,2017-08-09,0.0,0,0.52678322533094,0.13776020366603,0.42855293095682,0.31695797514674,0.040301841820469,0.058594026970812,0.052698991150852,1.3751001061198,0.062231527156642,0.083094188612839,0.10045002393031,2,FY2016.FQ2
2016-09-30,49325000,44163000,5162000,18671000,0,0,1688000,20359000,-15197000,0,-15142000,-15142000,-4563000,-34902000,0,-34902000,0,0,0,-34902000,0,-34902000,-1.67,-1.67,20834000,20834000,27296000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-34902000,27296000,6027000,0,301000,5205000,11533000,0,1870000,10025000,15822000,-4947000,0,-4947000,0,0,0,0,0,0,0,-5211000.0,-10158000,0,0,0,0,-44000000,0,1595000.0,-42405000,0,-36741000,-4947000,0,0,0,-44000000,12099000,10875000,0.0,-9498125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1046,0.2452,-0.308,-0.7075,-0.7075,0.2204,0.0,0.0,0.0,0.0,2.3675,0.5807,-0.7294,-1.6752,0.5219,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0954,0.0213,-0.4517,-0.7156,0.2945,0.2945,0.2947,0.0,0.0,0.0,0.0,0.0,2.3436,0.3947,1.5451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,20834000,0.0,2017-11-09,0.0,0,0.52678322533094,0.13776020366603,0.42855293095682,0.31695797514674,0.040301841820469,0.058594026970812,0.052698991150852,1.3751001061198,0.062231527156642,0.083094188612839,0.10045002393031,3,FY2016.FQ3
2016-12-30,47266000,42757000,4509000,27474000,0,0,4229000,31703000,-27194000,0,-15842000,-15842000,-24298000,-67334000,0,-67334000,0,0,0,-67334000,0,-67334000,-3.23,-3.23,20834000,20834000,26613000,80565000,0,21263000,4685000,5915000,112428000,0,2724657000,-1705689000,1018968000,0,0,3082000.0000001,1134478000,24913000,15902000,41391000,985365000,2895000,0,0,0.0,1070466000,0,0,0,0,44951000,1115417000,0,0,-795978000,0,814990000,0,0,48999.0,19061000,1134478000,1022050000,44951000,-67334000,26613000,5840000,0,-791000,11636000,16685000,0,1640000,6381000,-16015000,-4272000,0,-4272000,0,0,0,0,0,0,0,5035000.0,763000,0,0,0,0,-37666000,0,-6000.0000000002,-37672000,0,-52924000,-4272000,0,0,0,-37666000,-581000,-20287000,0.0,-16996250,19061000,19061000,-0.3507,-20.875,-0.3961,-0.4306,-0.1365,-0.1365,0.0953,-0.0122,-0.5753,-1.4245,-1.4245,-0.4292,59.5182,0.0168,51.6953,0.8685,2.2686,-0.0278,-1.3052,-3.2319,-0.9737,0.9148,0.9148,0,-80565000,0.0,0.0,0.0,0.0,0.0,0.0,0.4049,-4.2266,-4.2266,-0.4125,2.1098,0.4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.105,0.0,0.0,0,904800000,20834000,0.0,2019-02-28,0.0,0,0.52678322533094,0.13776020366603,0.42855293095682,0.31695797514674,0.040301841820469,0.058594026970812,0.052698991150852,1.3751001061198,0.062231527156642,0.083094188612839,0.10045002393031,4,FY2016.FQ4
2017-03-31,52559000,38161000,14398000,12094000,0,0,4400000,16494000,-2096000,0,-4568000,-4568000,-87612000,-94276000,0,-94276000,0,0,0,-94276000,0,-94276000,-4.52,-4.52,20834000,20834000,21212000,91935000,0,25077000,4050000,6451000,127513000,0,2731007000,-1726092000,1004915000,0,0,2737000.0000001,1135165000,27496000,24639000,40962000,191667000,2802000,0,0,873292000.0,1160858000,0,0,0,0,48132000,1208990000,0,0,-890254000,0,816380000,0,0,49000.000000021,-73825000,1135165000,1007652000,48132000,-94276000,21212000,-3814000,0,-536000,31092000,26742000,0,1730000,60244000,15652000,-4065000,0,-4065000,0,0,0,0,0,0,0,0.0,-4065000,0,0,0,0,0,0,-335000.0,-335000,0,11252000,-4065000,0,0,0,0,19116000,11587000,0.0,-1310000,-73825000,-73825000,-0.2167,8.9836,-0.4383,-0.5179,-0.0877,-0.0877,0.2739,0.3637,-0.0398,-1.7937,-1.7937,0.2204,-15.3764,-0.065,-2.5962,0.1688,2.5227,0.9175,-0.1006,-4.5251,0.5561,-3.5434,-3.5434,0,-91935000,0.0,0.0,0.0,0.0,0.0,0.0,0.3737,1.2453,1.2453,-0.4513,5.1727,0.3737,0.1898,6.8863,2.1955,0.8972,-0.9958,-0.9958,-0.996,0.0,0.0,0.0,0.0,0.0,-0.41,0.885,2.3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1098,0.0,0.0,0,99732000,20834000,0.0,2017-05-10,0.0,0,0.52678322533094,0.13776020366603,0.42855293095682,0.31695797514674,0.040301841820469,0.058594026970812,0.052698991150852,1.3751001061198,0.062231527156642,0.083094188612839,0.10045002393031,1,FY2017.FQ1
2017-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,20834000,0,54212000,0,21483000,3942000,4682000,84319000,0,703990000,-4504000,699486000,0,0,2739000.0,786544000,25236000,2688000,19733000,0,3250000,0,0,0.0,50907000,0,0,0,0,49226000,100133000,4000000,0,-3580000,0,685705000,0,0,285999.99999994,686411000,786544000,702225000,49226000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,686411000,686411000,-0.2045,-0.6415,-0.4886,-0.5972,-0.0986,-0.0986,0.0,0.0,0.0,0.0,0.0,0.0,1.1458,0.8726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9466,32.9466,660646140,606434140,-3.3618,0.9624,0.9624,4.4294,303.7453,-3.3618,-3.0859,0.8834,0.8834,4.0659,278.8202,-3.0859,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.6563,0.0,0.0,0,-54212000,20834000,0.0,-,31.71,0,0.52678322533094,0.13776020366603,0.42855293095682,0.31695797514674,0.040301841820469,0.058594026970812,0.052698991150852,1.3751001061198,0.062231527156642,0.083094188612839,0.10045002393031,2,FY2017.FQ2
2017-09-29,45232000,22692000,22540000,15181000,0,0,0,15181000,7359000,0,-265000,-265000,-2766000,4328000,0,4328000,0,0,0,4328000,0,4328000,0.21,0.21,20439000,20447000,0,31096000,0,29931000,3270000,5080000,69377000,0,743261000,-11331000,731930000,0,0,2756000.0000001,804063000,27099000,18034000,21936000,0,3607000,0,0,2044000.0,72720000,0,0,0,0,38276000,110996000,4000000,0,748000,0,688033000,0,0,285999.99999994,693067000,804063000,734686000,38276000,4328000,0,0,0,0,0,0,0,0,-4328000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,7359000,0,0.0,4599375,693067000,693067000,-0.1977,-0.228,-0.228,-0.243,-0.0298,-0.0298,0.4983,0.1626,0.1626,0.0956,0.0956,0.0,1.1601,0.8619,0.0,0.0,2.2121,0.3599,0.3599,0.2116,0.0,33.8957,33.8957,674546530,643450530,-4.2887,0.9732,0.9732,4.6502,-77.534,-4.2887,-4.091,0.9284,0.9284,4.4358,-73.9598,-4.091,-0.0829,3.3665,-0.3917,1.4842,1.124,1.124,1.1253,-0.0185,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-0.0185,0.0,0.0,0.0,0.0,0.0,0,0.0,0.954,0.0,0.0,-387000,-31096000,20447000,0.0,2017-11-09,32.99,0,0.52678322533094,0.13776020366603,0.42855293095682,0.31695797514674,0.040301841820469,0.058594026970812,0.052698991150852,1.3751001061198,0.062231527156642,0.083094188612839,0.10045002393031,3,FY2017.FQ3
2017-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,20447000,0,12711000,0,32380000,1019000,7043000,53153000,0,793338000,-19256000,774082000,0,0,3136000.0,830371000,21923000,17952000,32916000,0,5005000,0,0,11423000.0,89219000,0,0,0,0,52818000,142037000,4000000,0,-5020000,0,689068000,0,0,285999.99999994,688334000,830371000,777218000,52818000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,688334000,688334000,-0.11,-0.1302,-0.1302,-0.1344,0.0071,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,1.2063,0.8289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6643,33.6643,564132730,551421730,-6.2717,0.8195,0.8195,5.7687,48.6866,-6.2717,-6.1304,0.801,0.801,5.6387,47.5896,-6.1304,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.0185,-0.8422,-0.2403,-0.268,35.1121,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5957,0.0,0.0,0,-12711000,20447000,0.0,-,27.59,0,0.52678322533094,0.13776020366603,0.42855293095682,0.31695797514674,0.040301841820469,0.058594026970812,0.052698991150852,1.3751001061198,0.062231527156642,0.083094188612839,0.10045002393031,4,FY2017.FQ4
2018-03-30,64193000,29151000,35042000,9533000,0,0,50000,9583000,25459000,0,-357000,-357000,-11232000,13870000,0,13870000,0,0,0,13870000,0,13870000,0.68,0.68,20454000,20470000,7508000,5761000,0,48138000,1308000,3279000,58486000,0,837189000,-26466000,810723000,0,0,3198000.0000001,872407000,23721000,19070000,40911000,0,3927000,0,0,15427000.0,103056000,15000000,0,0,0,51139000,169195000,4000000,0,8850000,0,690076000,0,0,285999.99999994,703212000,872407000,813921000,66139000,13870000,7508000,-15758000,0,3402000,-566000,-12922000,0,1010000,6437000,15903000,-37865000,20000,-37845000,0,0,0,0,0,0,0,0.0,-37845000,0,0,0,0,15000000,0,0.0,15000000,0,-6942000,-37845000,0,0,15000000,0,32967000,-21942000,0.0,15911875,703212000,703212000,0.0213,0.0261,0.0258,0.0262,0.0434,0.0434,0.5458,0.5135,0.3966,0.216,0.216,-0.3418,1.2406,0.806,0.0213,0.0171,3.1359,1.6105,1.2437,0.6775,-1.0719,34.3532,34.3532,567223700,576462700,31.1695,0.8066,0.8066,5.1836,-25.851,31.1695,31.6772,0.8197,0.8197,5.2681,-26.2721,31.6772,0.2213,1.4338,0.7245,13.1464,1.1471,1.1471,1.1502,-0.0174,-0.9373,-0.1932,-0.2314,10.5253,0.016,-8.3099,-2.8936,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5675,0.0,0.0,23000,9239000,20470000,0.0,2018-05-08,27.71,0,0.52678322533094,0.13776020366603,0.42855293095682,0.31695797514674,0.040301841820469,0.058594026970812,0.052698991150852,1.3751001061198,0.062231527156642,0.083094188612839,0.10045002393031,1,FY2018.FQ1
2018-06-29,71872000,31858000,40014000,9917000,0,0,221000,10138000,29876000,0,-805000,-805000,-24212000,4859000,0,4859000,0,0,0,4859000,0,4859000,0.24,0.24,20488000,20603000,9564000,21989000,0,52756000,1434000,5659000,81838000,0,874739000,-32286000,842453000,0,0,3151000.0000001,927442000,30681000,6193000,29684000,0,4039000,0,0,28416000.0,99013000,60000000,0,0,0,58000000,217013000,4000000,0,13709000,0,692434000,0,0,286000.00000006,710429000,927442000,845604000,118000000,4859000,9564000,-4618000,0,-2467000,-323000,-7408000,0,2180000,17051000,26246000,-55192000,0,-55192000,0,0,0,0,0,0,0,0.0,-55192000,0,0,0,0,45000000,0,174000.0,45174000,0,16228000,-55192000,0,0,45000000,0,39440000,-28946000,0.0,18672500,710429000,710429000,0.0256,0.0326,0.0309,0.0315,0.0784,0.0784,0.5567,0.5487,0.4156,0.0676,0.0676,-0.4027,1.3054,0.766,0.0844,0.0646,3.4884,1.9142,1.45,0.2358,-1.4049,34.4818,34.4818,780235610,818246610,33.8394,1.0982,1.0982,4.3036,-15.3324,33.8394,35.4879,1.1517,1.1517,4.5132,-16.0793,35.4879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011,-0.5943,0.2043,0.1791,0.0349,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8265,0.0,0.0,133000,38011000,20603000,0.0,2018-08-09,37.87,0,0.52678322533094,0.13776020366603,0.42855293095682,0.31695797514674,0.040301841820469,0.058594026970812,0.052698991150852,1.3751001061198,0.062231527156642,0.083094188612839,0.10045002393031,2,FY2018.FQ2
