period_end_date,revenue,cogs,gross_profit,sga,rnd,special_charges,other_opex,total_opex,operating_income,interest_income,interest_expense,net_interest_income_normal,other_nonoperating_income,pretax_income,income_tax,net_income_continuing,net_income_discontinued,income_allocated_to_minority_interest,other_income_statement_items,net_income,preferred_dividends,net_income_available_to_shareholders,eps_basic,eps_diluted,shares_basic,shares_diluted,da_income_statement_supplemental,cash_and_equiv,st_investments,receivables,inventories,other_current_assets,total_current_assets,equity_and_other_investments,ppe_gross,accumulated_depreciation,ppe_net,intangible_assets,goodwill,other_lt_assets,total_assets,accounts_payable,tax_payable,current_accrued_liabilities,st_debt,current_capital_leases,current_deferred_revenue,current_deferred_tax_liability,other_current_liabilities,total_current_liabilities,lt_debt,noncurrent_capital_leases,pension_liabilities,noncurrent_deferred_revenue,other_lt_liabilities,total_liabilities,common_stock,preferred_stock,retained_earnings,aoci,apic,treasury_stock,minority_interest_liability,other_equity,total_equity,total_liabilities_and_equity,total_noncurrent_assets,total_noncurrent_liabilities,cfo_net_income,cfo_da,cfo_receivables,cfo_inventory,cfo_prepaid_expenses,cfo_other_working_capital,cfo_change_in_working_capital,cfo_deferred_tax,cfo_stock_comp,cfo_other_noncash_items,cf_cfo,cfi_ppe_purchases,cfi_ppe_sales,cfi_ppe_net,cfi_acquisitions,cfi_divestitures,cfi_acquisitions_net,cfi_investment_purchases,cfi_investment_sales,cfi_investment_net,cfi_intangibles_net,cfi_other,cf_cfi,cff_common_stock_issued,cff_common_stock_repurchased,cff_common_stock_net,cff_pfd_net,cff_debt_net,cff_dividend_paid,cff_other,cf_cff,cf_forex,cf_net_change_in_cash,capex,cff_pfd_issued,cff_pfd_repurchased,cff_debt_issued,cff_debt_repaid,ebitda,fcf,income_tax_rate,nopat,book_value,tangible_book_value,roa,roe,roic,roic_legacy,roce,rotce,gross_margin,ebitda_margin,operating_margin,pretax_margin,net_income_margin,fcf_margin,assets_to_equity,equity_to_assets,debt_to_equity,debt_to_assets,revenue_per_share,ebitda_per_share,operating_income_per_share,pretax_income_per_share,fcf_per_share,book_value_per_share,tangible_book_per_share,market_cap,enterprise_value,price_to_earnings,price_to_book,price_to_tangible_book,price_to_sales,price_to_fcf,price_to_pretax_income,enterprise_value_to_earnings,enterprise_value_to_book,enterprise_value_to_tangible_book,enterprise_value_to_sales,enterprise_value_to_fcf,enterprise_value_to_pretax_income,revenue_growth,gross_profit_growth,ebitda_growth,operating_income_growth,pretax_income_growth,net_income_growth,eps_diluted_growth,shares_diluted_growth,cash_and_equiv_growth,ppe_growth,total_assets_growth,total_equity_growth,cfo_growth,capex_growth,fcf_growth,dividends_per_share_growth,shares_eop_growth,revenue_cagr_10,eps_diluted_cagr_10,total_assets_cagr_10,total_equity_cagr_10,fcf_cagr_10,dividends_per_share_cagr_10,cf_cfo_cagr_10,current_ratio,payout_ratio,peg_ratio,shares_eop_change,net_debt,shares_eop,dividends,original_filing_date,period_end_price,preliminary,gross_margin_median,pretax_margin_median,operating_income_margin_median,fcf_margin_median,roa_median,roe_median,roic_median,assets_to_equity_median,debt_to_assets_median,debt_to_equity_median,roic_5yr_avg,fiscal_quarter_number,fiscal_quarter_key
2016-03-31,58195000,73701000,-15506000,4685000,0,0,0,4685000,-20191000,0,-1657000,-1657000,0,-21848000,0,-21848000,0,0,0,-21848000,0,-21848000,-0.32,-0.32,67795000,118195000,9584000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-21848000,9584000,13978000,844000,514000,-6541000,8795000,0,0,305000.0,-3164000,-1540000,0,-1540000,0,0,0,0,0,0,0,0.0,-1540000,17500000,0,17500000,0,-3593000,0,-414000.0,13493000,0,8789000,-1540000,0,0,76200000,-79793000,-10607000,-4704000,0.0,-12619375,0,0,-0.5885,-1.3038,-0.732,-0.732,-0.6765,-0.6765,-0.2664,-0.1822,-0.3469,-0.3754,-0.3754,-0.0808,0.0,0.0,0.0,0.0,0.4923,-0.0897,-0.1708,-0.1848,-0.0397,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4261,-4.5951,-10.6427,-1.3687,-1.1238,-1.1238,-1.1184,0.0,0.0,-1.0,-1.0,-1.0,-1.3887,-0.4597,-1.6641,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,118195000,0.0,2017-05-23,0.0,0,-0.012556787116481,-0.072846803372033,-0.06112127885551,-0.018656405984481,-0.078998272137444,-0.11958997356218,-0.091751559078559,1.6280708325971,0.12185677918683,0.2088691753366,-0.044625169201519,1,FY2016.FQ1
2016-06-30,59148000,69467000,-10319000,4967000,0,0,0,4967000,-15286000,0,-1487000,-1487000,-15000,-16788000,0,-16788000,0,0,0,-16788000,0,-16788000,-0.24,-0.24,67795000,118195000,9753000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-16788000,9753000,14904000,-6745000,-370000,-4558000,3231000,0,0,123000.0,-3681000,-74526000,0,-74526000,0,0,0,0,0,0,0,0.0,-74526000,98244000,0,98244000,0,-8823000,0,1000.0000000048,89422000,0,11215000,-74526000,0,0,33200000,-42023000,-5533000,-78207000,0.0,-9553750,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1744,-0.0935,-0.2584,-0.2838,-0.2838,-1.3222,0.0,0.0,0.0,0.0,0.5004,-0.0468,-0.1293,-0.142,-0.6616,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163,0.3345,0.4783,0.2429,0.2316,0.2316,0.2298,0.0,0.0,0.0,0.0,0.0,-0.1634,-47.3935,-15.6256,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,118195000,0.0,2017-08-21,0.0,0,-0.012556787116481,-0.072846803372033,-0.06112127885551,-0.018656405984481,-0.078998272137444,-0.11958997356218,-0.091751559078559,1.6280708325971,0.12185677918683,0.2088691753366,-0.044625169201519,2,FY2016.FQ2
2016-09-30,101759000,105189000,-3430000,12729000,0,0,0,12729000,-16159000,0,-1388000,-1388000,42000,-17505000,0,-17505000,0,0,0,-17505000,0,-17505000,-0.25,-0.25,67795000,118195000,10864000,1844000,0,83985000,27730000,2938000,116497000,0,359423000,-107175000,252248000,0,0,170000.00000002,368915000,27438000,0,40738000,11747000,472000,0,0,0.0,80395000,94987000,0,0,0,0.0,175382000,194000000,0,0,0,0,0,0,-467000.00000001,193533000,368915000,252418000,94987000,-17505000,10864000,-25540000,-5372000,-338000,26449000,-4801000,0,0,103000.0,-11339000,37824000,0,37824000,0,0,0,0,0,0,0,-53768000.0,-15944000,-121000,0,-121000,0,9244000,0,0.0,9123000,0,-18160000,37824000,0,0,20000000,-10756000,-5295000,26485000,0.0,-10099375,193533000,193533000,-0.3601,-0.6864,-0.4424,-0.4451,-0.4007,-0.4007,-0.0337,-0.052,-0.1587,-0.172,-0.172,0.2602,1.9062,0.5246,0.5515,0.2893,0.8609,-0.0447,-0.1367,-0.1481,0.224,1.6374,1.6374,0,93143000,0.0,0.0,0.0,0.0,0.0,0.0,-1.4021,0.4812,0.4812,0.2905,-1.8876,-1.4021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.449,0.0,0.0,0,104890000,118195000,0.0,2017-02-14,0.0,0,-0.012556787116481,-0.072846803372033,-0.06112127885551,-0.018656405984481,-0.078998272137444,-0.11958997356218,-0.091751559078559,1.6280708325971,0.12185677918683,0.2088691753366,-0.044625169201519,3,FY2016.FQ3
2016-12-30,155671000,147734000,7937000,13408000,0,0,0,13408000,-5471000,0,-1594000,-1594000,2646000,-4419000,0,-4419000,0,0,0,56141000,0,56141000,0.82,0.47,67795000,118195000,11161000,11484000,0,128560000,28144000,5903000,174091000,0,395134000,-117779000,277355000,0,0,399000.0,451845000,42862000,0,76087000,12727000,119000,0,0,0.0,131795000,91078000,0,0,0,0.0,222873000,229000000,0,0,0,0,0,0,-27999.999999992,228972000,451845000,277754000,91078000,-4419000,11161000,-46307000,-414000,-3194000,23223000,-26692000,0,0,-2574000.0,-22524000,-64186000,0,-64186000,0,0,0,0,0,0,0,59845000.0,-4341000,39858000,0,39858000,0,-3353000,0,0.0,36505000,0,9640000,-64186000,0,0,10000000,-13353000,5690000,-86710000,0.0,34430625,228972000,228972000,0.0,0.0,0.0,0.0,-0.1804,-0.1804,0.0509,0.0365,-0.0351,-0.0283,0.3606,-0.557,1.9733,0.5067,0.4533,0.2297,1.317,0.0481,-0.0462,-0.0373,-0.7336,1.9372,1.9372,0,79594000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3476,0.3476,0.2123,-0.556,-1.3142,0.5349,0.8402,4.1727,0.3581,0.5704,6.4574,4.125,0.0,0.0,0.4614,0.5215,0.708,-3.7677,-59.8398,-13.2419,0,-0.5254,0.0,0.0,0.0,0.0,0.0,0,0.0,1.3209,0.0,0.0,-62106000,92321000,56089000,0.0,2018-01-16,0.0,0,-0.012556787116481,-0.072846803372033,-0.06112127885551,-0.018656405984481,-0.078998272137444,-0.11958997356218,-0.091751559078559,1.6280708325971,0.12185677918683,0.2088691753366,-0.044625169201519,4,FY2016.FQ4
2017-03-31,252394000,225779000,26615000,17084000,0,0,0,17084000,9531000,0,-1452000,-1452000,43000,8122000,0,8122000,0,0,0,0,0,0,0.0,0.0,56089000,56089000,14146000,12826000,0,125250000,32103000,14165000,184344000,0,531409000,-131896000,399513000,0,0,208000.00000008,584065000,89611000,0,110725000,13718000,0,0,0,926999.99999999,214981000,92196000,0,0,0,40197000.0,347374000,237000000,0,0,0,0,0,0,-309000.0,236691000,584065000,399721000,132393000,8122000,14146000,3310000,-3959000,-8071000,70675000,61955000,0,0,66000.000000003,84289000,-124885000,0,-124885000,0,0,0,0,0,0,0,263000.00000001,-124622000,39794000,0,39794000,0,1881000,0,0.0,41675000,0,1342000,-124885000,0,0,10000000,-8119000,23677000,-40596000,0.0,880625,236691000,236691000,0.0421,0.0938,0.0646,0.0671,-0.0765,-0.0765,0.1054,0.0938,0.0377,0.0321,0.0,-0.1608,2.4676,0.4052,0.4474,0.1813,4.4998,0.4221,0.1699,0.1448,-0.7237,4.2199,4.2199,0,79370000,0.0,0.0,0.0,0.0,0.0,0.0,3.6328,0.3353,0.3353,0.1394,-0.4433,-2.5946,3.337,2.7164,3.2322,1.472,1.3717,1.0,1.0,-0.5254,0.0,0.0,0.0,0.0,27.64,-80.0941,-7.6301,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8574,0.0,0.0,0,93088000,56089000,0.0,2017-05-23,0.0,0,-0.012556787116481,-0.072846803372033,-0.06112127885551,-0.018656405984481,-0.078998272137444,-0.11958997356218,-0.091751559078559,1.6280708325971,0.12185677918683,0.2088691753366,-0.044625169201519,1,FY2017.FQ1
2017-06-30,346725000,285147000,61578000,20022000,0,0,0,20022000,41556000,0,-2511000,-2511000,-10000,39035000,0,39035000,0,0,0,0,0,0,0.0,0.0,56089000,56089000,17521000,609000,0,236332000,38776000,16932000,292649000,0,593617000,-149417000,444200000,0,0,2381000.0000001,739230000,91392000,0,117266000,14542000,0,0,0,0.0,223200000,139427000,0,0,0,101967000.0,464594000,275000000,0,0,0,0,0,0,-363999.99999998,274636000,739230000,446581000,241394000,39035000,17521000,-111082000,-6932000,-3913000,26203000,-95724000,0,0,440000.0,-38728000,-80266000,0,-80266000,0,0,0,0,0,0,0,1000.0000000048,-80265000,0,0,0,0,108000000,0,-1224000.0,106776000,0,-12217000,-80266000,0,0,162000000,-54000000,59077000,-118994000,0.0,1575625,274636000,274636000,0.0583,0.1511,0.1001,0.1019,0.0645,0.0645,0.1775,0.1703,0.1198,0.1125,0.0,-0.3431,2.6916,0.3715,0.5606,0.2082,6.1816,1.0532,0.7408,0.6959,-2.1215,4.8964,4.8964,0,138818000,0.0,0.0,0.0,0.0,0.0,0.0,3.5929,0.5054,0.5054,0.162,-0.6315,5.5014,4.8619,6.9674,11.6772,3.7185,3.3251,1.0,1.0,-0.5254,0.0,0.0,0.0,0.0,-9.521,-0.077,-0.5215,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.3111,0.0,0.0,0,153360000,56089000,0.0,2017-08-21,0.0,0,-0.012556787116481,-0.072846803372033,-0.06112127885551,-0.018656405984481,-0.078998272137444,-0.11958997356218,-0.091751559078559,1.6280708325971,0.12185677918683,0.2088691753366,-0.044625169201519,2,FY2017.FQ2
2017-09-29,441853000,352598000,89255000,22245000,0,0,0,22245000,67010000,0,-3326000,-3326000,-21000,63663000,0,63663000,0,0,0,0,0,0,0.0,0.0,67795000,118195000,24164000,21145000,0,267829000,41840000,23162000,353976000,0,634251000,-173231000,461020000,0,0,6090000.0,821086000,92515000,0,119722000,49000,0,10000000,0,0.0,222286000,221141000,0,0,0,41764000.0,485191000,336000000,0,0,0,0,0,0,-105000.00000002,335895000,821086000,467110000,262905000,63663000,24164000,-31413000,-3064000,-3888000,18664000,-19701000,0,0,1420000.0,69546000,-47200000,0,-47200000,0,0,0,0,0,0,0,790000.00000001,-46410000,0,0,0,0,71059000,0,-73659000.0,-2600000,0,20536000,-47200000,0,0,226059000,-155000000,91174000,22346000,0.0,2091875,335895000,335895000,0.0719,0.1839,0.1139,0.1164,0.1994,0.1994,0.202,0.2063,0.1516,0.144,0.0,0.0505,2.4444,0.409,0.6585,0.2693,3.7383,0.7713,0.5669,0.5386,0.189,2.8418,2.8418,0,199996000,0.0,0.0,0.0,0.0,0.0,0.0,3.5623,0.5954,0.5954,0.1671,-0.893,1.8796,3.3421,27.0218,18.2188,5.1469,4.6368,1.0,1.0,0.0,10.4669,0.8276,1.2256,0.7355,7.1333,-2.2478,-0.1562,0,0.2297,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5924,0.0,0.0,12886000,200045000,68975000,0.0,2018-01-16,0.0,0,-0.012556787116481,-0.072846803372033,-0.06112127885551,-0.018656405984481,-0.078998272137444,-0.11958997356218,-0.091751559078559,1.6280708325971,0.12185677918683,0.2088691753366,-0.044625169201519,3,FY2017.FQ3
2017-12-29,448883000,364957000,83926000,20738000,0,0,0,20738000,63188000,0,-5347000,-5347000,-160000,57681000,0,57681000,0,0,0,0,0,0,1.02,1.02,68975000,68975000,25642000,16321000,0,258788000,55524000,21396000,352029000,0,693229000,-198453000,494776000,0,0,5297999.9999999,852103000,66846000,0,144417000,11000,0,9231000,0,0.0,220505000,196346000,0,0,0,42486000.0,459337000,393000000,0,0,0,0,0,0,-233999.99999998,392766000,852103000,500074000,238832000,57681000,25642000,8956000,-13684000,3261000,-2646000,-4113000,0,0,792000.0,80002000,-59443000,0,-59443000,0,0,0,0,0,0,0,697000.0,-58746000,0,0,0,0,-24997000,0,-1083000.0,-26080000,0,-4824000,-59443000,0,0,30000000,-54997000,88830000,20559000,0.0,3441875,392766000,392766000,0.0,0.0,0.0,0.0,0.2946,0.2946,0.1869,0.1978,0.1407,0.1284,0.0,0.0458,2.1694,0.4609,0.4999,0.2304,6.5079,1.2878,0.9161,0.8362,0.298,5.6943,5.6943,0,180025000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583,0.4583,0.1208,-1.5428,1.0683,1.8835,9.574,14.6115,12.5496,14.0529,-1.0,1.1642,-0.4164,0.4211,0.7839,0.8858,0.7153,4.5518,0.0738,1.2371,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5964,0.0,0.0,0,180036000,68975000,0.0,2018-03-23,0.0,0,-0.012556787116481,-0.072846803372033,-0.06112127885551,-0.018656405984481,-0.078998272137444,-0.11958997356218,-0.091751559078559,1.6280708325971,0.12185677918683,0.2088691753366,-0.044625169201519,4,FY2017.FQ4
2018-03-30,495160000,404843000,90317000,21677000,0,0,0,21677000,68640000,0,-6494000,-6494000,-80000,62066000,-8079000,53987000,0,-21607000,0,23675000,0,23675000,0.34,0.34,68924000,118182000,28016000,98070000,0,293527000,60072000,26847000,478516000,0,775387000,-226090000,549297000,0,0,11113000.0,1038926000,139084000,0,103776000,370000,0,6784000,0,0.0,250014000,106905000,0,0,28796000,2291000.0,388006000,1000000,0,23675000,0,347965000,0,278098000,181999.9999999,650920000,1038926000,560410000,137992000,53987000,28016000,-34739000,-4548000,0,-14404000,-53691000,0,0,2390000.0,30702000,-54985000,0,-54985000,0,0,0,0,0,0,0,251000.0,-54734000,230174000,-25897000,204277000,0,-91097000,0,-7399000.0,105781000,0,81749000,-54985000,0,0,0,-91097000,96656000,-24283000,0.1301,23955000,650920000,650920000,0.025,0.0453,0.0291,0.0313,0.3383,0.3383,0.1823,0.1952,0.1386,0.1253,0.0478,-0.049,1.596,0.6265,0.1648,0.1032,4.1898,0.8178,0.5807,0.5251,-0.2054,5.5077,5.5077,1181810190,1190645190,49.918,1.8155,1.8155,0.682,-11.7743,5.3128,50.2912,1.8291,1.8291,0.6871,-11.8623,5.3525,0.9618,2.3934,3.0822,6.2017,6.6417,0.0,0.0,1.107,6.6461,0.3749,0.7787,1.75,-0.6357,0.5597,0.4018,0,0.0144,0.0,0.0,0.0,0.0,0.0,0,0.0,1.9139,0.0,0.0,996000,9205000,69971000,0.0,2018-05-10,16.89,0,-0.012556787116481,-0.072846803372033,-0.06112127885551,-0.018656405984481,-0.078998272137444,-0.11958997356218,-0.091751559078559,1.6280708325971,0.12185677918683,0.2088691753366,-0.044625169201519,1,FY2018.FQ1
2018-06-29,628084000,486075000,142009000,27313000,0,0,0,27313000,114696000,0,-3540000,-3540000,-485000,110671000,-15930000,94741000,0,-45146000,0,49595000,0,49595000,0.72,0.71,69020000,118638000,30606000,83331000,0,343850000,62374000,29237000,518792000,0,816562000,-255548000,561014000,0,0,11751000.0,1091557000,93288000,0,108190000,375000,0,3844000,0,0.0,205697000,106830000,0,0,37243000,2291000.0,352061000,1000000,0,73270000,0,349488000,0,315556000,182000.00000002,739496000,1091557000,572765000,146364000,94741000,30606000,-50323000,-5691000,0,-4909000,-60923000,0,1200000,12875000.0,78499000,-85876000,0,-85876000,0,0,0,0,0,0,0,2767000.0,-83109000,0,0,0,0,-438000,0,-9691000.0,-10129000,0,-14739000,-85876000,0,0,0,-438000,145302000,-7377000,0.1439,43468750,739496000,739496000,0.0687,0.1053,0.0666,0.0726,0.3742,0.3742,0.226,0.2313,0.1826,0.1762,0.0789,-0.0117,1.476,0.6774,0.1449,0.0982,5.2941,1.2247,0.9667,0.9328,-0.0621,6.2332,6.2332,1309613760,1333112760,17.8738,1.7709,1.7709,0.6502,116.4618,4.4532,18.1945,1.8027,1.8027,0.6619,118.5516,4.5331,0.8114,1.3061,1.4595,1.76,1.8351,0.0,0.0,1.1151,135.8325,0.2629,0.4766,1.6926,3.0269,-0.0698,0.938,0,-0.0001,0.2,0.0,0.139,0.1862,0.0,0,0.2543,2.5221,0.0,0.0,-13000,23874000,69958000,0.0,2018-08-03,18.72,0,-0.012556787116481,-0.072846803372033,-0.06112127885551,-0.018656405984481,-0.078998272137444,-0.11958997356218,-0.091751559078559,1.6280708325971,0.12185677918683,0.2088691753366,-0.044625169201519,2,FY2018.FQ2
