period_end_date,revenue,cogs,gross_profit,sga,rnd,special_charges,other_opex,total_opex,operating_income,interest_income,interest_expense,net_interest_income_normal,other_nonoperating_income,pretax_income,income_tax,net_income_continuing,net_income_discontinued,income_allocated_to_minority_interest,other_income_statement_items,net_income,preferred_dividends,net_income_available_to_shareholders,eps_basic,eps_diluted,shares_basic,shares_diluted,da_income_statement_supplemental,cash_and_equiv,st_investments,receivables,inventories,other_current_assets,total_current_assets,equity_and_other_investments,ppe_gross,accumulated_depreciation,ppe_net,intangible_assets,goodwill,other_lt_assets,total_assets,accounts_payable,tax_payable,current_accrued_liabilities,st_debt,current_capital_leases,current_deferred_revenue,current_deferred_tax_liability,other_current_liabilities,total_current_liabilities,lt_debt,noncurrent_capital_leases,pension_liabilities,noncurrent_deferred_revenue,other_lt_liabilities,total_liabilities,common_stock,preferred_stock,retained_earnings,aoci,apic,treasury_stock,minority_interest_liability,other_equity,total_equity,total_liabilities_and_equity,total_noncurrent_assets,total_noncurrent_liabilities,cfo_net_income,cfo_da,cfo_receivables,cfo_inventory,cfo_prepaid_expenses,cfo_other_working_capital,cfo_change_in_working_capital,cfo_deferred_tax,cfo_stock_comp,cfo_other_noncash_items,cf_cfo,cfi_ppe_purchases,cfi_ppe_sales,cfi_ppe_net,cfi_acquisitions,cfi_divestitures,cfi_acquisitions_net,cfi_investment_purchases,cfi_investment_sales,cfi_investment_net,cfi_intangibles_net,cfi_other,cf_cfi,cff_common_stock_issued,cff_common_stock_repurchased,cff_common_stock_net,cff_pfd_net,cff_debt_net,cff_dividend_paid,cff_other,cf_cff,cf_forex,cf_net_change_in_cash,capex,cff_pfd_issued,cff_pfd_repurchased,cff_debt_issued,cff_debt_repaid,ebitda,fcf,income_tax_rate,nopat,book_value,tangible_book_value,roa,roe,roic,roic_legacy,roce,rotce,gross_margin,ebitda_margin,operating_margin,pretax_margin,net_income_margin,fcf_margin,assets_to_equity,equity_to_assets,debt_to_equity,debt_to_assets,revenue_per_share,ebitda_per_share,operating_income_per_share,pretax_income_per_share,fcf_per_share,book_value_per_share,tangible_book_per_share,market_cap,enterprise_value,price_to_earnings,price_to_book,price_to_tangible_book,price_to_sales,price_to_fcf,price_to_pretax_income,enterprise_value_to_earnings,enterprise_value_to_book,enterprise_value_to_tangible_book,enterprise_value_to_sales,enterprise_value_to_fcf,enterprise_value_to_pretax_income,revenue_growth,gross_profit_growth,ebitda_growth,operating_income_growth,pretax_income_growth,net_income_growth,eps_diluted_growth,shares_diluted_growth,cash_and_equiv_growth,ppe_growth,total_assets_growth,total_equity_growth,cfo_growth,capex_growth,fcf_growth,dividends_per_share_growth,shares_eop_growth,revenue_cagr_10,eps_diluted_cagr_10,total_assets_cagr_10,total_equity_cagr_10,fcf_cagr_10,dividends_per_share_cagr_10,cf_cfo_cagr_10,current_ratio,payout_ratio,peg_ratio,shares_eop_change,net_debt,shares_eop,dividends,original_filing_date,period_end_price,preliminary,gross_margin_median,pretax_margin_median,operating_income_margin_median,fcf_margin_median,roa_median,roe_median,roic_median,assets_to_equity_median,debt_to_assets_median,debt_to_equity_median,roic_5yr_avg,fiscal_quarter_number,fiscal_quarter_key
2003-03-31,3402000,1593000,1809000,1329000,75000,0,1000,1405000,404000,0,0,0,3000,407000,-178000,229000,0,0,0,229000,0,229000,0.0,0.0,33810000,35319000,82000,2843000,0,1586000,2088000,354000,6871000,0,1719000,-975000,744000,95000,0,1000.0000000003,7711000,1335000,0,0,35000,0,0,0,13000.0,1383000,0,8000,0,70000,0.0,1461000,0,0,953000,0,5297000,0,0,0.0,6250000,7711000,840000,78000,229000,82000,-698000,247000,-12000,-56000,-519000,21000,0,4000.0,-183000,-158000,0,-158000,0,0,0,0,0,0,0,0.0,-158000,2000,0,2000,0,-395000,0,0.0,-393000,0,-734000,-158000,0,0,0,-395000,486000,-341000,0.4373,252500,6250000,6155000,0.0394,0.0502,0.0483,0.0973,0.0845,0.0859,0.5317,0.1428,0.1187,0.1196,0.0673,-0.1002,1.2337,0.8105,0.0068,0.0055,0.0963,0.0137,0.0114,0.0115,-0.0096,0.1769,0.1742,12172680,9329680,39.5216,1.9476,1.9776,1.119,-12.4337,21.3931,30.2911,1.4927,1.5157,0.8576,-9.5298,16.3966,0.4372,0.3714,0.7173,0.8363,0.85,0.7615,1.3333,-0.2285,-0.3913,0.5214,0.004,0.0968,0.6678,-10.2941,0.3614,0,0.0019,0.0,0.0,0.0,0.0,0.0,0,0.0,4.9681,0,0.0,66000,-2808000,33813000,0,-,0.36,0,0.62195533463219,-0.015930729557945,-0.010140321896072,0.054374456378395,-0.022135886096686,-0.031976510582527,-0.031976510582527,1.453054587974,0,0,0.033850869598004,1,FY2003.FQ1
2003-06-30,4184000,1709000,2475000,1675000,223000,0,0,1898000,577000,0,0,0,2000,579000,-232000,347000,0,0,0,347000,0,347000,0.01,0.01,33940000,42850000,92000,2683000,0,2039000,2057000,368000,7147000,0,1840000,-975000,865000,1076000,0,999.0,9089000,1729000,0,0,535000,0,0,0,93000.0,2357000,0,0,0,50000,999.99999999989,2408000,0,0,1300000,0,5381000,0,0,0.0,6681000,9089000,1942000,51000,347000,92000,-378000,31000,-45000,498000,106000,-86000,0,71000.0,530000,-210000,0,-210000,0,0,0,0,0,0,0,-1000000.0,-1210000,28000,0,28000,0,492000,0,0.0,520000,0,-160000,-210000,0,0,492000,0,669000,320000,0.4006,360625,6681000,5605000,0.0683,0.0887,0.0849,0.1438,0.1455,0.1592,0.5915,0.1598,0.1379,0.1383,0.0829,0.0764,1.3604,0.735,0.08,0.0588,0.0976,0.0156,0.0134,0.0135,0.0074,0.1559,0.1308,36736200,34053200,64.0003,5.4986,6.5541,2.9803,-117.7442,36.3724,59.3261,5.097,6.0755,2.7627,-109.1448,33.716,0.5292,0.6176,2.6557,3.4384,3.1956,3.2839,4.0,-0.0763,-0.2457,0.7946,0.2371,0.111,2.7607,-3.5652,1.9221,0,0.0059,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0322,0,0.0,202000,-2148000,34015000,0,-,1.08,0,0.62195533463219,-0.015930729557945,-0.010140321896072,0.054374456378395,-0.022135886096686,-0.031976510582527,-0.031976510582527,1.453054587974,0,0,0.033850869598004,2,FY2003.FQ2
2003-09-30,6089000,2591000,3498000,1621000,114000,0,0,1735000,1763000,0,0,0,6000,1769000,-693000,1076000,0,0,0,1076000,0,1076000,0.03,0.02,36016000,50636000,106000,7389000,0,2576000,2255000,404000,12624000,0,1867000,-975000,892000,1096000,0,999.0,14613000,2625000,0,0,521000,0,0,0,41000.0,3187000,0,6000,0,45000,0.0,3238000,0,0,2376000,0,8998000,0,0,0.0,11374000,14612000,1989000,51000,1076000,106000,-537000,-198000,-31000,844000,78000,-11000,0,494000.0,1743000,-125000,0,-125000,0,0,0,0,0,0,0,-28000.0,-153000,3124000,0,3124000,0,-8000,0,0.0,3116000,0,4706000,-125000,0,0,0,-8000,1869000,1618000,0.3917,1101875,11374000,10278000,0.145,0.1904,0.1798,0.38,0.2992,0.3374,0.5744,0.3069,0.2895,0.2905,0.1767,0.2657,1.2847,0.7783,0.0463,0.036,0.1202,0.0369,0.0348,0.0349,0.0319,0.2246,0.2029,84223020,76834020,48.9953,7.4048,8.1944,5.1069,73.6859,29.0624,44.6969,6.7552,7.4755,4.6588,67.2213,26.5127,2.1664,2.5404,34.375,15.6916,15.8655,16.5942,11.0,0.5037,1.0177,0.87,1.0506,0.9109,6.6784,-0.9531,8.9263,0,0.1306,0.1757,0.2589,0.2189,0.0,0.249,0,0.2266,3.961,0,1.8922,4443000,-6868000,38458000,0,-,2.19,0,0.62195533463219,-0.015930729557945,-0.010140321896072,0.054374456378395,-0.022135886096686,-0.031976510582527,-0.031976510582527,1.453054587974,0,0,0.033850869598004,3,FY2003.FQ3
2003-12-31,10780000,3510000,7270000,2348000,86000,0,-1000,2433000,4837000,0,0,0,-225000,4612000,-1810000,2802000,0,0,0,2802000,0,2802000,0.06,0.06,48479000,48479000,113000,15878000,0,5404000,3126000,1967000,26375000,0,5286000,-1339000,3947000,1123000,0,0.0,31445000,3522000,0,0,265000,0,0,0,186000.0,3973000,0,4000,0,40000,0.0,4017000,0,0,5178000,0,22250000,0,0,-1000.0000000012,27427000,31444000,5070000,44000,2802000,113000,-3134000,-871000,-336000,740000,-3601000,-938000,0,3900000.0,2276000,-3158000,0,-3158000,0,0,0,0,0,0,0,463000.0,-2695000,-1334000,0,-1334000,0,-724000,0,10967000.0,8909000,0,8490000,-3158000,0,0,0,-724000,4950000,-882000,0.3924,3023125,27427000,26304000,0.1934,0.2295,0.2249,0.5454,0.382,0.4046,0.6743,0.4591,0.4487,0.4278,0.2599,-0.0818,1.1464,0.8722,0.0098,0.0085,0.2223,0.1021,0.0997,0.0951,-0.0181,0.5657,0.5425,347795140,331917140,78.086,12.6807,13.2221,14.2218,486.4267,47.2098,74.5211,12.1018,12.6185,13.5725,464.2197,45.0545,2.8267,3.2992,23.1463,35.9236,31.2517,40.8208,59.0,0.4365,3.4389,4.9712,2.9783,3.5597,11.838,-11.9426,-0.9427,0,0.3182,0.2149,0.311,0.1581,0.1862,0.0,0,0.0,6.6385,0,2.5106,12241000,-15613000,50699000,0,2004-03-04,6.86,0,0.62195533463219,-0.015930729557945,-0.010140321896072,0.054374456378395,-0.022135886096686,-0.031976510582527,-0.031976510582527,1.453054587974,0,0,0.033850869598004,4,FY2003.FQ4
2004-03-31,13137000,4533000,8604000,2569000,267000,0,0,2836000,5768000,0,0,0,39000,5807000,-2256000,3551000,0,0,0,3551000,0,3551000,0.07,0.06,52733000,60100000,122000,24704000,0,7567000,3900000,1764000,37935000,0,5677000,-1339000,4338000,1113000,0,0.0,43386000,3938000,0,0,11000,0,0,0,110000.0,4059000,0,1000,0,44000,-1000.0000000003,4103000,0,0,8729000,0,30554000,0,0,0.0,39283000,43386000,5451000,44000,3551000,122000,-2203000,-774000,62000,-118000,-3033000,333000,0,2745000.0,3718000,-503000,0,-503000,0,0,0,0,0,0,0,0.0,-503000,5866000,0,5866000,0,-256000,0,0.0,5610000,0,8825000,-503000,0,0,0,-256000,5890000,3215000,0.3884,3605000,39283000,38170000,0.2078,0.2331,0.2321,0.5888,0.3859,0.3992,0.6549,0.4483,0.439,0.442,0.2703,0.2447,1.1044,0.9054,0.0003,0.0002,0.2185,0.098,0.0959,0.0966,0.0534,0.6536,0.6351,1116453690,1091749690,143.5768,28.4207,29.2495,32.6543,261.4033,87.4483,140.3999,27.7919,28.6022,31.9318,255.6192,85.5134,2.8615,3.7562,11.1193,13.2772,13.2678,14.5065,7.5714,0.7016,7.6894,4.8306,4.6265,5.2852,21.3169,-2.1835,10.4281,0,0.1241,0.2622,0.0,0.1975,0.2295,0.0,0,0.0,9.3458,0,0.0,6292000,-24693000,56991000,0,-,19.59,0,0.62195533463219,-0.015930729557945,-0.010140321896072,0.054374456378395,-0.022135886096686,-0.031976510582527,-0.031976510582527,1.453054587974,0,0,0.033850869598004,1,FY2004.FQ1
2004-06-30,16322000,5460000,10862000,3359000,213000,0,0,3572000,7290000,0,0,0,60000,7350000,-2860000,4490000,0,0,0,4490000,0,4490000,0.08,0.07,57559000,64438000,134000,34566000,0,6663000,4484000,8105000,53818000,0,7132000,-1339000,5793000,1103000,0,0.0,60714000,5114000,0,0,9000,0,0,0,29000.0,5152000,0,1000,0,44000,0.0,5197000,0,0,13219000,0,42297000,0,0,1000.0000000048,55517000,60714000,6896000,45000,4490000,134000,1146000,-584000,-37000,1287000,1812000,303000,0,2717000.0,9456000,-1579000,0,-1579000,0,0,0,0,0,0,0,0.0,-1579000,1989000,0,1989000,0,-3000,0,0.0,1986000,0,9863000,-1579000,0,0,0,-3000,7424000,7877000,0.3891,4556250,55517000,54414000,0.2289,0.2514,0.2513,0.6705,0.4142,0.4241,0.6654,0.4548,0.4466,0.4503,0.275,0.4826,1.0936,0.9144,0.0001,0.0001,0.2532,0.1152,0.1131,0.114,0.1222,0.8615,0.8444,1250760240,1216194240,104.9383,22.5293,22.986,26.9979,105.7457,64.0168,102.0382,21.9066,22.3507,26.2518,102.8233,62.2476,2.901,3.3886,10.0971,11.6343,11.6943,11.9394,6.0,0.5038,11.8833,5.6971,5.6799,7.3096,16.8415,-6.519,23.6156,0,0.0151,0.1915,0.1833,0.2238,0.2594,0.2779,0,0.2816,10.446,0,5.7231,861000,-34557000,57852000,0,2005-08-12,21.62,0,0.62195533463219,-0.015930729557945,-0.010140321896072,0.054374456378395,-0.022135886096686,-0.031976510582527,-0.031976510582527,1.453054587974,0,0,0.033850869598004,2,FY2004.FQ2
2004-09-30,18948000,5768000,13179000,3062000,105000,0,0,3167000,10012000,0,0,0,89000,10101000,-3975000,6126000,0,0,0,6126000,0,6126000,0.11,0.09,57954000,64541000,80000,28732000,7658000,7398000,5996000,4981000,54765000,0,11028000,-1339000,9689000,1223000,0,5068000.0,70745000,6046000,0,0,7000,0,0,0,154000.0,6207000,0,0,0,40000,0.0,6247000,0,0,19345000,0,45152000,0,0,0.0,64497000,70744000,15980000,40000,6126000,80000,-734000,-1512000,110000,961000,-1175000,-39000,0,4108000.0,9100000,-3967000,0,-3967000,0,0,0,0,0,0,0,-12855000.0,-16822000,1890000,0,1890000,0,-3000,0,0.0,1887000,0,-5835000,-3967000,0,0,0,-3000,10092000,5133000,0.3935,6257500,64497000,63274000,0.2581,0.2827,0.2827,0.5982,0.4646,0.4738,0.6955,0.5326,0.5283,0.533,0.3233,0.2708,1.0968,0.9116,0.0001,0.0001,0.2935,0.1563,0.1551,0.1565,0.0795,0.9993,0.9803,1091024100,1054634100,64.2951,16.9158,17.2428,18.4335,71.1089,39.1468,62.1506,16.3516,16.6677,17.8186,68.7371,37.8411,2.1118,2.7675,4.3996,4.6789,4.71,4.6933,3.5,0.2746,2.8884,9.8621,3.8412,4.6705,4.2208,-30.736,2.1724,0,0.0042,0.2312,0.4051,0.2486,0.2746,0.0,0,0.0,8.8231,0,1.587,243000,-28725000,58095000,0,2005-12-21,18.78,0,0.62195533463219,-0.015930729557945,-0.010140321896072,0.054374456378395,-0.022135886096686,-0.031976510582527,-0.031976510582527,1.453054587974,0,0,0.033850869598004,3,FY2004.FQ3
2004-12-31,19234000,6736000,12498000,4887000,200000,0,0,5087000,7411000,0,0,0,251000,7662000,-2948000,4714000,0,0,0,4714000,0,4714000,0.08,0.07,60001000,60541000,216000,14758000,17201000,8513000,6840000,12723000,60035000,0,16608000,-1851000,14757000,1279000,0,33382000.0,109453000,8428000,0,0,5000,0,399000,0,102000.0,8934000,0,0,0,0,608000.0,9542000,0,0,24059000,0,75851000,0,0,1000.0000000048,99911000,109453000,49418000,608000,4957000,216000,-1355000,-844000,-1238000,3182000,-255000,131000,0,2981000.0,8030000,-5274000,0,-5274000,0,0,0,0,0,0,0,-22614000.0,-27888000,5885000,0,5885000,0,-3000,0,1000.0000000003,5883000,0,-13975000,-5274000,0,0,0,-3000,7627000,2756000,0.3847,4631875,99911000,98632000,0.2095,0.2296,0.2296,0.3122,0.3693,0.3749,0.6497,0.3965,0.3853,0.3983,0.245,0.1432,1.0955,0.9128,0.0001,0.0,0.3177,0.1259,0.1224,0.1265,0.0455,1.6503,1.6291,1930396800,1898437800,102.2401,19.3211,19.5717,28.5388,101.7015,62.4319,100.5475,19.0012,19.2476,28.0663,100.0177,61.3983,0.7842,0.7191,0.5408,0.5321,0.6613,0.6823,0.1666,0.2488,-0.0705,2.7387,2.4807,2.6427,2.5281,-0.67,4.1247,0,0.0498,0.2153,0.4269,0.3101,0.3245,0.0,0,0.0,6.7198,0,2.3946,2897000,-14753000,60992000,0,2006-03-16,31.65,0,0.62195533463219,-0.015930729557945,-0.010140321896072,0.054374456378395,-0.022135886096686,-0.031976510582527,-0.031976510582527,1.453054587974,0,0,0.033850869598004,4,FY2004.FQ4
2005-03-31,10204000,4639000,5565000,5407000,347000,0,1000,5755000,-190000,0,0,0,199000,9000,-3000,6000,0,0,0,5000,0,5000,0.0,0.0,61101000,63949000,267000,18439000,4045000,2759000,8912000,10216000,44371000,0,20517000,-1851000,18666000,1286000,0,44436000.0,108759000,6455000,0,0,2000,0,0,0,150000.0,6607000,0,0,0,0,621000.0,7228000,0,0,24227000,0,77303000,0,0,1000.0000000048,101531000,108759000,64388000,621000,5000,267000,5701000,-2015000,41000,-2969000,758000,-58000,0,436000.0,1408000,-3666000,0,-3666000,0,0,0,-12512000,18185000,5673000,0,-15999.999999998,1991000,286000,0,286000,0,-3000,0,0.0,283000,0,3682000,-3666000,0,0,0,-3000,77000,-2258000,0.3333,-119375,101531000,100245000,0.1405,0.1522,0.1522,0.1822,0.2419,0.245,0.5453,0.0075,-0.0186,0.0008,0.0004,-0.2212,1.0711,0.9335,0.0,0.0,0.1595,0.0012,-0.0029,0.0001,-0.0353,1.5876,1.5675,735660000,713176000,47.9726,7.2456,7.3386,11.3689,54.461,29.2834,46.5064,7.0242,7.1143,11.0214,52.7965,28.3885,-0.2232,-0.3532,-0.9869,-1.0329,-0.9984,-0.9985,-1.0,0.064,-0.2536,3.3029,1.5067,1.5846,-0.6213,-6.2882,-1.7023,0,0.0051,0.1816,0.0,0.3132,0.3279,0.0,0,0.2002,6.7157,0,0.0,313000,-18437000,61305000,0,2005-05-23,12.0,0,0.62195533463219,-0.015930729557945,-0.010140321896072,0.054374456378395,-0.022135886096686,-0.031976510582527,-0.031976510582527,1.453054587974,0,0,0.033850869598004,1,FY2005.FQ1
2005-06-30,13207000,5015000,8192000,7110000,396000,0,0,7506000,686000,0,0,0,288000,974000,-477000,497000,0,0,0,497000,0,497000,0.01,0.01,61320000,63952000,439000,16461000,2007000,6583000,9162000,11866000,46079000,0,22616000,-1851000,20765000,1299000,0,42136000.0,110279000,7208000,0,0,0,0,0,0,209000.0,7417000,0,0,0,0,651000.0,8068000,0,0,24736000,0,77474000,0,0,999.0,102211000,110279000,64200000,651000,497000,439000,-3771000,-118000,226000,285000,-3378000,99000,0,220000.0,-2123000,-2085000,0,-2085000,0,0,0,-2510000,4568000,2058000,0,16000.0,-11000,158000,0,158000,0,-2000,0,0.0,156000,0,-1978000,-2085000,0,0,0,-2000,1125000,-4208000,0.4897,428750,102211000,100912000,0.1035,0.1113,0.1113,0.1343,0.1748,0.177,0.6202,0.0851,0.0519,0.0737,0.0376,-0.3186,1.0789,0.9268,0.0,0.0,0.2065,0.0175,0.0107,0.0152,-0.0657,1.5982,1.5779,615783320,597315320,54.2923,6.0246,6.1021,9.9976,432.7359,32.8487,52.664,5.8439,5.9191,9.6977,419.7577,31.8636,-0.1908,-0.2458,-0.8484,-0.9058,-0.8674,-0.8893,-0.8571,-0.0075,-0.5237,2.5844,0.8163,0.841,-1.2245,-0.3204,-1.5342,0,0.0004,0.167,0.2589,0.3015,0.3274,0.0,0,0.0,6.2126,0,2.0968,28000,-16461000,61333000,0,2005-08-12,10.04,0,0.62195533463219,-0.015930729557945,-0.010140321896072,0.054374456378395,-0.022135886096686,-0.031976510582527,-0.031976510582527,1.453054587974,0,0,0.033850869598004,2,FY2005.FQ2
