ticker,date,absoluteReturn,relativeToSPReturn,nextPeriodRelativeToSPReturn,closePrice,dilutedEarningsPerShare,freeCashFlowPerShare,bookValuePerShare,equityRatio,marketCap,priceToEarningsRatio,priceToSalesRatio,priceToFreeCashFlow,priceToBookRatio,enterpriseValueToSalesRatio,currentRatio,roic,netCurrentAssetValuePerShare,ebitdaMargin,netIncomeMargin,returnOnAssets,returnOnEquity
MMM,2003-03-31,,,-0.1570819994837475,65.02,0.6349607892739692,0.9018,7.9888,0.3986,50824053360,25.1106,3.0324,20.3377,8.0468,3.1254,1.3776,0.2129,-3.9211020535572647,0.235,0.1162,0.1298,0.3288
MMM,2003-06-30,-0.0081513380498308,-0.1570819994837475,0.0489869814771234,64.49,0.7811711256940939,1.2531,8.7771,0.4198,50496121430,23.1952,2.9394,18.2956,7.2604,2.9969,1.4578,0.222,-3.287326933220265,0.2622,0.1351,0.1343,0.328
MMM,2003-09-30,0.0710187625988525,0.0489869814771234,0.1146506828423233,69.07,0.8313479623824451,0.5931,9.4144,0.4469,54211868810,23.6217,3.0711,18.1736,7.2205,3.0971,1.4778,0.2241,-2.480624500721764,0.2755,0.1436,0.1375,0.3173
MMM,2003-12-31,0.231069929057478,0.1146506828423233,-0.0500149229528757,85.03,0.7727840199750312,1.3058,9.8439,0.448,66673468510,27.7459,3.6569,20.6739,8.4557,3.6514,1.519,0.2246,-2.544263164808313,0.2717,0.1311,0.1397,0.3122
MMM,2004-03-31,-0.0371633541103139,-0.0500149229528757,0.0864354418843015,81.87,0.9030644152595372,0.9931,10.1325,0.4506,64031673180,24.4116,3.3963,19.3683,7.9041,3.391,1.5616,0.2404,-2.3193549789416887,0.2771,0.1461,0.1474,0.3281
MMM,2004-06-30,0.0994259191401001,0.0864354418843015,-0.0885250256271024,90.01,0.96661247967988,1.3567,10.5752,0.4605,70451097030,25.3694,3.6531,20.7331,8.3305,3.6007,1.5421,0.2519,-1.6328032472087113,0.2855,0.1542,0.1528,0.3354
MMM,2004-09-30,-0.1115431618709033,-0.0885250256271024,-0.0610735801519261,79.97,0.9733735242401408,0.6304,10.9218,0.4813,62259363980,21.5504,3.1703,18.1673,7.1595,3.1237,1.5734,0.257,-1.3756624630395076,0.2869,0.1559,0.1586,0.3368
MMM,2004-12-31,0.0262598474427909,-0.0610735801519261,0.0699602925879057,82.07,0.7194153962454328,1.2334,13.0754,0.5011,63482622260,22.3451,3.1723,18.8936,6.117,3.0709,1.4363,0.2307,-2.081399527871362,0.2158,0.1121,0.1465,0.2978
MMM,2005-03-31,0.0441086877056172,0.0699602925879057,-0.1653580789334769,85.69,0.9742228961334344,0.9552,13.0022,0.4957,65944453300,22.8181,3.2584,19.8508,6.4085,3.1615,1.4304,0.2183,-2.0050157880374755,0.27,0.1492,0.1394,0.2796
MMM,2005-06-30,-0.1562609405998366,-0.1653580789334769,-0.0167995894999355,72.3,0.9605095541401274,1.2038,12.8662,0.5164,55314705600,19.2667,2.6956,17.3836,5.4767,2.644,1.4979,0.2287,-1.972363385406864,0.2797,0.1424,0.1424,0.2816
MMM,2005-09-30,0.0146611341632088,-0.0167995894999355,0.0405813050681879,73.36,1.080941963711234,0.9123,13.1862,0.4795,55748611520,18.9879,2.6631,16.4498,5.4404,2.6077,1.1872,0.2309,-3.884558092039814,0.2827,0.156,0.1434,0.2885
MMM,2005-12-30,0.0564340239912759,0.0405813050681879,-0.0606698493218508,77.5,0.9666969029415576,1.1558,13.4702,0.506,58511647500,18.8079,2.7642,17.72,5.6288,2.7754,1.3583,0.2361,-4.014628027693119,0.2707,0.14,0.1484,0.3014
MMM,2006-03-31,-0.0233548387096774,-0.0606698493218508,0.0861680069803142,75.69,1.1696591204787925,0.5776,14.2974,0.5084,57065113080,17.6181,2.6423,19.0853,5.1929,2.6421,1.4515,0.2448,-3.585203970649873,0.2886,0.1606,0.1536,0.3029
MMM,2006-06-30,0.0671158673536794,0.0861680069803142,-0.130303094132149,80.77,1.144859813084112,0.7113,14.9558,0.5229,60838790950,18.0691,2.7666,23.4627,5.2802,2.7669,1.4929,0.2417,-3.199532682363406,0.2475,0.155,0.1542,0.2991
MMM,2006-09-29,-0.078618298873344,-0.130303094132149,-0.0145563169045191,74.42,1.182226924094155,1.0777,14.5239,0.4841,54800357720,16.0188,2.4392,20.3039,4.9895,2.4437,1.2106,0.2358,-4.605046946762887,0.2715,0.1526,0.153,0.304
MMM,2006-12-29,0.0471647406611126,-0.0145563169045191,-0.0210529760884051,77.93,1.5707225858154137,1.2194,13.3017,0.4676,57228908590,14.8607,2.4965,21.04,5.7464,2.4585,1.2216,0.2715,-3.2531595409899463,0.1879,0.2033,0.1751,0.3677
