ticker,date,absoluteReturn,relativeToSPReturn,nextPeriodRelativeToSPReturn,closePrice,dilutedEarningsPerShare,freeCashFlowPerShare,bookValuePerShare,equityRatio,marketCap,priceToEarningsRatio,priceToSalesRatio,priceToFreeCashFlow,priceToBookRatio,enterpriseValueToSalesRatio,currentRatio,roic,netCurrentAssetValuePerShare,ebitdaMargin,netIncomeMargin,returnOnAssets,returnOnEquity
MRK,2003-03-31,,,-0.0423876732033164,50.13,0.7561115777375006,0.6128,10.1384,0.4684,112447605600,15.5423,3.7652,15.9835,4.903,3.7731,1.1351,0.1971,-4.742679838795962,0.4418,0.3069,0.1499,0.3141
MRK,2003-06-30,0.1065429882306003,-0.0423876732033164,-0.151883415308962,55.471,0.8257043032152492,0.5121,10.4589,0.4728,124277783110,16.9057,5.5037,17.318,5.2551,5.4894,1.1857,0.1969,-4.488598069103423,0.446,0.3378,0.1485,0.3156
MRK,2003-09-30,-0.1298516341872329,-0.151883415308962,-0.2037441819904095,48.268,0.8244820089622432,1.3823,8.5994,0.455,107728866520,14.706,4.7009,13.9019,5.5581,4.6619,1.1967,0.2064,-4.115615016869111,0.4799,0.3225,0.1582,0.3404
MRK,2003-12-31,-0.0873249357752549,-0.2037441819904095,-0.0563673339436898,44.053,0.6240551057834235,1.0226,8.7183,0.4802,97875193280,14.3283,4.3527,12.3167,5.0214,4.3937,1.2045,0.2157,-4.306810816649863,0.3876,0.2479,0.1642,0.3514
MRK,2004-03-31,-0.043515765101128,-0.0563673339436898,0.0619335781837303,42.136,0.72501679731243,0.6679,9.0523,0.485,93650209520,13.8965,4.1538,11.6316,4.6339,4.137,1.2814,0.2201,-3.821926868445088,0.3948,0.2874,0.1638,0.3394
MRK,2004-06-30,0.074924055439529,0.0619335781837303,-0.2822608251851176,45.293,0.7928344020447513,0.8622,9.3638,0.4989,100554989300,15.1433,4.364,11.4057,4.8153,4.3083,1.3725,0.2127,-3.461060312598532,0.4331,0.2936,0.159,0.3231
MRK,2004-09-30,-0.3052789614289183,-0.2822608251851176,-0.1133933017445931,31.466,0.5954541370946007,0.812,9.5448,0.4956,69758548700,11.4217,3.0572,9.2909,3.2829,2.9449,1.2845,0.1933,-3.5026951442296848,0.3345,0.2393,0.1441,0.2899
MRK,2004-12-31,-0.026059874149876,-0.1133933017445931,0.0330303557796323,30.646,0.5041721167290605,0.8349,8.8832,0.4626,67685981440,11.6097,2.9463,9.5696,3.4366,2.8419,1.1474,0.1919,-4.257144668212113,0.2637,0.1933,0.1364,0.2847
MRK,2005-03-31,0.0071787508973438,0.0330303557796323,-0.0575971059355323,30.866,0.619842562432139,0.4506,9.0865,0.4658,68071876400,12.1957,2.9982,10.3484,3.3891,2.8316,1.4455,0.1899,-3.297406366192074,0.3764,0.2555,0.1302,0.2806
MRK,2005-06-30,-0.048499967601892,-0.0575971059355323,-0.1480462390024477,29.369,0.3266397715425411,0.6606,8.9721,0.4602,64554824140,14.2376,2.9144,10.5611,3.2614,2.5822,1.7089,0.1532,-1.8577745830414087,0.3665,0.1317,0.1052,0.2273
MRK,2005-09-30,-0.1165855153393033,-0.1480462390024477,0.1532357374268831,25.945,0.6467455621301775,0.862,9.2017,0.4612,56811247600,12.2718,2.579,9.165,2.8101,2.1748,1.6497,0.156,-1.6210131160717547,0.3538,0.2623,0.1066,0.2314
MRK,2005-12-30,0.1690884563499711,0.1532357374268831,0.0701952096172873,30.332,0.5115822177548316,0.8489,9.3137,0.4545,66181997440,14.2901,3.0066,10.6645,3.2466,2.529,1.5895,0.1521,-1.56357703307179,0.2836,0.1941,0.1044,0.2281
MRK,2006-03-31,0.1075102202294607,0.0701952096172873,0.0531068534062911,33.593,0.6939055010271628,0.5063,9.7155,0.4901,73389283380,15.3495,3.3268,11.6144,3.4484,2.9806,1.5941,0.1559,-1.887799474517774,0.3758,0.2809,0.1083,0.2294
MRK,2006-06-30,0.0340547137796564,0.0531068534062911,0.0984720979674379,34.737,0.6899998573334518,0.8919,9.9896,0.4992,75651975450,13.6067,3.3828,11.1262,3.4852,3.1276,1.513,0.1822,-2.700874715889524,0.3393,0.2597,0.1279,0.2586
MRK,2006-09-29,0.1501568932262429,0.0984720979674379,-0.0211483846749854,39.953,0.4303426819783136,0.5751,9.9383,0.4968,86800289680,17.088,3.8823,14.085,3.9959,3.6901,1.3656,0.1673,-3.1173362300695957,0.2058,0.1738,0.1165,0.2339
MRK,2006-12-29,0.0405726728906463,-0.0211483846749854,0.0112561147974524,41.574,0.2168580972864137,0.6775,9.1364,0.4479,90123701460,20.3265,3.9814,15.5788,4.5139,3.8417,1.197,0.1494,-4.324127337057556,0.1405,0.0784,0.1004,0.2127
MRK,2007-03-30,0.0130610477702409,0.0112561147974524,0.069421833337447,42.117,0.78,-0.7,9.5718,0.4864,91278910590,19.7654,3.9694,29.0124,4.3643,4.0341,1.4936,0.1564,-4.769271941197912,0.3314,0.2954,0.1054,0.2259
MRK,2007-06-29,0.127478215447444,0.069421833337447,0.022382772658347,47.486,0.7699999494750689,1.2318,10.0499,0.4952,102999983160,21.4798,4.4139,26.4774,4.7074,4.3551,1.2095,0.1587,-4.548929029164707,0.3182,0.2743,0.11,0.2241
MRK,2007-09-28,0.0379480267868424,0.022382772658347,0.1624330903304874,49.288,0.6999999082268229,1.2722,10.627,0.5067,107278782160,19.9399,4.4701,19.8454,4.6322,4.3235,1.3481,0.1734,-3.8490377061155856,0.2721,0.2511,0.1197,0.2389
MRK,2007-12-31,0.1241884434345074,0.1624330903304874,-0.2477300684743412,55.409,-0.7410948427814709,0.9374,9.3569,0.4258,120376052500,36.7526,4.9746,20.1022,5.8459,4.7963,1.2273,0.1088,-5.8521979286536245,0.3357,-0.2612,0.0696,0.1497
MRK,2008-03-31,-0.3469291992275623,-0.2477300684743412,0.0254289375892686,36.186,1.5287691524325324,1.0123,10.1647,0.4668,77674334580,15.9377,3.2029,8.0037,3.5372,2.9886,1.74,0.1694,-3.743343908540761,0.3508,0.5672,0.1021,0.229
MRK,2008-06-30,-0.0068534792461172,0.0254289375892686,-0.0738599539824762,35.938,0.8217389283888656,0.5062,10.533,0.4776,76996086860,15.5062,3.1828,9.4915,3.3969,2.9325,1.8102,0.1683,-3.359907023202192,0.319,0.2921,0.105,0.2225
MRK,2008-09-30,-0.162641215426568,-0.0738599539824762,0.1888294101033192,30.093,0.5123552304590425,0.6425,10.3205,0.4534,63622319670,14.0362,2.6442,9.4821,2.8905,2.5236,1.3458,0.1472,-3.366064544813853,0.329,0.1838,0.0944,0.2029
MRK,2008-12-31,-0.036752733193766,0.1888294101033192,-0.0033862225615845,28.987,0.7790411218495357,0.2972,10.0279,0.4484,61096189770,7.8248,2.5616,11.5844,2.8863,2.4969,1.3347,0.2551,-3.281286324968805,0.2962,0.2726,0.1631,0.3616
MRK,2009-03-31,-0.1200538172284126,-0.0033862225615845,-0.1069753136140923,25.507,0.6756116062962261,0.2263,10.4312,0.4727,53785845690,9.0695,2.2972,15.0888,2.4446,1.9281,1.9517,0.1944,0.779164117666586,0.304,0.2646,0.1265,0.2747
MRK,2009-06-30,0.0452424824557964,-0.1069753136140923,-0.0186094435030284,26.661,0.7375829383886255,0.1818,10.7757,0.4601,56224316460,9.8321,2.417,19.6657,2.4728,2.0408,2.5405,0.1706,1.2156330908642583,0.3238,0.2637,0.1191,0.2556
MRK,2009-09-30,0.1312403885825737,-0.0186094435030284,0.1003516586941106,30.16,1.6200501490277712,-0.2911,11.9928,0.52,63612868800,7.9022,2.7223,72.8419,2.5094,2.121,3.6967,0.2214,2.9768440815862087,0.3361,0.566,0.164,0.3348
MRK,2009-12-31,0.1552387267904509,0.1003516586941106,-0.0265649921948797,34.842,2.352510687631331,0.6104,22.2755,0.5474,108296601240,8.3957,3.9483,56.0831,1.7613,4.185,1.8177,0.2181,-7.205731897999498,0.1006,0.6433,0.1601,0.297
MRK,2010-03-31,0.0221571666379656,-0.0265649921948797,0.0549110663931593,35.614,0.0951926138172556,0.3256,19.2114,0.5407,111031630960,9.431,3.3178,44.834,1.84,3.4823,1.7164,0.1441,-7.379203500083396,0.2293,0.0261,0.1051,0.1932
MRK,2010-06-30,-0.0637109002077834,0.0549110663931593,-0.0545963560713335,33.345,0.24064,0.9561,18.453,0.5431,102745948500,9.3671,2.6405,20.2227,1.7817,2.7405,1.7025,0.1371,-7.221367604582482,0.2988,0.0662,0.1007,0.1858
MRK,2010-09-30,0.0526015894436946,-0.0545963560713335,-0.1229452844656081,35.099,0.1102514506769826,0.7266,0.0,0.0,108102112080,13.7074,2.4576,13.5975,0.0,2.4576,0.0,0.202,0.0,0.2966,0.0307,0.1485,0.2735
MRK,2010-12-31,-0.0209122767030398,-0.1229452844656081,-0.1382886489845996,34.365,-0.1710061073609771,0.9254,18.2594,0.537,105916710150,123.0159,2.3031,11.5831,1.8645,2.3745,1.8581,0.0223,-6.4605091966217945,0.1178,-0.0439,0.0162,0.0303
MRK,2011-03-31,-0.0840680925360105,-0.1382886489845996,0.0729829815801032,31.476,0.3360180412371134,0.45,18.3115,0.5369,97112588040,60.5062,2.1045,10.203,1.7085,2.1611,1.9808,0.0208,-5.834783764249066,0.348,0.09,0.0151,0.0282
MRK,2011-06-30,0.0690684966323548,0.0729829815801032,0.069876317870085,33.65,0.6508038585209003,0.7996,18.6244,0.5454,103743286500,36.0595,2.2096,11.5052,1.791,2.248,2.0534,0.0369,-5.158919367760728,0.3533,0.1665,0.0271,0.0501
MRK,2011-09-30,-0.0734026745913818,0.069876317870085,0.0413950301265449,31.18,0.5473956648333873,1.3413,18.6334,0.5406,95159801000,22.5123,1.9888,8.723,1.6521,1.9912,2.0556,0.0538,-4.8588607283867695,0.3559,0.1407,0.0397,0.0731
MRK,2011-12-30,0.1529185375240539,0.0413950301265449,-0.1014120226636327,35.948,0.4925081433224755,0.8566,18.5482,0.5416,109312116320,17.4313,2.2751,10.2544,1.9196,2.2866,2.0425,0.0808,-4.934162928664448,0.3136,0.1229,0.0592,0.1094
