ticker,date,absoluteReturn,relativeToSPReturn,nextPeriodRelativeToSPReturn,closePrice,dilutedEarningsPerShare,freeCashFlowPerShare,bookValuePerShare,equityRatio,marketCap,priceToEarningsRatio,priceToSalesRatio,priceToFreeCashFlow,priceToBookRatio,enterpriseValueToSalesRatio,currentRatio,roic,netCurrentAssetValuePerShare,ebitdaMargin,netIncomeMargin,returnOnAssets,returnOnEquity
CVX,2010-03-31,-0.0150668918041303,-0.0637890506369757,0.0135184455670511,75.83,2.27121115128751,1.7712,47.9249,0.5685,152315171200,11.5407,0.8473,22.8701,1.5857,0.8603,1.481,0.1251,-15.958061175720886,0.2027,0.0969,0.0791,0.1399
CVX,2010-06-30,-0.1051035210338915,0.0135184455670511,0.0871728178212523,67.86,2.6964107676969093,1.5209,49.9955,0.5839,136438637400,8.0914,0.7119,12.5668,1.3604,0.7137,1.6297,0.1542,-14.453966248713064,0.2894,0.1053,0.0989,0.1717
CVX,2010-09-30,0.1943707633362805,0.0871728178212523,0.023815234063465,81.05,1.877630139750895,1.1924,51.3084,0.581,163107451500,9.7093,0.8383,15.3023,1.5841,0.8336,1.6567,0.1488,-14.783619802924822,0.1865,0.0777,0.0962,0.1652
CVX,2010-12-31,0.1258482418260333,0.023815234063465,0.1237520462911369,91.25,2.6330589879804216,1.3665,52.6169,0.5726,183182550000,9.629,0.9242,15.6006,1.7312,0.908,1.6834,0.1637,-15.002391057445156,0.1964,0.1029,0.1051,0.1822
CVX,2011-03-31,0.1779726027397259,0.1237520462911369,-0.0393453531767282,107.49,3.0922281567512235,2.7148,55.1881,0.5692,216083922300,10.4474,1.0294,15.8361,1.9493,1.0112,1.5264,0.1715,-16.43311594959881,0.2141,0.1058,0.1089,0.1909
CVX,2011-06-30,-0.0432598381244766,-0.0393453531767282,0.0436096031187986,102.84,3.8486905144114343,1.6222,57.9543,0.5771,205986463200,8.9535,0.9129,14.8694,1.7691,0.8949,1.5333,0.1826,-15.617230326813049,0.2958,0.1152,0.116,0.2024
CVX,2011-09-30,-0.0996693893426682,0.0436096031187986,0.0376286688634263,92.59,3.917098995183304,3.4007,60.8783,0.5961,184391133200,6.8123,0.7703,10.0997,1.5154,0.7491,1.6397,0.2074,-14.76188563279571,0.2303,0.1258,0.1333,0.2273
CVX,2011-12-30,0.1491521762609353,0.0376286688634263,-0.1123538195448422,106.4,2.577147148914636,0.8863,61.4636,0.5832,210796488000,7.8377,0.8626,12.2052,1.7252,0.8201,1.5843,0.2027,-17.191356622601795,0.1792,0.0907,0.13,0.2205
CVX,2012-03-30,0.0076127819548871,-0.1123538195448422,0.0169296005012273,107.21,3.270195135287836,1.2593,63.8403,0.5878,211544627800,7.7902,0.8648,14.7829,1.6745,0.8225,1.6119,0.2014,-16.897596772722206,0.2327,0.1098,0.1279,0.2185
CVX,2012-06-29,-0.0159500046637439,0.0169296005012273,0.0471977164895966,105.5,3.663636502217999,1.4471,66.7122,0.5984,207005770000,7.7725,0.8722,14.8935,1.5767,0.8229,1.715,0.1907,-16.350515253753557,0.2176,0.1206,0.1226,0.2067
CVX,2012-09-28,0.1048341232227488,0.0471977164895966,-0.0621865242893433,116.56,2.6799092514263005,0.1224,68.4756,0.5916,228128900800,9.4828,0.9885,31.0717,1.6996,0.9386,1.639,0.1655,-17.462369327297438,0.1975,0.0943,0.1078,0.1812
CVX,2012-12-31,-0.0722374742621825,-0.0621865242893433,-0.0015062839059897,108.14,3.7093298477408414,1.1744,70.5678,0.5915,210516138000,8.0414,0.9129,26.7356,1.5273,0.8698,1.6286,0.175,-20.25479015770278,0.2003,0.1287,0.1138,0.1924
CVX,2013-03-29,0.0987608655446642,-0.0015062839059897,-0.0276761792415964,118.82,3.178096341896909,-1.2747,72.7834,0.5959,230389603600,8.9001,1.0194,79.3352,1.6283,0.9881,1.5769,0.1679,-21.262725763030048,0.2072,0.1137,0.11,0.1853
CVX,2013-06-28,-0.0040397239521965,-0.0276761792415964,-0.0201571155173094,118.34,2.7700573580003542,-0.0273,74.4347,0.5907,228635246800,9.5102,1.0321,76211.7489,1.5859,1.0125,1.6791,0.1491,-22.660220908686245,0.1809,0.097,0.0998,0.1683
CVX,2013-09-30,0.0267027209734662,-0.0201571155173094,-0.0711342584746922,121.5,2.5649914422558244,0.3673,75.6921,0.5893,233665155000,9.8435,1.0503,495.0532,1.5996,1.0475,1.5985,0.1432,-25.0950254007706,0.1918,0.0874,0.0965,0.1635
CVX,2013-12-31,0.0280658436213991,-0.0711342584746922,-0.0610082375763618,124.91,2.570909919592576,-0.6054,78.445,0.5928,239027776000,11.1575,1.0857,-80.1299,1.5889,1.1013,1.5218,0.1267,-27.736204013377925,0.1846,0.0913,0.0854,0.1445
CVX,2014-03-31,-0.0480345849011288,-0.0610082375763618,0.0509478905198251,118.91,2.3630162813497684,-0.0665,79.5056,0.5878,226363021500,11.4573,1.0439,-358.1693,1.491,1.0613,1.3954,0.1134,-29.7738554881412,0.1944,0.0885,0.0771,0.1307
CVX,2014-06-30,0.0978891598688084,0.0509478905198251,-0.0921730509500116,130.55,2.977941157144352,-0.5519,81.3464,0.5905,247905311500,12.36,1.1418,-152.1825,1.602,1.1681,1.3466,0.1128,-30.74257608232004,0.1955,0.1019,0.0771,0.1308
CVX,2014-09-30,-0.0860206817311376,-0.0921730509500116,-0.1037524384169407,119.32,2.949129234396981,0.2193,82.9463,0.5926,225564914400,10.8968,1.0623,-117.3594,1.4339,1.088,1.2694,0.1138,-32.2896499190656,0.1945,0.1079,0.0784,0.1326
CVX,2014-12-31,-0.0598390881662754,-0.1037524384169407,-0.0685489684484847,112.18,1.8574747975293608,-1.6969,83.5842,0.5871,210859137000,10.9588,1.0516,-53.6264,1.35,1.1052,1.3228,0.1041,-35.965738302343524,0.1551,0.0824,0.0724,0.1227
CVX,2015-03-31,-0.0641825637368515,-0.0685489684484847,-0.078751628459237,104.98,1.3679737468411903,-2.8153,83.667,0.5823,197412790400,11.4137,1.0856,-21.7223,1.2573,1.1783,1.4015,0.0916,-37.93339998298307,0.1677,0.0794,0.0645,0.1104
CVX,2015-06-30,-0.0810630596304058,-0.078751628459237,-0.1129848334567696,96.47,0.304256662608135,-0.2253,83.0663,0.585,181530493100,14.8771,1.1131,-21.4549,1.1644,1.2154,1.4411,0.064,-37.1073427112285,0.1521,0.0155,0.0455,0.0779
CVX,2015-09-30,-0.1823364776614492,-0.1129848334567696,0.0759311282336033,78.88,1.0878969461979684,-0.7743,83.2815,0.5808,148455315200,17.1704,1.0307,-14.3754,0.952,1.1416,1.3209,0.0452,-38.62404624768868,0.1711,0.0621,0.0323,0.0554
CVX,2015-12-31,0.1404665314401622,0.0759311282336033,0.0527411282715632,89.96,-0.3136968695933304,-1.5428,82.0978,0.5817,169377587600,36.9255,1.3036,-16.8568,1.1006,1.4746,1.3519,0.0237,-40.48416993748705,0.1071,-0.0209,0.0172,0.0296
CVX,2016-03-31,0.0604713205869276,0.0527411282715632,0.079854214785785,95.4,-0.3877471888328809,-2.3665,81.0129,0.5741,179800380000,138.8419,1.4898,-19.5647,1.1869,1.6867,1.0874,0.0066,-42.79354804478167,0.1071,-0.0314,0.0049,0.0084
CVX,2016-06-30,0.0988469601677148,0.079854214785785,-0.0512902650490503,104.83,-0.7852585076349029,-1.0352,79.2336,0.5672,197763891600,-265.099,1.7705,-18.4739,1.3333,2.0427,1.3026,-0.0038,-42.767635646587365,0.1208,-0.0527,-0.0028,-0.0049
CVX,2016-09-30,-0.0182199751979394,-0.0512902650490503,0.1110645853612436,102.92,0.6812358031626757,0.6615,78.5582,0.5693,194289288400,-129.5261,1.7975,-24.2588,1.3131,2.0916,1.1668,-0.0077,-43.98735015388528,0.1529,0.044,-0.0057,-0.0101
CVX,2016-12-30,0.143606684803731,0.1110645853612436,-0.1431023949937701,117.7,0.2211492192366781,-0.1609,78.1866,0.5641,222630727000,-447.9491,2.0199,-41.0833,1.5173,2.2757,0.9318,-0.0025,-44.26992191423784,0.1386,0.0137,-0.0019,-0.0033
CVX,2017-03-31,-0.0877655055225148,-0.1431023949937701,-0.0539997815560337,107.37,1.4150099741847733,0.2437,77.9732,0.5703,203418907200,69.9034,1.7141,-382.3663,1.3764,1.9658,1.0401,0.0149,-43.15144413478591,0.178,0.085,0.0112,0.0197
CVX,2017-06-30,-0.0283133091180032,-0.0539997815560337,0.0866410127199322,104.33,0.7659742611517929,0.9228,77.8589,0.5789,197705350000,33.9117,1.5982,62.7038,1.3413,1.8344,0.9524,0.0302,-42.52506596306068,0.1781,0.0441,0.0226,0.0395
CVX,2017-09-29,0.1262340649861018,0.0866410127199322,0.0042209442343923,117.5,1.0296015726742054,1.1989,78.0171,0.5796,223175975000,34.34,1.7376,53.3913,1.5088,1.9504,1.0416,0.0339,-40.9878012182987,0.1719,0.0575,0.0254,0.044
CVX,2017-12-29,0.0654468085106382,0.0042209442343923,-0.076819010440815,125.19,1.630752714776056,1.2853,78.2714,0.5883,238449393000,25.9325,1.7705,34.3884,1.5969,1.984,1.0296,0.0483,-39.86297054654276,0.1477,0.0855,0.0361,0.0618
CVX,2018-03-30,-0.089064621774902,-0.076819010440815,0.079299700757032,114.04,1.9015083487610929,1.0694,79.2204,0.591,217925878400,21.4684,1.5664,25.5841,1.4378,1.7429,1.0357,0.0531,-38.27918951731067,0.2183,0.1011,0.0397,0.0674
CVX,2018-06-29,0.1086460890915468,0.079299700757032,-0.1047829978662193,126.43,1.776493278351848,1.8911,79.9291,0.5946,242258844500,20.0048,1.651,23.2941,1.5794,1.8015,1.0751,0.0628,-36.68449756021188,0.1985,0.0841,0.047,0.0794
CVX,2018-09-28,-0.0328244878588942,-0.1047829978662193,0.0293955120769275,122.28,2.110589243974104,3.1244,80.6649,0.6027,233648955600,16.4483,1.5079,16.5497,1.5105,1.6377,1.2193,0.0737,-34.724221125514845,0.2381,0.0961,0.0552,0.0922
CVX,2018-12-31,-0.1103205757278377,0.0293955120769275,0.0016112837174226,108.79,1.9566556191687203,2.7067,81.6455,0.613,207009963600,13.9645,1.3027,12.3029,1.33,1.4176,1.2521,0.0773,-33.73904269407833,0.214,0.0924,0.058,0.0955
CVX,2019-03-29,0.1322731868737935,0.0016112837174226,-0.0276486108752949,123.18,1.3936618636452596,1.1069,82.135,0.6079,234624641400,16.9587,1.4932,13.8962,1.5028,1.6034,1.1242,0.0725,-35.186089366996896,0.2179,0.0774,0.0541,0.0887
CVX,2019-06-28,0.0102289332683876,-0.0276486108752949,-0.0588210816872323,124.44,2.2622448931332326,2.732,82.7393,0.6153,236239384800,16.0368,1.5445,12.8015,1.5003,1.6523,1.1476,0.0776,-34.41809504746052,0.2222,0.1185,0.0574,0.0939
CVX,2019-09-30,-0.0469302475088396,-0.0588210816872323,-0.0692371427945635,118.6,1.3622481952851428,2.3485,82.8394,0.6115,224257182000,16.9072,1.5399,13.261,1.4293,1.6312,1.1242,0.0698,-34.72316975783634,0.2129,0.0741,0.0517,0.0843
CVX,2019-12-31,0.0161045531197302,-0.0692371427945635,-0.198711593926585,120.51,-3.5114355396587693,0.7686,77.1389,0.6115,226820306700,77.5719,1.6217,17.1859,1.562,1.7479,1.0678,0.016,-33.94539281786449,0.1897,-0.1911,0.0118,0.0193
CVX,2020-03-31,-0.398722097751224,-0.198711593926585,0.0319093150833227,72.46,1.9290874114048249,0.8517,77.6748,0.6122,135281370800,34.9203,0.9992,10.6663,0.9335,1.1109,1.0115,0.022,-33.851996272054336,0.2338,0.1211,0.0163,0.0267
CVX,2020-06-30,0.2314380347778086,0.0319093150833227,-0.2778337128025852,89.23,-4.462279172487324,-1.0856,72.5112,0.6015,166616502100,-19.1491,1.449,30.4489,1.2398,1.6524,1.1395,-0.0501,-34.96280666427458,-0.0239,-0.5192,-0.0378,-0.0623
CVX,2020-09-30,-0.1930964922111397,-0.2778337128025852,0.056035885114667,72.0,-0.1116786159188965,1.0288,71.2358,0.5919,134447040000,-11.7032,1.2902,45.8707,1.0182,1.553,1.2613,-0.0684,-35.46365914786968,0.1628,-0.0086,-0.0514,-0.0862
CVX,2020-12-31,0.1729166666666667,0.056035885114667,0.1831273945752415,84.45,-0.3480015552791312,0.0894,69.4569,0.5535,162582295500,-29.3311,1.7209,98.237,1.2249,2.1093,1.1755,-0.0321,-42.0664973327308,0.1599,-0.0267,-0.0239,-0.0418
CVX,2021-03-31,0.2408525754884547,0.1831273945752415,-0.0821834382193334,104.79,0.7187263980324539,1.2787,69.3844,0.5501,202040359500,-26.0193,2.108,80.3022,1.5198,2.4574,1.1074,-0.0434,-40.60008817198724,0.1946,0.0443,-0.0322,-0.0584
CVX,2021-06-30,-0.000477144765722,-0.0821834382193334,-0.0337473643235172,104.74,1.60357302292766,2.6832,69.6742,0.5515,202557733400,56.4699,1.7456,20.9145,1.5126,2.0211,1.1714,0.02,-39.25829019964735,0.2167,0.0853,0.0148,0.0268
CVX,2021-09-30,-0.0314111132327667,-0.0337473643235172,0.0502536565648095,101.45,3.180998336885995,3.473,71.1687,0.5697,195564150500,19.7439,1.453,13.5338,1.4303,1.6835,1.2758,0.0561,-36.87781749140163,0.247,0.1436,0.041,0.0731
CVX,2021-12-31,0.1567274519467717,0.0502536565648095,0.4370258759702815,117.35,2.6314392176582846,3.5668,72.8473,0.5842,226463203500,14.4936,1.4553,10.7171,1.6182,1.6159,1.2593,0.09,-34.12615749737021,0.2144,0.1102,0.0651,0.1129
CVX,2022-03-31,0.3875585854282063,0.4370258759702815,0.0535991456369243,162.83,3.218752796288278,3.1344,75.6476,0.5906,319930012300,15.601,1.8091,12.9129,2.1749,1.907,1.4328,0.1173,-29.13207892875138,0.2099,0.1196,0.0839,0.1428
CVX,2022-06-30,-0.1108518086347725,0.0535991456369243,0.0451045871821886,144.78,5.938350904318564,5.4151,78.9746,0.5992,283396715400,9.7564,1.375,9.3787,1.8335,1.4266,1.3084,0.1617,-26.660468062714887,0.2528,0.1777,0.1145,0.1925
CVX,2022-09-30,-0.0076668048072939,0.0451045871821886,,143.67,5.789169289516196,6.3401,82.2818,0.6145,275702730000,8.0692,1.2142,7.6915,1.7271,1.2504,0.0,0.1866,-44.12558624283481,0.2519,0.1768,0.132,0.2174
