ticker,date,absoluteReturn,relativeToSPReturn,nextPeriodRelativeToSPReturn,closePrice,dilutedEarningsPerShare,freeCashFlowPerShare,bookValuePerShare,equityRatio,marketCap,priceToEarningsRatio,priceToSalesRatio,priceToFreeCashFlow,priceToBookRatio,enterpriseValueToSalesRatio,currentRatio,roic,netCurrentAssetValuePerShare,ebitdaMargin,netIncomeMargin,returnOnAssets,returnOnEquity
PG,2012-03-30,0.0074951281666916,-0.1124714733330376,-0.0557976750016704,67.21,0.7995779154469331,0.9983,22.0256,0.4896,184162793100,19.1139,2.1945,19.8323,2.8461,2.4012,0.8589,0.097,-16.637288284046992,0.2125,0.1193,0.0716,0.1473
PG,2012-06-29,-0.0886772801666417,-0.0557976750016704,0.0747717565321538,61.25,1.2136104569809905,0.9119,21.4463,0.4842,168315000000,15.6484,2.0524,18.0595,2.6784,2.2554,0.8796,0.1108,-16.84825327510917,0.1932,0.1958,0.0806,0.1655
PG,2012-09-28,0.1324081632653061,0.0747717565321538,-0.0111428216534582,69.36,0.9404100010232972,0.6702,21.7546,0.4779,189646192800,17.9827,2.3351,19.058,2.9735,2.5599,0.9689,0.1099,-17.122187965167523,0.2247,0.1356,0.0786,0.1635
PG,2012-12-31,-0.0211937716262975,-0.0111428216534582,0.0348042896419958,67.89,1.367544791202768,1.0705,22.6669,0.4812,185451718500,14.3616,2.2714,17.34,2.8027,2.4791,0.976,0.1298,-17.198030494389837,0.2358,0.1829,0.0936,0.1952
PG,2013-03-29,0.1350714390926499,0.0348042896419958,-0.024544838367521,77.06,0.8571331081311632,1.0117,22.7966,0.4884,211203736200,16.1619,2.574,19.6889,3.1612,2.7599,0.8864,0.1292,-17.104682260824514,0.2012,0.1245,0.0936,0.1932
PG,2013-06-28,-0.000908383078121,-0.024544838367521,-0.0650440162543812,76.99,0.614709484283576,0.9559,22.9868,0.4933,211129677000,18.6642,2.6352,19.432,3.1245,2.7996,0.7986,0.1121,-16.97990737701929,0.1849,0.1129,0.0812,0.1655
PG,2013-09-30,-0.0181841797636055,-0.0650440162543812,-0.0222057906792374,75.59,1.0152857094005403,0.451,23.1467,0.4876,205471005700,17.8282,2.5617,20.1067,3.0355,2.6961,0.7924,0.1123,-16.917994430199062,0.2348,0.1453,0.0822,0.1676
PG,2013-12-31,0.0769943114168539,-0.0222057906792374,-0.022923290311887,81.41,1.155578476878116,0.8117,23.728,0.4907,220735888100,20.2584,2.7894,23.3459,3.1984,2.9539,0.8939,0.1033,-16.71528835550507,0.2396,0.1624,0.0767,0.1568
PG,2014-03-31,-0.009949637636654,-0.022923290311887,-0.0718792346095291,80.6,0.8817939946788294,1.0936,23.816,0.4891,218100376000,19.9378,2.7899,22.5893,3.1642,2.9317,0.8757,0.1023,-16.641044213513872,0.2085,0.1328,0.0764,0.156
PG,2014-06-30,-0.0249379652605457,-0.0718792346095291,0.0593775964256098,78.59,0.8671899311918675,1.1289,23.8114,0.485,213041772000,18.2978,2.8383,21.0723,3.0936,2.9599,0.9374,0.1091,-15.741847425114358,0.234,0.1912,0.081,0.1663
PG,2014-09-30,0.0655299656444839,0.0593775964256098,0.0438583239790935,83.74,0.6682825484764543,0.9774,22.7586,0.4836,226275528800,21.3346,3.0997,19.4829,3.4426,3.2115,0.9075,0.1024,-15.634760854440218,0.2358,0.106,0.0751,0.155
PG,2014-12-31,0.0877716742297588,0.0438583239790935,-0.1048165090040913,91.09,0.7978649660335505,0.9021,22.0844,0.4756,245989455900,25.758,3.4944,20.748,3.8605,3.5778,0.9714,0.0951,-14.172508155866854,0.2338,0.1282,0.0695,0.145
PG,2015-03-31,-0.100450104292458,-0.1048165090040913,-0.042843560285995,81.94,0.7264527320034692,0.9477,21.6111,0.484,222303220000,24.445,3.2844,19.461,3.5686,3.3465,0.9899,0.0926,-13.26760044231478,0.2251,0.1271,0.068,0.1418
PG,2015-06-30,-0.0451549914571638,-0.042843560285995,-0.0111698281879584,78.24,0.1566788257773145,0.9428,21.5296,0.4868,212382480000,30.1851,3.0019,19.5348,3.427,3.0969,0.9951,0.0738,-13.55645606925769,0.2203,0.0314,0.054,0.1113
PG,2015-09-30,-0.080521472392638,-0.0111698281879584,0.039301127235476,71.94,0.8843940714908457,1.0482,21.5822,0.487,195717805800,25.594,2.8569,17.704,3.1625,2.9268,1.1283,0.0812,-11.281091830020914,0.2722,0.1573,0.0591,0.1213
PG,2015-12-31,0.103836530442035,0.039301127235476,0.0287891377438221,79.41,1.096837254765063,1.3226,21.3782,0.4824,214769903700,25.3236,3.2091,17.5451,3.507,3.2586,1.1339,0.0899,-11.274990109333462,0.2705,0.1895,0.0656,0.1354
PG,2016-03-31,0.0365193300591865,0.0287891377438221,0.0096793479238653,82.31,0.9477954144620812,0.874,20.7442,0.4694,219096873500,24.1349,3.3322,18.2778,3.7255,3.4131,1.0943,0.0966,-12.524372147190864,0.2604,0.1745,0.0707,0.1486
PG,2016-06-30,0.0286720933057951,0.0096793479238653,0.0269273480371612,84.67,0.6716948911341967,1.0132,20.2593,0.456,225899560000,21.4978,3.4594,18.637,3.9669,3.5451,1.0978,0.1151,-13.257496251874064,0.2074,0.1211,0.0825,0.1783
PG,2016-09-30,0.059997637888272,0.0269273480371612,-0.0957175869076684,89.75,0.9391051755287116,0.8292,20.5186,0.4568,240170102500,22.6127,3.6785,20.9645,4.1464,3.7526,1.0854,0.118,-13.04974981221903,0.2723,0.1643,0.0829,0.1816
PG,2016-12-30,-0.063175487465181,-0.0957175869076684,0.0132882294630928,84.08,2.8543249561659847,0.8237,19.2577,0.4592,214948838400,14.0581,3.2951,21.6638,4.0771,3.3412,0.8851,0.175,-14.753489172612342,0.2718,0.4671,0.1242,0.2713
PG,2017-03-31,0.0686251189343482,0.0132882294630928,-0.0557365559104844,89.85,0.9099981519127704,0.8275,19.7885,0.4619,229801258500,15.257,3.531,23.7324,4.2923,3.5664,0.89,0.1776,-14.723902393249949,0.2579,0.1616,0.1281,0.2781
PG,2017-06-30,-0.0300500834724539,-0.0557365559104844,0.0043541651750237,87.15,0.7983972694219782,0.9401,20.3205,0.4632,222520095000,14.5191,3.4203,23.7506,4.0626,3.4649,0.8769,0.1765,-14.935181921435008,0.2164,0.1377,0.1285,0.2778
PG,2017-09-29,0.0439472174411933,0.0043541651750237,-0.0513335802577804,90.98,1.0373150970043856,0.9287,20.2274,0.451,230812620800,14.9248,3.5404,24.2272,4.241,3.6045,0.9144,0.1735,-15.506748234106963,0.2606,0.1713,0.1271,0.2781
PG,2017-12-29,0.0098922840184655,-0.0513335802577804,-0.1248897826580765,91.88,0.9113724902607132,1.0922,20.1284,0.432,231629480000,22.9677,3.5238,22.7355,4.3105,3.5759,0.9428,0.11,-16.1479571598572,0.2641,0.1434,0.0808,0.1831
PG,2018-03-30,-0.1371353939921636,-0.1248897826580765,-0.0447348848027287,79.28,0.921152101602661,0.9234,20.4014,0.4417,199357488000,19.7893,3.002,19.1837,3.6935,3.1059,0.9104,0.1095,-16.48890479599141,0.241,0.1542,0.0802,0.1837
PG,2018-06-29,-0.0153884964682139,-0.0447348848027287,-0.005727405728565,78.06,0.6959175887066006,1.256,19.8077,0.4469,195000905400,20.0,2.9177,17.4888,3.756,3.0526,0.8258,0.111,-16.855677737791673,0.2022,0.1145,0.0803,0.1808
PG,2018-09-28,0.0662311042787599,-0.005727405728565,0.2441255555447628,83.23,1.1994180927223308,0.9521,19.7362,0.4432,207360054300,20.5388,3.1009,18.6173,4.0222,3.2434,0.7989,0.1196,-17.094737518112233,0.2514,0.1916,0.0852,0.1915
PG,2018-12-31,0.1044094677399975,0.2441255555447628,0.0013006729968056,91.92,1.1929088829584444,1.2603,20.3953,0.4401,229945233600,21.301,3.4365,19.9466,4.2982,3.5769,0.7818,0.125,-17.913878428832977,0.2606,0.1831,0.0891,0.2018
PG,2019-03-29,0.1319625761531766,0.0013006729968056,0.0159427345684751,104.05,1.0164158168100996,1.0482,20.707,0.4565,260991736500,23.6641,3.8899,22.0246,4.7784,4.0619,0.7864,0.1261,-17.465405269641554,0.2393,0.1667,0.0899,0.2005
PG,2019-06-28,0.0538202787121577,0.0159427345684751,0.1224456911294047,109.65,-2.115223714092195,1.3295,18.5867,0.4133,274645837500,70.4762,4.0577,23.0891,5.8872,4.2071,0.7488,0.0474,-17.983032238746382,0.2324,-0.3065,0.0329,0.0755
PG,2019-09-30,0.1343365253077974,0.1224456911294047,-0.0811609594614878,124.38,1.3325779036827194,1.1671,17.4009,0.4119,310180087800,72.2862,4.5089,24.8183,6.7329,4.6667,0.7247,0.0553,-18.104426560162963,0.2816,0.2018,0.0374,0.0907
PG,2019-12-31,0.004180736452806,-0.0811609594614878,0.0807150674755597,124.9,1.3889205733622296,1.4292,17.1084,0.4109,308434305000,64.0702,4.4319,23.8154,6.8545,4.6144,0.6271,0.0636,-18.99127336046488,0.2828,0.2037,0.0426,0.1036
PG,2020-03-31,-0.1192954363490793,0.0807150674755597,-0.1125287196944858,110.0,1.0917231087131214,1.2753,17.2352,0.3874,272320400000,54.617,3.8711,20.1435,6.046,3.9837,0.825,0.0636,-18.3706031571634,0.247,0.1694,0.0433,0.1085
PG,2020-06-30,0.0869999999999999,-0.1125287196944858,0.0776781009775101,119.57,1.0450560808482947,1.5878,17.6017,0.3883,296497729000,22.7602,4.1789,20.6906,6.4482,4.2826,0.8487,0.1579,-18.484090817437597,0.2426,0.1582,0.1088,0.2806
PG,2020-09-30,0.1624153215689555,0.0776781009775101,-0.1158015672200335,138.99,1.604007161086352,1.4813,18.1647,0.4051,344640993900,25.136,4.7556,22.7801,7.2269,4.9012,0.8673,0.1679,-18.267792112469294,0.3081,0.2213,0.1139,0.2872
PG,2020-12-31,0.0010792143319661,-0.1158015672200335,-0.0843889727775223,139.14,1.448344421503403,1.857,18.2209,0.4041,342629467200,24.7421,4.6316,21.1147,7.1897,4.7746,0.7766,0.1724,-19.05274357558234,0.3064,0.1951,0.1153,0.2851
PG,2021-03-31,-0.0266637918643091,-0.0843889727775223,-0.0853982376314154,135.43,1.2369223642049183,1.3245,17.7763,0.4017,331563788900,23.3495,4.4285,20.3101,7.2007,4.576,0.7061,0.1808,-19.300065761795256,0.2467,0.1805,0.1198,0.2975
PG,2021-06-30,-0.003691944177804,-0.0853982376314154,0.0337565377627291,134.93,1.1007462686567164,1.3242,17.7953,0.391,327839421000,22.9162,4.3069,21.0369,7.1605,4.4752,0.6969,0.1826,-20.398403095032307,0.2243,0.1533,0.1211,0.3057
PG,2021-09-30,0.0360927888534796,0.0337565377627291,0.0636263476795542,139.8,1.5795849779202,1.388,17.8002,0.3878,338309010000,23.9239,4.3857,22.1885,7.4273,4.5178,0.6651,0.178,-20.217359862807083,0.2819,0.2021,0.1183,0.3039
PG,2021-12-31,0.1701001430615164,0.0636263476795542,-0.0164331862888332,163.58,1.6323402248250924,1.7667,17.3087,0.3697,392112710600,27.0236,5.0048,26.3428,8.9041,5.1424,0.6717,0.1812,-21.26679654745168,0.2792,0.2015,0.1203,0.3178
PG,2022-03-31,-0.0659004768309084,-0.0164331862888332,0.1054849856853093,152.8,1.299106789977077,0.9876,17.7456,0.3805,366613040000,25.1173,4.6046,26.2748,8.1651,4.796,0.6806,0.1818,-21.27912307756429,0.2432,0.1731,0.1208,0.322
PG,2022-06-30,-0.0589659685863875,0.1054849856853093,-0.0692120560945288,143.79,1.1806436271401397,1.1972,18.2351,0.3997,344204502000,23.3485,4.2925,25.3707,7.4809,4.4874,0.6545,0.1855,-20.34464032082881,0.2213,0.1563,0.1241,0.3184
PG,2022-09-30,-0.1219834480840113,-0.0692120560945288,,126.25,1.5449752356606488,1.2701,17.3749,0.3812,299174625000,20.535,3.7182,22.6733,6.8775,3.8994,0.615,0.1858,-20.857914503945647,0.2717,0.1911,0.1247,0.3195
