ticker,date,absoluteReturn,relativeToSPReturn,nextPeriodRelativeToSPReturn,closePrice,dilutedEarningsPerShare,freeCashFlowPerShare,bookValuePerShare,equityRatio,marketCap,priceToEarningsRatio,priceToSalesRatio,priceToFreeCashFlow,priceToBookRatio,enterpriseValueToSalesRatio,currentRatio,roic,netCurrentAssetValuePerShare,ebitdaMargin,netIncomeMargin,returnOnAssets,returnOnEquity
MCD,2006-06-30,-0.0221187427240977,-0.0030666030974629,0.1126009190269091,33.6,0.668349358974359,0.3984,12.531,0.5252,41204688000,14.6986,2.113,17.098,2.6347,2.3725,1.3533,0.1116,-7.561830828569797,0.268,0.1554,0.0944,0.1819
MCD,2006-09-29,0.1642857142857141,0.1126009190269091,0.0714589015345727,39.12,0.6769687725776672,0.8791,12.4639,0.5036,48381660000,16.6191,2.4588,20.0404,3.1161,2.6767,1.2752,0.1167,-7.654901960784314,0.2895,0.1532,0.096,0.1868
MCD,2006-12-29,0.1331799591002045,0.0714589015345727,0.014436889720647,44.33,0.9997584152037364,0.5488,12.4483,0.5335,53360021000,15.0555,2.5134,20.5262,3.4518,2.8084,1.7591,0.1459,-6.915344354905708,0.2587,0.2279,0.1185,0.2287
MCD,2007-03-30,0.0162418226934355,0.014436889720647,0.0686916756036545,45.05,0.6237421255011045,0.425,12.8994,0.5349,53784294000,14.6101,2.489,19.2533,3.4111,2.7556,1.2659,0.1519,-8.231229269273294,0.2805,0.144,0.1259,0.2357
MCD,2007-06-29,0.1267480577136515,0.0686916756036545,0.0575237923648064,50.76,-0.5962134539666583,0.5603,12.6377,0.5202,60494245200,28.3279,2.7397,20.402,4.01,2.9998,1.2716,0.0892,-8.011445161398592,0.016,-0.1218,0.073,0.1384
MCD,2007-09-28,0.0730890464933018,0.0575237923648064,0.1197574062130352,54.47,0.8874161212824124,0.9784,12.3998,0.5044,64424937200,27.2594,2.866,21.116,4.3042,3.0748,1.0558,0.1028,-8.67564002840813,0.3055,0.1815,0.0805,0.1572
MCD,2007-12-31,0.0815127593170552,0.1197574062130352,0.0458974841736931,58.91,1.0625052157222732,0.4674,12.7512,0.5198,67843112400,28.3257,2.9773,23.157,4.44,3.2111,0.7962,0.1012,-9.143482338230696,0.5877,0.2212,0.0811,0.1583
MCD,2008-03-31,-0.0533016465795279,0.0458974841736931,0.0403512710580861,55.77,0.8118939328928173,0.9211,12.3695,0.4661,63216968100,24.5141,2.7356,18.147,4.3857,3.0611,1.1743,0.1016,-10.74713505597558,0.3148,0.1685,0.0855,0.1736
MCD,2008-06-30,0.0080688542227003,0.0403512710580861,0.1862554699108297,56.22,1.036298746518106,0.6789,12.7277,0.479,63229509600,14.1105,2.7085,17.5896,4.3243,3.0553,1.2836,0.1729,-10.684283529537293,0.324,0.1959,0.1458,0.3086
MCD,2008-09-30,0.0974742084667378,0.1862554699108297,0.233523796457539,61.7,1.0486795774647888,1.0312,11.489,0.4639,68767118000,14.9457,2.9002,19.1813,5.2688,3.2533,0.9801,0.1892,-11.01010282268918,0.3406,0.19,0.1568,0.3325
MCD,2008-12-31,0.0079416531604537,0.233523796457539,-0.0058601429115606,62.19,0.8697916666666666,0.6679,11.8137,0.4702,69256027800,16.0567,2.9442,18.3144,5.175,3.2895,1.386,0.1853,-10.381728058044937,0.3207,0.177,0.1524,0.3263
MCD,2009-03-31,-0.1225277375783887,-0.0058601429115606,-0.0987085419009315,54.57,0.8711312700106724,0.6376,11.2798,0.456,60203806800,13.8507,2.6192,17.5772,4.7467,2.9865,1.5592,0.186,-10.584369674776116,0.3316,0.1929,0.1544,0.3335
MCD,2009-06-30,0.0535092541689573,-0.0987085419009315,-0.1571554504540141,57.49,0.984074140723412,0.8868,11.917,0.4534,62741711500,14.7634,2.7814,17.2804,4.7371,3.1508,1.2649,0.1794,-11.330462271498602,0.3518,0.1936,0.149,0.3278
MCD,2009-09-30,-0.0073056183684119,-0.1571554504540141,0.039207902991797,57.07,1.1482425787652522,1.2305,12.0101,0.4385,61589373300,14.2584,2.7573,16.1622,4.6695,3.1359,1.0176,0.178,-12.30552544037658,0.3709,0.2085,0.1457,0.3268
MCD,2009-12-31,0.0940949710881373,0.039207902991797,0.0198236451389676,62.44,1.1114358786993055,0.6803,12.8186,0.4643,67229148000,14.7723,2.9558,17.697,4.7904,3.3411,1.143,0.1861,-11.864679112101792,0.3485,0.2037,0.1509,0.3343
MCD,2010-03-31,0.0685458039718129,0.0198236451389676,0.1058821584474656,66.72,0.9997247958902852,0.9365,12.95,0.4733,71777376000,15.3985,3.0835,17.4947,5.0845,3.4476,1.3514,0.1893,-11.37432608291504,0.3605,0.1942,0.1552,0.3311
MCD,2010-06-30,-0.0127398081534771,0.1058821584474656,0.0239695055248989,65.87,1.1288332258955704,0.7866,12.093,0.4579,70108075800,14.6259,2.9737,17.6536,5.3388,3.3396,1.2259,0.1981,-11.628896781103782,0.3639,0.2061,0.1638,0.3518
MCD,2010-09-30,0.1311674510399271,0.0239695055248989,-0.0718357188080655,74.51,1.2916550376779234,1.3222,12.6875,0.4375,78720560100,15.9975,3.3028,19.4795,5.7722,3.6747,1.2786,0.2015,-12.63991822131357,0.3747,0.2202,0.1644,0.3676
MCD,2010-12-31,0.0301972889545027,-0.0718357188080655,-0.0629490608779794,76.76,1.1615708274894812,0.8505,13.6832,0.4576,80874336000,16.3504,3.3593,19.2278,5.5263,3.7377,1.4936,0.1931,-12.312547456340168,0.3448,0.1999,0.1566,0.3499
MCD,2011-03-31,-0.0087285044293903,-0.0629490608779794,0.1120758727779493,76.09,1.146406220367912,0.9903,13.7052,0.4505,78949462200,15.5857,3.2124,18.6659,5.4622,3.5617,0.8989,0.1924,-13.302492337940206,0.3462,0.1978,0.1581,0.3482
MCD,2011-06-30,0.1081613878302009,0.1120758727779493,0.1847875313608976,84.32,1.3459959912188604,1.0044,14.272,0.4554,86997160000,16.5712,3.4068,19.6479,5.8181,3.759,1.0193,0.1954,-13.4284468136661,0.3602,0.2042,0.1617,0.357
MCD,2011-09-30,0.0415085388994307,0.1847875313608976,0.0309269594665311,87.82,1.4475175261692117,1.4187,12.8091,0.4132,89859180400,16.7372,3.404,20.0408,6.7369,3.7298,0.8707,0.2022,-14.18795566935752,0.3745,0.2103,0.1649,0.3795
MCD,2011-12-30,0.1424504668640401,0.0309269594665311,-0.1421932535479702,100.33,1.330048309178744,0.8175,13.9035,0.4362,102477062000,18.6216,3.7946,23.1832,7.1213,4.1574,1.2547,0.2086,-13.899255923242608,0.3546,0.2017,0.1686,0.3969
MCD,2012-03-30,-0.0222266520482408,-0.1421932535479702,-0.0646739116546004,98.1,1.2298058252427184,1.0146,14.2334,0.4398,99693144000,17.9278,3.6329,22.5499,6.8001,3.9889,1.1668,0.2047,-14.188479099425331,0.3497,0.1934,0.1676,0.3828
MCD,2012-06-29,-0.0975535168195718,-0.0646739116546004,-0.0212645553833273,88.53,1.3155581599765602,0.7531,13.7074,0.421,89276307900,16.2391,3.2521,21.5658,6.3609,3.625,1.2423,0.1997,-14.673502374978929,0.3563,0.1947,0.1649,0.3831
MCD,2012-09-28,0.0363718513498249,-0.0212645553833273,-0.0285321562941907,91.75,1.4329328343509946,1.2272,13.6735,0.4104,92115165000,16.9164,3.3572,23.5673,6.6345,3.7426,1.0136,0.1988,-15.670132871172733,0.3642,0.2034,0.1621,0.39
MCD,2012-12-31,-0.03858310626703,-0.0285321562941907,0.0298768251553997,88.21,1.3810465921456128,0.8452,15.1286,0.4321,88448167000,16.185,3.2084,22.5811,5.7833,3.6182,1.4463,0.1949,-15.129949137329213,0.3581,0.2008,0.1579,0.3745
MCD,2013-03-29,0.1301439746060537,0.0298768251553997,-0.030557911804597,99.69,1.2566284131381085,1.0414,15.0654,0.4462,99944209500,18.277,3.6177,25.4667,6.5631,4.0133,1.3891,0.192,-14.666999152161988,0.3449,0.1923,0.1573,0.3583
MCD,2013-06-28,-0.006921456515197,-0.030557911804597,-0.0750416546725939,99.0,1.3844552394170715,0.9025,15.0398,0.4403,98964954000,17.9355,3.5607,24.3528,6.5234,3.9597,1.6513,0.195,-14.655788149004747,0.3598,0.1971,0.1609,0.363
MCD,2013-09-30,-0.0281818181818182,-0.0750416546725939,-0.0906770795412633,96.21,1.5158334993029277,1.3576,15.1014,0.4265,95731836300,17.1408,3.4233,22.8968,6.3127,3.8146,1.2385,0.1953,-15.730480488025488,0.3756,0.2078,0.1595,0.3682
MCD,2013-12-31,0.008523022554828,-0.0906770795412633,-0.0026675617755113,97.03,1.3978387032219333,0.97,16.0193,0.4371,96098512000,17.2037,3.4191,22.3692,6.0025,3.8223,1.593,0.19,-15.717386914378029,0.3557,0.1969,0.1547,0.3583
MCD,2014-03-31,0.0103060908997217,-0.0026675617755113,-0.0192966707567157,98.03,1.20976001606587,1.344,16.2141,0.4439,96894518510,17.5517,3.4358,21.1476,6.0005,3.8288,1.5594,0.1833,-15.56539395821804,0.3441,0.1798,0.1512,0.3433
MCD,2014-06-30,0.0276445985922676,-0.0192966707567157,-0.0650167726336049,100.74,1.3965968586387434,0.9035,16.2655,0.4275,98919527460,17.9491,3.4955,21.651,6.1231,3.892,1.7435,0.1787,-16.001156906456576,0.3576,0.1931,0.1486,0.3412
MCD,2014-09-30,-0.0588644034147309,-0.0650167726336049,-0.0556209760285368,94.81,1.0859930880260216,1.1933,13.8502,0.3782,92269471240,18.2448,3.2997,21.0689,6.7716,3.7033,1.2466,0.1676,-17.657654510256844,0.3604,0.1529,0.137,0.3396
MCD,2014-12-31,-0.0117076257778715,-0.0556209760285368,0.0355482164196367,93.7,1.129231402407655,0.7583,13.225,0.3755,90223730000,18.9633,3.2878,21.7569,7.0194,3.7564,1.5231,0.1682,-17.850763319140096,0.3376,0.1669,0.1354,0.3593
MCD,2015-03-31,0.0399146211312699,0.0355482164196367,-0.0220112289273534,97.44,0.8404971517348524,1.3535,11.8107,0.3546,93397701600,21.3994,3.498,22.6952,8.1904,3.9721,1.3055,0.1632,-17.902171588342384,0.3363,0.1361,0.1314,0.3598
MCD,2015-06-30,-0.0243226600985222,-0.0220112289273534,0.1057458800309129,95.07,1.255639097744361,1.1461,11.0285,0.3021,89537876700,21.4215,3.4416,20.7479,8.4782,3.976,2.1632,0.1543,-19.552563680572515,0.3524,0.185,0.1245,0.3806
MCD,2015-09-30,0.0363942358262333,0.1057458800309129,0.1344902742520831,98.53,1.4005134788189988,1.6417,8.8893,0.2521,90473201900,20.4662,3.528,19.3475,10.8875,4.1339,1.5195,0.1614,-21.95212528451477,0.362,0.1979,0.1301,0.4685
MCD,2015-12-31,0.199025677458642,0.1344902742520831,0.0560923910602916,118.14,1.3106595675323265,0.854,7.7017,0.1868,107129352000,23.6525,4.2155,22.6719,15.1143,4.8623,3.2683,0.1575,-23.387516541685045,0.3502,0.1902,0.1277,0.5883
MCD,2016-03-31,0.063822583375656,0.0560923910602916,-0.0614816059802748,125.68,1.2549369630704006,1.5246,4.3099,0.1143,110329193440,22.783,4.3508,23.0582,28.5604,5.1412,1.767,0.1657,-28.342624889218985,0.3589,0.1905,0.135,0.8844
MCD,2016-06-30,-0.042488860598345,-0.0614816059802748,-0.0744530387292893,120.34,1.2544765840220389,1.0573,0.7346,0.0193,102693583080,21.6968,4.0872,22.2839,160.4587,4.9979,1.892,0.1757,-32.17848931637453,0.3788,0.1744,0.1414,2.1021
MCD,2016-09-30,-0.0413827488781785,-0.0744530387292893,0.0225896619999536,115.36,1.504541701073493,2.1972,-1.9158,-0.0499,95800019840,20.386,3.842,19.4072,-58.9865,4.7942,0.9609,0.1841,-35.89513561420156,0.3945,0.1985,0.1431,-9.5504
MCD,2016-12-30,0.055131761442441,0.0225896619999536,0.0094840109559548,121.72,1.438871473354232,0.2062,-2.6577,-0.071,99633175680,21.2596,4.0465,23.0557,-45.1994,5.0478,1.3979,0.1947,-34.67083015696163,0.383,0.1979,0.1475,-2.4482
MCD,2017-03-31,0.0648209004272101,0.0094840109559548,0.1560124705447639,129.61,1.4721279689772175,1.4318,-2.4609,-0.0632,105641222700,22.1168,4.3306,25.5387,-52.0195,5.3379,1.8341,0.1952,-34.652115769197735,0.3934,0.214,0.1512,-2.2556
MCD,2017-06-30,0.1816989429827943,0.1560124705447639,-0.0166105503074335,153.16,1.7030029296875,1.0662,-2.4421,-0.061,124059140520,24.4273,5.1309,30.3412,-62.0109,6.1962,2.1479,0.197,-35.670872855084646,0.4169,0.2306,0.1564,-2.5195
MCD,2017-09-29,0.022982501958736,-0.0166105503074335,0.0373189404212266,156.68,2.3155500921942225,1.6309,-4.2748,-0.1068,124903102480,21.9629,5.3129,35.1542,-35.9164,6.4074,1.2807,0.2208,-39.196498684121394,0.4529,0.3273,0.174,-2.0762
MCD,2017-12-29,0.0985448046974725,0.0373189404212266,-0.0792022157632869,172.12,0.8692460811147051,0.6001,-4.0656,-0.0966,136680492000,26.3236,5.9893,35.37,-41.8238,7.1757,1.8429,0.2019,-39.975443898753305,0.4476,0.1308,0.1564,-1.5394
MCD,2018-03-30,-0.0914478270973739,-0.0792022157632869,-0.027364037650284,156.38,1.7220483285338677,1.4574,-5.9081,-0.1399,122785979260,22.9382,5.5101,31.9189,-26.0205,6.7847,1.74,0.2042,-42.706803688849774,0.4587,0.2676,0.1585,-1.3404
MCD,2018-06-29,0.0019823506842307,-0.027364037650284,-0.0043090109965394,156.69,1.9010290941430568,0.9913,-7.4336,-0.1788,121560102000,22.2878,5.631,32.3849,-20.7759,6.9773,1.4663,0.2127,-44.08842485176592,0.4786,0.2794,0.1642,-1.032
MCD,2018-09-28,0.0676494990107856,-0.0043090109965394,0.2011662641452518,167.29,2.1001795792714213,2.2814,-8.7129,-0.1994,128965533900,24.7643,6.0825,30.6666,-18.9861,7.4654,1.5311,0.2073,-45.7812195976184,0.4994,0.3049,0.156,-0.8237
MCD,2018-12-31,0.0614501763404865,0.2011662641452518,-0.0612244981893156,177.57,1.821727378040932,0.8526,-8.0556,-0.1907,136213947000,22.9924,6.4076,31.0607,-21.7649,7.8287,1.3631,0.2373,-45.64776430713075,0.4656,0.2623,0.1772,-0.9078
MCD,2019-03-29,0.0694374049670553,-0.0612244981893156,0.0556453626493663,189.9,1.7216174183514774,1.9797,-8.49,-0.1409,144999284400,24.671,6.8579,30.5332,-22.1342,8.3054,1.4689,0.1872,-62.93330155221097,0.4866,0.2644,0.1482,-0.9176
MCD,2019-06-28,0.0935229067930489,0.0556453626493663,0.0220588913344648,207.66,1.973331598803174,1.8168,-8.8575,-0.1473,157706141040,26.7393,7.4393,29.3942,-23.1621,8.9261,1.2084,0.1557,-64.64360769194305,0.5005,0.2803,0.1272,-0.8829
MCD,2019-09-30,0.0339497255128576,0.0220588913344648,-0.164984004143999,214.71,2.104856656630449,2.3027,-11.2569,-0.1877,161696598030,27.5533,7.58,30.2479,-18.8036,9.0647,0.8431,0.1588,-67.45421880166195,0.5065,0.2922,0.1275,-0.7617
MCD,2019-12-31,-0.0796423082297051,-0.164984004143999,0.0367596561954703,197.61,2.081556997219648,1.5838,-10.8702,-0.1728,147476343000,24.4757,6.9029,25.0827,-17.9623,8.4578,0.9825,0.1609,-69.8957523784001,0.484,0.2896,0.1291,-0.7169
MCD,2020-03-31,-0.1632508476291686,0.0367596561954703,-0.0838952150074582,165.35,1.4744904755561477,1.4377,-12.3796,-0.1837,122946984600,21.1835,5.8394,22.6367,-13.2294,7.3909,1.895,0.1432,-70.34372663256029,0.461,0.2347,0.1183,-0.6631
MCD,2020-06-30,0.1156335046870275,-0.0838952150074582,0.1051039459939072,184.47,0.6462730430136254,-0.6896,-12.641,-0.1894,137264680410,28.7718,7.0731,39.0133,-14.5052,8.6922,0.9121,0.1134,-70.94797360042897,0.3998,0.1286,0.0949,-0.5087
MCD,2020-09-30,0.1898411665853527,0.1051039459939072,-0.1392508211893408,219.49,2.3501333333333334,3.3993,-11.2961,-0.1671,163544413390,33.2036,8.464,37.9559,-19.3038,10.0922,1.0725,0.1174,-70.37246799470147,0.5194,0.3253,0.0978,-0.5492
MCD,2020-12-31,-0.022370039637341,-0.1392508211893408,-0.0131730325303258,214.58,1.8338215712383488,2.0496,-10.4193,-0.1486,159947932000,33.812,8.3272,34.384,-20.4408,9.98,1.01,0.1112,-72.72404078347196,0.4641,0.2591,0.0915,-0.5805
MCD,2021-03-31,0.0445521483828873,-0.0131730325303258,-0.0511450370959776,224.14,2.046870838881491,2.3809,-9.6344,-0.1415,167247440360,32.4072,8.5252,31.1993,-23.1148,10.1463,1.1939,0.122,-70.85572534020216,0.4987,0.2999,0.0995,-0.6853
MCD,2021-06-30,0.0305612563576337,-0.0511450370959776,0.0414751693170594,230.99,2.9508044143066083,1.6944,-7.7223,-0.1119,172503101010,25.0138,7.9332,24.1219,-29.7009,9.399,1.4489,0.1635,-69.63038247239217,0.5141,0.3769,0.1339,-1.0574
MCD,2021-09-30,0.0438114204078098,0.0414751693170594,0.0053423881027542,241.11,2.8566303481264947,2.8668,-7.5405,-0.1076,180168241950,24.7361,7.9976,26.6544,-31.7477,9.3436,1.3336,0.171,-69.06182042034406,0.5251,0.3466,0.1392,-1.2685
MCD,2021-12-31,0.1118161834847164,0.0053423881027542,-0.0280870795851303,268.07,2.180705256154358,2.6448,-6.1224,-0.0854,199658536000,26.4616,8.5974,27.7007,-43.3945,9.9286,1.7782,0.1744,-68.88668098818475,0.4827,0.2727,0.1415,-1.4685
MCD,2022-03-31,-0.0775543701272055,-0.0280870795851303,0.1628333547893287,247.28,1.4772605671482075,2.3234,-8.0133,-0.1177,182875182160,25.7121,7.6955,25.5533,-30.526,9.0274,1.0996,0.1675,-70.60011060825073,0.5035,0.1949,0.1358,-1.343
MCD,2022-06-30,-0.0016175994823681,0.1628333547893287,-0.0126044991317098,246.88,1.601078167115903,0.2513,-8.5846,-0.1293,181633812960,29.8685,7.6981,29.9296,-28.5148,9.0842,1.4135,0.1494,-68.91005644833544,0.5351,0.2077,0.1214,-0.9839
MCD,2022-09-30,-0.0653758911211924,-0.0126044991317098,,230.74,2.679648411088573,0.0,0.0,0.0,169759340580,28.7104,7.2967,43.4045,0.0,7.2967,0.0,0.2918,0.0,0.4865,0.3374,0.2401,-1.8565
