ticker,date,absoluteReturn,relativeToSPReturn,nextPeriodRelativeToSPReturn,closePrice,dilutedEarningsPerShare,freeCashFlowPerShare,bookValuePerShare,equityRatio,marketCap,priceToEarningsRatio,priceToSalesRatio,priceToFreeCashFlow,priceToBookRatio,enterpriseValueToSalesRatio,currentRatio,roic,netCurrentAssetValuePerShare,ebitdaMargin,netIncomeMargin,returnOnAssets,returnOnEquity
BA,2006-09-29,-0.037358075937004,-0.089042871195809,0.0649752011534551,78.85,0.8852040816326531,0.213,14.0637,0.1794,62400076450,37.0107,1.0779,14.4914,5.6593,1.1284,0.7544,0.0803,-35.45212964238284,0.1081,0.047,0.0274,0.1576
BA,2006-12-29,0.126696258719087,0.0649752011534551,-0.0010169996094387,88.84,1.2638977635782749,2.5456,6.0562,0.0914,70071572760,31.635,1.1388,11.5954,14.7861,1.1676,0.7738,0.125,-30.519601541194238,0.0866,0.0563,0.0391,0.281
BA,2007-03-30,0.0007879333633497,-0.0010169996094387,0.0234867513957954,88.91,1.1281193722665297,0.3563,7.2176,0.1088,70007822910,29.1699,1.1177,15.3525,12.4768,1.1636,0.7917,0.1676,-29.76247172660436,0.1086,0.057,0.0464,0.4637
BA,2007-06-29,0.0815431335057923,0.0234867513957954,0.0762608689996243,96.16,1.351351351351351,4.1441,7.5379,0.1086,75361745920,20.8758,1.1652,13.3242,12.8669,1.1724,0.8471,0.25,-28.71718182189376,0.1118,0.0616,0.0684,0.6295
BA,2007-09-28,0.0918261231281197,0.0762608689996243,-0.1287236357976098,104.99,1.4403930695629688,3.7651,8.2829,0.1169,81373864370,20.192,1.2245,9.6862,12.7027,1.1958,0.8626,0.2732,-28.066105593996877,0.1166,0.0674,0.0741,0.6572
BA,2007-12-31,-0.1669682826935898,-0.1287236357976098,-0.0504692890958526,87.46,1.3567113212503283,1.8965,11.8255,0.1526,67173128240,16.4882,1.0118,8.5538,7.4603,0.9839,0.8649,0.2529,-29.558202394654472,0.093,0.0591,0.0716,0.5287
BA,2008-03-31,-0.1496684198490737,-0.0504692890958526,-0.0840279233555514,74.37,1.6202836499866202,2.0511,12.13,0.1501,56070294690,12.7201,0.8367,6.1554,6.1846,0.8044,0.8627,0.2554,-30.629880215455668,0.1351,0.0757,0.0738,0.4878
BA,2008-06-30,-0.1163103401909372,-0.0840279233555514,-0.0385772291219459,65.72,1.1626637554585153,-0.876,11.7276,0.1468,48857562400,11.6051,0.7298,9.3115,5.685,0.7278,0.8248,0.2473,-32.25498372387076,0.091,0.0502,0.0708,0.4767
BA,2008-09-30,-0.1273584905660377,-0.0385772291219459,-0.0303899578363061,57.35,0.962737221221776,-1.1968,12.0709,0.1541,42028029900,11.0862,0.6394,28.571,4.823,0.6766,0.8289,0.2292,-32.01816509605177,0.0931,0.0454,0.0659,0.438
BA,2008-12-31,-0.2559721011333914,-0.0303899578363061,-0.0494912991695909,42.67,-0.1205494813568825,-2.8987,-1.6007,-0.0212,31003979330,11.6032,0.509,-15.1905,-27.1488,0.5693,0.8437,0.2339,-39.85279363170056,0.0288,-0.0067,0.0484,0.7057
BA,2009-03-31,-0.1661588938364191,-0.0494912991695909,0.0422734911701337,35.58,0.8623126943737631,-0.3166,-0.7195,-0.0091,25838124840,12.4761,0.4206,-6.803,-50.7625,0.4905,0.9278,0.2682,-38.61894414470984,0.0853,0.0369,0.0379,-2.5087
BA,2009-06-30,0.1944912872400225,0.0422734911701337,0.1242678149732213,42.5,1.4108001130901895,0.9966,0.4721,0.0057,30871065000,13.9247,0.501,-12.5952,92.4283,0.5648,0.9631,0.2394,-37.52591625847699,0.1113,0.0581,0.0392,-25.3371
BA,2009-09-30,0.2741176470588235,0.1242678149732213,-0.0552564125100059,54.15,-2.230144018251818,1.3831,-1.2505,-0.0149,39339975000,-936.666,0.6243,-63.76,-44.8574,0.6818,0.9431,-0.0042,-40.353750860289054,-0.1028,-0.0937,-0.0007,0.1546
BA,2009-12-31,-0.0003693444136656,-0.0552564125100059,0.292678173699946,54.13,1.7386535033593855,4.1039,3.0508,0.0358,40975110880,31.231,0.6,9.2203,18.4157,0.6146,1.0727,0.1026,-32.43563864640358,0.1217,0.0706,0.0217,1.9465
BA,2010-03-31,0.3414003325327913,0.292678173699946,-0.0171720011720912,72.61,0.7012565869477098,-0.6323,4.1062,0.0482,55075628930,45.1069,0.822,13.1132,18.1229,0.8385,1.0989,0.0779,-30.497829305496413,0.1037,0.0341,0.0195,0.4639
BA,2010-06-30,-0.135793967773034,-0.0171720011720912,-0.0467995391405261,62.75,1.0593619598869295,0.0376,4.271,0.0497,47761472250,47.2885,0.7301,13.557,15.0524,0.7517,1.1243,0.0625,-29.23907459741256,0.1128,0.0505,0.0159,0.3251
BA,2010-09-30,0.060398406374502,-0.0467995391405261,-0.1212695572065118,66.54,1.1240934730056409,2.1461,0.0,0.0,48799770600,14.3065,0.7428,11.7561,0.0,0.7428,0.0,0.4207,0.0,0.1054,0.0493,0.107,2.15
BA,2010-12-31,-0.0192365494439435,-0.1212695572065118,0.078632646125729,65.26,1.5819516172873065,0.9948,3.8896,0.0417,47983002340,14.5095,0.7461,25.3878,16.7655,0.761,1.1462,0.43,-34.17979242688631,0.0794,0.0703,0.0964,2.3109
BA,2011-03-31,0.1328532025743181,0.078632646125729,0.0039144849477484,73.93,0.7823765020026703,-1.8104,5.3497,0.0582,54557087080,16.1698,0.8524,54.4481,13.6154,0.8985,1.1631,0.2164,-32.17536004856658,0.0928,0.0393,0.0491,0.9823
BA,2011-06-30,0.0,0.0039144849477484,-0.0382440698948161,73.93,1.2503321817698645,1.6688,6.4097,0.0668,54750414030,15.5188,0.8427,24.5517,11.3495,0.8661,1.1868,0.2182,-30.978798791743127,0.1176,0.0568,0.05,0.799
BA,2011-09-30,-0.181523062356283,-0.0382440698948161,0.100672823787419,60.51,1.4564265817747712,0.1379,8.0395,0.0817,44951850330,11.8637,0.6838,61.0758,7.4165,0.7073,1.2328,0.216,-29.28455759520678,0.1204,0.0619,0.0518,0.6961
BA,2011-12-30,0.212196331184928,0.100672823787419,-0.1060606710293815,73.35,1.8647925033467203,3.2128,4.8299,0.0451,54624111750,13.5948,0.7947,22.7221,15.1397,0.7744,1.2068,0.2328,-35.675871653876364,0.0885,0.0712,0.0521,0.8311
BA,2012-03-30,0.0139059304703477,-0.1060606710293815,0.0319383654177613,74.37,1.2188036445266075,0.5506,6.7608,0.0638,55682752620,12.7859,0.7606,13.3308,10.8755,0.7374,1.2136,0.2654,-33.32861420599792,0.1003,0.0476,0.0543,0.9979
BA,2012-06-29,-0.0009412397472099,0.0319383654177613,-0.1208934726820082,74.3,1.2730384412848867,0.7424,7.7567,0.0722,55825156400,12.7425,0.7281,16.0186,9.4747,0.7076,1.2157,0.2575,-32.06902793379366,0.096,0.0483,0.0541,0.7956
BA,2012-09-28,-0.063257065948856,-0.1208934726820082,0.0928095706624945,69.6,1.3529103303618248,1.5482,10.0707,0.0918,52459538400,12.1574,0.6644,11.4992,6.8288,0.6371,1.2549,0.2387,-29.445596494230685,0.0952,0.0515,0.0522,0.6357
BA,2012-12-31,0.0827586206896552,0.0928095706624945,0.0389313643497705,75.36,1.276762402088773,4.8825,7.7898,0.0671,56944352160,14.6011,0.697,9.6483,9.5432,0.6398,1.274,0.2207,-33.905437971708416,0.0922,0.0438,0.0452,0.5714
BA,2013-03-29,0.1391985138004245,0.0389313643497705,0.1696075749959815,85.85,1.4427341507957214,0.0469,9.8617,0.0835,65101857850,15.9446,0.8016,11.7916,8.6113,0.7573,1.3027,0.2458,-30.85368860944112,0.1,0.0585,0.0455,0.6036
BA,2013-06-28,0.1932440302853815,0.1696075749959815,0.1001530491007901,102.44,1.413170541628783,3.9264,9.9129,0.0828,77243242960,18.3737,0.9304,9.6796,10.1209,0.8626,1.3058,0.2462,-30.70020715246262,0.0966,0.0498,0.046,0.5534
BA,2013-09-30,0.1470128855915658,0.1001530491007901,0.0624169191805044,117.5,1.5091880620357097,3.0327,11.8167,0.0958,88349425000,20.404,1.0376,9.681,9.744,0.9527,1.2915,0.2399,-28.466172813235627,0.0995,0.0523,0.0463,0.5185
BA,2013-12-31,0.1616170212765958,0.0624169191805044,-0.0935656374360214,136.49,1.6081909482196426,0.973,19.5604,0.1618,102009759710,22.2485,1.1776,16.6356,6.802,1.0937,1.2639,0.2109,-16.848212218967888,0.0828,0.0518,0.0489,0.381
BA,2014-03-31,-0.0805919847607884,-0.0935656374360214,-0.0330756226839103,125.49,1.282392026578073,0.8372,19.4458,0.1597,91701942990,20.635,1.0397,13.6339,6.2667,0.9836,1.2338,0.1837,-16.64725741052698,0.0943,0.0471,0.0482,0.2999
BA,2014-06-30,0.0138656466650729,-0.0330756226839103,-0.0049734019941629,127.23,2.2374120194910665,1.8435,19.1987,0.1529,91778251110,18.3226,1.0379,18.12,6.4705,0.9922,1.2285,0.2137,-18.057633044387178,0.0987,0.0749,0.0543,0.3476
BA,2014-09-30,0.001178967224711,-0.0049734019941629,-0.0235019826890387,127.38,1.8642211880646045,0.4475,20.0342,0.1579,90929066580,17.4427,1.0094,29.6669,6.2122,0.9786,1.2258,0.2226,-17.928362198304665,0.1053,0.0572,0.0562,0.3617
BA,2014-12-31,0.0204113675616265,-0.0235019826890387,0.1502727705460989,129.98,2.0254213871235147,5.9919,12.1442,0.0945,91860505440,16.8675,1.0121,13.8011,10.4505,0.9564,1.4049,0.262,-23.154594129566117,0.1017,0.0599,0.0586,0.4649
BA,2015-03-31,0.1546391752577321,0.1502727705460989,-0.0733815325814965,150.08,1.8735100266442293,-0.6815,11.2606,0.0821,104156120320,17.9054,1.1266,18.8007,12.9708,1.1188,1.202,0.3313,-33.60787545893107,0.1082,0.0603,0.061,0.6916
BA,2015-06-30,-0.0756929637526653,-0.0733815325814965,0.0133395334780358,138.72,1.590713671539123,3.7331,9.0384,0.0642,94477614240,17.9138,0.995,13.9285,14.9798,0.9874,1.1692,0.3239,-36.69095698367415,0.0849,0.0452,0.0538,0.7357
BA,2015-09-30,-0.0560121107266436,0.0133395334780358,0.0396264906460566,130.95,2.4774643791799944,3.341,9.8662,0.0685,87862342950,15.645,0.9057,10.0368,12.9475,0.8907,1.1689,0.3598,-36.7174843247223,0.1137,0.0659,0.0569,0.8578
BA,2015-12-31,0.1041618938526156,0.0396264906460566,-0.1297994917136631,144.59,1.507493388186894,3.6673,9.399,0.0677,96387164160,18.6219,1.0028,13.9428,15.0675,0.9672,1.3535,0.3213,-29.667398713517667,0.0669,0.0435,0.0535,0.7852
BA,2016-03-31,-0.1220692993982986,-0.1297994917136631,0.0040890255334633,126.94,1.8336341756919372,0.8092,6.1762,0.0448,81218116100,16.0541,0.8407,10.2328,19.7803,0.8446,1.3245,0.3317,-34.15674843509452,0.096,0.0538,0.0544,0.9633
BA,2016-06-30,0.0230817709153931,0.0040890255334633,-0.0186712754520963,129.87,-0.3683299228710845,3.9682,1.0184,0.0072,81280178460,21.8789,0.8395,10.3502,125.6262,0.8456,1.2737,0.2873,-40.67216525154268,-0.0022,-0.0094,0.041,1.5632
BA,2016-09-30,0.0143990143990144,-0.0186712754520963,0.1491794733524116,131.74,3.602023075707286,4.122,3.3981,0.0241,81541790400,19.0074,0.8596,9.9891,37.9264,0.8612,1.2835,0.3517,-39.68430916375856,0.1124,0.0953,0.048,3.0675
BA,2016-12-30,0.181721572794899,0.1491794733524116,0.0807114147425165,155.68,2.820717131474104,3.592,1.3976,0.0097,96078223360,19.0858,1.0276,12.1295,109.5532,1.0218,1.2464,0.4284,-43.15306439904594,0.1492,0.0796,0.0562,3.326
BA,2017-03-31,0.1360483042137718,0.0807114147425165,0.092429551535734,176.86,2.5451321727917477,2.645,0.2498,0.0017,107140373120,19.8628,1.1542,11.8728,691.2282,1.1674,1.2528,0.4938,-44.81901378691036,0.1179,0.0719,0.06,10.4534
BA,2017-06-30,0.1181160239737644,0.092429551535734,0.2459189578476104,197.75,2.872392839546724,7.433,-3.2484,-0.0219,117305102250,15.9014,1.2873,10.636,-59.3049,1.2843,1.1875,0.7425,-49.19596964930824,0.1293,0.0758,0.082,-8.0932
BA,2017-09-29,0.2855120101137801,0.2459189578476104,0.0988779868704439,254.21,2.988771466314399,4.957,1.8906,0.0125,151852597710,21.9821,1.6605,13.2935,132.6223,1.6578,1.1788,0.6633,-43.05676227209798,0.1277,0.0747,0.0763,-16.5858
BA,2017-12-29,0.1601038511466898,0.0988779868704439,0.1240424307027078,294.91,5.496688741721854,4.1887,2.836,0.0152,174303311490,20.6081,1.8541,14.8989,101.7532,1.851,1.1412,0.6819,-43.06822392430957,0.1412,0.134,0.0831,5.9188
BA,2018-03-30,0.1117968193686208,0.1240424307027078,-0.0060756795386138,327.88,4.152556580050294,4.642,2.176,0.0114,191554709360,20.4739,2.0073,14.9337,147.5768,2.0134,1.1457,0.7018,-44.00382046550798,0.141,0.1059,0.0828,6.2145
BA,2018-06-29,0.0232707087959009,-0.0060756795386138,0.036503234799089,335.51,3.73469387755102,7.3435,-2.3367,-0.0121,193214840840,19.7097,1.9994,15.3114,-140.6221,2.007,1.1116,0.7957,-48.91262823763119,0.1322,0.0905,0.0864,-257.9736
BA,2018-09-28,0.108461744806414,0.036503234799089,0.0068846815127513,371.9,4.072733540158566,7.2009,-2.0837,-0.0105,211610728100,20.4336,2.1691,15.3396,-175.0295,2.1742,1.1041,0.9607,-49.52908528837485,0.1053,0.0939,0.0909,-8.0185
BA,2018-12-31,-0.1328314062920139,0.0068846815127513,0.0520357712622337,322.5,5.930031174229304,4.2518,0.71,0.0034,183064222500,17.5013,1.8102,13.3428,446.4981,1.8299,1.0764,0.8361,-51.29826774316866,0.1679,0.1208,0.0901,-26.1827
BA,2019-03-29,0.1826976744186047,0.0520357712622337,-0.0835227646355289,381.42,3.75830710038475,4.192,0.4057,0.0019,214896223620,21.2096,2.1348,16.0995,926.2768,2.1709,1.0704,0.6903,-54.077751410604336,0.1196,0.0937,0.0852,31.5638
BA,2019-06-28,-0.0456452204918463,-0.0835227646355289,0.0333277037738614,364.01,-5.209845935895165,-1.3989,-8.7533,-0.0391,204829519030,41.0151,2.2226,24.8579,-41.4383,2.2796,1.0316,0.3359,-64.14218513141036,-0.1911,-0.1867,0.0405,-2.1201
BA,2019-09-30,0.0452185379522541,0.0333277037738614,-0.2291375273858948,380.47,2.052409426661977,-5.0756,-6.6989,-0.0287,214124330830,56.3781,2.4615,182.0785,-56.2153,2.5693,1.1068,0.2121,-61.74783089221715,0.0924,0.0584,0.0293,-0.8679
BA,2019-12-31,-0.143795831471601,-0.2291375273858948,-0.3421677869415692,325.76,-1.788243626062323,-4.722,-14.6954,-0.0621,183373235840,-288.3226,2.3951,-46.4706,-22.0931,2.5228,1.0505,-0.0314,-70.51939123375182,-0.1099,-0.0563,-0.0047,0.105
BA,2020-03-31,-0.5421782907662083,-0.3421677869415692,0.0295178137640097,149.14,-1.1337106473293244,-8.2631,-16.5546,-0.0654,84161640820,-24.5655,1.1929,-7.6406,-8.9916,1.4512,1.1746,-0.1394,-73.4060707444273,-0.0502,-0.0379,-0.0247,0.3879
BA,2020-06-30,0.2290465334584955,0.0295178137640097,-0.1831551147540205,183.3,-4.194915254237288,-9.8693,-20.0953,-0.0698,103458186000,-36.1741,1.5532,-6.5417,-9.0896,1.944,1.4086,-0.0713,-77.91538216221963,-0.2041,-0.2012,-0.0186,0.2757
BA,2020-09-30,-0.0984178941625751,-0.1831551147540205,0.1784114851792118,165.26,-0.7931460872637344,-8.6592,-20.408,-0.0716,93291914160,-20.8426,1.5352,-5.232,-8.0751,2.0324,1.4193,-0.0895,-74.0492740684055,0.0049,-0.0317,-0.0276,0.3903
BA,2020-12-31,0.2952922667312115,0.1784114851792118,0.1322215629903652,214.06,-14.59272097053726,-7.3708,-31.3258,-0.1188,124651419200,-10.4872,2.1433,-6.4197,-6.8963,2.7651,1.3936,-0.2492,-83.40603104822091,-0.4928,-0.5501,-0.0758,0.8023
BA,2021-03-31,0.1899467439035784,0.1322215629903652,-0.1412226251119028,254.72,-0.917948717948718,-6.2837,-30.4974,-0.1189,148872377600,-12.6355,2.6364,-8.0816,-8.3443,3.2675,1.3343,-0.2571,-82.0097355656124,0.0272,-0.0352,-0.0779,0.656
BA,2021-06-30,-0.0595163316582914,-0.1412226251119028,-0.0842364013662555,239.56,0.9952526280094948,-1.1122,-27.9501,-0.1106,140352454560,-15.9147,2.2763,-10.4064,-8.5139,2.855,1.3499,-0.1892,-79.06963248195864,0.0837,0.0345,-0.0589,0.5138
BA,2021-09-30,-0.0819001502755051,-0.0842364013662555,-0.191133247959938,219.94,-0.1851851851851851,-0.2939,-24.2371,-0.0971,129208591680,-15.2386,2.0575,-14.7532,-9.0571,2.6475,1.3627,-0.1773,-75.27848135740938,0.0368,-0.0071,-0.0573,0.5514
BA,2021-12-31,-0.0846594525779758,-0.191133247959938,0.0006892257695737,201.32,-7.025606240461252,1.0819,-25.1755,-0.1071,118560770440,-28.2153,1.9034,-30.6596,-7.986,2.5528,1.3253,-0.0916,-75.95637415798831,-0.2464,-0.28,-0.0294,0.2886
BA,2022-03-31,-0.0487780647725014,0.0006892257695737,-0.1216064869815668,191.5,-2.0612106865065947,-6.0145,-25.8167,-0.1124,113248312500,-23.1876,1.8547,-30.2156,-7.4173,2.5567,1.2977,-0.1136,-76.19023462270133,-0.0474,-0.0871,-0.0356,0.3243
BA,2022-06-30,-0.2860574412532637,-0.1216064869815668,-0.0616229906904472,136.72,0.3237711793323268,-0.2918,-24.8129,-0.1091,81136620720,-15.3726,1.3357,-24.8428,-5.4855,1.9999,1.25,-0.124,-74.5975657636435,0.0751,0.0115,-0.0389,0.3511
BA,2022-09-30,-0.1143943826799297,-0.0616229906904472,,121.08,-5.49496644295302,4.8808,-29.5889,-0.1282,72117911760,-8.5407,1.1741,-391.9451,-4.0894,1.7852,1.219,-0.2055,-77.13281242130076,-0.143,-0.2052,-0.0618,0.5208
