ticker,date,absoluteReturn,relativeToSPReturn,nextPeriodRelativeToSPReturn,closePrice,dilutedEarningsPerShare,freeCashFlowPerShare,bookValuePerShare,equityRatio,marketCap,priceToEarningsRatio,priceToSalesRatio,priceToFreeCashFlow,priceToBookRatio,enterpriseValueToSalesRatio,currentRatio,roic,netCurrentAssetValuePerShare,ebitdaMargin,netIncomeMargin,returnOnAssets,returnOnEquity
HD,2006-01-31,-0.0119395711500975,-0.0724775498726195,-0.0391398612973697,40.55,0.6044214487300094,-0.2361,12.6571,0.6059,86128200000,14.753,1.1182,29.6686,3.2007,1.1424,1.2017,0.1947,-1.0484934086629,0.1451,0.0856,0.131,0.2215
HD,2006-04-28,-0.0152897657213316,-0.0391398612973697,-0.1048248439422453,39.93,0.6993402450518379,1.3656,13.1003,0.5277,84691530000,13.9409,1.0652,26.2284,3.0465,1.1163,1.2457,0.1856,-2.169259783121169,0.1338,0.0691,0.1251,0.222
HD,2006-07-31,-0.1307287753568745,-0.1048248439422453,-0.0038493622982559,34.71,0.8986486486486487,0.4227,13.1394,0.5258,71710860000,11.6243,0.8986,20.1152,2.634,0.9739,1.184,0.1802,-2.77541142303969,0.1503,0.0824,0.1181,0.2242
HD,2006-10-31,0.0754825698645922,-0.0038493622982559,0.0475864279092536,37.33,0.7268292682926829,0.0043,13.5404,0.5274,76302520000,12.4656,0.9695,23.2558,2.7488,1.0464,1.1681,0.175,-2.9500978473581214,0.1381,0.0758,0.1172,0.2226
HD,2007-01-31,0.0913474417358693,0.0475864279092536,-0.1011300741859712,40.74,0.4613466334164589,0.2359,12.4837,0.4789,80257800000,13.9312,0.9895,18.8575,3.2064,1.1255,1.392,0.1586,-4.686802030456853,0.1102,0.0531,0.1098,0.2182
HD,2007-04-30,-0.0704467353951891,-0.1011300741859712,-0.0002027691153003,37.87,0.5312341289994922,0.8527,13.0385,0.4577,74717510000,14.0367,0.9556,24.6024,2.9103,1.0778,1.3582,0.1438,-4.505321844906234,0.1163,0.0564,0.0982,0.2099
HD,2007-07-31,-0.0184842883548982,-0.0002027691153003,-0.2169417398275611,37.17,0.8059928897917725,0.6627,13.8014,0.4778,73522260000,14.5646,0.9452,21.2124,2.7055,1.0558,1.4401,0.1325,-3.9519716885743175,0.1368,0.0715,0.0893,0.191
HD,2007-10-31,-0.1522733387140167,-0.2169417398275611,0.0826466948675713,31.51,0.6011019283746556,-0.1157,9.6121,0.3833,53188880000,11.4409,0.6899,16.3809,3.0487,0.8299,1.1245,0.1354,-7.0704976303317535,0.1173,0.0575,0.0908,0.2083
HD,2008-01-31,-0.0276102824500159,0.0826466948675713,-0.0651589740582524,30.64,0.4017964071856287,-0.1718,10.6071,0.3996,51781600000,11.7819,0.6694,20.8209,2.9232,0.8107,1.1548,0.1441,-7.0627218934911244,0.0979,0.0379,0.0978,0.25
HD,2008-04-30,-0.0600522193211488,-0.0651589740582524,-0.087255633105232,28.8,0.2115270350564468,0.9875,10.5204,0.3883,48902400000,13.199,0.6374,19.7985,2.7619,0.7751,1.1573,0.1215,-6.8021201413427566,0.0671,0.0198,0.0824,0.2092
HD,2008-07-31,-0.1725694444444445,-0.087255633105232,0.2255564949388644,23.83,0.713353115727003,0.6884,11.0676,0.4135,40487170000,12.1949,0.5361,17.4138,2.171,0.6725,1.2529,0.1103,-6.248381400824014,0.1202,0.0572,0.0732,0.1826
HD,2008-10-31,-0.010071338648762,0.2255564949388644,0.0601535668668552,23.59,0.4481327800829875,0.4084,10.9045,0.4165,39985050000,13.3953,0.5378,12.4023,2.1735,0.6653,1.2116,0.0961,-5.993510324483776,0.1011,0.0425,0.0668,0.1611
HD,2009-01-30,-0.0873251377702415,0.0601535668668552,0.1656560333400392,21.53,-0.0320284697508896,0.188,10.5438,0.4318,36520908400,16.1596,0.5123,9.5404,2.0543,0.6405,1.198,0.0741,-5.90999127502535,0.0503,-0.0036,0.0529,0.1249
HD,2009-04-30,0.2224802601021829,0.1656560333400392,-0.1458179253368769,26.32,0.3043220840734162,0.9621,10.6536,0.4111,44833224800,18.5414,0.6445,11.8262,2.4915,0.7516,1.2041,0.0824,-5.55304422357769,0.0885,0.0317,0.0569,0.1351
HD,2009-07-31,-0.0144376899696048,-0.1458179253368769,-0.0820954687190209,25.94,0.6599645180366647,0.8693,11.3358,0.4356,44201760000,18.9544,0.6535,10.7782,2.3058,0.7503,1.3183,0.0776,-4.85093896713615,0.1201,0.0585,0.0531,0.1255
HD,2009-10-30,-0.0327679259830378,-0.0820954687190209,0.080016987107184,25.09,0.4069698759598346,0.6863,11.4471,0.4501,42678090000,18.8424,0.6445,9.3305,2.2021,0.7341,1.2765,0.0749,-4.56848912404468,0.1048,0.0421,0.052,0.1175
HD,2010-01-29,0.1163810282981268,0.080016987107184,0.1527058618307156,28.01,0.202127659574468,0.0472,11.4615,0.4744,47560980000,17.8733,0.7187,10.9663,2.4524,0.8281,1.3413,0.0903,-4.46643109540636,0.0802,0.0234,0.0634,0.1372
HD,2010-04-30,0.2577650838986074,0.1527058618307156,-0.1190429018353441,35.23,0.4295023696682464,1.125,11.4757,0.444,59397780000,20.6816,0.8883,12.8817,3.0663,0.9666,1.1909,0.0987,-4.5088967971530245,0.1033,0.0429,0.0679,0.1481
HD,2010-07-30,-0.1907465228498437,-0.1190429018353441,0.0097016620300731,28.51,0.7167769092002405,0.662,11.6927,0.4571,47497660000,16.1118,0.7067,11.1969,2.4426,0.7861,1.2369,0.1011,-4.4015606242497,0.1276,0.0614,0.0684,0.1518
HD,2010-10-29,0.0838302350052612,0.0097016620300731,0.1030383198058527,30.9,0.5066828675577156,0.2199,0.0,0.0,50737800000,16.404,0.7523,14.7407,0.0,0.7523,0.0,0.2118,0.0,0.1129,0.0502,0.1454,0.3181
HD,2011-01-31,0.1899676375404532,0.1030383198058527,-0.0499164682715365,36.77,0.3599019006744328,0.1293,11.5812,0.4707,59677710000,17.8782,0.8776,16.7024,3.1593,0.9976,1.3316,0.2331,-4.779420825631546,0.0967,0.0388,0.1663,0.3534
HD,2011-04-29,0.0103345118302963,-0.0499164682715365,-0.0074480925745129,37.15,0.5040347610180013,1.188,11.296,0.4252,59365700000,17.333,0.8735,16.5456,3.2622,1.0047,1.4104,0.1189,-5.280350438047559,0.1097,0.0482,0.0826,0.1847
HD,2011-07-29,-0.059757738896366,-0.0074480925745129,0.0550706825770474,34.93,0.8642993024730501,1.3512,11.5618,0.4312,54805170000,15.2405,0.7968,11.8677,3.0058,0.9157,1.4485,0.124,-5.217973231357552,0.1343,0.0673,0.0845,0.1974
HD,2011-10-31,0.0249069567706841,0.0550706825770474,0.19278065921293,35.8,0.603359173126615,0.5568,11.4786,0.4281,55167800000,14.9263,0.7937,10.7791,3.1047,0.916,1.4621,0.1284,-5.354964308890331,0.1172,0.0539,0.0882,0.2053
HD,2012-01-31,0.2399441340782124,0.19278065921293,0.1015568899692122,44.39,0.5035783994795056,0.3767,11.6447,0.4417,68227430000,17.5708,0.9692,12.4366,3.812,1.0938,1.5486,0.1356,-5.270006506180872,0.109,0.0483,0.0946,0.2177
HD,2012-04-30,0.166704212660509,0.1015568899692122,0.0208288978999727,51.79,0.6760287393860223,1.482,11.7406,0.4151,79238700000,19.2982,1.11,13.5659,4.4082,1.2165,1.4341,0.1428,-5.211111111111111,0.1192,0.0581,0.0979,0.2289
HD,2012-07-31,0.0075304112763081,0.0208288978999727,0.1525038655253778,52.18,1.0132275132275133,0.9629,11.6626,0.42,78635260000,18.3942,1.0964,15.2216,4.4592,1.2074,1.4448,0.1493,-5.386861313868613,0.1454,0.0744,0.1002,0.2401
HD,2012-10-31,0.1763127635109238,0.1525038655253778,0.0293932408663574,61.38,0.6321762349799733,0.5293,11.8411,0.4257,91824480000,21.4142,1.2661,18.0153,5.1767,1.3795,1.4958,0.1504,-5.32620320855615,0.1189,0.0522,0.1025,0.2424
HD,2013-01-31,0.0902574128380579,0.0293932408663574,0.0296945844230541,66.92,0.6838580040187542,0.8004,11.9068,0.4326,99309280000,21.8984,1.3284,17.383,5.5863,1.4218,1.3411,0.1587,-5.347035040431267,0.1193,0.0559,0.1096,0.2553
HD,2013-04-30,0.0960848774656304,0.0296945844230541,0.0222531124864389,73.35,0.8294993234100135,1.6468,11.0913,0.3709,107164350000,22.6754,1.4087,18.2314,6.5372,1.5023,1.3282,0.1636,-6.284736481861739,0.1322,0.0641,0.1108,0.2766
HD,2013-07-31,0.0774369461486026,0.0222531124864389,-0.0564304778076562,79.03,1.243936243936244,1.1787,10.7262,0.3668,113408050000,22.7316,1.4535,18.5216,7.327,1.5564,1.3001,0.1737,-6.842508710801393,0.1536,0.0796,0.1155,0.313
HD,2013-10-31,-0.0144249019359736,-0.0564304778076562,-0.0281824126488349,77.89,0.953422724064926,0.6464,10.031,0.3244,109669120000,20.3354,1.3818,17.5582,7.7155,1.5058,1.4843,0.1845,-7.813920454545454,0.1403,0.0693,0.1254,0.3632
HD,2014-01-31,-0.0133521633072282,-0.0281824126488349,-0.0222481947874691,76.85,0.7277298850574713,0.9166,8.9956,0.309,106053000000,19.6941,1.3456,16.7619,8.4693,1.5075,1.4214,0.1874,-9.215217391304348,0.1243,0.0572,0.1277,0.4028
HD,2014-04-30,0.0346128822381263,-0.0222481947874691,-0.0079457835102274,79.51,1.0021802325581397,1.6627,8.827,0.2849,108769680000,19.6406,1.3703,17.5974,8.9551,1.5239,1.3203,0.2046,-9.47953216374269,0.1383,0.07,0.1332,0.449
HD,2014-07-31,0.0168532260093068,-0.0079457835102274,0.1609253906394831,80.85,1.5151515151515151,1.7605,8.4678,0.2635,108824100000,18.7854,1.3491,15.8589,9.4984,1.5038,1.4402,0.2103,-10.052748885586924,0.1636,0.086,0.1345,0.4908
HD,2014-10-31,0.2061842918985776,0.1609253906394831,0.0821816182153908,97.52,1.1521739130434785,0.4482,7.5787,0.2435,128531360000,21.4971,1.573,19.6411,12.7132,1.7506,1.3661,0.2172,-11.117602427921092,0.1463,0.0749,0.1406,0.5544
HD,2015-01-30,0.0707547169811321,0.0821816182153908,-0.0208572948599671,104.42,1.047872340425532,1.2006,7.0835,0.2333,136476940000,21.5093,1.6408,19.9294,14.6403,1.8229,1.3578,0.2378,-11.723029839326705,0.1373,0.0719,0.1557,0.653
HD,2015-04-30,0.0245163761731469,-0.0208572948599671,0.0851535385996735,106.98,1.2099616858237547,2.3655,7.0528,0.2165,138967020000,21.2325,1.6469,18.1727,15.0985,1.7771,1.0582,0.2488,-11.786759045419554,0.146,0.0755,0.1587,0.7065
HD,2015-07-31,0.093942793045429,0.0851535385996735,0.068117100201027,117.03,1.7331264546159817,1.6679,6.7005,0.1972,150266520000,22.3311,1.7596,20.2652,17.3979,1.8928,1.1909,0.2488,-12.17289719626168,0.1654,0.0899,0.1559,0.7543
HD,2015-10-30,0.0564812441254379,0.068117100201027,0.0840518090146858,123.64,1.3540031397174257,0.8398,5.9803,0.1725,156775520000,22.6652,1.8082,19.8777,20.5769,1.9786,1.1646,0.2448,-14.13801261829653,0.1581,0.079,0.1572,0.851
HD,2016-01-29,0.0171465545131025,0.0840518090146858,0.0001909724466304,125.76,1.1656101426307448,1.2725,5.0047,0.1504,157451520000,22.4641,1.7787,19.8978,24.9289,1.9885,1.3161,0.2502,-15.313897763578275,0.1443,0.0701,0.1627,1.0059
HD,2016-04-29,0.0646469465648853,0.0001909724466304,-0.0199485679515045,133.89,1.4400958466453675,2.6477,5.0599,0.1421,166693050000,23.0461,1.8441,20.4757,26.313,2.0393,1.2548,0.2639,-15.446586345381526,0.1565,0.0792,0.1671,1.1434
HD,2016-07-29,0.0324893569347973,-0.0199485679515045,-0.0955742814723259,138.24,1.9685483870967744,2.329,5.3685,0.1504,170864640000,22.9656,1.8565,19.2436,25.6669,2.0399,1.304,0.2711,-15.088187702265373,0.1735,0.0922,0.1675,1.1453
HD,2016-10-31,-0.1174045138888889,-0.0955742814723259,0.055783023498986,122.01,1.6021155410903174,0.489,4.5744,0.1263,148852200000,19.3717,1.5942,17.6994,26.4767,1.795,1.3407,0.2739,-16.009836065573772,0.1648,0.085,0.1731,1.2515
HD,2017-01-31,0.1276124907794443,0.055783023498986,0.0883923884274217,137.58,1.4413223140495868,1.1537,3.5809,0.1008,165508740000,20.8003,1.7496,20.1839,38.1972,1.959,1.254,0.2819,-17.380714879467998,0.1542,0.0785,0.1819,1.5985
HD,2017-04-28,0.1346125890391043,0.0883923884274217,-0.0777527582943541,156.1,1.6727574750830565,3.421,3.2906,0.0881,186851700000,22.876,1.952,20.752,47.1609,2.1487,1.2103,0.2979,-17.615705931495405,0.1613,0.0843,0.1858,1.9693
HD,2017-07-31,-0.0416399743754003,-0.0777527582943541,0.0656663303200228,149.6,2.2472666105971406,2.4558,2.989,0.0773,176351472000,20.9967,1.8114,19.5165,49.6205,2.0126,1.2962,0.3031,-18.572810098233827,0.1769,0.095,0.1847,2.2349
HD,2017-10-31,0.1081550802139038,0.0656663303200228,0.1153324808962343,165.78,1.84412265758092,1.1805,2.166,0.0564,193631040000,22.5283,1.9513,19.716,76.1427,2.1601,1.2299,0.3034,-19.51883561643836,0.1677,0.0865,0.1889,2.8194
HD,2018-01-31,0.2118470261792737,0.1153324808962343,-0.0178972226356284,200.9,1.5257289879931388,1.506,1.2469,0.0326,232642200000,26.9573,2.3055,22.8506,160.0015,2.5104,1.1691,0.3048,-20.84801381692573,0.1556,0.0744,0.1927,4.3182
HD,2018-04-30,-0.0801393728222996,-0.0178972226356284,0.0052976301396216,184.8,2.075993091537133,2.9645,1.4568,0.0361,213259200000,23.6429,2.0915,22.4601,126.4132,2.2939,1.1699,0.3223,-20.579722703639515,0.1568,0.0963,0.1978,5.7433
HD,2018-07-31,0.0688311688311688,0.0052976301396216,-0.0724352012821573,197.52,3.051348999129678,2.9582,1.7484,0.0434,226160400000,22.9511,2.1679,22.6749,112.5736,2.3578,1.1289,0.3584,-20.45502183406113,0.1782,0.115,0.2121,5.3322
HD,2018-10-31,-0.1095585257189146,-0.0724352012821573,0.0463129048018475,175.88,2.5127081507449605,1.3269,1.1568,0.0292,198920280000,18.8442,1.8838,19.6911,150.6971,2.088,1.0886,0.3865,-21.28293545534925,0.1677,0.109,0.2309,6.3418
HD,2019-01-31,0.0434955651580623,0.0463129048018475,0.0205064158700352,183.53,2.089126559714795,2.1479,-1.6737,-0.0426,202800650000,18.2358,1.8742,18.8546,-107.9875,2.0964,1.1084,0.409,-24.75294117647059,0.1575,0.0884,0.2493,-39.8602
HD,2019-04-30,0.1099002887811256,0.0205064158700352,0.0373143332227644,203.7,2.2721518987341773,3.6509,-1.9376,-0.0415,224273700000,19.9709,2.0456,19.7406,-104.654,2.2729,1.0447,0.3837,-30.068119891008173,0.157,0.0952,0.2351,-5.5856
HD,2019-07-31,0.0490427098674521,0.0373143332227644,0.0785729023890691,213.69,3.165605095541401,2.9754,-1.0555,-0.0223,234204240000,20.9054,2.1288,20.8515,-201.9002,2.3517,1.1011,0.3514,-29.626824817518248,0.1769,0.1128,0.2164,-6.7835
HD,2019-10-31,0.09775843511629,0.0785729023890691,-0.0895024373932944,234.58,2.5310786106032905,1.4762,-0.989,-0.0206,255692200000,23.0249,2.3049,22.5617,-236.3144,2.5248,1.0822,0.3384,-29.556880733944958,0.1668,0.1017,0.2129,-9.9063
HD,2020-01-31,-0.0276238383493904,-0.0895024373932944,0.0608105181098165,228.1,2.280330882352941,1.9512,-2.8639,-0.0608,245663700000,21.8523,2.2287,22.24,-78.8394,2.4596,1.078,0.3381,-32.07242339832869,0.155,0.0962,0.2171,-5.3558
HD,2020-04-30,-0.0362560280578692,0.0608105181098165,0.0845475631666712,219.83,2.084493964716806,4.7827,-3.2404,-0.0594,236537080000,21.5543,2.1099,19.4536,-67.7756,2.3144,1.1682,0.3101,-32.48141263940521,0.1374,0.0794,0.1995,-3.3224
HD,2020-07-31,0.2077059546012827,0.0845475631666712,0.0049499430136426,265.49,4.022284122562674,8.0278,-0.3844,-0.0065,285667240000,24.1538,2.3941,16.2912,-690.0174,2.5469,1.2959,0.3082,-30.11338289962825,0.1755,0.1138,0.1937,-6.0589
HD,2020-10-30,0.0045952766582544,0.0049499430136426,-0.1204571201147957,266.71,3.183673469387755,1.9619,1.4239,0.0229,286979960000,22.9767,2.2843,15.9123,186.9576,2.429,1.3587,0.3081,-28.69795539033457,0.1634,0.1023,0.1917,22.2836
HD,2021-01-29,0.0154099958756702,-0.1204571201147957,0.0694346165825121,270.82,2.650278293135436,0.4304,3.0602,0.0467,291673140000,22.67,2.2078,17.811,88.4125,2.3987,1.2292,0.2938,-36.03064066852368,0.1472,0.0885,0.1871,5.3231
HD,2021-04-30,0.1951480688280039,0.0694346165825121,-0.0372384941591254,323.67,3.855813953488372,5.3823,1.626,0.024,344708550000,23.3447,2.4386,20.2638,197.2016,2.6371,1.1049,0.3328,-37.69671361502348,0.1729,0.1105,0.2063,5.8513
HD,2021-07-30,0.0139648407328451,-0.0372384941591254,0.0848914479612876,328.19,4.526365348399247,2.9369,1.9482,0.0292,346568640000,22.7392,2.3998,30.1783,167.5053,2.6018,1.0598,0.3524,-38.29356060606061,0.1787,0.1169,0.2126,7.9858
HD,2021-10-29,0.1326975227764405,0.0848914479612876,0.0067008170260708,371.74,3.9211775878442543,2.6058,0.9829,0.0141,388840040000,24.397,2.6326,32.101,375.6908,2.8469,1.1324,0.3578,-39.70363288718929,0.1767,0.1121,0.2216,10.2693
HD,2022-01-31,-0.0128046484101791,0.0067008170260708,-0.0964715382004591,366.98,3.213806327900288,2.2588,-1.626,-0.0235,379824300000,23.1135,2.5127,27.1206,-223.953,2.7193,1.0126,0.3692,-43.01159420289855,0.1556,0.0938,0.2268,-49.7216
HD,2022-04-29,-0.1814267807509947,-0.0964715382004591,0.0021945452177421,300.4,4.091876208897485,2.9835,-1.6528,-0.0223,309111600000,18.7124,2.026,27.3453,-180.8727,2.2641,1.1145,0.372,-43.15743440233236,0.171,0.1087,0.2225,-9.7027
HD,2022-07-29,0.001797603195739,0.0021945452177421,,300.94,5.046829268292683,2.5853,0.2312,0.0031,308162560000,18.2506,1.985,28.4413,1300.2639,2.2299,1.1834,0.3672,-41.6474609375,0.1816,0.1181,0.2215,-22.9415
