iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
29	0.924132228	0.8188719192	0.8055555556	0.7966183584	0.7601388889
30	0.9421212524	0.8208097625	0.8222222222	0.7910628029	0.7769929453
31	0.9406618599	0.8306273402	0.8111111111	0.8051932385	0.7692504409
32	0.9441768576	0.8375077852	0.8166666667	0.8107487935	0.7767173721
33	0.9439112694	0.8368570756	0.8194444444	0.8097826097	0.7852865961
34	0.9435003317	0.8340027646	0.8222222222	0.806280194	0.7868143739
35	0.9434751242	0.8281630555	0.8277777778	0.7983091798	0.788877866
36	0.9443073416	0.8293775945	0.825	0.7974637687	0.789484127
37	0.9428887899	0.8295076619	0.8166666667	0.7967391309	0.7818187831
38	0.9426730506	0.8346088405	0.8222222222	0.803864735	0.7866909171
39	0.9458769325	0.8407254411	0.8305555556	0.8095410638	0.7991600529
40	0.9473877248	0.8381448058	0.8305555556	0.8047101458	0.7985372575
41	0.9607368905	0.8450695403	0.8333333333	0.8080917885	0.8034215168
42	0.9617690358	0.8412579479	0.8388888889	0.8038647354	0.8101962081
43	0.9625257402	0.8462412662	0.8388888889	0.8088164258	0.8111078042
44	0.9628199443	0.8453377558	0.8416666667	0.8080917881	0.8126410935
45	0.9624155832	0.8448835061	0.8333333333	0.8078502426	0.8073291446
46	0.9629145302	0.844978642	0.8388888889	0.8064009669	0.8092438272
47	0.9633439958	0.8504619212	0.8444444444	0.8120772957	0.8188910935
48	0.9634919668	0.8548136856	0.8472222222	0.8173913054	0.8207308201
49	0.963282802	0.8560883902	0.8472222222	0.8199275377	0.820877425
50	0.9613188437	0.8570719798	0.8472222222	0.8216183587	0.819728836
51	0.9593474963	0.8560091123	0.8472222222	0.8188405809	0.8247387566
52	0.9632196492	0.8521420592	0.85	0.8137681174	0.8234512787
53	0.9609557638	0.8498129837	0.8555555556	0.8109903398	0.8332308201
54	0.9607337795	0.8526442109	0.8583333333	0.8159420307	0.8354320988
55	0.9601780203	0.8549059692	0.8555555556	0.8187198085	0.8344179894
56	0.9593076166	0.8543559204	0.8611111111	0.8182367168	0.8365553351
57	0.9576089066	0.8603445715	0.8583333333	0.8254830937	0.8353516314
58	0.9604520996	0.8590002007	0.8555555556	0.8222222241	0.8332451499
59	0.9553235247	0.8626678261	0.8555555556	0.8289855092	0.8362037037
60	0.9553249844	0.8647946474	0.8583333333	0.8312801956	0.8394212963
61	0.9553184398	0.8701685382	0.8666666667	0.8374396159	0.8477391975
62	0.9544127208	0.8721070247	0.8611111111	0.8404589393	0.8435945767
63	0.957431612	0.8736540944	0.8611111111	0.8409420314	0.8431470459
64	0.9595450589	0.8739665554	0.8611111111	0.8407004852	0.8441644621
65	0.9613566171	0.8741357978	0.8611111111	0.8405797124	0.8441578483
66	0.9646785068	0.8750307696	0.8666666667	0.8393719829	0.8514660494
67	0.959231395	0.8708472534	0.8638888889	0.8369565242	0.8498952822
68	0.957438739	0.8733761952	0.8611111111	0.8397343017	0.8488844797
69	0.9574685145	0.8755652556	0.8694444444	0.8414251229	0.8582936508
70	0.9584389012	0.8719967901	0.8722222222	0.8376811611	0.861747134
71	0.9581293616	0.873406963	0.8722222222	0.8392512093	0.8609182099
72	0.9605510715	0.8732530743	0.8722222222	0.8373188423	0.8601973104
73	0.9605189319	0.8738675992	0.8666666667	0.8379227072	0.8569631834
74	0.960519081	0.8764172239	0.8666666667	0.8411835768	0.8594543651
75	0.9605204048	0.8781358802	0.8694444444	0.8437198081	0.8611122134
76	0.9605183175	0.8786927633	0.8722222222	0.8448067643	0.8639395944
77	0.9589692762	0.878813127	0.875	0.8454106292	0.8673842593
78	0.9589701149	0.8768510184	0.8777777778	0.8429951705	0.8694708995
79	0.9582407598	0.876168071	0.8805555556	0.8423913059	0.8717813051
80	0.9573301546	0.8750657334	0.8805555556	0.8413043496	0.8715961199
81	0.9592126158	0.8779122508	0.8833333333	0.8435990354	0.8743893298
82	0.9589559783	0.8777968146	0.8861111111	0.8438405813	0.8778218695
83	0.9593452295	0.878669941	0.8888888889	0.8446859921	0.8835582011
84	0.959193378	0.8799674403	0.8888888889	0.8457729483	0.8860119048
85	0.9600889642	0.8821196645	0.8888888889	0.848188407	0.8839506173
86	0.9600889642	0.8825330965	0.8916666667	0.848188407	0.8864506173
87	0.9599957399	0.8828420611	0.8888888889	0.8500000011	0.8843507496
88	0.9599958712	0.8807640748	0.8888888889	0.8473429963	0.8826962081
89	0.9602142309	0.881594346	0.8916666667	0.8471014504	0.8859060847
90	0.9600280929	0.8813323402	0.8916666667	0.8477053153	0.8864076279
91	0.9602339209	0.8845516911	0.8916666667	0.850603866	0.8885207231
92	0.9618584426	0.8860610661	0.8916666667	0.8510869577	0.8898368607
93	0.961865003	0.8876146215	0.8916666667	0.8521739143	0.8911948854
94	0.9609668073	0.8859129922	0.8972222222	0.8501207744	0.8979298942
95	0.9597514729	0.8843594439	0.9	0.8492753639	0.8991843034
96	0.9609847996	0.8851022081	0.8972222222	0.849154591	0.8967537478
97	0.9609703227	0.8836590697	0.8972222222	0.8481884073	0.8957253086
98	0.9618827063	0.8836785134	0.8972222222	0.8469806778	0.8949316578
99	0.961882241	0.8840450463	0.9	0.8469806778	0.8982649912
