iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
55	0.9479837062	0.8187774526	0.8558823529	0.7998721249	0.7891888422
56	0.9480539873	0.8234885529	0.8529411765	0.8052429681	0.7902894491
57	0.9480820215	0.8277237423	0.8558823529	0.8095907946	0.7941129785
58	0.9482992372	0.8319683033	0.8529411765	0.8145780071	0.7931979458
59	0.9482971184	0.8312903005	0.8588235294	0.8139386207	0.7983986928
60	0.9482993653	0.8325456675	0.8588235294	0.8152173931	0.7992775444
61	0.9483114005	0.8289855363	0.8588235294	0.8094629175	0.8002859477
62	0.9483042992	0.8331975817	0.8588235294	0.8149616388	0.8007959851
63	0.9483102938	0.8330699435	0.8647058824	0.8147058844	0.805498366
64	0.9483811677	0.8394391987	0.8676470588	0.8234015363	0.8100887021
65	0.9483759776	0.8369329477	0.8676470588	0.8199488508	0.8087815126
66	0.9483746627	0.8362129842	0.8735294118	0.819437342	0.8148681139
67	0.9484005973	0.8384263632	0.8735294118	0.8217391321	0.8153443044
68	0.9484818715	0.8378500088	0.8764705882	0.8205882369	0.8179773576
69	0.9500821782	0.8374238181	0.8852941176	0.819437342	0.8284232026
70	0.9500821704	0.8384340458	0.8823529412	0.8205882369	0.8258099907
71	0.9500873828	0.8394568289	0.8794117647	0.8217391321	0.8230812325
72	0.9501052591	0.8400404584	0.8794117647	0.8218670093	0.8251598973
73	0.9500428445	0.8402204521	0.8794117647	0.8227621501	0.822823296
74	0.9500428495	0.8408572049	0.8735294118	0.8234015361	0.8179295051
75	0.9502609797	0.8437400582	0.8794117647	0.8254475718	0.8254750233
76	0.9509313647	0.8436543043	0.8735294118	0.8242966766	0.8208426704
77	0.9508847726	0.8428496771	0.8735294118	0.8242966766	0.8208671802
78	0.9509188373	0.84415231	0.8764705882	0.8251918174	0.8257282913
79	0.9509190934	0.8442166793	0.8764705882	0.8251918179	0.8265452848
80	0.9509190934	0.8442166793	0.8764705882	0.8251918179	0.8274358077
81	0.9509561549	0.8453971253	0.8794117647	0.8267263448	0.8302380952
82	0.9510931102	0.8457900655	0.8823529412	0.8269820992	0.8325536881
83	0.9512401308	0.8504955994	0.8794117647	0.8318414339	0.8320354809
84	0.951263845	0.8527676587	0.8852941176	0.8342711016	0.8374147993
85	0.9534830497	0.8521935016	0.8852941176	0.8328644519	0.8383753501
86	0.9605396755	0.8559678689	0.8852941176	0.8342711016	0.8404178338
87	0.9605396805	0.8562570484	0.8911764706	0.8346547332	0.8466024743
88	0.9605248517	0.8564777542	0.8911764706	0.834910488	0.8466234827
89	0.9605221655	0.8540082767	0.8911764706	0.8317135569	0.8458508403
90	0.9605228905	0.8546424848	0.8941176471	0.8317135569	0.8503979925
91	0.9605256251	0.8574234793	0.8941176471	0.8352941196	0.8502999533
92	0.960525637	0.8573469142	0.8970588235	0.8351662424	0.8530077031
93	0.9605257091	0.860603091	0.8941176471	0.8393861913	0.8511356209
94	0.9605256969	0.8603904767	0.8911764706	0.8391304368	0.8490767974
95	0.9605257903	0.8598286821	0.8911764706	0.838235296	0.8486076097
96	0.9603867984	0.8589478031	0.8941176471	0.8373401552	0.8509815593
97	0.9603867991	0.8600443957	0.8970588235	0.8386189277	0.8545238095
98	0.9603868794	0.8609734903	0.9029411765	0.8398977001	0.8592040149
99	0.9603908047	0.8624130116	0.9029411765	0.8418158586	0.8599183007
