iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
71	0.9582989094	0.8153927032	0.8416666667	0.7935990342	0.7929850088
72	0.9583679814	0.8165120554	0.8416666667	0.7940821259	0.795271164
73	0.9585515262	0.8169426093	0.8444444444	0.7940821259	0.7965906085
74	0.9583677415	0.8166203296	0.8444444444	0.7943236717	0.7969686949
75	0.9586407307	0.8200699146	0.8444444444	0.7972222226	0.7980059524
76	0.9585535412	0.8243488676	0.8472222222	0.8035024158	0.8006845238
77	0.9585479377	0.8235027469	0.8444444444	0.8022946864	0.8003780864
78	0.9585530348	0.8236424202	0.85	0.8022946864	0.8070910494
79	0.9585494605	0.8252284983	0.8527777778	0.8042270538	0.8081823192
80	0.9585506897	0.8253202876	0.8472222222	0.8042270538	0.8049801587
81	0.9585495763	0.8274230978	0.8472222222	0.8072463774	0.8054839065
82	0.9585494706	0.8247586613	0.8472222222	0.8037439624	0.8039726631
83	0.9594003827	0.8254318227	0.85	0.8036231895	0.806377866
84	0.9594004081	0.8264377744	0.8527777778	0.8047101458	0.8094334215
85	0.9594044167	0.8266202674	0.85	0.8049516916	0.8078483245
86	0.959404405	0.8247191218	0.8527777778	0.8026570055	0.8086386684
87	0.9594044045	0.8264008246	0.8527777778	0.8047101458	0.809574515
88	0.9594043578	0.8278327854	0.8527777778	0.8066425128	0.8111463845
89	0.9594043553	0.8278327854	0.8527777778	0.8066425128	0.8121494709
90	0.9594113003	0.8331717641	0.8555555556	0.8130434793	0.8164087302
91	0.95880744	0.8360189564	0.85	0.8167874407	0.8111992945
92	0.9594046402	0.8343010031	0.8555555556	0.814009663	0.8170458554
93	0.9593948437	0.8377692825	0.8555555556	0.8184782619	0.8179982363
94	0.9593881256	0.8343711283	0.8583333333	0.814009663	0.8205599647
95	0.9594054413	0.8357750312	0.8555555556	0.8158212571	0.8194720018
96	0.9594122184	0.8371406197	0.8583333333	0.8173913057	0.8206569665
97	0.9593953642	0.8366375204	0.8583333333	0.8169082137	0.8209964727
98	0.959395388	0.8371352757	0.8583333333	0.8172705327	0.8224162257
99	0.9594136418	0.8369166698	0.8611111111	0.8167874407	0.8246186067
