iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
30	0.9439795998	0.7894446693	0.7764705882	0.7667519209	0.7167250233
31	0.9385284693	0.7990831979	0.7764705882	0.7826086987	0.7192016807
32	0.9385473625	0.8017782006	0.7735294118	0.7838874712	0.717394958
33	0.9386284312	0.7987662861	0.7676470588	0.7791560133	0.7141199813
34	0.9384012911	0.8018668113	0.7764705882	0.7835038397	0.7232936508
35	0.9384028553	0.8057592935	0.7764705882	0.7881074206	0.7229948646
36	0.9384092201	0.8091957316	0.7794117647	0.7925831239	0.7286694678
37	0.9384542165	0.8127457839	0.7735294118	0.7966751956	0.7237733427
38	0.9384513127	0.8122349461	0.7852941176	0.795396423	0.732447479
39	0.9384419463	0.8093264068	0.7882352941	0.7916879829	0.7351785714
40	0.9378440224	0.8081045657	0.7823529412	0.790664965	0.7309161998
41	0.9352329245	0.8085451049	0.7735294118	0.7929667557	0.724160831
42	0.9355842535	0.807505643	0.7882352941	0.7892583154	0.7382492997
43	0.9355839932	0.8109003041	0.7852941176	0.7947570369	0.7361146125
44	0.9358707678	0.8089149232	0.7882352941	0.7904092106	0.7401727358
45	0.9432163929	0.8124198579	0.7911764706	0.7914322282	0.7425035014
46	0.9430379031	0.8136002481	0.7941176471	0.7929667551	0.7446650327
47	0.9536129339	0.8202365021	0.8058823529	0.7973145812	0.7567390289
48	0.9536130363	0.821729594	0.8088235294	0.7993606173	0.7603011204
49	0.9536177933	0.8250492026	0.8117647059	0.8037084436	0.7647175537
50	0.9536196035	0.8272691725	0.8147058824	0.8071611287	0.7674404762
51	0.9536373894	0.8300074125	0.8205882353	0.8099744281	0.7738468721
52	0.9536390873	0.8357497849	0.8176470588	0.8170076763	0.7734920635
53	0.9546833926	0.8403607513	0.8147058824	0.8223785202	0.7710247432
54	0.9604534524	0.8411587675	0.8264705882	0.8202046071	0.7816771709
55	0.9594923567	0.8407384942	0.8264705882	0.8202046071	0.7829866947
56	0.959465392	0.8390140327	0.8323529412	0.8181585711	0.785629085
57	0.9565887495	0.8374552355	0.8382352941	0.8175191847	0.7930602241
58	0.960423739	0.8374768942	0.8264705882	0.8163682899	0.7840978058
59	0.9610734057	0.8421920584	0.8352941176	0.8205882388	0.7924194678
60	0.9604493894	0.8437058049	0.8323529412	0.8221227656	0.7915651261
61	0.960451519	0.8436822823	0.8411764706	0.8216112568	0.7983998599
62	0.960685351	0.8438404107	0.8382352941	0.8216112564	0.7973611111
63	0.960551082	0.8433020755	0.8411764706	0.8208439932	0.7997012138
64	0.9607827429	0.8441372078	0.8470588235	0.8208439932	0.8063141923
65	0.9605565528	0.843757677	0.8470588235	0.8205882388	0.806232493
66	0.9607877181	0.8440263751	0.8470588235	0.8199488524	0.8075081699
67	0.9607701261	0.8444109768	0.8470588235	0.8205882388	0.8075408497
68	0.9615730214	0.8451724614	0.8470588235	0.8208439932	0.8069526144
69	0.9615639188	0.8454490339	0.8470588235	0.8208439932	0.8068020542
70	0.9617148498	0.8491604552	0.8470588235	0.8237851695	0.80714169
71	0.9605748713	0.8479516084	0.85	0.8217391336	0.809073296
72	0.9607758535	0.8510368841	0.8529411765	0.8240409239	0.8142950514
73	0.9607923361	0.8553272064	0.85	0.8290281362	0.8126774043
74	0.9607951566	0.8554714179	0.85	0.8290281362	0.8116853408
75	0.96060655	0.8560394754	0.8529411765	0.8306905406	0.8151120448
76	0.9607955774	0.8560996341	0.8588235294	0.8296675226	0.820035014
77	0.9607884188	0.8519532239	0.8617647059	0.8236572924	0.8197012138
78	0.9607606333	0.8545715494	0.8588235294	0.8272378553	0.8172700747
79	0.9607722163	0.8551035156	0.8558823529	0.8273657321	0.8161998133
80	0.960784742	0.8595888118	0.8617647059	0.8337595946	0.8237733427
81	0.9607856938	0.8578191054	0.8676470588	0.8306905408	0.8292390289
82	0.9623875308	0.8576189301	0.8705882353	0.8290281365	0.832710084
83	0.9623786488	0.8611228309	0.8705882353	0.8337595946	0.8329388422
84	0.9623786647	0.8611570913	0.8705882353	0.8337595946	0.8337721755
85	0.9623786647	0.861156624	0.8735294118	0.8337595946	0.8370203081
86	0.9630175892	0.8631960466	0.8705882353	0.8359335075	0.8341736695
87	0.960783808	0.8657071448	0.8676470588	0.8396419476	0.8342588702
88	0.9630226926	0.8666187921	0.8735294118	0.8396419476	0.8393370682
89	0.9630227685	0.865619192	0.8764705882	0.8377237886	0.8426867414
90	0.963021944	0.8719190474	0.8735294118	0.8475703364	0.8410854342
91	0.9630220186	0.8682300191	0.8794117647	0.8423273695	0.8459512138
92	0.9630218272	0.8688652564	0.8764705882	0.8434782647	0.8452159197
93	0.9630218268	0.869394348	0.8764705882	0.8441176507	0.8437371615
94	0.9630229596	0.8682868448	0.8735294118	0.8416879831	0.8406244164
95	0.9630229277	0.8661097257	0.8705882353	0.8395140702	0.8384838936
96	0.9630229598	0.8678912154	0.8676470588	0.8416879831	0.8354446779
97	0.9630248813	0.8680395017	0.8647058824	0.8416879831	0.8326272176
98	0.9643020627	0.8647873753	0.8705882353	0.8368286479	0.8374883287
99	0.9643125383	0.8670787267	0.8617647059	0.8393861928	0.8305030345
