iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
0	0.7755015679	0.5938520922	0.6257142857	0.6199999997	0.4618548753
1	0.8395608738	0.6771788555	0.7285714286	0.6842236019	0.6021643991
2	0.8768171473	0.7059530583	0.7114285714	0.6966459634	0.6030759637
3	0.8768067845	0.7301865667	0.7714285714	0.727329194	0.6732301587
4	0.8681822824	0.7474374034	0.7828571429	0.7518012434	0.6894535147
5	0.8935092831	0.7515896124	0.7857142857	0.7449689455	0.6960657596
6	0.9297750686	0.7794136017	0.7971428571	0.7643478266	0.7310385488
7	0.9124966893	0.7713498334	0.7885714286	0.7604968954	0.723175737
8	0.9304480303	0.782722081	0.8285714286	0.7616149076	0.7671587302
9	0.9361036555	0.7915510069	0.8257142857	0.7705590077	0.7648378685
10	0.9295714712	0.7941804136	0.8314285714	0.7782608713	0.7695952381
11	0.9303736177	0.7850278794	0.84	0.7638509321	0.7813378685
12	0.9301382143	0.803867099	0.8485714286	0.7857142864	0.794239229
13	0.9204980394	0.7866542022	0.8485714286	0.7674534166	0.7819455782
14	0.9264492067	0.7915889597	0.8342857143	0.7709316781	0.771899093
15	0.9211611612	0.7903621112	0.8457142857	0.7724223606	0.7785034014
16	0.9146619547	0.793963612	0.8457142857	0.7783850946	0.7819115646
17	0.9121467476	0.7929290862	0.8457142857	0.7762732937	0.7794297052
18	0.9120319922	0.7937421147	0.8485714286	0.7778882	0.7853185941
19	0.9079262707	0.8006152479	0.8514285714	0.7884472074	0.7872630385
20	0.9082453229	0.8026260719	0.8457142857	0.789192549	0.7817222222
21	0.9165632236	0.8114840438	0.8428571429	0.7977639774	0.7807709751
22	0.92428982	0.80716996	0.84	0.7862111825	0.7842743764
23	0.9292016903	0.8173615301	0.8485714286	0.7992546604	0.7913979592
24	0.9252658052	0.816754807	0.8457142857	0.7965217409	0.7921938776
25	0.9262985424	0.8190472696	0.8485714286	0.8004968966	0.7943673469
26	0.9300420642	0.8177820091	0.8571428571	0.7972670833	0.8008628118
27	0.938327934	0.8269960519	0.8628571429	0.80509317	0.8125079365
28	0.927634681	0.8251968392	0.86	0.8086956544	0.8086201814
29	0.9327389661	0.8237862041	0.8514285714	0.8037267107	0.7985408163
30	0.9350911749	0.8214222585	0.8571428571	0.7978882013	0.805414966
31	0.9395413837	0.8281501025	0.8542857143	0.8038509344	0.804292517
32	0.9360303538	0.8215914562	0.8485714286	0.7967701889	0.7967845805
33	0.938217947	0.8203966649	0.8657142857	0.7941614925	0.8136326531
34	0.9330686145	0.8223282892	0.8685714286	0.799627331	0.8173628118
35	0.9383424737	0.8317778271	0.8657142857	0.810683232	0.8196258503
36	0.9357844906	0.8269247857	0.8657142857	0.8042236042	0.8153809524
37	0.9358087884	0.8227055352	0.8657142857	0.7978882008	0.8150294785
38	0.9401788279	0.8277637023	0.8742857143	0.8026086981	0.8270340136
39	0.9381887428	0.8302284603	0.8714285714	0.8060869589	0.8233151927
40	0.9398831105	0.8285633714	0.8685714286	0.803975157	0.8196870748
41	0.9370227034	0.8290950908	0.8657142857	0.8073291948	0.815723356
42	0.936543392	0.8265640292	0.8685714286	0.8037267099	0.8179172336
43	0.9378866371	0.8198738906	0.8685714286	0.7944099399	0.817138322
44	0.9393818148	0.8210084578	0.8628571429	0.7971428585	0.8093662132
45	0.9379072504	0.8203410005	0.86	0.7973913065	0.8058956916
