iter	Passed	Remaining
391	207913	127824
392	208418	127278
393	208927	126735
394	209415	126179
395	209916	125631
396	210405	125077
397	210927	124542
398	211425	123993
399	211898	123431
400	212402	122886
401	212903	122340
402	213430	121809
403	213930	121262
404	214432	120717
405	214931	120171
406	215429	119624
407	215916	119071
408	216419	118528
409	216921	117983
410	217392	117423
411	217890	116877
412	218405	116341
413	218956	115824
414	219543	115326
415	220080	114801
416	220628	114282
417	221169	113759
418	221643	113202
419	222129	112651
420	222626	112106
421	223124	111562
422	223596	111005
423	224140	110484
424	224639	109941
425	225105	109382
426	225628	108851
427	226191	108339
428	226829	107863
429	227424	107365
430	227923	106822
431	228397	106268
432	228909	105731
433	229398	105184
434	229883	104636
435	230397	104101
436	230889	103556
437	231376	103010
438	231870	102466
439	232391	101935
440	232914	101405
441	233410	100862
442	233903	100319
443	234414	99784
444	234921	99247
445	235405	98701
446	235904	98161
447	236407	97623
448	236902	97082
449	237409	96546
450	237913	96009
451	238433	95478
452	238933	94940
453	239427	94400
454	239935	93864
455	240447	93331
456	241023	92823
457	241537	92290
458	242085	91770
459	242609	91242
460	243152	90720
461	243676	90191
462	244175	89654
463	244681	89118
464	245244	88604
465	245805	88089
466	246337	87563
467	246836	87025
468	247328	86485
469	247827	85948
470	248362	85424
471	248869	84889
472	249371	84354
473	249870	83817
474	250358	83277
475	250854	82739
476	251344	82200
477	251860	81670
478	252369	81137
479	252911	80615
480	253442	80090
481	253946	79555
482	254455	79023
483	254994	78500
484	255580	77991
485	256260	77510
486	256872	77009
487	257496	76510
488	258208	76036
489	258812	75530
490	259462	75038
491	260241	74581
492	260952	74104
493	261642	73620
494	262231	73106
495	262776	72581
496	263294	72048
497	263806	71513
498	264376	70994
499	264926	70470
500	265453	69939
501	265991	69412
502	266563	68893
503	267099	68364
504	267600	67827
505	268128	67297
506	268687	66774
507	269206	66241
508	269722	65708
509	270233	65173
510	270767	64645
511	271326	64122
512	271841	63588
513	272428	63071
514	273001	62551
515	273522	62019
516	274054	61489
517	274570	60956
518	275075	60421
519	275560	59881
520	276063	59345
521	276574	58811
522	277115	58284
523	277668	57759
524	278221	57234
525	278750	56703
526	279214	56160
527	279733	55628
528	280324	55111
529	280972	54604
530	281551	54083
531	282121	53560
532	282714	53042
533	283219	52506
534	283725	51972
535	284258	51442
536	284784	50911
537	285296	50377
538	285949	49868
539	286627	49363
540	287570	48902
541	288480	48434
542	289236	47939
543	289956	47437
544	290680	46935
545	291446	46439
546	292099	45924
547	292701	45400
548	293246	44868
549	293781	44334
550	294323	43801
551	294986	43286
552	295629	42767
553	296181	42235
554	296746	41704
555	297319	41175
556	297842	40639
557	298375	40104
558	298903	39568
559	299456	39036
560	299952	38496
561	300438	37955
562	300931	37415
563	301476	36882
564	302005	36347
565	302533	35812
566	303043	35274
567	303558	34738
568	304043	34198
569	304539	33659
570	305046	33122
571	305551	32585
572	306062	32048
573	306591	31513
574	307095	30976
575	307597	30439
576	308096	29901
577	308601	29365
578	309119	28829
579	309658	28296
580	310192	27762
581	310677	27224
582	311182	26688
583	311710	26153
584	312197	25616
585	312696	25079
586	313197	24543
587	313695	24007
588	314178	23470
589	314685	22934
590	315287	22406
591	316112	21892
592	316749	21365
593	317402	20839
594	318053	20312
595	318643	19781
596	319150	19245
597	319651	18708
598	320183	18173
599	320691	17638
600	321214	17102
601	321730	16567
602	322237	16031
603	322751	15496
604	323219	14958
605	323722	14423
606	324213	13887
607	324695	13350
608	325176	12814
609	325677	12279
610	326182	11744
611	326698	11210
612	327202	10675
613	327732	10141
614	328223	9606
615	328716	9071
616	329254	8538
617	329765	8004
618	330273	7469
619	330860	6937
620	331410	6404
621	331940	5870
622	332501	5337
623	333086	4804
624	333650	4270
625	334175	3736
626	334743	3203
627	335314	2669
628	335860	2135
629	336369	1601
630	336894	1067
631	337363	533
632	337848	0
