iter	Passed	Remaining
0	485	306882
1	967	305314
2	1745	366567
3	2352	369868
4	2869	360397
5	3344	349518
6	3829	342458
7	4349	339797
8	4819	334186
9	5268	328250
10	5716	323244
11	6169	319292
12	6631	316275
13	7088	313394
14	7544	310824
15	7998	308441
16	8460	306570
17	8951	305837
18	9410	304116
19	9870	302526
20	10401	303134
21	10945	303977
22	11484	304597
23	11943	303078
24	12456	302939
25	13032	304264
26	13557	304287
27	14043	303438
28	14536	302765
29	15038	302276
30	15536	301700
31	16065	301732
32	16576	301384
33	17100	301277
34	17646	301501
35	18198	301785
36	18707	301341
37	19229	301091
38	19728	300480
39	20258	300331
40	20763	299798
41	21271	299320
42	21757	298537
43	22259	297980
44	22794	297844
45	23347	297928
46	23863	297536
47	24360	296891
48	24982	297750
49	25720	299897
50	26282	299926
51	26797	299415
52	27330	299084
53	27860	298728
54	28350	297940
55	28896	297739
56	29376	296862
57	29900	296431
58	30428	296028
59	30901	295110
60	31364	294109
61	31828	293132
62	32378	292945
63	32933	292801
64	33422	292057
65	33905	291277
66	34445	290988
67	34963	290506
68	35437	289666
69	35901	288749
70	36427	288340
71	36925	287708
72	37489	287588
73	38001	287064
74	38501	286453
75	38965	285579
76	39507	285276
77	40122	285490
78	40768	285897
79	41470	286665
80	42092	286854
81	42605	286289
82	43085	285509
83	43635	285188
84	44313	285691
85	44864	285356
86	45431	285123
87	45980	284766
88	46594	284804
89	47237	285002
90	47844	284964
91	48444	284872
92	48934	284134
93	49428	283427
94	49932	282773
95	50451	282212
96	50938	281472
97	51455	280907
98	51963	280288
99	52444	279530
100	52903	278659
101	53355	277761
102	53824	276962
103	54286	276131
104	54782	275480
105	55415	275509
106	56043	275505
107	56537	274837
108	57037	274197
109	57592	273827
110	58235	273863
111	58809	273569
112	59361	273166
113	60101	273621
114	60747	273629
115	61272	273083
116	61800	272556
117	62306	271929
118	62789	271209
119	63443	271220
120	64071	271110
121	64706	271026
122	65228	270460
123	65722	269778
124	66208	269070
125	66706	268415
126	67163	267596
127	67665	266959
128	68129	266180
129	68604	265446
130	69066	264668
131	69524	263878
132	69983	263096
133	70446	262332
134	70904	261559
135	71363	260791
136	71819	260018
137	72279	259263
138	72753	258561
139	73217	257828
140	73682	257106
141	74156	256412
142	74633	255738
143	75087	254983
144	75555	254283
145	76027	253597
146	76551	253088
147	77198	252980
148	77701	252399
149	78220	251870
150	78763	251417
151	79262	250823
152	79756	250217
153	80263	249650
154	80759	249050
155	81249	248437
156	81804	248018
157	82352	247578
158	82900	247137
159	83425	246625
160	83964	246156
161	84463	245568
162	85033	245187
163	85729	245164
164	86350	244921
165	86915	244516
166	87553	244311
167	88099	243847
168	88601	243262
169	89065	242572
170	89552	241948
171	90040	241329
172	90516	240679
173	90987	240017
174	91456	239354
175	91936	238720
176	92449	238174
177	92910	237495
178	93465	237057
179	94138	236916
180	94859	236885
181	95443	236511
182	96271	236733
183	96925	236520
184	97455	236001
185	97949	235393
186	98446	234797
187	98932	234176
188	99412	233540
189	99925	232983
190	100415	232375
191	100899	231754
192	101402	231175
193	101898	230584
194	102425	230062
195	102935	229503
196	103425	228900
197	103929	228329
198	104432	227757
199	104931	227177
200	105435	226607
201	105944	226049
202	106455	225497
203	106960	224931
204	107464	224365
205	107968	223798
206	108527	223345
207	109011	222739
208	109514	222172
209	109986	221544
210	110481	220962
211	110984	220397
212	111456	219774
213	111933	219159
214	112410	218547
215	112898	217957
216	113423	217438
217	113982	216984
218	114898	217205
219	115874	217528
220	116440	217075
221	117008	216624
222	117549	216123
223	118070	215583
224	118556	214981
225	119032	214363
226	119520	213767
227	120003	213164
228	120484	212557
229	120965	211953
230	121453	211359
231	121975	210828
232	122461	210234
233	122955	209654
234	123455	209085
235	123957	208521
236	124443	207931
237	124929	207340
238	125430	206775
239	125914	206184
240	126406	205607
241	126930	205081
242	127440	204534
