iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
0	0.6753054036	0.5038146752	0.5828571429	0.5539130437	0.4092981859
1	0.7824383254	0.6353708622	0.6685714286	0.6672049697	0.5402086168
2	0.7945696122	0.6240404584	0.7	0.6491925474	0.5669727891
3	0.7863252972	0.6333481947	0.6914285714	0.6567701863	0.5622970522
4	0.8212934959	0.6500747128	0.7	0.6622360266	0.5771587302
5	0.8198504416	0.6673552698	0.6971428571	0.6829813679	0.5887868481
6	0.8436245076	0.6867764343	0.7057142857	0.7003726731	0.5956462585
7	0.849627182	0.6892991785	0.7285714286	0.6963975158	0.6173208617
8	0.8681536776	0.6921342333	0.7428571429	0.6961490687	0.6346678005
9	0.8561795331	0.70191168	0.7457142857	0.7104347833	0.6418469388
10	0.8651201951	0.7121147345	0.76	0.7111801256	0.6605861678
11	0.8649912309	0.7037273707	0.7514285714	0.7068322987	0.6528435374
12	0.8661513129	0.6984742475	0.7542857143	0.6956521737	0.6547176871
13	0.8804407489	0.7183678091	0.7571428571	0.7160248446	0.6554342404
14	0.8854817428	0.7175736892	0.7485714286	0.7124223599	0.6531882086
15	0.8874443805	0.7177035698	0.7514285714	0.7111801246	0.6519410431
16	0.8941229982	0.726939393	0.7457142857	0.7204968941	0.6476836735
17	0.8749107101	0.7281032214	0.7571428571	0.7247204967	0.6566156463
18	0.8944489159	0.7360999827	0.7628571429	0.7290683229	0.6644047619
19	0.8631290473	0.7345311575	0.7714285714	0.7397515534	0.6732902494
20	0.8609603461	0.7311130204	0.7714285714	0.7370186336	0.6694931973
21	0.8614037166	0.7335464154	0.7771428571	0.7418633545	0.6751462585
22	0.8577910152	0.7274086911	0.78	0.7319254664	0.6766712018
23	0.8675185912	0.7457477008	0.7828571429	0.7506832304	0.6838185941
24	0.8693392678	0.7486749705	0.7771428571	0.75031056	0.6817721088
25	0.8646183886	0.7465038152	0.7771428571	0.7500621122	0.6863480726
26	0.8756214682	0.7496104694	0.78	0.7516770188	0.6893866213
27	0.8766208768	0.7510671647	0.7771428571	0.7527950312	0.6899591837
28	0.8781449736	0.7561197076	0.7742857143	0.756645963	0.6861723356
29	0.8806667379	0.758065663	0.78	0.7560248446	0.6916213152
30	0.8725678171	0.7545569284	0.7828571429	0.7555279508	0.6966439909
31	0.8675606932	0.7552220614	0.7857142857	0.7586335406	0.6971145125
32	0.874241567	0.7589072288	0.7857142857	0.7613664596	0.6970192744
33	0.8787011846	0.7557420701	0.7885714286	0.7547826088	0.70061678
34	0.8724722096	0.7497772498	0.7857142857	0.7490683231	0.6956417234
35	0.8681160626	0.7514329204	0.7828571429	0.752173913	0.6955419501
36	0.8680103684	0.7427913445	0.7857142857	0.7418633539	0.6972040816
37	0.8742418448	0.7427252285	0.7857142857	0.7407453414	0.7000192744
38	0.8735645873	0.7418499848	0.7914285714	0.7397515528	0.7045272109
39	0.8705714928	0.751634636	0.7914285714	0.7529192556	0.708122449
40	0.8692011239	0.7501435045	0.7942857143	0.7521739135	0.7081145125
41	0.8719390359	0.7553938049	0.7942857143	0.7587577647	0.7104036281
42	0.8885550202	0.7602506934	0.8	0.7578881994	0.7165612245
43	0.8819069685	0.7666126283	0.8028571429	0.7678260876	0.719484127
44	0.8797742248	0.7656602879	0.8028571429	0.7643478261	0.7188367347
45	0.8815700577	0.7699928177	0.8028571429	0.7691925471	0.7230408163
46	0.8891137785	0.7698668012	0.8	0.7637267082	0.7215396825
47	0.8853834485	0.7686470692	0.8028571429	0.7638509317	0.7206995465
48	0.8965569917	0.7676476502	0.7971428571	0.7592546585	0.714521542
49	0.892119135	0.7695477732	0.7971428571	0.7637267085	0.712814059
50	0.8905375121	0.7636029725	0.7857142857	0.7560248454	0.702223356
51	0.893588726	0.7661734471	0.7942857143	0.7591304354	0.7076281179
52	0.8904202664	0.765275101	0.7885714286	0.7598757767	0.7036609977
53	0.8906089339	0.7604848306	0.7942857143	0.7555279507	0.7074501134
54	0.890581244	0.7604902581	0.7914285714	0.7544099384	0.706047619
55	0.8836394957	0.7610720194	0.7914285714	0.7573913046	0.7052086168
56	0.8960179738	0.7652224341	0.8028571429	0.7582608703	0.7137460317
57	0.891910807	0.7596636837	0.8	0.7527950316	0.7130657596
58	0.8918637226	0.7612544439	0.8085714286	0.7560248451	0.7183469388
59	0.9009655488	0.7655771625	0.8057142857	0.7576397519	0.7177619048
60	0.9011608817	0.7617276059	0.8	0.7515527953	0.7145668934
61	0.9068595249	0.7651557503	0.8	0.754782609	0.7135589569
62	0.9069011245	0.7621950972	0.8057142857	0.7504347828	0.7187630385
63	0.9151766877	0.765630066	0.8085714286	0.7527950317	0.7209807256
64	0.9177250936	0.76717452	0.8	0.7537888202	0.7146258503
65	0.9095034813	0.7723508958	0.8	0.7616149077	0.7164897959
66	0.9080321108	0.7733041449	0.7942857143	0.7621118016	0.7114659864
67	0.9201804407	0.7791090505	0.7914285714	0.7650931686	0.7110521542
68	0.9187926582	0.7835317907	0.7942857143	0.7720496901	0.7154659864
69	0.9188024418	0.7836164718	0.8	0.7719254665	0.7211666667
70	0.9181364724	0.7866461562	0.8028571429	0.773291926	0.7269251701
71	0.9036837183	0.7816599679	0.8057142857	0.7750310562	0.7254183673
72	0.9139860115	0.786719508	0.8085714286	0.775279504	0.7301360544
73	0.9144557155	0.7799257132	0.8114285714	0.7672049694	0.7309274376
74	0.9175183952	0.7841432527	0.8028571429	0.7709316781	0.7253163265
75	0.9101222075	0.7854686421	0.8028571429	0.7754037276	0.7255510204
76	0.9137264313	0.7840143929	0.8057142857	0.7708074541	0.7285022676
77	0.91901642	0.7846450031	0.8114285714	0.7686956532	0.7332743764
78	0.9103323805	0.7837192132	0.8085714286	0.7701863364	0.7314013605
79	0.9134338404	0.7894452046	0.8057142857	0.7761490688	0.7310623583
80	0.9143027237	0.7886735825	0.8085714286	0.7749068329	0.7341621315
81	0.9270730156	0.7937327686	0.8085714286	0.7747826092	0.734968254
82	0.9203674718	0.7883182202	0.8114285714	0.7704347832	0.736031746
83	0.915363952	0.785196484	0.8057142857	0.7670807459	0.7327585034
84	0.9231791826	0.7894372408	0.8114285714	0.7704347832	0.7400034014
85	0.9253687384	0.7978424255	0.8142857143	0.7812422363	0.7439637188
86	0.9309612086	0.7999480639	0.8142857143	0.7824844727	0.7420011338
87	0.9246941339	0.7967476131	0.8142857143	0.7811180134	0.7420941043
88	0.9271416878	0.7986437869	0.82	0.7827329202	0.7471587302
89	0.9231489131	0.7946833111	0.8171428571	0.778633542	0.742606576
90	0.9299356891	0.7946926298	0.8057142857	0.7763975169	0.7351281179
91	0.9303548024	0.7963068603	0.8057142857	0.7777639766	0.7358582766
92	0.9253889	0.7942128166	0.8085714286	0.7772670818	0.7377358277
93	0.9222814067	0.7953721906	0.8114285714	0.7797515541	0.7380997732
94	0.9230098496	0.7947283001	0.8114285714	0.7787577655	0.7384750567
95	0.9294542005	0.7972683431	0.8142857143	0.7796273308	0.7397460317
96	0.9283019637	0.8017617767	0.8085714286	0.7863354055	0.7352698413
97	0.9323816031	0.8008114799	0.8114285714	0.7833540394	0.7390442177
98	0.9244392606	0.8019532225	0.8142857143	0.7891925482	0.7414489796
99	0.9282386517	0.8057526212	0.8114285714	0.790807455	0.7392188209
