iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
57	0.8996631752	0.7605736545	0.8	0.758881987	0.7114160998
58	0.9002967263	0.7597717976	0.8057142857	0.7568944095	0.7160238095
59	0.9039408198	0.7562055575	0.8028571429	0.7544099374	0.7119331066
60	0.9041722348	0.7602501716	0.7971428571	0.7591304343	0.7066632653
61	0.9023001262	0.7594796724	0.8028571429	0.75863354	0.7110759637
62	0.8951447835	0.7551641822	0.7971428571	0.7547826084	0.7062029478
63	0.8997451768	0.7617665425	0.8028571429	0.7613664593	0.7118492063
64	0.8982071976	0.7584722076	0.8057142857	0.7576397511	0.7141190476
65	0.9065184708	0.7648763018	0.8085714286	0.7638509312	0.7184024943
66	0.9046831832	0.7633310472	0.8057142857	0.7606211175	0.7155589569
67	0.9160507515	0.7634284952	0.8057142857	0.756397515	0.7188560091
68	0.9003325488	0.7585430719	0.8171428571	0.7556521736	0.7252777778
69	0.9087125242	0.7633516673	0.8142857143	0.7581366451	0.7259274376
70	0.9086391609	0.7614867542	0.82	0.7576397508	0.7286848073
71	0.9088457875	0.7619909155	0.82	0.7570186329	0.7298786848
72	0.9093506281	0.7620465181	0.8228571429	0.7561490679	0.7339988662
73	0.9072723032	0.7618947273	0.82	0.757391304	0.7306088435
74	0.9055344168	0.7606863864	0.8142857143	0.7576397515	0.7247800454
75	0.9065318304	0.7596227677	0.8085714286	0.7567701861	0.7185895692
76	0.910343381	0.7617026197	0.8114285714	0.7567701861	0.7224036281
77	0.9067113881	0.7610023804	0.8142857143	0.7575155279	0.7247131519
78	0.9060195422	0.7652746383	0.8142857143	0.7637267076	0.7271496599
79	0.9060104933	0.7649957082	0.8114285714	0.7639751551	0.7240770975
80	0.8978591249	0.7632251828	0.8142857143	0.7633540366	0.7268276644
81	0.9021936653	0.762363096	0.8114285714	0.759130434	0.7240770975
82	0.9031385542	0.762745155	0.8171428571	0.7604968936	0.7301575964
83	0.8978040376	0.7591404539	0.8171428571	0.759503105	0.7291575964
84	0.8978128845	0.7572215476	0.8142857143	0.7565217384	0.726399093
85	0.9031631593	0.7607678062	0.8142857143	0.7583850926	0.728478458
86	0.8978171515	0.7574460576	0.8171428571	0.7565217384	0.7294863946
87	0.897818867	0.7588789005	0.8171428571	0.7582608688	0.7286530612
88	0.8979143147	0.7603901207	0.82	0.7596273286	0.7326836735
89	0.8979256313	0.761199423	0.8142857143	0.760496894	0.7275963719
90	0.9019957109	0.7626014077	0.8114285714	0.7612422354	0.7258888889
91	0.9112739692	0.7660503258	0.8171428571	0.7616149065	0.7326643991
92	0.9032192652	0.763046028	0.8114285714	0.7599999997	0.7268310658
93	0.9047020547	0.7629658395	0.8171428571	0.7582608691	0.7316530612
94	0.906825435	0.7644975411	0.8114285714	0.7585093166	0.7282868481
95	0.9064442666	0.7692816193	0.8085714286	0.7621118011	0.7281643991
96	0.9079974127	0.7696024566	0.8142857143	0.7621118011	0.7321326531
97	0.9076949393	0.7693855132	0.8142857143	0.7628571429	0.7318185941
98	0.9078057191	0.768980093	0.8142857143	0.7624844722	0.7322154195
99	0.9040360923	0.7689536186	0.8114285714	0.7653416151	0.7310328798
