iter	ERR:top=10	NDCG:top=5;type=Exp	PrecisionAt:top=10	AverageGain:top=5	MAP:top=10
0	0.4704984458	0.2631796296	0.4457142857	0.3293167691	0.2033537415
1	0.6981566598	0.4828756313	0.4942857143	0.5208695644	0.3291247166
2	0.7405437992	0.5273755728	0.5057142857	0.5571428559	0.3561099773
3	0.7345573594	0.5076789583	0.5	0.5361490671	0.3384195011
4	0.723056352	0.5207884048	0.5114285714	0.555155278	0.3519965986
5	0.708212657	0.5135294678	0.5	0.553043477	0.3390578231
6	0.6887938859	0.4545632104	0.4828571429	0.4959006192	0.3006984127
7	0.6877263097	0.4605133967	0.48	0.50385093	0.2969285714
8	0.6867761868	0.4622639461	0.4685714286	0.5086956507	0.2890646259
9	0.6815855401	0.4478565462	0.48	0.4893167681	0.2923424036
10	0.681009508	0.4532763586	0.4657142857	0.4951552777	0.2830612245
11	0.6802907809	0.4299191865	0.4742857143	0.4715527925	0.2992959184
12	0.7002157073	0.4296698499	0.4514285714	0.4602484458	0.2804115646
13	0.6765117493	0.4317229459	0.4542857143	0.4729192529	0.2791768707
14	0.6471086157	0.4088583528	0.4542857143	0.4547826067	0.267675737
15	0.6456951475	0.4062089098	0.4485714286	0.451552793	0.2629353741
16	0.646942666	0.4041644754	0.4457142857	0.4503105571	0.2578741497
17	0.6310082359	0.3956773145	0.4457142857	0.4438509297	0.256122449
18	0.6432068661	0.4064911983	0.4285714286	0.4536645944	0.2523378685
19	0.6261267623	0.3987172413	0.4314285714	0.4504347807	0.2485941043
20	0.6191217086	0.3971894995	0.4314285714	0.4525465819	0.2416020408
21	0.6209327607	0.3906062315	0.4342857143	0.4404968925	0.2410464853
22	0.6194518395	0.3862394524	0.4314285714	0.4355279485	0.236314059
23	0.617085097	0.3874186777	0.4285714286	0.4373913025	0.2363015873
24	0.6238653511	0.3929295049	0.4285714286	0.4439751535	0.2379092971
25	0.6139338124	0.3890977269	0.4314285714	0.4431055882	0.2387086168
26	0.6021997525	0.3833419989	0.4342857143	0.4396273273	0.2375
27	0.5843760715	0.3805728102	0.4342857143	0.4440993771	0.2324229025
28	0.5818938524	0.3784555034	0.4342857143	0.4429813646	0.2312222222
29	0.5817917991	0.3736301946	0.4314285714	0.4350310541	0.2292596372
30	0.581056332	0.3749889899	0.4371428571	0.4383850914	0.2323231293
31	0.5819054392	0.3751679199	0.44	0.4382608678	0.2325102041
32	0.5870865852	0.376175372	0.4314285714	0.4373913025	0.2279705215
33	0.586617048	0.3769446386	0.4314285714	0.4392546566	0.2279421769
34	0.5859725771	0.3785587961	0.4342857143	0.4412422343	0.2301303855
35	0.5859604687	0.3777671351	0.4285714286	0.4396273275	0.2275408163
36	0.5834641032	0.3763736663	0.4285714286	0.4387577623	0.2274138322
37	0.5829087402	0.3746340587	0.4285714286	0.4361490667	0.2273820862
38	0.5793531328	0.3723583525	0.4285714286	0.4352795014	0.2254455782
39	0.580206624	0.370943699	0.4257142857	0.4330434767	0.2233820862
40	0.5814121312	0.3734086536	0.4285714286	0.436645961	0.2247301587
41	0.5813975193	0.3717308114	0.4285714286	0.4344099364	0.2240408163
42	0.589412971	0.3760213164	0.4285714286	0.436645961	0.2260544218
43	0.5819741796	0.3723718264	0.4285714286	0.4340372654	0.2239081633
44	0.59383563	0.3754293463	0.4257142857	0.4332919241	0.2246258503
45	0.5832666132	0.3726144401	0.42	0.4332919241	0.2199478458
46	0.5818057389	0.37223456	0.4171428571	0.4335403713	0.2182834467
47	0.5739451226	0.3685935885	0.42	0.4318012409	0.2177278912
48	0.5739308337	0.3685935885	0.4171428571	0.4318012409	0.2159501134
49	0.5732650611	0.3682036534	0.42	0.4318012409	0.2169705215
50	0.5763931753	0.3660014299	0.42	0.4270807443	0.2174387755
51	0.5770097593	0.3701300845	0.4285714286	0.4322981357	0.2231621315
52	0.5770090012	0.3707558465	0.42	0.4331677008	0.2195839002
53	0.5756284051	0.3699439106	0.4257142857	0.4331677008	0.2215997732
54	0.5756265015	0.3700156604	0.42	0.4331677008	0.2187108844
55	0.5756114794	0.3702865843	0.42	0.4336645953	0.218462585
56	0.5763606069	0.3705710695	0.4142857143	0.4336645953	0.2156156463
57	0.5743303182	0.3629778138	0.4171428571	0.4233540363	0.2160113379
58	0.5741734603	0.3641459841	0.4171428571	0.4252173904	0.2158072562
59	0.5754306392	0.3647210336	0.42	0.4252173904	0.2173129252
60	0.5755346932	0.3678156231	0.4171428571	0.4300621109	0.2165351474
61	0.5741218871	0.3642560472	0.4171428571	0.4254658377	0.2150895692
62	0.5755659323	0.3631519397	0.4171428571	0.4229813656	0.2154886621
63	0.57946719	0.3636094816	0.42	0.4227329184	0.2184818594
64	0.5797648661	0.3616796424	0.4171428571	0.4192546575	0.2167063492
65	0.5807377415	0.3621840131	0.4228571429	0.4192546575	0.2200612245
66	0.5801476088	0.3618519096	0.42	0.4192546575	0.2183945578
67	0.5809384468	0.362259855	0.4228571429	0.4192546575	0.2205770975
68	0.575658061	0.3609302515	0.4171428571	0.4192546575	0.2161972789
69	0.575856911	0.3613471388	0.4142857143	0.4201242226	0.214707483
70	0.5765333534	0.3616473132	0.4142857143	0.4201242226	0.2148492063
71	0.5734152543	0.3608666066	0.4142857143	0.4201242226	0.2143786848
72	0.5787257081	0.3643839374	0.4142857143	0.4236024836	0.2162460317
73	0.5734462046	0.3630543339	0.4142857143	0.4236024836	0.2148174603
74	0.5721698405	0.3623075602	0.4171428571	0.4236024836	0.2148888889
