ticker,date,sector,sectoralIndex,absoluteReturn,relativeToSPReturn,relativeToSectoralIndexReturn,nextPeriodRelativeToSectoralIndexReturn,closePrice,dilutedEarningsPerShare,freeCashFlowPerShare,bookValuePerShare,equityRatio,marketCap,priceToEarningsRatio,priceToSalesRatio,priceToFreeCashFlow,priceToBookRatio,enterpriseValueToSalesRatio,currentRatio,roic,netCurrentAssetValuePerShare,ebitdaMargin,netIncomeMargin,returnOnAssets,returnOnEquity
GPRE,2006-02-28,Materials,SP500-15,,,,inf,0.0,0.0028395646000946,-0.0449,8.1587,0.995,0,0.0,0.0,0.0,0.0,0.0,198.0292,-0.008,7.797269150659569,0.0,0.0,-0.0079,-0.008
GPRE,2006-05-31,Materials,SP500-15,inf,inf,inf,-0.19438619077701424,35.0,0.0243470562195661,-1.4756,8.4282,0.9156,153860000,2367.0769,0.0,-20.542,4.0405,0.0,8.2001,0.0017,5.074158325750682,0.0,0.0,0.0017,0.0017
GPRE,2006-08-31,Materials,SP500-15,-0.2042857142857142,-0.2308428727362692,-0.19438619077701424,-0.08552002389084803,27.85,-0.008702691762801,-3.6745,17.2153,0.9331,167183550,685.1784,0.0,-6.569,1.9654,0.0,9.6407,0.0039,8.209062135598867,0.0,0.0,0.0036,0.0039
GPRE,2006-11-30,Materials,SP500-15,0.0143626570915618,-0.0598884378309319,-0.08552002389084803,-0.3325836805613919,28.25,0.1400233372228704,-1.8394,14.3183,0.8947,169584750,184.5318,0.0,-4.7044,1.9743,0.0,4.5204,0.0107,5.678660669665168,0.0,0.0,0.0098,0.0107
GPRE,2007-02-28,Materials,SP500-15,-0.2619469026548672,-0.2663663006291151,-0.3325836805613919,-0.15095506546747378,20.85,0.1294352823588206,-3.5214,14.4386,0.8049,125162550,74.3245,0.0,-2.1959,1.444,0.0,2.8382,0.0183,2.453606530068299,0.0,0.0,0.0165,0.0195
GPRE,2007-05-31,Materials,SP500-15,-0.0580335731414868,-0.1460334974777085,-0.15095506546747378,-0.07415080768954428,19.64,-0.6140263201732468,-4.1759,14.2973,0.6816,118252440,-55.9907,0.0,-1.5683,1.3777,0.0,1.2559,-0.0204,-2.8478658030227537,0.0,0.0,-0.018,-0.0244
GPRE,2007-08-31,Materials,SP500-15,-0.1130346232179225,-0.0760365407000754,-0.07415080768954428,-0.4882616084402418,17.42,-0.3954221263891193,-4.3944,13.9331,0.5815,105234220,-23.6322,11692.6911,-1.2567,1.2527,14791.4688,1.3989,-0.0371,-6.356066876344976,-193.5555,-264.8888,-0.0329,-0.0524
GPRE,2007-11-30,Materials,SP500-15,-0.425947187141217,-0.4307979829142098,-0.4882616084402418,-0.09610193764528556,10.0,-0.2948410796997285,-5.8645,14.7088,0.5108,72450000,-10.1484,2.9935,-0.6621,0.7867,5.1396,1.0351,-0.0482,-8.695790200138026,-0.0261,-0.0763,-0.0439,-0.081
GPRE,2008-02-29,Materials,SP500-15,-0.1099999999999999,-0.0083823215380822,-0.09610193764528556,-0.07480237167922883,8.9,1.3710144927536232,-0.6273,14.0988,0.5226,69420000,34.4174,1.1188,-0.7478,0.6796,2.0329,1.3486,0.0116,-7.93525641025641,0.3632,0.2624,0.0107,0.0207
GPRE,2008-05-30,Materials,SP500-15,0.0123595505617976,-0.0400592283204227,-0.07480237167922883,-0.1576903642684722,9.01,0.607565011820331,-2.7993,15.0593,0.3818,70458200,6.8213,0.5047,-0.791,0.6144,1.2493,1.5023,0.0471,-11.065217391304348,0.1342,0.0596,0.0416,0.0952
