ticker,date,sector,sectoralIndex,absoluteReturn,relativeToSPReturn,relativeToSectoralIndexReturn,nextPeriodRelativeToSectoralIndexReturn,closePrice,dilutedEarningsPerShare,freeCashFlowPerShare,bookValuePerShare,equityRatio,marketCap,priceToEarningsRatio,priceToSalesRatio,priceToFreeCashFlow,priceToBookRatio,enterpriseValueToSalesRatio,currentRatio,roic,netCurrentAssetValuePerShare,ebitdaMargin,netIncomeMargin,returnOnAssets,returnOnEquity
PPG,2003-03-31,Materials,SP500-15,,,,-0.004464932336739003,22.54,0.2300002948721729,0.1533,7.0209,0.2957,7650977600,-306.0391,0.9259,11.1693,3.2133,1.1222,1.592,-0.0055,-7.586024039594626,0.1352,0.0376,-0.0031,-0.0107
PPG,2003-06-30,Materials,SP500-15,0.1255545696539486,-0.0233760917799681,-0.004464932336739003,-0.027578655981268265,25.37,0.445000043914478,0.7465,7.5679,0.3104,8611592800,18.2449,1.0211,12.8339,3.3313,1.2027,1.6209,0.1024,-7.123497525335847,0.1727,0.0659,0.0576,0.19
PPG,2003-09-30,Materials,SP500-15,0.029168309026409,0.0071365279046799,-0.027578655981268265,0.0013170138014625132,26.11,0.4149996054581216,0.9264,7.768,0.32,8925781830,19.154,1.0413,11.1294,3.358,1.1665,1.5076,0.1013,-6.654907226205416,0.1677,0.0643,0.056,0.1777
PPG,2003-12-31,Materials,SP500-15,0.2259670624281884,0.1095478162130337,0.0013170138014625132,-0.06654564504013998,32.01,0.3550423286120464,0.8206,8.8702,0.3618,10942714530,22.1512,1.2497,12.078,3.5901,1.3456,1.6535,0.1052,-5.379505225930444,0.1466,0.056,0.059,0.1731
PPG,2004-03-31,Materials,SP500-15,-0.0893470790378006,-0.1021986478803624,-0.06654564504013998,0.05235934096996246,29.15,0.3449995361350774,0.258,8.9525,0.3587,10002909950,18.697,1.1177,10.6075,3.2392,1.2142,1.6532,0.1099,-5.286271721360443,0.1431,0.0525,0.0628,0.1743
PPG,2004-06-30,Materials,SP500-15,0.072041166380789,0.0590506891249904,0.05235934096996246,-0.04932275363951061,31.25,0.5400004620324809,0.5515,9.1713,0.3672,10723531250,18.8132,1.1817,12.1996,3.3764,1.2602,1.631,0.1161,-4.610188458209604,0.17,0.0769,0.066,0.1819
PPG,2004-09-30,Materials,SP500-15,-0.0195199999999999,0.0034981362438008,-0.04932275363951061,0.03275963463952626,30.64,0.5599993072173519,0.9063,9.7249,0.3917,10540282560,16.9457,1.1361,12.0322,3.1286,1.205,1.7241,0.1271,-4.06681317659097,0.1647,0.0805,0.0721,0.19
PPG,2004-12-31,Materials,SP500-15,0.1122715404699738,0.0249381128752567,0.03275963463952626,0.03630093455983556,34.08,0.5300829304606508,0.6343,10.6248,0.4106,11723656320,17.1649,1.2323,14.4202,3.1961,1.2823,1.8253,0.1371,-3.517400960453948,0.1501,0.0759,0.0779,0.1941
PPG,2005-03-31,Materials,SP500-15,0.0492957746478873,0.0751473795301758,0.03630093455983556,-0.02309227358272957,35.76,0.2749996381583708,0.2373,10.6063,0.4061,12277230480,18.63,1.2602,15.2322,3.3507,1.3074,1.8134,0.1293,-3.3467026677501943,0.1636,0.0381,0.0734,0.1797
PPG,2005-06-30,Materials,SP500-15,-0.12248322147651,-0.1315803598101503,-0.02309227358272957,-0.0692322354985856,31.38,0.6700002320347124,0.2262,10.2501,0.402,10662610200,15.1672,1.0695,15.3861,3.0171,1.1415,1.8168,0.1394,-3.5286500485594043,0.1765,0.0869,0.0789,0.1953
PPG,2005-09-30,Materials,SP500-15,-0.0567240280433396,-0.088184751706484,-0.0692322354985856,-0.12800038166109778,29.6,0.4600004687902866,1.1338,10.1024,0.392,9784428000,14.6913,0.968,12.7734,2.8377,1.0365,1.7443,0.1353,-3.851098909409932,0.1645,0.0616,0.0757,0.1907
PPG,2005-12-30,Materials,SP500-15,-0.0219594594594595,-0.0378121783825475,-0.12800038166109778,0.029324643731364536,28.95,0.3374423660383669,0.7794,9.4394,0.3641,9569567250,16.0563,1.0599,11.8435,3.0273,1.1378,1.7109,0.1272,-4.54084796781171,0.1599,0.0848,0.0682,0.1803
PPG,2006-03-31,Materials,SP500-15,0.0974093264248704,0.0600943158126971,0.029324643731364536,0.04907305628412566,31.77,0.5549992157619777,-0.0663,10.0774,0.3746,10524225510,15.3638,1.1473,14.9491,3.15,1.2299,1.7807,0.1478,-4.235305482350881,0.1561,0.0697,0.0778,0.2107
PPG,2006-06-30,Materials,SP500-15,0.0387157695939565,0.0577679092205913,0.04907305628412566,0.027638199300261086,33.0,0.84000084000084,0.711,10.818,0.3794,10901484000,14.8521,1.167,12.632,3.0231,1.2502,1.7122,0.1498,-4.174385799217794,0.1784,0.0991,0.0796,0.2113
PPG,2006-09-29,Materials,SP500-15,0.0163636363636363,-0.0353211588951686,0.027638199300261086,-0.15001958334798593,33.54,0.27000027000027,0.795,10.839,0.3696,11079871920,16.6115,1.1546,14.9525,3.0666,1.2462,1.651,0.1317,-4.882729727438943,0.2458,0.0321,0.0692,0.1847
PPG,2006-12-29,Materials,SP500-15,-0.0426356589147286,-0.1043567164803604,-0.15001958334798593,0.011175451134675843,32.11,0.4702203746188819,0.9314,10.1861,0.3378,10537346040,14.8204,0.9789,13.3215,3.0983,1.045,1.724,0.144,-5.51858217232847,0.1332,0.0628,0.0716,0.2027
PPG,2007-03-30,Materials,SP500-15,0.0949859856742447,0.0931810527014561,0.011175451134675843,0.01690981727292809,35.16,0.5849998793814681,-0.5849,10.8586,0.348,11538246240,16.0031,1.0725,18.6401,3.2041,1.1632,1.6035,0.1435,-6.140222571641009,0.1413,0.0737,0.0706,0.2059
PPG,2007-06-29,Materials,SP500-15,0.0824800910125143,0.0244237089025174,0.01690981727292809,-0.050899323497672996,38.06,0.7554611650485437,0.7129,11.7384,0.3621,12489921840,18.1013,1.1263,20.2429,3.2282,1.2123,1.6715,0.1295,-5.680086785875355,0.1594,0.0789,0.0656,0.1847
PPG,2007-09-28,Materials,SP500-15,-0.0073568050446663,-0.0229220591731617,-0.050899323497672996,-0.0660013472102171,37.78,0.5748175182481752,0.7937,12.6003,0.3798,12376765780,15.6866,1.0895,20.1904,2.9873,1.1734,1.7862,0.1426,-4.11476155445191,0.1448,0.0615,0.073,0.1969
PPG,2007-12-31,Materials,SP500-15,-0.0704076230809953,-0.0321629761850153,-0.0660013472102171,-0.10289930834487504,35.12,0.6090133982947625,1.0048,12.64,0.3286,11505347120,13.8285,0.9616,18.2046,2.7717,1.018,1.4984,0.1298,-4.691682870320909,0.115,0.0644,0.0707,0.2006
PPG,2008-03-31,Materials,SP500-15,-0.1383826879271069,-0.0391835571738858,-0.10289930834487504,-0.09066749658058032,30.26,0.3019323671497584,0.003,13.7469,0.2863,9913206260,13.4325,0.7456,11.9869,2.1772,0.997,1.5469,0.0902,-13.421814951724812,0.0966,0.0252,0.0517,0.1695
PPG,2008-06-30,Materials,SP500-15,-0.0518836748182419,-0.019601257982856,-0.09066749658058032,0.2456206776002916,28.69,0.7548309178743962,0.8574,14.5471,0.2972,9398872690,12.7183,0.6431,10.7293,1.9507,0.8603,1.4944,0.0801,-13.119618071983908,0.1312,0.0558,0.046,0.1577
PPG,2008-09-30,Materials,SP500-15,0.016382014639247,0.1051632760833388,0.2456206776002916,0.04202198930252782,29.16,0.3532608695652174,1.1473,13.1944,0.2904,9578097720,14.3599,0.6075,9.6262,2.1917,0.7791,1.4721,0.0751,-12.47309470966642,0.1249,0.0276,0.0426,0.1451
PPG,2008-12-31,Materials,SP500-15,-0.2722908093278464,-0.046708666030761,0.04202198930252782,-0.10233757987380208,21.22,0.2150811249651629,1.3147,10.5692,0.2373,6970069740,12.9555,0.4397,6.3421,1.9977,0.5652,1.5078,0.067,-14.799051350668408,0.0962,0.0222,0.0361,0.1369
PPG,2009-03-31,Materials,SP500-15,-0.1305372290292177,-0.0138696343623895,-0.10233757987380208,0.03436581167930952,18.45,-0.3375912408759124,-1.0371,9.1332,0.2207,6070179150,18.5632,0.4137,8.0187,2.0213,0.5811,1.4534,0.0448,-14.6805387119423,0.0901,-0.0398,0.0231,0.1007
PPG,2009-06-30,Materials,SP500-15,0.1897018970189702,0.0374841009490813,0.03436581167930952,0.11620105682424858,21.95,0.4440389294403893,1.0979,10.2433,0.2312,7239549000,32.4643,0.5438,8.6805,2.1495,0.7132,1.5655,0.0301,-14.477593839063733,0.1239,0.0468,0.0158,0.07
PPG,2009-09-30,Materials,SP500-15,0.3261958997722096,0.1763460676866074,0.11620105682424858,-0.06346358729849547,29.11,0.4789156626506024,1.8373,11.2469,0.2562,9721895810,36.6863,0.7896,9.1371,2.6036,0.967,1.6148,0.0347,-13.734725470175556,0.1258,0.0493,0.0181,0.0746
PPG,2009-12-31,Materials,SP500-15,0.0054963929920989,-0.0493906751042413,-0.06346358729849547,0.09311197358360195,29.27,0.4259148170365927,1.5566,11.7636,0.2754,9698175450,28.8636,0.7923,8.4405,2.4727,0.9566,1.672,0.045,-13.089471380928668,0.1026,0.0455,0.0233,0.0877
PPG,2010-03-31,Materials,SP500-15,0.1171848308848651,0.0684626720520198,0.09311197358360195,0.08102254524213634,32.7,0.0898203592814371,-0.2724,11.3443,0.2754,10877785800,22.8045,0.8645,7.7754,2.8708,1.0522,1.7325,0.0654,-12.159781634972074,0.1148,0.0095,0.034,0.1237
PPG,2010-06-30,Materials,SP500-15,-0.0761467889908257,0.0424751776101169,0.08102254524213634,0.032395277778622666,30.21,0.8163265306122449,1.1224,10.9213,0.2722,9978363000,16.5478,0.772,7.0668,2.742,0.9447,1.745,0.0858,-11.628822282773235,0.1561,0.0786,0.0444,0.1623
PPG,2010-09-30,Materials,SP500-15,0.2048990400529625,0.0977010945379343,0.032395277778622666,-0.030011142348417452,36.4,0.7920193470374849,0.8585,12.4002,0.2905,11867819600,16.8099,0.9018,10.928,2.8931,1.0641,1.7896,0.0982,-11.388208159146606,0.1491,0.0757,0.0513,0.1824
PPG,2010-12-31,Materials,SP500-15,0.1549450549450549,0.0529120471824866,-0.030011142348417452,0.09180174096776006,42.04,0.6299938537185003,1.4197,11.7793,0.2559,13484918560,17.5356,1.0046,13.1048,3.5181,1.1584,1.947,0.0988,-12.732102106221395,0.1417,0.0606,0.0528,0.1938
PPG,2011-03-31,Materials,SP500-15,0.1324928639391056,0.0782723074905165,0.09180174096776006,-0.032663574443481655,47.61,0.7015384615384616,-0.6,12.2923,0.2645,15059233440,15.5731,1.0888,16.2802,3.7695,1.2776,1.8895,0.1178,-12.721938388385857,0.1432,0.0645,0.0642,0.247
PPG,2011-06-30,Materials,SP500-15,-0.0464188195757194,-0.042504334627971,-0.032663574443481655,0.027777012577264115,45.4,1.0605115408608858,1.0324,13.3749,0.2808,14302679800,13.819,0.9961,16.2161,3.3355,1.161,1.8457,0.125,-11.871621428594102,0.158,0.0852,0.0681,0.2499
PPG,2011-09-30,Materials,SP500-15,-0.221806167400881,-0.0785271749394141,0.027777012577264115,0.03454644980031696,35.33,0.980453972257251,1.3776,12.3139,0.2685,10911493850,10.0659,0.7399,10.5425,2.7935,0.8926,1.8321,0.1347,-11.970405867020672,0.1512,0.0808,0.0727,0.2645
PPG,2011-12-30,Materials,SP500-15,0.1817152561562412,0.0701917487587322,0.03454644980031696,0.03998884658585214,41.75,0.6936416184971098,1.6056,11.0661,0.2396,12682731500,11.5824,0.9642,11.8198,3.6804,1.1232,1.8082,0.1443,-13.964144868950353,0.042,0.121,0.0757,0.2978
PPG,2012-03-30,Materials,SP500-15,0.1473053892215568,0.0273387877218275,0.03998884658585214,0.16044799257122816,47.9,0.0420711974110032,-0.097,11.3786,0.237,14589046700,16.5784,1.1263,11.7843,4.1493,1.2771,1.5234,0.1195,-14.361089131341254,0.1362,0.0039,0.0602,0.2528
PPG,2012-06-29,Materials,SP500-15,0.1077244258872652,0.1406040310522365,0.16044799257122816,0.034933814969455995,53.06,1.167741935483871,1.1677,11.8548,0.248,16203250560,17.9636,1.2967,12.7685,4.409,1.4341,1.5664,0.1211,-13.069134444095148,0.1581,0.1026,0.0608,0.2508
PPG,2012-09-28,Materials,SP500-15,0.0821711270260082,0.024534720292856,0.034933814969455995,0.16260149044566435,57.42,1.090032154340836,1.7202,13.2861,0.2647,17610771420,18.9363,1.4609,12.8827,4.262,1.5733,1.732,0.1169,-12.054085249151454,0.1563,0.0994,0.0611,0.2382
PPG,2012-12-31,Materials,SP500-15,0.1786833855799373,0.1887343355527766,0.16260149044566435,-0.05636441676905743,67.68,0.7275641025641025,1.6987,13.8525,0.2722,20786761440,22.09,1.6385,14.8795,4.8095,1.7154,1.7294,0.1107,-12.505982750144074,0.0728,0.0939,0.0597,0.2226
PPG,2013-03-29,Materials,SP500-15,-0.0104905437352247,-0.1107576931858787,-0.05636441676905743,0.11211265449361918,66.97,8.158429248476642,-0.5145,17.0649,0.3278,19106072210,5.7238,1.5332,14.9851,3.7901,1.6113,2.0729,0.3861,-9.144984279319855,0.1258,0.7754,0.2136,0.713
PPG,2013-06-28,Materials,SP500-15,0.0931760489771538,0.0695395936877538,0.11211265449361918,0.04795930736353915,73.21,1.1758620689655173,1.7137,18.2793,0.3299,20924589360,6.3082,1.6326,14.8401,3.9472,1.7555,1.8777,0.3761,-10.688694824642427,0.1485,0.0878,0.2109,0.6414
PPG,2013-09-30,Materials,SP500-15,0.1409643491326322,0.0941045126418565,0.04795930736353915,0.03479394865352686,83.53,0.779848171152519,2.3706,18.913,0.3294,23726278850,7.4052,1.7998,15.1896,4.3288,1.8847,1.8615,0.3543,-10.691967822000036,0.1552,0.0598,0.1959,0.5943
PPG,2013-12-31,Materials,SP500-15,0.1352807374595953,0.0360806353635039,0.03479394865352686,-0.0029719337696315073,94.83,0.8918539325842697,0.9304,18.2514,0.3276,26295695190,8.1385,1.8433,20.2742,5.0588,1.9574,1.7446,0.3586,-12.44531957171656,0.1417,0.0725,0.1988,0.6051
PPG,2014-03-31,Materials,SP500-15,0.0200358536328166,0.0070622009575836,-0.0029719337696315073,0.035744587376989136,96.73,4.484719260838664,0.2132,21.6382,0.3557,26747779600,12.8409,1.8081,17.7255,4.3928,1.8307,1.9465,0.2258,-7.739042383914364,0.1443,0.347,0.1263,0.369
PPG,2014-06-30,Materials,SP500-15,0.0863227540576862,0.0393814847087029,0.035744587376989136,-0.061080474388251565,105.08,1.3775874375446109,0.389,22.5588,0.3653,28967298520,13.6124,1.9321,25.8405,4.5827,1.9351,1.8208,0.2197,-7.051935473339404,0.1629,0.0945,0.1236,0.3429
PPG,2014-09-30,Materials,SP500-15,-0.0638561096307574,-0.0700084788496314,-0.061080474388251565,0.19827451540997,98.37,1.3278453829634933,1.8253,22.2083,0.3631,26999613900,11.8784,1.7817,28.6012,4.3512,1.7762,1.8174,0.2339,-7.228476700550151,0.1639,0.0942,0.1322,0.3629
PPG,2014-12-31,Materials,SP500-15,0.1749517129206058,0.1310383626699404,0.19827451540997,-0.028341288788518645,115.58,0.298776097912167,1.0259,18.9524,0.3002,31433714700,14.9541,2.1251,32.6075,5.9703,2.284,1.3216,0.2212,-21.42555108194069,0.1459,0.0264,0.1214,0.3665
PPG,2015-03-31,Materials,SP500-15,-0.0243121647343831,-0.0286785694460163,-0.028341288788518645,0.027046883851680234,112.77,1.1683599419448476,-1.8178,18.7155,0.2969,30656750040,26.3827,2.069,76.0713,5.9435,2.2615,1.4841,0.1207,-18.8558480349602,0.154,0.0879,0.0665,0.2229
PPG,2015-06-30,Materials,SP500-15,0.017291832934291,0.0196032641054598,0.027046883851680234,-0.062251323822517496,114.72,1.2267928649435749,1.9111,19.1336,0.2987,31057113120,27.9039,2.0935,37.9207,5.9088,2.2984,1.5282,0.1127,-18.343608364330805,0.1804,0.0821,0.0636,0.2137
PPG,2015-09-30,Materials,SP500-15,-0.2356171548117155,-0.1662655106070359,-0.062251323822517496,0.036290589219326055,87.69,1.5854998169168804,2.5631,19.0259,0.2956,23612198610,20.0954,1.6145,23.4015,4.5443,1.8084,1.5287,0.1193,-18.888175022004017,0.1801,0.1162,0.0668,0.2248
PPG,2015-12-31,Materials,SP500-15,0.1269243927471775,0.0623889895406185,0.036290589219326055,0.09835623032819511,98.82,1.1578171091445428,2.7323,18.691,0.2968,26372686320,18.7572,1.817,18.0018,5.2027,1.9941,1.4296,0.1457,-19.840675070069995,0.1598,0.1037,0.0811,0.2739
PPG,2016-03-31,Materials,SP500-15,0.1282129123659178,0.1204827200505534,0.09835623032819511,-0.09709769048409533,111.49,1.2900011896264574,0.0334,19.5098,0.303,29663363870,20.7291,2.0797,15.0194,5.6523,2.3038,1.4745,0.1501,-20.10426102088603,0.1726,0.1017,0.0832,0.2774
PPG,2016-06-30,Materials,SP500-15,-0.0658355009417884,-0.0848282463237181,-0.09709769048409533,-0.03941371874536666,104.15,1.369999962972974,-0.5887,20.1167,0.3149,27733270300,18.9434,1.9887,21.482,5.1045,2.1864,1.6244,0.1447,-17.68050412720349,0.1964,0.0978,0.0847,0.2741
PPG,2016-09-30,Materials,SP500-15,-0.0075852136341815,-0.0406555034852923,-0.03941371874536666,-0.12418879011295329,103.36,-0.6899991375010781,2.5762,19.2037,0.3105,27286523200,32.2154,1.9658,21.3509,5.3283,2.1659,1.4387,0.0836,-18.75793102142086,-0.0803,-0.0502,0.0502,0.1605
PPG,2016-12-30,Materials,SP500-15,-0.083204334365325,-0.1157464338078124,-0.12418879011295329,0.05582493590519252,94.76,1.2899994688237482,1.6466,18.648,0.3116,24384590800,27.9319,1.7088,25.1128,4.9612,1.8436,1.5457,0.0917,-16.64011191854817,0.1533,0.0995,0.0541,0.1739
PPG,2017-03-31,Materials,SP500-15,0.1089067116926972,0.0535698222214419,0.05582493590519252,0.02000573216775052,105.08,1.2999988427310003,-0.2083,20.391,0.3272,26921180760,31.1948,1.8766,29.6488,5.0929,2.0459,1.5553,0.0898,-16.47950600514448,0.1626,0.0966,0.054,0.1691
PPG,2017-06-30,Materials,SP500-15,0.0464408070041872,0.0207543345661567,0.02000573216775052,-0.06560397384693444,109.96,1.915057915057915,1.4092,22.1428,0.3378,28202540800,28.5162,1.963,19.6945,4.9176,2.1287,1.6088,0.0976,-15.973955084217092,0.1926,0.1303,0.0597,0.1794
PPG,2017-09-29,Materials,SP500-15,-0.0100945798472171,-0.0496876321133867,-0.06560397384693444,0.009230110572276212,108.85,2.3625096824167318,1.9907,23.2765,0.3411,27699712600,15.5354,1.9125,22.0013,4.6089,2.0341,1.6539,0.1675,-15.58889639887455,0.1758,0.1615,0.103,0.3036
PPG,2017-12-29,Materials,SP500-15,0.0732200275608635,0.0119941632846176,0.009230110572276212,0.014955934849175935,116.82,0.5900004688745448,1.4964,22.1621,0.3429,29342146680,18.4078,1.9895,24.2898,5.1731,2.1687,1.6629,0.1535,-17.47394236664623,0.136,0.041,0.0933,0.2728
PPG,2018-03-30,Materials,SP500-15,-0.0446841294298921,-0.032438518095805,0.014955934849175935,-0.09103382235329893,111.6,1.328560063643596,-1.2052,21.7462,0.3116,27824446800,17.4886,1.8496,29.014,5.0895,2.1019,1.7642,0.1534,-19.92194863690875,0.1539,0.0883,0.0933,0.2856
PPG,2018-06-29,Materials,SP500-15,-0.0705197132616486,-0.0998661015961634,-0.09103382235329893,0.053515670105615844,103.73,1.505681818181818,1.2824,20.2232,0.2967,25104527140,17.1245,1.6333,27.5873,5.038,1.8913,1.6997,0.1398,-20.378649521936385,0.1677,0.0898,0.0853,0.2805
PPG,2018-09-28,Materials,SP500-15,0.0520582280921622,-0.0199002819151627,0.053515670105615844,0.06482949890053893,109.13,1.5517241379310345,1.7569,20.8456,0.3037,26178650050,21.2144,1.6986,31.7702,5.1553,1.9493,1.7139,0.1211,-20.422285678554307,0.1537,0.099,0.0736,0.2453
PPG,2018-12-31,Materials,SP500-15,-0.0632273435352331,0.0764887442695321,0.06482949890053893,0.007275315750312969,102.23,1.0763454317897372,2.5657,19.7413,0.2954,24112070030,17.9806,1.5683,22.8333,5.0955,1.7896,1.3631,0.1336,-22.56413735208449,0.139,0.0707,0.0819,0.2733
