ticker,date,sector,sectoralIndex,absoluteReturn,relativeToSPReturn,relativeToSectoralIndexReturn,nextPeriodRelativeToSectoralIndexReturn,closePrice,dilutedEarningsPerShare,freeCashFlowPerShare,bookValuePerShare,equityRatio,marketCap,priceToEarningsRatio,priceToSalesRatio,priceToFreeCashFlow,priceToBookRatio,enterpriseValueToSalesRatio,currentRatio,roic,netCurrentAssetValuePerShare,ebitdaMargin,netIncomeMargin,returnOnAssets,returnOnEquity
CNX,2003-03-31,Energy,GSPE,,,,0.31195644453518234,6.89,0.0517277460349671,0.4661,0.9962,0.0364,1085168110,75.7164,0.4947,7.2489,6.9078,0.708,0.8087,0.0171,-22.35213556911473,0.1074,0.0145,0.0033,0.0898
CNX,2003-06-30,Energy,GSPE,0.3759071117561685,0.2269764503222517,0.31195644453518234,-0.1867497252734388,9.48,0.0667404083180582,0.8559,0.9517,0.0358,1493460240,94.1414,0.6735,4.7068,9.9187,0.8669,0.7234,0.0213,-22.351699272556463,0.1542,0.0189,0.0037,0.1031
CNX,2003-09-30,Energy,GSPE,-0.1824894514767933,-0.2045212325985224,-0.1867497252734388,0.24793118095345246,7.75,-0.0369198972881568,0.0432,2.0502,0.0761,1391776000,82.0864,0.626,4.5007,4.2515,0.7495,0.8023,0.0225,-18.74508308089808,0.0961,-0.0106,0.0039,0.0709
CNX,2003-12-31,Energy,GSPE,0.3935483870967743,0.2771291408816196,0.24793118095345246,-0.010812840988941426,10.8,-0.1146621140670878,-0.0914,1.6162,0.0672,1941019200,-248.9124,0.8733,9.7353,6.6784,1.0692,0.5677,-0.0092,-19.794245621063407,0.0975,-0.0372,-0.0018,-0.0252
CNX,2004-03-31,Energy,GSPE,0.035185185185185,0.0223336163426233,-0.010812840988941426,0.272752993480465,11.18,0.6421034031485888,0.0262,2.1378,0.0896,2011986340,20.054,0.8696,15.4027,5.1967,1.0414,0.6319,0.1105,-18.83606630251774,0.1679,0.1786,0.0232,0.296
CNX,2004-06-30,Energy,GSPE,0.3425760286225403,0.3295855513667416,0.272752993480465,-0.13482454745981853,15.01,0.1440404995382788,-0.0088,2.2316,0.0967,2708209270,23.3518,1.1137,-422.4975,6.6706,1.2638,0.8109,0.1291,-17.89073143154849,0.1433,0.0388,0.0272,0.2924
CNX,2004-09-30,Energy,GSPE,-0.0306462358427714,-0.0076280995989706,-0.13482454745981853,0.1344586531512423,14.55,-0.0640431159460386,-0.4652,2.1308,0.0924,2631905850,23.8624,1.0364,-27.0257,6.8346,1.1987,0.681,0.1302,-18.140706629000427,0.0783,-0.0175,0.0263,0.2788
CNX,2004-12-31,Energy,GSPE,0.1766323024054983,0.0892988748107812,0.1344586531512423,-0.02529369021040856,17.12,0.3687870596442274,0.2895,2.5561,0.1117,3103616320,15.6288,1.1177,-111.6649,6.6172,1.2687,0.6664,0.2253,-17.962892887481658,0.1788,0.0855,0.0474,0.465
CNX,2005-03-31,Energy,GSPE,0.1454439252336447,0.1712955301159333,-0.02529369021040856,0.12445428136288357,19.61,0.4084944601346947,0.223,2.9171,0.1244,3579668230,22.7264,1.2163,420.6425,6.6646,1.3538,0.7895,0.1684,-17.56290846540267,0.1989,0.092,0.037,0.3131
CNX,2005-06-30,Energy,GSPE,0.1397246302906681,0.1306274919570278,0.12445428136288357,0.24578062495565278,22.35,0.221818986979462,-0.128,3.1299,0.131,4098163050,23.774,1.3282,-301.8015,7.071,1.4646,0.846,0.1744,-17.647573392669187,0.1539,0.0502,0.0394,0.3087
CNX,2005-09-30,Energy,GSPE,0.4232662192393734,0.391805495576229,0.24578062495565278,-0.06824212539456027,31.81,2.0182669914607705,-0.439,5.4131,0.2044,5878837910,10.4804,1.6182,-510.36,5.8142,1.6381,1.3952,0.4406,-15.692063784082116,0.38,0.3122,0.1197,0.7052
CNX,2005-12-30,Energy,GSPE,-0.1455517132977051,-0.1614044322207931,-0.06824212539456027,0.05198195450397357,27.18,0.4678088666477961,2.1611,5.9751,0.2205,5029686180,8.659,1.3199,14.7929,4.4956,1.3456,1.2468,0.3639,-16.05153173989873,0.2076,0.0903,0.1159,0.5454
CNX,2006-03-31,Energy,GSPE,0.1379690949227373,0.1006540843105639,0.05198195450397357,0.2214764466667937,30.93,0.7218826504100754,0.2222,6.5425,0.235,5658241410,8.8354,1.4369,16.6206,4.6328,1.4698,1.3067,0.3695,-16.203627478312207,0.2598,0.1427,0.1247,0.5473
CNX,2006-06-30,Energy,GSPE,0.2599418040737148,0.2789939437003496,0.2214764466667937,-0.2994201959835853,38.97,0.594629211064471,0.1272,7.1897,0.2517,7144603920,10.0653,1.7839,18.4242,5.3477,1.796,1.2942,0.379,-15.90947768032465,0.2296,0.1249,0.1351,0.5551
CNX,2006-09-29,Energy,GSPE,-0.3207595586348473,-0.3724443538936524,-0.2994201959835853,-0.0948547378800389,26.47,0.2602125503891008,-0.44,7.3536,0.2577,4833554350,12.6822,1.3275,12.4527,3.5423,1.3763,1.1626,0.1953,-16.3806029407738,0.175,0.0572,0.0719,0.2822
CNX,2006-12-29,Energy,GSPE,0.0124669437098602,-0.0492541138557715,-0.0948547378800389,0.20069973417723733,26.8,0.6234993324360408,0.4066,6.4962,0.2122,4895154000,11.972,1.3501,83.3728,4.0731,1.3965,1.2355,0.2119,-19.419265829021928,0.1996,0.1209,0.0746,0.3186
CNX,2007-03-30,Energy,GSPE,0.217910447761194,0.2161055147884054,0.20069973417723733,0.03514023783216311,32.64,0.6128398668939209,0.1995,6.9404,0.2213,5943482880,15.3424,1.6525,109.8529,4.6335,1.7008,1.3237,0.2006,-19.44951453111614,0.2707,0.1237,0.0676,0.3118
CNX,2007-06-29,Energy,GSPE,0.1783088235294117,0.1202524414194148,0.03514023783216311,-0.0832776654943654,38.46,0.8276594594594595,0.7245,7.8536,0.2457,7015488600,16.3146,1.9215,42.6457,4.8285,1.9464,1.4511,0.2106,-19.046603804615977,0.2162,0.1631,0.0734,0.3143
