ticker,date,sector,sectoralIndex,absoluteReturn,relativeToSPReturn,relativeToSectoralIndexReturn,nextPeriodRelativeToSectoralIndexReturn,closePrice,dilutedEarningsPerShare,freeCashFlowPerShare,bookValuePerShare,equityRatio,marketCap,priceToEarningsRatio,priceToSalesRatio,priceToFreeCashFlow,priceToBookRatio,enterpriseValueToSalesRatio,currentRatio,roic,netCurrentAssetValuePerShare,ebitdaMargin,netIncomeMargin,returnOnAssets,returnOnEquity
CMI,2003-03-31,Industrials,SP500-20,,,,0.30568401207015994,6.15,-0.2185089974293059,-0.5719,5.7583,0.1871,1020900000,12.7612,0.1728,8.368,1.1393,0.3299,1.586,0.0376,-11.620481927710845,0.0201,-0.0245,0.0166,0.0874
CMI,2003-06-30,Industrials,SP500-20,0.4585365853658537,0.309605923931937,0.30568401207015994,0.19785791612268064,8.97,0.0849999392857576,0.0849,5.6889,0.1918,1489020000,19.09,0.2486,20.6808,1.5891,0.3998,1.5431,0.0372,-11.49397590361446,0.0519,0.009,0.0161,0.0851
CMI,2003-09-30,Industrials,SP500-20,0.2385730211817167,0.2165412400599876,0.19785791612268064,-0.042364285780406324,11.11,0.15,0.1562,6.175,0.1981,1879812000,29.8382,0.3146,26.8544,1.9026,0.4641,1.5787,0.0295,-11.069739952718676,0.052,0.0146,0.0127,0.0654
CMI,2003-12-31,Industrials,SP500-20,0.1017101710171017,-0.0147090751980528,-0.042364285780406324,0.20796236630156892,12.24,0.2600811695184869,0.4899,6.4838,0.2091,2090592000,44.4806,0.332,67.4384,1.9501,0.5202,1.5312,0.0196,-11.26463700234192,0.065,0.0247,0.0092,0.0456
CMI,2004-03-31,Industrials,SP500-20,0.193627450980392,0.1807758821378303,0.20796236630156892,-0.00988904130001099,14.61,0.1744186046511628,0.2536,6.3266,0.2142,2518764000,22.0944,0.377,14.9926,2.1042,0.5293,1.3023,0.0411,-11.22969837587007,0.07,0.0186,0.0212,0.1004
CMI,2004-06-30,Industrials,SP500-20,0.0698151950718686,0.05682471781607,-0.00988904130001099,0.18659307295062788,15.63,0.4399991414650898,0.9229,7.0346,0.2199,2769636000,15.2177,0.3812,8.4958,2.1126,0.5038,1.3776,0.061,-10.265237020316029,0.087,0.0386,0.0315,0.1451
CMI,2004-09-30,Industrials,SP500-20,0.1817018554062698,0.2047199916500706,0.18659307295062788,0.039406413633143414,18.47,0.6000010344845422,0.3982,7.6293,0.2391,3361540000,12.2683,0.4295,8.8929,2.279,0.5268,1.3979,0.0868,-9.34065934065934,0.0834,0.0528,0.0451,0.1966
CMI,2004-12-31,Industrials,SP500-20,0.1342717920952897,0.0469383645005726,0.039406413633143414,-0.13997227662982858,20.95,0.6016755906785788,0.8999,8.1352,0.2471,3854800000,11.0137,0.4568,8.1153,2.3957,0.531,1.4935,0.1044,-8.940217391304348,0.0842,0.0506,0.0552,0.2269
CMI,2005-03-31,Industrials,SP500-20,-0.1603818615751789,-0.1345302566928904,-0.13997227662982858,0.09822946284905804,17.59,0.4773622047244094,-0.4379,8.4153,0.2661,3257668000,7.8687,0.367,9.638,1.905,0.4736,1.5954,0.1229,-8.169546436285097,0.1082,0.0439,0.064,0.2494
CMI,2005-06-30,Industrials,SP500-20,0.0602615122228538,0.0511643738892135,0.09822946284905804,0.1602762149696043,18.65,0.7075010160918848,0.8981,9.1423,0.2768,3461440000,7.318,0.3745,10.0331,1.8998,0.46,1.6308,0.1411,-7.332974137931035,0.122,0.0566,0.0727,0.2678
CMI,2005-09-30,Industrials,SP500-20,0.1796246648793566,0.1481639412162122,0.1602762149696043,-0.025139421881782767,22.0,0.725,0.935,9.91,0.2888,4127200000,8.2215,0.4338,9.0707,2.0823,0.5008,1.6543,0.1441,-6.364605543710021,0.1118,0.0587,0.0746,0.2639
CMI,2005-12-30,Industrials,SP500-20,0.0195454545454545,0.0036927356223665,-0.025139421881782767,0.1065040573119214,22.43,0.8251395819951579,1.5316,10.3216,0.3034,4171980000,7.5854,0.4206,7.1072,1.9971,0.4582,1.7655,0.152,-4.731182795698925,0.1136,0.0606,0.08,0.2702
CMI,2006-03-31,Industrials,SP500-20,0.1716451181453411,0.1343301075331677,0.1065040573119214,0.16748137558629503,26.28,0.6617647058823529,-0.1176,10.848,0.3162,4888080000,8.313,0.4705,7.497,2.2088,0.5119,1.812,0.1577,-3.741935483870968,0.1202,0.0504,0.0847,0.2733
CMI,2006-06-30,Industrials,SP500-20,0.1628614916286148,0.1819136312552495,0.16748137558629503,-0.018667176855905573,30.56,1.0950013189788614,1.3886,13.6327,0.3733,6429824000,9.6399,0.5986,8.5502,2.3475,0.5795,1.6925,0.172,-0.841254752851711,0.1347,0.0774,0.093,0.2693
CMI,2006-09-29,Industrials,SP500-20,-0.0245418848167539,-0.0762266800755589,-0.018667176855905573,-0.062070026077469795,29.81,0.8449994317255284,1.013,14.3847,0.384,6260100000,9.0333,0.5648,8.13,2.1504,0.5381,1.7868,0.1692,-0.0285714285714285,0.1253,0.0608,0.0929,0.2453
CMI,2006-12-29,Industrials,SP500-20,-0.0087219054008721,-0.0704429629665039,-0.062070026077469795,0.21853835873488256,29.55,0.9373837569745817,0.6348,15.1568,0.4093,6158220000,8.6128,0.542,10.4731,2.0151,0.5166,1.8707,0.1716,0.3790786948176583,0.1219,0.0623,0.095,0.2396
CMI,2007-03-30,Industrials,SP500-20,0.2243654822335025,0.2225605492607139,0.21853835873488256,0.30642291216092304,36.18,0.7100015888147442,-0.8539,15.8384,0.4283,7547148000,10.4386,0.6562,17.1526,2.3658,0.6582,1.9531,0.175,0.9827420901246404,0.1033,0.0507,0.0969,0.2315
CMI,2007-06-29,Industrials,SP500-20,0.3988391376451078,0.3407827555351108,0.30642291216092304,0.2100440434307616,50.61,1.063089915548932,1.0481,17.0342,0.4371,10531687950,14.6885,0.8774,28.3109,3.0713,0.8619,1.9079,0.1686,2.1000024027487445,0.1241,0.064,0.0937,0.2166
CMI,2007-09-28,Industrials,SP500-20,0.2635842718830271,0.2480190177545317,0.2100440434307616,0.04715528417041468,63.95,0.92,1.445,17.35,0.432,13062107250,17.8932,1.0395,28.6449,3.7642,1.024,1.8295,0.1664,1.8848987784876747,0.1073,0.0545,0.0919,0.2116
CMI,2007-12-31,Industrials,SP500-20,-0.0040656763096169,0.034178970586363,0.04715528417041468,-0.2201751915986594,63.69,1.0059237733318431,0.5385,18.8077,0.4517,12877672170,17.4258,0.9869,29.672,3.4785,0.976,1.776,0.1628,1.592537822773291,0.108,0.0563,0.091,0.206
CMI,2008-03-31,Industrials,SP500-20,-0.2648767467420317,-0.1656776159888106,-0.2201751915986594,0.5053368408536566,46.82,0.9674134419551936,-0.336,19.9643,0.4546,9509937940,12.0991,0.6939,17.6109,2.4253,0.6956,1.7931,0.1637,2.107159912759641,0.1134,0.0546,0.0934,0.2062
CMI,2008-06-30,Industrials,SP500-20,0.399401964972234,0.4316843818076198,0.5053368408536566,-0.2415283616832738,65.52,1.4903357070193286,1.2461,21.063,0.4624,13280969520,15.3537,0.932,23.1375,3.2071,0.929,1.8433,0.1723,2.9501581146614964,0.1093,0.0753,0.0984,0.2145
CMI,2008-09-30,Industrials,SP500-20,-0.3327228327228327,-0.2439415712787409,-0.2415283616832738,-0.14196332560584307,43.72,1.1653944020356235,0.9312,21.0941,0.4613,8803983840,9.6747,0.6042,18.8119,2.124,0.5995,1.8294,0.1789,3.0192876864708103,0.124,0.062,0.1014,0.2196
CMI,2008-12-31,Industrials,SP500-20,-0.3886093321134492,-0.1630271888163639,-0.14196332560584307,0.16981557414965295,26.73,0.218693737221674,0.1474,17.6989,0.4084,5382138960,7.1286,0.3752,13.765,1.5465,0.384,1.7859,0.159,-1.6190551869363106,-0.0063,0.013,0.0862,0.198
CMI,2009-03-31,Industrials,SP500-20,-0.0478862701084923,0.0687813245583357,0.16981557414965295,0.20342311051876436,25.45,0.0355329949238578,0.0355,17.3959,0.419,5136242650,8.9794,0.3859,11.0694,1.4987,0.4034,1.9438,0.1302,-1.5707299186887131,0.0565,0.0028,0.0685,0.1656
CMI,2009-06-30,Industrials,SP500-20,0.3834970530451867,0.2312792569752979,0.20342311051876436,0.06024976150220332,35.21,0.2836879432624113,0.8257,18.2117,0.4426,7105554050,21.2106,0.5995,18.6009,1.9765,0.6051,2.0685,0.0756,-0.7581576274126013,0.0468,0.023,0.0411,0.0954
CMI,2009-09-30,Industrials,SP500-20,0.2726498153933542,0.122799983307752,0.06024976150220332,-0.024299738918605554,44.81,0.480283114256825,1.7189,19.2264,0.4551,9042344330,44.9867,0.846,16.7761,2.3776,0.826,2.009,0.0435,0.4509571689800934,0.0774,0.0375,0.0243,0.0543
CMI,2009-12-31,Industrials,SP500-20,0.0234322695826823,-0.0314547985136578,-0.024299738918605554,0.22631856598652325,45.86,1.359653540134958,1.4704,20.2437,0.4559,9231618000,21.5692,0.8547,11.5107,2.2964,0.81,2.0571,0.0885,1.0283159463487332,0.1208,0.0794,0.0498,0.1094
CMI,2010-03-31,Industrials,SP500-20,0.3508504143044048,0.3021282554715594,0.22631856598652325,0.17927318926142044,61.95,0.7498741821841973,0.5032,20.3925,0.462,12425869050,21.7997,1.1464,13.8836,3.0666,1.1037,1.979,0.1141,1.012070057184451,0.102,0.0601,0.0648,0.1412
CMI,2010-06-30,Industrials,SP500-20,0.0513317191283291,0.1699536857292719,0.17927318926142044,0.2542425536080691,65.13,1.2468322351748606,1.2975,21.0846,0.4516,12946997310,17.0355,1.1145,13.1042,3.1122,1.0694,1.9397,0.1484,1.9870514671482544,0.12,0.0766,0.0845,0.185
CMI,2010-09-30,Industrials,SP500-20,0.3907569476431752,0.283559002128147,0.2542425536080691,0.10262413054423415,90.58,1.4416709118695874,0.5654,0.0,0.0,17917629800,18.9004,1.4349,23.6068,0.0,1.4349,0.0,0.3651,0.0,0.1264,0.0832,0.2058,0.4557
CMI,2010-12-31,Industrials,SP500-20,0.2145065135791566,0.1124735058165883,0.10262413054423415,-0.08550578939400516,110.01,1.843233500005092,0.9521,25.4386,0.4802,21759978000,20.923,1.6452,33.2721,4.3554,1.5958,1.9291,0.3402,4.464105156723964,0.1215,0.0874,0.1999,0.4163
CMI,2011-03-31,Industrials,SP500-20,-0.0035451322607035,-0.0577656887092926,-0.08550578939400516,-0.043827135747100746,109.62,1.749107598164202,-0.0662,26.5119,0.4847,21512157660,17.4328,1.4726,39.7636,4.1377,1.4451,1.8817,0.1988,4.927564295286966,0.1341,0.0888,0.1168,0.242
CMI,2011-06-30,Industrials,SP500-20,-0.0559204524721766,-0.0520059675244282,-0.043827135747100746,0.004186312875967435,103.49,2.597736625514403,2.6748,28.3796,0.4876,20149709980,13.4961,1.2561,25.0306,3.6522,1.208,1.9221,0.2308,6.887448511057924,0.1428,0.1088,0.1354,0.2786
