ticker,date,sector,sectoralIndex,absoluteReturn,relativeToSPReturn,relativeToSectoralIndexReturn,nextPeriodRelativeToSectoralIndexReturn,closePrice,dilutedEarningsPerShare,freeCashFlowPerShare,bookValuePerShare,equityRatio,marketCap,priceToEarningsRatio,priceToSalesRatio,priceToFreeCashFlow,priceToBookRatio,enterpriseValueToSalesRatio,currentRatio,roic,netCurrentAssetValuePerShare,ebitdaMargin,netIncomeMargin,returnOnAssets,returnOnEquity
SM,2003-03-31,Energy,GSPE,,,,0.02543480763934916,12.53,0.4703967183959152,0.306,4.7656,0.4785,787736040,13.5725,3.0923,-21.3461,2.3707,3.6844,1.1282,0.1264,-4.1438569701597,0.6452,0.324,0.0942,0.1835
SM,2003-06-30,Energy,GSPE,0.0893854748603352,-0.0595451865735814,0.02543480763934916,-0.07678774632411804,13.65,0.3396418794346053,0.3695,4.871,0.5089,860646150,11.9922,2.7898,-29.9793,2.4678,3.2129,1.0233,0.144,-3.968200345751852,0.6128,0.2342,0.104,0.2107
SM,2003-09-30,Energy,GSPE,-0.0725274725274725,-0.0945592536492016,-0.07678774632411804,-0.020024789081710487,12.66,0.1923914257005693,-0.7064,5.1938,0.5397,798529500,10.2534,2.2739,-9.191,2.1456,2.5674,0.9184,0.1591,-3.730796670630202,0.5206,0.1514,0.1133,0.216
SM,2003-12-31,Energy,GSPE,0.1255924170616113,0.0091731708464566,-0.020024789081710487,0.12733530715920674,14.25,0.3440654805064421,0.4239,5.4472,0.5308,804911250,8.4217,2.044,29.1845,2.0604,2.2556,1.0295,0.1937,-4.200725856422059,0.5856,0.2522,0.1341,0.2505
SM,2004-03-31,Energy,GSPE,0.1733333333333332,0.1604817644907714,0.12733530715920674,-0.0028373892090608893,16.72,0.1568299138674816,-0.0152,2.9001,0.5174,953190480,11.3169,2.4499,229.1323,2.4031,2.7105,1.2114,0.1637,-4.362504166008876,0.5863,0.2223,0.1121,0.2139
SM,2004-06-30,Energy,GSPE,0.0669856459330144,0.0539951686772157,-0.0028373892090608893,0.011853078517482046,17.84,0.1651215196382389,0.1691,3.2288,0.5445,1022963440,12.5139,2.5768,14407.9357,2.3957,2.7549,1.1247,0.1551,-4.092045831080728,0.5125,0.1954,0.1054,0.1985
SM,2004-09-30,Energy,GSPE,0.1160313901345291,0.1390495263783299,0.011853078517482046,0.00805236782258982,19.91,0.3408764747647174,0.0851,6.561,0.5172,1126985640,12.4494,2.7217,20.0082,2.5948,2.8996,1.0176,0.1706,-4.760334958660166,0.5707,0.2087,0.1115,0.2102
SM,2004-12-31,Energy,GSPE,0.0502260170768458,-0.0371074105178712,0.00805236782258982,0.026297296081532556,20.91,0.3984349283298919,-0.8098,7.2486,0.5124,1190991780,12.8785,2.6905,-42.2352,2.4584,2.9819,1.1047,0.16,-5.865339372871238,0.5285,0.2106,0.1036,0.2013
SM,2005-03-31,Energy,GSPE,0.1970349115255859,0.2228865164078744,0.026297296081532556,0.1425402783195186,25.03,0.5235581010336033,0.4305,7.4617,0.4863,1432541990,13.4976,2.9236,520.735,2.8634,3.1844,0.9927,0.1673,-6.944385232296053,0.623,0.244,0.1075,0.2155
SM,2005-06-30,Energy,GSPE,0.1578106272473032,0.1487134889136629,0.1425402783195186,0.08545436430841186,28.98,0.5730353906753134,-0.1967,7.7643,0.4813,1633747500,13.3304,2.9978,-49.8747,3.1513,3.2525,1.0053,0.1862,-7.457773835920177,0.6638,0.2295,0.1164,0.2406
SM,2005-09-30,Energy,GSPE,0.2629399585921325,0.2314792349289881,0.08545436430841186,0.08304729282117765,36.6,0.409571758218706,1.2405,7.7457,0.4232,2069144400,16.2506,3.232,46.6044,4.0027,3.4254,0.8939,0.1903,-8.906940955884954,0.405,0.1344,0.1107,0.2459
SM,2005-12-30,Energy,GSPE,0.0057377049180328,-0.0101150140050551,0.08304729282117765,0.023222313533966366,36.81,0.7643469829193705,0.6144,8.4928,0.4487,2089409220,13.7519,2.817,14.9552,3.67,2.9296,1.0248,0.2271,-8.729361192346992,0.4753,0.2248,0.122,0.2797
SM,2006-03-31,Energy,GSPE,0.1092094539527301,0.0718944433405567,0.023222313533966366,-0.05267059865110428,40.83,0.7503787091216919,0.6188,9.418,0.4684,2326166760,13.8992,2.939,15.2525,3.6681,2.9862,1.2281,0.2385,-8.553587727304642,0.6072,0.2609,0.1276,0.2781
